lon,lat,age,plate_id,recon_lon,recon_lat,distance_deg,sub_idx,trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
169.000,-39.667,43.000,868.000,175.625,-53.166,0.107,1190.000,174.520,-47.080,1.920,17.480,1.160,103.590,0.180,246.080,901.000,823.000,0.090,6.940,1.830,0.580,-0.270,1.130,-2.320,47.320,1.570,1.700,72.130,0.030,69.370,1367.100,2.220
168.000,-38.667,43.000,868.000,173.738,-52.613,0.097,1190.000,174.520,-47.080,1.920,17.480,1.160,103.590,0.180,246.080,901.000,823.000,0.090,6.940,1.830,0.580,-0.270,1.130,-2.320,47.320,1.570,1.700,72.130,0.030,69.370,1367.100,2.220
169.000,-38.667,43.000,868.000,174.889,-52.271,0.091,1190.000,174.520,-47.080,1.920,17.480,1.160,103.590,0.180,246.080,901.000,823.000,0.090,6.940,1.830,0.580,-0.270,1.130,-2.320,47.320,1.570,1.700,72.130,0.030,69.370,1367.100,2.220
168.000,-37.667,43.000,868.000,173.033,-51.712,0.083,1190.000,174.520,-47.080,1.920,17.480,1.160,103.590,0.180,246.080,901.000,823.000,0.090,6.940,1.830,0.580,-0.270,1.130,-2.320,47.320,1.570,1.700,72.130,0.030,69.370,1367.100,2.220
169.000,-37.667,43.000,868.000,174.182,-51.371,0.075,1190.000,174.520,-47.080,1.920,17.480,1.160,103.590,0.180,246.080,901.000,823.000,0.090,6.940,1.830,0.580,-0.270,1.130,-2.320,47.320,1.570,1.700,72.130,0.030,69.370,1367.100,2.220
167.000,-36.667,43.000,868.000,171.198,-51.141,0.080,1190.000,174.520,-47.080,1.920,17.480,1.160,103.590,0.180,246.080,901.000,823.000,0.090,6.940,1.830,0.580,-0.270,1.130,-2.320,47.320,1.570,1.700,72.130,0.030,69.370,1367.100,2.220
168.000,-36.667,43.000,868.000,172.355,-50.806,0.070,1190.000,174.520,-47.080,1.920,17.480,1.160,103.590,0.180,246.080,901.000,823.000,0.090,6.940,1.830,0.580,-0.270,1.130,-2.320,47.320,1.570,1.700,72.130,0.030,69.370,1367.100,2.220
169.000,-36.667,43.000,833.000,173.502,-50.468,0.060,1190.000,174.520,-47.080,1.920,17.480,1.160,103.590,0.180,246.080,901.000,823.000,0.090,6.940,1.830,0.580,-0.270,1.130,-2.320,47.320,1.570,1.700,72.130,0.030,69.370,1367.100,2.220
166.000,-35.667,43.000,833.000,169.384,-50.558,0.085,1190.000,174.520,-47.080,1.920,17.480,1.160,103.590,0.180,246.080,901.000,823.000,0.090,6.940,1.830,0.580,-0.270,1.130,-2.320,47.320,1.570,1.700,72.130,0.030,69.370,1367.100,2.220
167.000,-35.667,43.000,833.000,170.549,-50.229,0.071,1190.000,174.520,-47.080,1.920,17.480,1.160,103.590,0.180,246.080,901.000,823.000,0.090,6.940,1.830,0.580,-0.270,1.130,-2.320,47.320,1.570,1.700,72.130,0.030,69.370,1367.100,2.220
168.000,-35.667,43.000,833.000,171.704,-49.897,0.059,1190.000,174.520,-47.080,1.920,17.480,1.160,103.590,0.180,246.080,901.000,823.000,0.090,6.940,1.830,0.580,-0.270,1.130,-2.320,47.320,1.570,1.700,72.130,0.030,69.370,1367.100,2.220
169.000,-35.667,43.000,833.000,172.848,-49.560,0.047,1190.000,174.520,-47.080,1.920,17.480,1.160,103.590,0.180,246.080,901.000,823.000,0.090,6.940,1.830,0.580,-0.270,1.130,-2.320,47.320,1.570,1.700,72.130,0.030,69.370,1367.100,2.220
166.000,-34.667,43.000,833.000,168.763,-49.640,0.080,1190.000,174.520,-47.080,1.920,17.480,1.160,103.590,0.180,246.080,901.000,823.000,0.090,6.940,1.830,0.580,-0.270,1.130,-2.320,47.320,1.570,1.700,72.130,0.030,69.370,1367.100,2.220
167.000,-34.667,43.000,833.000,169.925,-49.314,0.066,1190.000,174.520,-47.080,1.920,17.480,1.160,103.590,0.180,246.080,901.000,823.000,0.090,6.940,1.830,0.580,-0.270,1.130,-2.320,47.320,1.570,1.700,72.130,0.030,69.370,1367.100,2.220
168.000,-34.667,43.000,834.000,171.076,-48.983,0.052,1190.000,174.520,-47.080,1.920,17.480,1.160,103.590,0.180,246.080,901.000,823.000,0.090,6.940,1.830,0.580,-0.270,1.130,-2.320,47.320,1.570,1.700,72.130,0.030,69.370,1367.100,2.220
169.000,-34.667,43.000,834.000,172.218,-48.649,0.038,1190.000,174.520,-47.080,1.920,17.480,1.160,103.590,0.180,246.080,901.000,823.000,0.090,6.940,1.830,0.580,-0.270,1.130,-2.320,47.320,1.570,1.700,72.130,0.030,69.370,1367.100,2.220
157.000,-33.667,43.000,833.000,157.271,-51.424,0.210,1190.000,174.520,-47.080,1.920,17.480,1.160,103.590,0.180,246.080,901.000,823.000,0.090,6.940,1.830,0.580,-0.270,1.130,-2.320,47.320,1.570,1.700,72.130,0.030,69.370,1367.100,2.220
158.000,-33.667,43.000,833.000,158.524,-51.145,0.195,1190.000,174.520,-47.080,1.920,17.480,1.160,103.590,0.180,246.080,901.000,823.000,0.090,6.940,1.830,0.580,-0.270,1.130,-2.320,47.320,1.570,1.700,72.130,0.030,69.370,1367.100,2.220
159.000,-33.667,43.000,886.000,159.767,-50.860,0.181,1190.000,174.520,-47.080,1.920,17.480,1.160,103.590,0.180,246.080,901.000,823.000,0.090,6.940,1.830,0.580,-0.270,1.130,-2.320,47.320,1.570,1.700,72.130,0.030,69.370,1367.100,2.220
160.000,-33.667,43.000,833.000,160.999,-50.569,0.166,1190.000,174.520,-47.080,1.920,17.480,1.160,103.590,0.180,246.080,901.000,823.000,0.090,6.940,1.830,0.580,-0.270,1.130,-2.320,47.320,1.570,1.700,72.130,0.030,69.370,1367.100,2.220
166.000,-33.667,43.000,833.000,168.165,-48.720,0.080,1190.000,174.520,-47.080,1.920,17.480,1.160,103.590,0.180,246.080,901.000,823.000,0.090,6.940,1.830,0.580,-0.270,1.130,-2.320,47.320,1.570,1.700,72.130,0.030,69.370,1367.100,2.220
167.000,-33.667,43.000,834.000,169.324,-48.396,0.065,1190.000,174.520,-47.080,1.920,17.480,1.160,103.590,0.180,246.080,901.000,823.000,0.090,6.940,1.830,0.580,-0.270,1.130,-2.320,47.320,1.570,1.700,72.130,0.030,69.370,1367.100,2.220
168.000,-33.667,43.000,834.000,170.472,-48.067,0.051,1189.000,174.410,-46.910,1.950,17.230,1.160,104.080,0.180,246.160,901.000,823.000,0.270,6.760,1.860,0.580,-0.280,1.130,-2.330,47.000,1.590,1.700,72.130,0.030,69.370,1367.100,2.220
158.000,-32.667,43.000,886.000,157.995,-50.203,0.197,1187.000,174.190,-46.580,2.000,16.760,1.170,105.060,0.180,246.310,901.000,823.000,0.640,6.390,1.920,0.580,-0.300,1.130,-2.350,46.370,1.620,1.700,72.130,0.030,69.370,1367.100,2.220
159.000,-32.667,43.000,869.000,159.230,-49.920,0.183,1187.000,174.190,-46.580,2.000,16.760,1.170,105.060,0.180,246.310,901.000,823.000,0.640,6.390,1.920,0.580,-0.300,1.130,-2.350,46.370,1.620,1.700,72.130,0.030,69.370,1367.100,2.220
160.000,-32.667,43.000,869.000,160.455,-49.632,0.168,1187.000,174.190,-46.580,2.000,16.760,1.170,105.060,0.180,246.310,901.000,823.000,0.640,6.390,1.920,0.580,-0.300,1.130,-2.350,46.370,1.620,1.700,72.130,0.030,69.370,1367.100,2.220
161.000,-32.667,43.000,833.000,161.669,-49.338,0.154,1187.000,174.190,-46.580,2.000,16.760,1.170,105.060,0.180,246.310,901.000,823.000,0.640,6.390,1.920,0.580,-0.300,1.130,-2.350,46.370,1.620,1.700,72.130,0.030,69.370,1367.100,2.220
162.000,-32.667,43.000,833.000,162.873,-49.040,0.139,1187.000,174.190,-46.580,2.000,16.760,1.170,105.060,0.180,246.310,901.000,823.000,0.640,6.390,1.920,0.580,-0.300,1.130,-2.350,46.370,1.620,1.700,72.130,0.030,69.370,1367.100,2.220
167.000,-32.667,43.000,834.000,168.744,-47.474,0.067,1186.000,174.110,-46.410,2.030,6.320,1.170,95.270,0.180,256.660,901.000,823.000,0.820,6.210,2.020,0.220,-0.110,1.170,-2.370,35.800,1.920,1.380,72.130,0.030,69.370,1367.100,2.220
159.000,-31.667,43.000,869.000,158.713,-48.978,0.186,1187.000,174.190,-46.580,2.000,16.760,1.170,105.060,0.180,246.310,901.000,823.000,0.640,6.390,1.920,0.580,-0.300,1.130,-2.350,46.370,1.620,1.700,72.130,0.030,69.370,1367.100,2.220
160.000,-31.667,43.000,869.000,159.931,-48.692,0.171,1187.000,174.190,-46.580,2.000,16.760,1.170,105.060,0.180,246.310,901.000,823.000,0.640,6.390,1.920,0.580,-0.300,1.130,-2.350,46.370,1.620,1.700,72.130,0.030,69.370,1367.100,2.220
161.000,-31.667,43.000,869.000,161.139,-48.401,0.157,1186.000,174.110,-46.410,2.030,6.320,1.170,95.270,0.180,256.660,901.000,823.000,0.820,6.210,2.020,0.220,-0.110,1.170,-2.370,35.800,1.920,1.380,72.130,0.030,69.370,1367.100,2.220
162.000,-31.667,43.000,833.000,162.338,-48.105,0.142,1186.000,174.110,-46.410,2.030,6.320,1.170,95.270,0.180,256.660,901.000,823.000,0.820,6.210,2.020,0.220,-0.110,1.170,-2.370,35.800,1.920,1.380,72.130,0.030,69.370,1367.100,2.220
163.000,-31.667,43.000,833.000,163.526,-47.803,0.128,1186.000,174.110,-46.410,2.030,6.320,1.170,95.270,0.180,256.660,901.000,823.000,0.820,6.210,2.020,0.220,-0.110,1.170,-2.370,35.800,1.920,1.380,72.130,0.030,69.370,1367.100,2.220
164.000,-31.667,43.000,833.000,164.705,-47.497,0.114,1186.000,174.110,-46.410,2.030,6.320,1.170,95.270,0.180,256.660,901.000,823.000,0.820,6.210,2.020,0.220,-0.110,1.170,-2.370,35.800,1.920,1.380,72.130,0.030,69.370,1367.100,2.220
165.000,-31.667,43.000,833.000,165.874,-47.186,0.099,1185.000,174.050,-46.230,2.060,6.230,1.170,95.770,0.180,256.700,901.000,823.000,1.000,6.030,2.050,0.220,-0.120,1.170,-2.380,35.560,1.940,1.380,72.130,0.040,69.370,1367.100,2.220
166.000,-31.667,43.000,833.000,167.033,-46.870,0.085,1183.000,173.930,-45.880,2.110,6.070,1.170,96.760,0.180,256.790,901.000,823.000,1.360,5.670,2.100,0.220,-0.140,1.170,-2.410,35.080,1.970,1.380,72.130,0.040,69.370,1367.100,2.220
167.000,-31.667,43.000,834.000,168.184,-46.550,0.070,1182.000,173.870,-45.700,2.140,5.990,1.170,97.250,0.180,256.830,901.000,823.000,1.550,5.480,2.130,0.220,-0.150,1.170,-2.420,34.840,1.990,1.380,72.130,0.040,69.370,1367.100,2.220
161.000,-30.667,43.000,869.000,160.629,-47.461,0.161,1185.000,174.050,-46.230,2.060,6.230,1.170,95.770,0.180,256.700,901.000,823.000,1.000,6.030,2.050,0.220,-0.120,1.170,-2.380,35.560,1.940,1.380,72.130,0.040,69.370,1367.100,2.220
162.000,-30.667,43.000,869.000,161.821,-47.167,0.147,1183.000,173.930,-45.880,2.110,6.070,1.170,96.760,0.180,256.790,901.000,823.000,1.360,5.670,2.100,0.220,-0.140,1.170,-2.410,35.080,1.970,1.380,72.130,0.040,69.370,1367.100,2.220
163.000,-30.667,43.000,869.000,163.004,-46.868,0.132,1181.000,173.810,-45.530,2.170,5.910,1.180,97.740,0.180,256.870,901.000,823.000,1.730,5.300,2.160,0.220,-0.160,1.170,-2.440,34.600,2.010,1.380,72.130,0.040,69.370,1367.100,2.220
164.000,-30.667,43.000,833.000,164.177,-46.564,0.118,1180.000,173.750,-45.350,2.190,5.840,1.180,98.230,0.180,256.920,901.000,823.000,1.910,5.120,2.180,0.220,-0.170,1.170,-2.450,34.370,2.020,1.380,73.360,0.040,63.020,1086.290,2.200
165.000,-30.667,43.000,833.000,165.341,-46.255,0.103,1180.000,173.750,-45.350,2.190,5.840,1.180,98.230,0.180,256.920,901.000,823.000,1.910,5.120,2.180,0.220,-0.170,1.170,-2.450,34.370,2.020,1.380,73.360,0.040,63.020,1086.290,2.200
166.000,-30.667,43.000,833.000,166.496,-45.941,0.089,1178.000,173.640,-45.000,2.250,5.700,1.180,99.210,0.180,257.000,901.000,823.000,2.270,4.760,2.240,0.220,-0.190,1.170,-2.480,33.920,2.060,1.380,73.360,0.040,63.020,1086.290,2.200
163.000,-29.667,43.000,869.000,162.499,-45.930,0.137,1177.000,173.580,-44.820,2.280,5.630,1.180,99.700,0.180,257.040,901.000,823.000,2.450,4.580,2.270,0.220,-0.200,1.170,-2.490,33.700,2.080,1.380,71.050,0.040,63.020,816.170,2.250
164.000,-29.667,43.000,869.000,163.667,-45.628,0.123,1177.000,173.580,-44.820,2.280,5.630,1.180,99.700,0.180,257.040,901.000,823.000,2.450,4.580,2.270,0.220,-0.200,1.170,-2.490,33.700,2.080,1.380,71.050,0.040,63.020,816.170,2.250
165.000,-29.667,43.000,833.000,164.827,-45.321,0.108,1177.000,173.580,-44.820,2.280,5.630,1.180,99.700,0.180,257.040,901.000,823.000,2.450,4.580,2.270,0.220,-0.200,1.170,-2.490,33.700,2.080,1.380,71.050,0.040,63.020,816.170,2.250
166.000,-29.667,43.000,833.000,165.977,-45.010,0.094,1176.000,173.540,-44.630,2.310,-2.030,1.180,92.570,0.200,264.710,901.000,823.000,2.640,4.390,2.300,-0.080,-0.050,1.180,-2.510,25.850,2.260,1.090,71.050,0.040,63.020,816.170,2.250
163.000,-28.667,43.000,869.000,162.012,-44.991,0.143,1176.000,173.540,-44.630,2.310,-2.030,1.180,92.570,0.200,264.710,901.000,823.000,2.640,4.390,2.300,-0.080,-0.050,1.180,-2.510,25.850,2.260,1.090,71.050,0.040,63.020,816.170,2.250
164.000,-28.667,43.000,869.000,163.174,-44.690,0.128,1175.000,173.510,-44.440,2.340,-2.010,1.180,93.110,0.200,264.720,901.000,823.000,2.840,4.190,2.330,-0.080,-0.060,1.180,-2.530,25.670,2.280,1.090,71.050,0.040,51.430,816.170,2.250
165.000,-28.667,43.000,869.000,164.329,-44.386,0.114,1173.000,173.460,-44.040,2.400,-1.960,1.190,94.190,0.200,264.760,901.000,823.000,3.240,3.790,2.390,-0.080,-0.090,1.180,-2.560,25.300,2.320,1.090,71.050,0.050,51.430,816.170,2.250
138.000,-27.667,43.000,801.000,129.995,-49.470,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.000,-27.667,43.000,801.000,131.342,-49.343,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.000,-27.667,43.000,869.000,161.540,-44.049,0.149,1173.000,173.460,-44.040,2.400,-1.960,1.190,94.190,0.200,264.760,901.000,823.000,3.240,3.790,2.390,-0.080,-0.090,1.180,-2.560,25.300,2.320,1.090,71.050,0.050,51.430,816.170,2.250
164.000,-27.667,43.000,869.000,162.697,-43.751,0.135,1171.000,173.410,-43.640,2.460,-1.910,1.190,95.270,0.200,264.790,901.000,823.000,3.400,3.400,2.450,-0.080,-0.110,1.180,-2.600,24.940,2.350,1.090,71.050,0.050,47.830,816.170,2.250
165.000,-27.667,43.000,869.000,163.846,-43.448,0.121,1169.000,173.360,-43.250,2.520,-1.860,1.190,96.340,0.200,264.830,901.000,823.000,3.000,3.000,2.510,-0.080,-0.130,1.180,-2.630,24.600,2.390,1.090,73.730,0.050,47.830,713.610,2.200
137.000,-26.667,43.000,801.000,128.448,-48.597,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.000,-26.667,43.000,801.000,129.786,-48.480,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.000,-26.667,43.000,801.000,131.119,-48.354,,,,,,,,,,,,,,,,,,,,,,,,,,,
162.000,-26.667,43.000,869.000,159.922,-43.396,0.159,2401.000,157.130,-34.510,0.360,89.580,-1.940,-43.750,0.120,66.560,861.000,834.000,0.060,0.060,0.000,0.360,1.400,-1.340,-1.720,-34.570,1.410,-0.970,22.640,0.000,41.000,150.890,1.880
163.000,-26.667,43.000,869.000,161.082,-43.105,0.156,1167.000,173.310,-42.850,2.580,-1.820,1.190,97.410,0.200,264.860,901.000,823.000,2.600,2.600,2.570,-0.080,-0.150,1.180,-2.660,24.260,2.430,1.090,73.730,0.050,47.830,713.610,2.200
164.000,-26.667,43.000,869.000,162.235,-42.809,0.141,1488.000,171.830,-39.250,3.170,22.900,1.270,134.510,0.190,239.890,901.000,821.000,1.320,8.170,2.920,1.230,-0.890,0.900,-2.950,46.120,2.050,2.130,73.380,0.050,36.690,366.710,2.200
134.000,-25.667,43.000,801.000,124.262,-47.901,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.000,-25.667,43.000,801.000,125.599,-47.811,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.000,-25.667,43.000,801.000,126.931,-47.713,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.000,-25.667,43.000,801.000,128.260,-47.605,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.000,-25.667,43.000,801.000,129.584,-47.489,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.000,-25.667,43.000,801.000,130.904,-47.365,,,,,,,,,,,,,,,,,,,,,,,,,,,
162.000,-25.667,43.000,869.000,159.485,-42.449,0.142,2401.000,157.130,-34.510,0.360,89.580,-1.940,-43.750,0.120,66.560,861.000,834.000,0.060,0.060,0.000,0.360,1.400,-1.340,-1.720,-34.570,1.410,-0.970,22.640,0.000,41.000,150.890,1.880
163.000,-25.667,43.000,869.000,160.639,-42.160,0.142,2401.000,157.130,-34.510,0.360,89.580,-1.940,-43.750,0.120,66.560,861.000,834.000,0.060,0.060,0.000,0.360,1.400,-1.340,-1.720,-34.570,1.410,-0.970,22.640,0.000,41.000,150.890,1.880
