lon,lat,age,plate_id,recon_lon,recon_lat,distance_deg,sub_idx,trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
169.000,-39.669,26.000,868.000,171.259,-48.981,0.080,1570.000,170.480,-44.450,0.000,0.000,-4.540,-83.230,0.040,66.810,801.000,842.000,0.020,0.020,0.000,0.000,0.540,-4.510,-4.540,-83.230,0.540,-4.510,0.720,0.000,25.460,150.120,0.850
169.000,-38.669,26.000,868.000,170.863,-48.016,0.062,1570.000,170.480,-44.450,0.000,0.000,-4.540,-83.230,0.040,66.810,801.000,842.000,0.020,0.020,0.000,0.000,0.540,-4.510,-4.540,-83.230,0.540,-4.510,0.720,0.000,25.460,150.120,0.850
169.000,-37.669,26.000,868.000,170.480,-47.050,0.045,1570.000,170.480,-44.450,0.000,0.000,-4.540,-83.230,0.040,66.810,801.000,842.000,0.020,0.020,0.000,0.000,0.540,-4.510,-4.540,-83.230,0.540,-4.510,0.720,0.000,25.460,150.120,0.850
168.000,-36.669,26.000,868.000,168.990,-46.283,0.037,1570.000,170.480,-44.450,0.000,0.000,-4.540,-83.230,0.040,66.810,801.000,842.000,0.020,0.020,0.000,0.000,0.540,-4.510,-4.540,-83.230,0.540,-4.510,0.720,0.000,25.460,150.120,0.850
169.000,-36.669,26.000,833.000,170.112,-46.083,0.029,1570.000,170.480,-44.450,0.000,0.000,-4.540,-83.230,0.040,66.810,801.000,842.000,0.020,0.020,0.000,0.000,0.540,-4.510,-4.540,-83.230,0.540,-4.510,0.720,0.000,25.460,150.120,0.850
167.000,-35.669,26.000,833.000,167.515,-45.510,0.041,1570.000,170.480,-44.450,0.000,0.000,-4.540,-83.230,0.040,66.810,801.000,842.000,0.020,0.020,0.000,0.000,0.540,-4.510,-4.540,-83.230,0.540,-4.510,0.720,0.000,25.460,150.120,0.850
168.000,-35.669,26.000,833.000,168.638,-45.313,0.027,1570.000,170.480,-44.450,0.000,0.000,-4.540,-83.230,0.040,66.810,801.000,842.000,0.020,0.020,0.000,0.000,0.540,-4.510,-4.540,-83.230,0.540,-4.510,0.720,0.000,25.460,150.120,0.850
169.000,-35.669,26.000,833.000,169.756,-45.114,0.015,1570.000,170.480,-44.450,0.000,0.000,-4.540,-83.230,0.040,66.810,801.000,842.000,0.020,0.020,0.000,0.000,0.540,-4.510,-4.540,-83.230,0.540,-4.510,0.720,0.000,25.460,150.120,0.850
167.000,-34.669,26.000,833.000,167.179,-44.538,0.040,1566.000,170.200,-43.800,0.000,0.000,-4.540,-88.750,0.190,73.470,801.000,842.000,0.700,0.700,0.000,0.000,0.100,-4.540,-4.540,-88.750,0.100,-4.540,0.720,0.000,25.460,150.120,0.850
168.000,-34.669,26.000,834.000,168.298,-44.343,0.026,1567.000,170.280,-43.980,0.000,0.000,-4.540,-89.010,0.190,73.420,801.000,842.000,0.510,0.510,0.000,0.000,0.080,-4.540,-4.540,-89.010,0.080,-4.540,0.720,0.000,25.460,150.120,0.850
