lon,lat,age,plate_id,recon_lon,recon_lat,distance_deg,sub_idx,trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
169.000,-14.083,4.000,857.000,168.031,-15.717,0.020,3163.000,169.190,-15.600,12.510,-16.400,9.100,-175.500,0.160,87.040,801.000,827.000,0.390,9.020,12.000,-3.530,-9.070,-0.710,-5.190,-57.130,2.820,-4.360,40.610,0.140,54.010,157.910,2.100
169.000,-13.083,4.000,857.000,168.005,-14.717,0.018,1726.000,169.050,-14.540,11.980,-9.990,8.480,-167.880,0.190,80.130,801.000,827.000,0.670,0.670,11.800,-2.080,-8.290,-1.780,-5.240,-49.410,3.410,-3.980,40.610,0.160,54.010,157.910,2.100
168.000,-12.083,4.000,827.000,170.540,-12.221,0.037,1718.000,168.540,-13.120,11.200,0.910,7.640,-154.470,0.200,69.300,801.000,827.000,1.770,2.190,11.200,0.180,-6.900,-3.290,-5.340,-37.600,4.230,-3.260,33.230,0.150,116.230,135.610,1.940
169.000,-12.083,4.000,857.000,167.979,-13.718,0.013,1720.000,168.680,-13.490,11.400,0.890,7.860,-155.210,0.200,69.270,801.000,827.000,1.790,1.790,11.400,0.180,-7.130,-3.290,-5.310,-37.810,4.200,-3.260,34.550,0.150,116.230,135.610,1.980
163.000,-11.083,4.000,847.000,165.299,-11.783,0.004,1826.000,165.350,-12.010,9.550,82.030,-6.550,-63.460,0.180,351.470,801.000,847.000,2.390,2.390,1.320,9.450,2.930,-5.860,-5.590,40.350,4.260,3.620,34.100,0.020,125.560,147.860,1.970
164.000,-11.083,4.000,860.000,162.924,-12.833,0.020,1838.000,163.490,-11.840,9.640,50.430,6.520,-94.610,0.110,22.130,801.000,847.000,4.260,4.260,6.140,7.430,-0.520,-6.500,-5.710,9.470,5.630,0.940,32.510,0.050,155.880,145.790,1.930
165.000,-11.083,4.000,827.000,167.429,-11.611,0.001,1813.000,167.470,-11.620,-9.520,93.460,-6.600,-52.810,0.180,341.290,801.000,847.000,0.270,0.270,-0.570,9.500,3.990,-5.260,-5.470,51.240,3.420,4.270,35.630,0.000,123.200,130.410,2.000
166.000,-11.083,4.000,827.000,168.422,-11.484,0.011,1710.000,167.860,-11.790,10.430,7.780,6.900,-144.220,0.190,63.090,801.000,827.000,0.280,3.680,10.340,1.410,-5.600,-4.030,-5.440,-30.580,4.680,-2.770,33.230,0.130,123.200,130.410,1.940
167.000,-11.083,4.000,827.000,169.415,-11.357,0.027,1712.000,168.030,-12.120,10.620,7.640,7.080,-145.280,0.190,63.050,801.000,827.000,0.650,3.310,10.530,1.410,-5.820,-4.030,-5.410,-30.740,4.650,-2.770,33.230,0.130,123.200,135.610,1.940
169.000,-11.083,4.000,827.000,171.399,-11.102,0.059,1715.000,168.290,-12.610,10.910,7.440,7.360,-146.760,0.190,63.000,801.000,827.000,1.200,2.750,10.820,1.410,-6.150,-4.030,-5.380,-30.980,4.610,-2.770,33.230,0.130,123.200,135.610,1.940
161.000,-10.083,4.000,847.000,163.307,-10.759,0.013,1843.000,162.880,-11.360,9.720,34.100,6.540,-110.980,0.180,38.250,801.000,847.000,5.030,5.030,8.050,5.450,-2.340,-6.110,-5.770,-6.470,5.730,-0.650,32.510,0.090,113.700,145.790,1.930
162.000,-10.083,4.000,847.000,164.309,-10.771,0.022,1835.000,163.890,-11.980,9.600,55.620,-6.520,-89.480,0.160,17.120,801.000,847.000,3.840,3.840,5.420,7.930,0.060,-6.520,-5.680,14.460,5.500,1.420,32.510,0.060,139.450,145.790,1.930
163.000,-10.083,4.000,847.000,165.312,-10.783,0.021,1825.000,165.530,-11.980,9.540,82.170,-6.550,-63.380,0.180,351.440,801.000,847.000,2.210,2.210,1.300,9.450,2.940,-5.860,-5.580,40.440,4.250,3.620,36.340,0.020,108.510,151.170,2.010
164.000,-10.083,4.000,847.000,166.314,-10.795,0.019,1819.000,166.540,-11.840,9.520,81.720,-6.570,-64.180,0.190,352.470,801.000,847.000,1.220,1.220,1.370,9.420,2.860,-5.920,-5.520,39.710,4.250,3.530,35.630,0.020,123.200,130.410,2.000
165.000,-10.083,4.000,827.000,167.298,-10.619,0.018,1812.000,167.640,-11.570,-9.520,93.600,-6.610,-52.740,0.180,341.250,801.000,847.000,0.090,0.090,-0.600,9.500,4.000,-5.260,-5.460,51.350,3.410,4.270,33.230,0.000,123.200,130.410,1.940
166.000,-10.083,4.000,827.000,168.291,-10.492,0.022,1709.000,167.770,-11.620,10.340,7.850,6.810,-143.670,0.190,63.100,801.000,827.000,0.090,3.860,10.240,1.410,-5.480,-4.030,-5.450,-30.500,4.700,-2.770,33.230,0.130,123.200,130.410,1.940
167.000,-10.083,4.000,827.000,169.284,-10.365,0.034,1709.000,167.770,-11.620,10.340,7.850,6.810,-143.670,0.190,63.100,801.000,827.000,0.090,3.860,10.240,1.410,-5.480,-4.030,-5.450,-30.500,4.700,-2.770,33.230,0.130,123.200,130.410,1.940
121.000,-9.083,4.000,652.000,120.300,-8.659,0.009,2706.000,120.340,-9.150,6.530,13.140,2.240,98.700,0.190,1.350,801.000,651.000,7.220,11.760,6.360,1.480,-0.340,2.210,-7.060,31.790,6.000,3.720,140.370,0.130,60.490,1289.470,2.780
122.000,-9.083,4.000,652.000,121.299,-8.647,0.009,2711.000,121.280,-9.170,6.450,13.300,2.230,96.540,0.190,1.200,801.000,651.000,8.150,10.830,6.280,1.480,-0.250,2.210,-7.070,31.780,6.010,3.720,140.370,0.130,141.850,1289.470,2.780
159.000,-9.083,4.000,847.000,161.316,-9.734,0.009,1856.000,161.140,-10.230,9.920,48.390,6.570,-96.710,0.140,23.350,801.000,847.000,7.090,7.090,6.590,7.420,-0.770,-6.530,-5.910,8.800,5.840,0.900,60.580,0.080,36.480,221.150,2.150
160.000,-9.083,4.000,847.000,162.318,-9.746,0.019,1851.000,161.720,-10.630,9.850,37.480,6.560,-107.610,0.160,34.460,801.000,847.000,6.390,6.390,7.820,5.990,-1.980,-6.250,-5.860,-2.440,5.850,-0.250,69.350,0.120,36.480,232.800,2.250
161.000,-9.083,4.000,847.000,163.320,-9.759,0.028,1846.000,162.430,-11.080,9.770,40.160,6.550,-104.920,0.170,32.030,801.000,847.000,5.560,5.560,7.470,6.300,-1.690,-6.330,-5.800,-0.150,5.800,-0.020,69.350,0.120,113.700,232.800,2.250
162.000,-9.083,4.000,847.000,164.322,-9.771,0.037,1842.000,163.020,-11.470,9.700,34.170,6.540,-110.890,0.180,38.230,801.000,847.000,4.860,4.860,8.030,5.450,-2.330,-6.110,-5.750,-6.480,5.720,-0.650,32.510,0.090,113.700,145.790,1.930
163.000,-9.083,4.000,847.000,165.324,-9.783,0.038,1825.000,165.530,-11.980,9.540,82.170,-6.550,-63.380,0.180,351.440,801.000,847.000,2.210,2.210,1.300,9.450,2.940,-5.860,-5.580,40.440,4.250,3.620,36.340,0.020,108.510,151.170,2.010
164.000,-9.083,4.000,827.000,166.173,-9.754,0.037,1819.000,166.540,-11.840,9.520,81.720,-6.570,-64.180,0.190,352.470,801.000,847.000,1.220,1.220,1.370,9.420,2.860,-5.920,-5.520,39.710,4.250,3.530,35.630,0.020,123.200,130.410,2.000
165.000,-9.083,4.000,827.000,167.167,-9.627,0.035,1812.000,167.640,-11.570,-9.520,93.600,-6.610,-52.740,0.180,341.250,801.000,847.000,0.090,0.090,-0.600,9.500,4.000,-5.260,-5.460,51.350,3.410,4.270,33.230,0.000,123.200,130.410,1.940
166.000,-9.083,4.000,827.000,168.160,-9.500,0.037,1812.000,167.640,-11.570,-9.520,93.600,-6.610,-52.740,0.180,341.250,801.000,847.000,0.090,0.090,-0.600,9.500,4.000,-5.260,-5.460,51.350,3.410,4.270,33.230,0.000,123.200,130.410,1.940
167.000,-9.083,4.000,827.000,169.153,-9.373,0.046,1709.000,167.770,-11.620,10.340,7.850,6.810,-143.670,0.190,63.100,801.000,827.000,0.090,3.860,10.240,1.410,-5.480,-4.030,-5.450,-30.500,4.700,-2.770,33.230,0.130,123.200,130.410,1.940
121.000,-8.083,4.000,652.000,120.288,-7.659,0.026,2706.000,120.340,-9.150,6.530,13.140,2.240,98.700,0.190,1.350,801.000,651.000,7.220,11.760,6.360,1.480,-0.340,2.210,-7.060,31.790,6.000,3.720,140.370,0.130,60.490,1289.470,2.780
122.000,-8.083,4.000,652.000,121.287,-7.647,0.027,2711.000,121.280,-9.170,6.450,13.300,2.230,96.540,0.190,1.200,801.000,651.000,8.150,10.830,6.280,1.480,-0.250,2.210,-7.070,31.780,6.010,3.720,140.370,0.130,141.850,1289.470,2.780
123.000,-8.083,4.000,652.000,122.285,-7.635,0.024,2718.000,122.630,-8.960,6.340,26.690,2.200,106.420,0.190,348.040,801.000,651.000,9.480,9.480,5.660,2.850,-0.620,2.110,-7.070,44.720,5.020,4.970,140.370,0.120,141.850,1289.470,2.780
124.000,-8.083,4.000,652.000,123.284,-7.624,0.021,2723.000,123.590,-8.760,6.260,27.060,2.170,104.160,0.190,347.890,801.000,651.000,8.500,8.500,5.570,2.850,-0.530,2.110,-7.070,44.730,5.020,4.970,140.370,0.120,141.850,1289.470,2.780
125.000,-8.083,4.000,652.000,124.283,-7.612,0.017,2728.000,124.550,-8.550,6.180,27.450,2.150,101.860,0.190,347.750,801.000,651.000,7.530,7.530,5.480,2.850,-0.440,2.110,-7.060,44.750,5.020,4.970,0.830,0.010,141.850,296.780,0.650
126.000,-8.083,4.000,676.000,125.282,-7.569,0.015,2733.000,125.530,-8.380,6.090,25.030,2.140,96.690,0.200,350.390,801.000,651.000,6.550,6.550,5.520,2.580,-0.250,2.120,-7.060,41.980,5.250,4.720,0.830,0.010,141.850,296.780,0.650
127.000,-8.083,4.000,676.000,126.281,-7.565,0.012,2737.000,126.310,-8.250,6.020,25.340,2.130,94.760,0.200,350.280,801.000,651.000,5.770,5.770,5.440,2.580,-0.180,2.120,-7.060,42.000,5.240,4.720,0.830,0.010,141.850,296.780,0.650
141.000,-8.083,4.000,615.000,139.734,-10.181,0.095,3222.000,142.470,-5.470,0.000,0.000,6.610,173.330,0.120,205.700,697.000,697.000,3.970,10.750,0.000,0.000,-6.560,0.770,6.610,173.330,-6.560,0.770,33.980,0.000,131.560,154.940,1.960
142.000,-8.083,4.000,615.000,140.740,-10.173,0.087,3223.000,142.580,-5.530,0.000,0.000,6.610,173.330,0.120,205.690,697.000,697.000,3.850,10.860,0.000,0.000,-6.560,0.770,6.610,173.330,-6.560,0.770,33.980,0.000,131.560,154.940,1.960
143.000,-8.083,4.000,615.000,141.745,-10.164,0.081,1708.000,144.260,-6.270,5.160,16.280,-1.900,53.850,0.150,9.170,849.000,69702.000,3.620,9.220,4.950,1.450,1.120,1.530,-6.760,22.810,6.230,2.620,32.040,0.050,140.080,148.480,1.910
