lon,lat,age,plate_id,recon_lon,recon_lat,distance_deg,sub_idx,trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
169.000,-40.338,45.000,868.000,176.353,-54.054,0.140,2052.000,-178.550,-46.690,-1.280,-153.430,-2.940,-25.300,0.190,22.910,801.000,844.000,3.410,3.410,-1.140,-0.570,2.660,-1.260,-2.380,-49.530,1.540,-1.810,20.620,0.000,54.040,534.000,1.860
168.000,-39.338,45.000,868.000,174.425,-53.513,0.141,2058.000,179.900,-46.230,-0.970,-143.770,-2.610,-28.820,0.190,24.030,801.000,844.000,4.560,4.560,-0.780,-0.570,2.290,-1.260,-2.370,-49.750,1.530,-1.810,20.140,0.000,57.700,478.680,1.860
169.000,-39.338,45.000,868.000,175.581,-53.165,0.130,2055.000,-179.330,-46.460,-1.120,-149.280,-2.770,-26.950,0.190,23.470,801.000,844.000,3.980,3.980,-0.960,-0.570,2.470,-1.260,-2.370,-49.640,1.540,-1.810,29.430,0.000,50.330,563.840,2.040
166.000,-38.338,45.000,833.000,171.340,-53.299,0.147,2077.000,174.950,-45.190,0.830,-53.680,-1.550,-31.450,0.190,15.490,801.000,844.000,6.210,8.190,0.490,-0.670,1.320,-0.810,-2.340,-38.310,1.830,-1.450,20.000,0.000,50.440,322.520,1.860
167.000,-38.338,45.000,868.000,172.519,-52.960,0.138,2073.000,175.990,-45.390,0.710,-69.390,-1.770,-27.250,0.190,14.750,801.000,844.000,6.970,7.430,0.250,-0.670,1.570,-0.810,-2.350,-38.170,1.840,-1.450,20.000,0.000,51.500,340.130,1.860
168.000,-38.338,45.000,868.000,173.686,-52.617,0.128,2071.000,176.520,-45.490,0.680,-78.890,-1.880,-25.520,0.190,14.380,801.000,844.000,7.050,7.050,0.130,-0.670,1.700,-0.810,-2.350,-38.100,1.850,-1.450,20.000,0.000,52.880,367.180,1.860
169.000,-38.338,45.000,868.000,174.840,-52.271,0.119,2068.000,177.310,-45.630,-0.670,-94.170,-2.050,-23.290,0.190,13.810,801.000,844.000,6.480,6.480,-0.050,-0.670,1.880,-0.810,-2.350,-38.010,1.850,-1.450,25.540,0.000,52.600,563.270,1.910
164.000,-37.338,45.000,833.000,168.248,-53.054,0.157,2078.000,174.700,-45.120,0.860,-63.100,-1.500,-45.870,0.200,28.610,801.000,844.000,6.020,8.380,0.390,-0.760,1.050,-1.080,-2.340,-51.290,1.460,-1.820,20.000,0.000,50.440,322.520,1.860
165.000,-37.338,45.000,833.000,169.448,-52.726,0.146,2078.000,174.700,-45.120,0.860,-63.100,-1.500,-45.870,0.200,28.610,801.000,844.000,6.020,8.380,0.390,-0.760,1.050,-1.080,-2.340,-51.290,1.460,-1.820,20.000,0.000,50.440,322.520,1.860
166.000,-37.338,45.000,833.000,170.637,-52.394,0.135,2077.000,174.950,-45.190,0.830,-53.680,-1.550,-31.450,0.190,15.490,801.000,844.000,6.210,8.190,0.490,-0.670,1.320,-0.810,-2.340,-38.310,1.830,-1.450,20.000,0.000,50.440,322.520,1.860
167.000,-37.338,45.000,868.000,171.812,-52.057,0.125,2077.000,174.950,-45.190,0.830,-53.680,-1.550,-31.450,0.190,15.490,801.000,844.000,6.210,8.190,0.490,-0.670,1.320,-0.810,-2.340,-38.310,1.830,-1.450,20.000,0.000,50.440,322.520,1.860
168.000,-37.338,45.000,868.000,172.977,-51.717,0.116,2074.000,175.730,-45.340,0.730,-65.030,-1.710,-28.200,0.190,14.940,801.000,844.000,6.780,7.620,0.310,-0.670,1.510,-0.810,-2.340,-38.210,1.840,-1.450,20.000,0.000,51.500,340.130,1.860
169.000,-37.338,45.000,868.000,174.129,-51.373,0.106,2071.000,176.520,-45.490,0.680,-78.890,-1.880,-25.520,0.190,14.380,801.000,844.000,7.050,7.050,0.130,-0.670,1.700,-0.810,-2.350,-38.100,1.850,-1.450,20.000,0.000,52.880,367.180,1.860
161.000,-36.338,45.000,833.000,163.919,-53.089,0.183,2086.000,172.750,-44.340,1.170,-40.780,-1.200,-63.920,0.200,29.990,801.000,844.000,4.430,9.970,0.890,-0.760,0.530,-1.080,-2.320,-51.680,1.440,-1.820,22.790,0.010,44.550,263.960,1.870
162.000,-36.338,45.000,833.000,165.152,-52.777,0.171,2084.000,173.230,-44.540,1.080,-45.100,-1.260,-58.630,0.200,29.650,801.000,844.000,4.830,9.570,0.760,-0.760,0.660,-1.080,-2.330,-51.580,1.450,-1.820,20.000,0.010,49.350,299.120,1.860
163.000,-36.338,45.000,833.000,166.372,-52.461,0.159,2082.000,173.710,-44.740,1.000,-50.190,-1.340,-53.880,0.200,29.310,801.000,844.000,5.220,9.180,0.640,-0.760,0.790,-1.080,-2.330,-51.480,1.450,-1.820,20.000,0.010,50.170,315.140,1.860
164.000,-36.338,45.000,833.000,167.580,-52.140,0.147,2080.000,174.200,-44.930,0.920,-56.160,-1.420,-49.640,0.200,28.960,801.000,844.000,5.620,8.780,0.510,-0.760,0.920,-1.080,-2.330,-51.390,1.460,-1.820,20.000,0.010,50.170,315.140,1.860
165.000,-36.338,45.000,833.000,168.777,-51.815,0.135,2078.000,174.700,-45.120,0.860,-63.100,-1.500,-45.870,0.200,28.610,801.000,844.000,6.020,8.380,0.390,-0.760,1.050,-1.080,-2.340,-51.290,1.460,-1.820,20.000,0.000,50.440,322.520,1.860
166.000,-36.338,45.000,833.000,169.961,-51.485,0.124,2078.000,174.700,-45.120,0.860,-63.100,-1.500,-45.870,0.200,28.610,801.000,844.000,6.020,8.380,0.390,-0.760,1.050,-1.080,-2.340,-51.290,1.460,-1.820,20.000,0.000,50.440,322.520,1.860
167.000,-36.338,45.000,868.000,171.134,-51.151,0.113,2077.000,174.950,-45.190,0.830,-53.680,-1.550,-31.450,0.190,15.490,801.000,844.000,6.210,8.190,0.490,-0.670,1.320,-0.810,-2.340,-38.310,1.830,-1.450,20.000,0.000,50.440,322.520,1.860
168.000,-36.338,45.000,833.000,172.295,-50.812,0.103,2077.000,174.950,-45.190,0.830,-53.680,-1.550,-31.450,0.190,15.490,801.000,844.000,6.210,8.190,0.490,-0.670,1.320,-0.810,-2.340,-38.310,1.830,-1.450,20.000,0.000,50.440,322.520,1.860
159.000,-35.338,45.000,833.000,160.805,-52.765,0.199,2090.000,171.790,-43.940,1.370,-33.960,-1.110,-76.020,0.200,30.650,801.000,844.000,3.640,10.770,1.140,-0.760,0.270,-1.080,-2.320,-51.880,1.430,-1.820,22.790,0.010,44.550,263.960,1.870
160.000,-35.338,45.000,833.000,162.056,-52.467,0.186,2090.000,171.790,-43.940,1.370,-33.960,-1.110,-76.020,0.200,30.650,801.000,844.000,3.640,10.770,1.140,-0.760,0.270,-1.080,-2.320,-51.880,1.430,-1.820,22.790,0.010,44.550,263.960,1.870
161.000,-35.338,45.000,833.000,163.294,-52.163,0.174,2090.000,171.790,-43.940,1.370,-33.960,-1.110,-76.020,0.200,30.650,801.000,844.000,3.640,10.770,1.140,-0.760,0.270,-1.080,-2.320,-51.880,1.430,-1.820,22.790,0.010,44.550,263.960,1.870
162.000,-35.338,45.000,833.000,164.521,-51.855,0.162,2089.000,172.030,-44.040,1.320,-35.470,-1.130,-72.830,0.200,30.490,801.000,844.000,3.830,10.570,1.070,-0.760,0.330,-1.080,-2.320,-51.830,1.430,-1.820,22.790,0.010,44.550,263.960,1.870
163.000,-35.338,45.000,833.000,165.736,-51.541,0.150,2086.000,172.750,-44.340,1.170,-40.780,-1.200,-63.920,0.200,29.990,801.000,844.000,4.430,9.970,0.890,-0.760,0.530,-1.080,-2.320,-51.680,1.440,-1.820,22.790,0.010,44.550,263.960,1.870
164.000,-35.338,45.000,833.000,166.940,-51.223,0.138,2084.000,173.230,-44.540,1.080,-45.100,-1.260,-58.630,0.200,29.650,801.000,844.000,4.830,9.570,0.760,-0.760,0.660,-1.080,-2.330,-51.580,1.450,-1.820,20.000,0.010,49.350,299.120,1.860
165.000,-35.338,45.000,833.000,168.131,-50.900,0.126,2082.000,173.710,-44.740,1.000,-50.190,-1.340,-53.880,0.200,29.310,801.000,844.000,5.220,9.180,0.640,-0.760,0.790,-1.080,-2.330,-51.480,1.450,-1.820,20.000,0.010,50.170,315.140,1.860
166.000,-35.338,45.000,833.000,169.312,-50.572,0.114,2080.000,174.200,-44.930,0.920,-56.160,-1.420,-49.640,0.200,28.960,801.000,844.000,5.620,8.780,0.510,-0.760,0.920,-1.080,-2.330,-51.390,1.460,-1.820,20.000,0.010,50.170,315.140,1.860
158.000,-34.338,45.000,833.000,158.964,-52.121,0.206,2091.000,171.590,-43.820,1.410,-52.670,1.110,-99.620,0.190,51.180,801.000,844.000,3.440,10.960,0.860,-1.120,-0.190,-1.090,-2.320,-72.330,0.700,-2.210,24.210,0.010,44.550,231.670,1.880
159.000,-34.338,45.000,833.000,160.219,-51.831,0.192,2091.000,171.590,-43.820,1.410,-52.670,1.110,-99.620,0.190,51.180,801.000,844.000,3.440,10.960,0.860,-1.120,-0.190,-1.090,-2.320,-72.330,0.700,-2.210,24.210,0.010,44.550,231.670,1.880
160.000,-34.338,45.000,833.000,161.463,-51.535,0.179,2090.000,171.790,-43.940,1.370,-33.960,-1.110,-76.020,0.200,30.650,801.000,844.000,3.640,10.770,1.140,-0.760,0.270,-1.080,-2.320,-51.880,1.430,-1.820,22.790,0.010,44.550,263.960,1.870
161.000,-34.338,45.000,833.000,162.695,-51.235,0.166,2090.000,171.790,-43.940,1.370,-33.960,-1.110,-76.020,0.200,30.650,801.000,844.000,3.640,10.770,1.140,-0.760,0.270,-1.080,-2.320,-51.880,1.430,-1.820,22.790,0.010,44.550,263.960,1.870
162.000,-34.338,45.000,833.000,163.916,-50.929,0.153,2090.000,171.790,-43.940,1.370,-33.960,-1.110,-76.020,0.200,30.650,801.000,844.000,3.640,10.770,1.140,-0.760,0.270,-1.080,-2.320,-51.880,1.430,-1.820,22.790,0.010,44.550,263.960,1.870
163.000,-34.338,45.000,833.000,165.126,-50.618,0.141,2090.000,171.790,-43.940,1.370,-33.960,-1.110,-76.020,0.200,30.650,801.000,844.000,3.640,10.770,1.140,-0.760,0.270,-1.080,-2.320,-51.880,1.430,-1.820,22.790,0.010,44.550,263.960,1.870
164.000,-34.338,45.000,833.000,166.324,-50.302,0.128,2089.000,172.030,-44.040,1.320,-35.470,-1.130,-72.830,0.200,30.490,801.000,844.000,3.830,10.570,1.070,-0.760,0.330,-1.080,-2.320,-51.830,1.430,-1.820,22.790,0.010,44.550,263.960,1.870
157.000,-33.338,45.000,833.000,157.151,-51.463,0.215,2091.000,171.590,-43.820,1.410,-52.670,1.110,-99.620,0.190,51.180,801.000,844.000,3.440,10.960,0.860,-1.120,-0.190,-1.090,-2.320,-72.330,0.700,-2.210,24.210,0.010,44.550,231.670,1.880
158.000,-33.338,45.000,886.000,158.410,-51.181,0.201,2091.000,171.590,-43.820,1.410,-52.670,1.110,-99.620,0.190,51.180,801.000,844.000,3.440,10.960,0.860,-1.120,-0.190,-1.090,-2.320,-72.330,0.700,-2.210,24.210,0.010,44.550,231.670,1.880
