lon,lat,age,plate_id,recon_lon,recon_lat,distance_deg,sub_idx,trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
169.000,-16.651,3.000,857.000,168.327,-17.873,0.019,3036.000,169.430,-17.550,12.380,3.970,9.200,-154.700,0.180,66.890,801.000,827.000,2.640,7.500,12.350,0.860,-8.320,-3.930,-5.100,-38.530,3.990,-3.180,37.280,0.150,123.770,158.350,2.020
169.000,-15.651,3.000,857.000,168.307,-16.873,0.011,3042.000,168.900,-16.620,12.040,10.180,8.820,-147.300,0.200,61.110,801.000,827.000,1.580,8.560,11.850,2.130,-7.430,-4.770,-5.180,-32.060,4.390,-2.750,44.720,0.180,123.770,173.580,2.170
169.000,-14.651,3.000,857.000,168.287,-15.873,0.003,3047.000,168.440,-15.780,11.730,-6.530,8.490,-162.860,0.110,78.200,801.000,827.000,0.640,9.510,11.650,-1.330,-8.110,-2.500,-5.250,-48.560,3.470,-3.930,60.600,0.110,43.810,208.440,2.160
169.000,-13.651,3.000,857.000,168.267,-14.873,0.002,1703.000,168.360,-14.870,11.430,-11.150,8.110,-166.640,0.170,82.480,801.000,827.000,0.290,0.290,11.210,-2.210,-7.890,-1.870,-5.290,-52.140,3.250,-4.180,60.600,0.170,43.810,208.440,2.160
168.000,-12.651,3.000,857.000,167.243,-13.892,0.015,1695.000,168.050,-13.600,10.980,-0.420,7.590,-154.330,0.200,71.600,801.000,827.000,1.600,1.600,10.980,-0.080,-6.840,-3.290,-5.360,-40.370,4.090,-3.470,45.220,0.170,31.900,171.270,2.180
169.000,-12.651,3.000,857.000,168.248,-13.873,0.002,1697.000,168.180,-13.980,11.120,-0.420,7.740,-154.860,0.200,71.570,801.000,827.000,1.200,1.200,11.120,-0.080,-7.010,-3.290,-5.340,-40.590,4.050,-3.470,45.220,0.170,43.810,171.270,2.180
163.000,-11.651,3.000,860.000,162.200,-12.977,0.026,1816.000,162.920,-11.670,9.700,50.230,6.520,-94.760,0.110,21.950,801.000,847.000,4.200,4.200,6.200,7.450,-0.540,-6.500,-5.760,9.650,5.680,0.970,33.040,0.050,120.030,148.290,1.920
164.000,-11.651,3.000,861.000,163.205,-12.960,0.020,1811.000,163.640,-11.900,9.640,55.620,-6.520,-89.460,0.160,16.880,801.000,847.000,3.460,3.460,5.440,7.960,0.060,-6.520,-5.710,14.700,5.520,1.450,33.040,0.060,139.420,148.290,1.920
165.000,-11.651,3.000,861.000,164.210,-12.944,0.018,1808.000,164.050,-11.940,9.620,81.250,-6.530,-63.920,0.180,351.450,801.000,847.000,3.050,3.050,1.460,9.510,2.870,-5.860,-5.680,40.170,4.340,3.670,33.040,0.020,139.420,142.050,1.920
166.000,-11.651,3.000,827.000,167.867,-11.965,0.008,1687.000,167.460,-12.160,10.450,6.100,7.020,-145.330,0.190,65.370,801.000,827.000,0.860,3.150,10.390,1.110,-5.780,-3.990,-5.460,-33.230,4.570,-2.990,42.710,0.150,95.770,161.480,2.130
168.000,-11.651,3.000,827.000,169.861,-11.790,0.040,1690.000,167.710,-12.680,10.650,5.990,7.230,-146.440,0.190,65.320,801.000,827.000,1.440,2.570,10.590,1.110,-6.020,-3.990,-5.420,-33.500,4.520,-2.990,40.790,0.150,95.770,162.960,2.090
