lon,lat,age,plate_id,recon_lon,recon_lat,distance_deg,sub_idx,trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
154.000,-15.745,9.000,801.000,151.691,-19.933,0.129,3209.000,152.590,-12.570,0.000,0.000,5.540,-154.140,0.190,186.350,849.000,615.000,4.370,4.370,0.000,0.000,-4.980,-2.410,5.540,-154.140,-4.980,-2.410,27.630,0.000,127.790,135.540,1.890
155.000,-15.745,9.000,836.000,152.714,-19.893,0.122,3188.000,156.380,-13.820,0.000,0.000,5.270,-177.750,0.180,209.790,849.000,615.000,0.610,8.330,0.000,0.000,-5.260,-0.210,5.270,-177.750,-5.260,-0.210,20.110,0.000,120.400,114.680,1.650
156.000,-15.745,9.000,889.000,153.736,-19.853,0.113,3185.000,156.850,-14.080,0.000,0.000,5.230,-177.740,0.180,209.670,849.000,615.000,0.090,8.850,0.000,0.000,-5.220,-0.210,5.230,-177.740,-5.220,-0.210,20.110,0.000,120.400,114.680,1.650
149.000,-14.745,9.000,801.000,146.537,-19.112,0.120,3231.000,148.230,-12.420,0.000,0.000,5.780,-146.490,0.200,178.240,849.000,615.000,0.100,0.100,0.000,0.000,-4.820,-3.190,5.780,-146.490,-4.820,-3.190,38.810,0.000,69.710,169.280,2.130
150.000,-14.745,9.000,801.000,147.559,-19.079,0.117,3231.000,148.230,-12.420,0.000,0.000,5.780,-146.490,0.200,178.240,849.000,615.000,0.100,0.100,0.000,0.000,-4.820,-3.190,5.780,-146.490,-4.820,-3.190,38.810,0.000,69.710,169.280,2.130
151.000,-14.745,9.000,801.000,148.582,-19.045,0.116,3231.000,148.230,-12.420,0.000,0.000,5.780,-146.490,0.200,178.240,849.000,615.000,0.100,0.100,0.000,0.000,-4.820,-3.190,5.780,-146.490,-4.820,-3.190,38.810,0.000,69.710,169.280,2.130
152.000,-14.745,9.000,801.000,149.604,-19.009,0.116,3225.000,149.430,-12.380,0.000,0.000,5.720,-146.080,0.200,177.980,849.000,615.000,1.270,1.270,0.000,0.000,-4.740,-3.190,5.720,-146.080,-4.740,-3.190,38.810,0.000,69.710,169.280,2.130
153.000,-14.745,9.000,801.000,150.626,-18.972,0.115,3215.000,151.420,-12.440,0.000,0.000,5.610,-154.490,0.190,186.610,849.000,615.000,3.220,3.220,0.000,0.000,-5.060,-2.410,5.610,-154.490,-5.060,-2.410,32.210,0.000,121.640,149.450,1.990
154.000,-14.745,9.000,836.000,151.648,-18.934,0.112,3210.000,152.400,-12.550,0.000,0.000,5.550,-154.200,0.190,186.400,849.000,615.000,4.180,4.180,0.000,0.000,-5.000,-2.410,5.550,-154.200,-5.000,-2.410,31.900,0.000,122.050,148.440,1.990
155.000,-14.745,9.000,836.000,152.669,-18.894,0.108,3191.000,155.860,-13.540,0.000,0.000,5.310,-176.510,0.200,208.640,849.000,615.000,1.190,7.750,0.000,0.000,-5.300,-0.320,5.310,-176.510,-5.300,-0.320,20.110,0.000,124.080,114.680,1.650
156.000,-14.745,9.000,836.000,153.690,-18.853,0.099,3185.000,156.850,-14.080,0.000,0.000,5.230,-177.740,0.180,209.670,849.000,615.000,0.090,8.850,0.000,0.000,-5.220,-0.210,5.230,-177.740,-5.220,-0.210,20.110,0.000,120.400,114.680,1.650
149.000,-13.745,9.000,801.000,146.502,-18.112,0.103,3231.000,148.230,-12.420,0.000,0.000,5.780,-146.490,0.200,178.240,849.000,615.000,0.100,0.100,0.000,0.000,-4.820,-3.190,5.780,-146.490,-4.820,-3.190,38.810,0.000,69.710,169.280,2.130
150.000,-13.745,9.000,801.000,147.523,-18.080,0.099,3231.000,148.230,-12.420,0.000,0.000,5.780,-146.490,0.200,178.240,849.000,615.000,0.100,0.100,0.000,0.000,-4.820,-3.190,5.780,-146.490,-4.820,-3.190,38.810,0.000,69.710,169.280,2.130
151.000,-13.745,9.000,801.000,148.544,-18.045,0.098,3231.000,148.230,-12.420,0.000,0.000,5.780,-146.490,0.200,178.240,849.000,615.000,0.100,0.100,0.000,0.000,-4.820,-3.190,5.780,-146.490,-4.820,-3.190,38.810,0.000,69.710,169.280,2.130
152.000,-13.745,9.000,801.000,149.565,-18.010,0.098,3225.000,149.430,-12.380,0.000,0.000,5.720,-146.080,0.200,177.980,849.000,615.000,1.270,1.270,0.000,0.000,-4.740,-3.190,5.720,-146.080,-4.740,-3.190,38.810,0.000,69.710,169.280,2.130
153.000,-13.745,9.000,836.000,150.585,-17.973,0.097,3216.000,151.220,-12.420,0.000,0.000,5.620,-154.550,0.190,186.650,849.000,615.000,3.030,3.030,0.000,0.000,-5.070,-2.410,5.620,-154.550,-5.070,-2.410,32.210,0.000,121.640,149.450,1.990
154.000,-13.745,9.000,836.000,151.606,-17.935,0.095,3211.000,152.200,-12.530,0.000,0.000,5.560,-154.260,0.190,186.440,849.000,615.000,3.990,3.990,0.000,0.000,-5.010,-2.410,5.560,-154.260,-5.010,-2.410,31.900,0.000,122.050,148.440,1.990
155.000,-13.745,9.000,836.000,152.626,-17.895,0.092,3204.000,153.540,-12.710,0.000,0.000,5.480,-158.520,0.180,190.790,849.000,615.000,3.640,5.300,0.000,0.000,-5.100,-2.010,5.480,-158.520,-5.100,-2.010,22.080,0.000,127.790,119.050,1.700
156.000,-13.745,9.000,836.000,153.645,-17.854,0.084,3189.000,156.220,-13.730,0.000,0.000,5.280,-176.490,0.200,208.550,849.000,615.000,0.800,8.140,0.000,0.000,-5.270,-0.320,5.280,-176.490,-5.270,-0.320,20.110,0.000,124.080,114.680,1.650
149.000,-12.745,9.000,836.000,146.467,-17.113,0.087,3231.000,148.230,-12.420,0.000,0.000,5.780,-146.490,0.200,178.240,849.000,615.000,0.100,0.100,0.000,0.000,-4.820,-3.190,5.780,-146.490,-4.820,-3.190,38.810,0.000,69.710,169.280,2.130
150.000,-12.745,9.000,836.000,147.487,-17.080,0.082,3231.000,148.230,-12.420,0.000,0.000,5.780,-146.490,0.200,178.240,849.000,615.000,0.100,0.100,0.000,0.000,-4.820,-3.190,5.780,-146.490,-4.820,-3.190,38.810,0.000,69.710,169.280,2.130
151.000,-12.745,9.000,836.000,148.506,-17.046,0.081,3231.000,148.230,-12.420,0.000,0.000,5.780,-146.490,0.200,178.240,849.000,615.000,0.100,0.100,0.000,0.000,-4.820,-3.190,5.780,-146.490,-4.820,-3.190,38.810,0.000,69.710,169.280,2.130
152.000,-12.745,9.000,836.000,149.526,-17.010,0.081,3225.000,149.430,-12.380,0.000,0.000,5.720,-146.080,0.200,177.980,849.000,615.000,1.270,1.270,0.000,0.000,-4.740,-3.190,5.720,-146.080,-4.740,-3.190,38.810,0.000,69.710,169.280,2.130
153.000,-12.745,9.000,836.000,150.545,-16.974,0.080,3216.000,151.220,-12.420,0.000,0.000,5.620,-154.550,0.190,186.650,849.000,615.000,3.030,3.030,0.000,0.000,-5.070,-2.410,5.620,-154.550,-5.070,-2.410,32.210,0.000,121.640,149.450,1.990
167.000,-12.745,9.000,827.000,173.555,-12.803,0.018,1637.000,172.850,-13.590,12.840,37.890,10.430,-125.490,0.200,47.870,801.000,827.000,2.060,6.320,10.130,7.880,-6.050,-8.490,-4.160,-10.150,4.100,-0.730,29.640,0.120,61.250,92.510,1.940
168.000,-12.745,9.000,857.000,165.798,-16.272,0.061,1770.000,166.910,-12.940,9.000,61.700,-6.530,-89.040,0.160,17.940,801.000,847.000,4.440,4.440,4.270,7.920,0.110,-6.530,-4.620,17.680,4.400,1.400,43.310,0.050,121.310,155.620,2.170
169.000,-12.745,9.000,857.000,166.812,-16.216,0.056,1767.000,167.330,-13.040,8.970,71.880,-6.540,-79.010,0.120,8.020,801.000,847.000,4.020,4.020,2.790,8.530,1.250,-6.420,-4.580,27.680,4.060,2.130,24.540,0.020,121.310,111.450,1.790
165.000,-11.745,9.000,861.000,162.697,-15.435,0.075,1784.000,165.150,-11.870,9.190,44.770,6.560,-105.610,0.170,33.910,849.000,847.000,6.490,6.490,6.530,6.480,-1.770,-6.320,-4.790,1.950,4.790,0.160,46.070,0.080,64.520,157.480,2.160
166.000,-11.745,9.000,827.000,172.184,-12.397,0.007,1630.000,171.830,-12.640,12.380,46.200,10.050,-115.440,0.200,41.740,801.000,827.000,0.680,7.690,8.570,8.930,-4.320,-9.080,-4.290,-3.610,4.280,-0.270,66.720,0.160,61.250,143.610,2.290
167.000,-11.745,9.000,827.000,173.062,-11.927,0.023,1632.000,172.130,-12.900,12.500,45.600,10.150,-116.540,0.200,41.670,801.000,827.000,1.080,7.300,8.750,8.930,-4.530,-9.080,-4.250,-3.640,4.240,-0.270,66.720,0.160,61.250,143.610,2.290
168.000,-11.745,9.000,827.000,173.939,-11.456,0.039,1634.000,172.430,-13.160,12.630,45.020,10.250,-117.620,0.200,41.600,801.000,827.000,1.470,6.910,8.930,8.930,-4.750,-9.080,-4.220,-3.670,4.210,-0.270,66.720,0.160,61.250,143.610,2.290
169.000,-11.745,9.000,857.000,166.752,-15.217,0.039,1768.000,167.210,-13.020,8.980,71.780,-6.540,-79.070,0.120,8.050,801.000,847.000,4.140,4.140,2.810,8.530,1.240,-6.420,-4.590,27.620,4.070,2.130,24.540,0.020,121.310,111.450,1.790
164.000,-10.745,9.000,847.000,169.182,-12.403,0.007,1756.000,169.220,-12.810,8.960,87.870,-6.580,-63.910,0.190,353.320,801.000,847.000,2.170,2.170,0.330,8.960,2.890,-5.910,-4.460,43.380,3.240,3.060,61.310,0.010,80.520,155.350,2.140
165.000,-10.745,9.000,827.000,170.812,-11.991,0.007,1745.000,171.080,-12.310,-9.000,110.810,-6.640,-41.980,0.170,331.710,801.000,847.000,0.260,0.260,-3.200,8.410,4.940,-4.440,-4.360,66.350,1.750,3.990,66.720,0.000,49.210,148.530,2.290
166.000,-10.745,9.000,827.000,171.693,-11.520,0.014,1627.000,171.380,-12.250,12.190,47.120,9.920,-113.740,0.200,41.830,801.000,827.000,0.100,8.280,8.290,8.930,-3.990,-9.080,-4.340,-3.570,4.330,-0.270,66.720,0.150,49.210,148.530,2.290
167.000,-10.745,9.000,827.000,172.572,-11.049,0.029,1627.000,171.380,-12.250,12.190,47.120,9.920,-113.740,0.200,41.830,801.000,827.000,0.100,8.280,8.290,8.930,-3.990,-9.080,-4.340,-3.570,4.330,-0.270,66.720,0.150,49.210,148.530,2.290
168.000,-10.745,9.000,827.000,173.450,-10.579,0.045,1629.000,171.680,-12.510,12.310,46.500,10.010,-114.880,0.200,41.770,801.000,827.000,0.490,7.890,8.480,8.930,-4.210,-9.080,-4.310,-3.600,4.300,-0.270,66.720,0.150,61.250,143.610,2.290
169.000,-10.745,9.000,827.000,174.327,-10.108,0.061,1631.000,171.980,-12.770,12.440,45.900,10.100,-115.990,0.200,41.700,801.000,827.000,0.880,7.490,8.660,8.930,-4.430,-9.080,-4.270,-3.630,4.260,-0.270,66.720,0.160,61.250,143.610,2.290
162.000,-9.745,9.000,847.000,167.199,-11.350,0.028,1771.000,166.750,-12.890,9.010,61.570,-6.530,-89.120,0.160,17.980,801.000,847.000,4.600,4.600,4.290,7.920,0.100,-6.530,-4.630,17.630,4.410,1.400,43.310,0.050,121.310,155.620,2.170
163.000,-9.745,9.000,847.000,168.203,-11.377,0.027,1761.000,168.400,-12.920,8.970,88.360,-6.560,-63.030,0.180,352.270,801.000,847.000,2.970,2.970,0.260,8.960,2.980,-5.850,-4.510,43.980,3.250,3.130,31.290,0.000,111.820,122.030,1.970
164.000,-9.745,9.000,827.000,169.441,-11.584,0.021,1754.000,169.570,-12.770,-8.960,94.330,-6.590,-57.620,0.120,347.100,801.000,847.000,1.820,1.820,-0.680,8.940,3.530,-5.570,-4.440,49.800,2.870,3.390,61.310,0.000,61.520,155.350,2.140
165.000,-9.745,9.000,827.000,170.324,-11.113,0.025,1746.000,170.920,-12.390,-8.990,110.660,-6.630,-42.030,0.170,331.740,801.000,847.000,0.430,0.430,-3.170,8.410,4.930,-4.440,-4.370,66.160,1.760,3.990,61.310,0.000,49.210,148.530,2.140
166.000,-9.745,9.000,827.000,171.205,-10.642,0.028,1744.000,171.230,-12.230,-9.010,110.950,-6.650,-41.930,0.170,331.680,801.000,847.000,0.090,0.090,-3.220,8.410,4.950,-4.440,-4.350,66.540,1.730,3.990,66.720,0.000,49.210,148.530,2.290
167.000,-9.745,9.000,827.000,172.085,-10.171,0.038,1627.000,171.380,-12.250,12.190,47.120,9.920,-113.740,0.200,41.830,801.000,827.000,0.100,8.280,8.290,8.930,-3.990,-9.080,-4.340,-3.570,4.330,-0.270,66.720,0.150,49.210,148.530,2.290
121.000,-8.745,9.000,652.000,119.418,-7.785,0.021,2800.000,119.430,-8.970,6.320,9.390,2.260,98.310,0.190,3.830,801.000,651.000,6.990,9.850,6.240,1.030,-0.330,2.230,-6.750,29.130,5.900,3.290,129.740,0.140,46.670,630.140,2.700
122.000,-8.745,9.000,652.000,120.415,-7.758,0.022,2805.000,120.300,-9.030,6.250,9.510,2.250,96.630,0.170,3.690,801.000,651.000,7.860,8.980,6.160,1.030,-0.260,2.230,-6.740,29.170,5.890,3.290,130.880,0.120,38.650,642.020,2.710
144.000,-8.745,9.000,615.000,141.258,-13.258,0.082,2257.000,144.090,-9.460,-7.190,125.790,-9.280,-13.540,0.190,355.090,849.000,688.000,0.100,1.440,-4.200,5.830,9.020,-2.170,-6.070,37.630,4.810,3.700,30.000,0.000,122.570,145.090,1.950
145.000,-8.745,9.000,615.000,142.273,-13.232,0.073,2257.000,144.090,-9.460,-7.190,125.790,-9.280,-13.540,0.190,355.090,849.000,688.000,0.100,1.440,-4.200,5.830,9.020,-2.170,-6.070,37.630,4.810,3.700,30.000,0.000,122.570,145.090,1.950
146.000,-8.745,9.000,615.000,143.288,-13.205,0.067,2257.000,144.090,-9.460,-7.190,125.790,-9.280,-13.540,0.190,355.090,849.000,688.000,0.100,1.440,-4.200,5.830,9.020,-2.170,-6.070,37.630,4.810,3.700,30.000,0.000,122.570,145.090,1.950
147.000,-8.745,9.000,615.000,144.303,-13.176,0.065,2257.000,144.090,-9.460,-7.190,125.790,-9.280,-13.540,0.190,355.090,849.000,688.000,0.100,1.440,-4.200,5.830,9.020,-2.170,-6.070,37.630,4.810,3.700,30.000,0.000,122.570,145.090,1.950
148.000,-8.745,9.000,698.000,145.317,-13.146,0.051,3231.000,148.230,-12.420,0.000,0.000,5.780,-146.490,0.200,178.240,849.000,615.000,0.100,0.100,0.000,0.000,-4.820,-3.190,5.780,-146.490,-4.820,-3.190,38.810,0.000,69.710,169.280,2.130
149.000,-8.745,9.000,698.000,146.331,-13.115,0.035,3231.000,148.230,-12.420,0.000,0.000,5.780,-146.490,0.200,178.240,849.000,615.000,0.100,0.100,0.000,0.000,-4.820,-3.190,5.780,-146.490,-4.820,-3.190,38.810,0.000,69.710,169.280,2.130
150.000,-8.745,9.000,698.000,147.346,-13.082,0.019,3231.000,148.230,-12.420,0.000,0.000,5.780,-146.490,0.200,178.240,849.000,615.000,0.100,0.100,0.000,0.000,-4.820,-3.190,5.780,-146.490,-4.820,-3.190,38.810,0.000,69.710,169.280,2.130
