lon,lat,age,plate_id,recon_lon,recon_lat,distance_deg,sub_idx,trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
154.000,-23.029,15.000,801.000,151.055,-30.006,0.178,2743.000,153.590,-20.070,0.000,0.000,-1.600,-46.650,0.190,189.250,922.000,853.000,4.760,10.220,0.000,0.000,1.100,-1.160,-1.600,-46.650,1.100,-1.160,43.690,0.000,75.290,543.490,2.100
155.000,-23.029,15.000,833.000,152.114,-29.933,0.173,2745.000,153.990,-20.130,0.000,0.000,-1.600,-46.640,0.190,189.110,922.000,853.000,4.380,10.600,0.000,0.000,1.100,-1.160,-1.600,-46.640,1.100,-1.160,43.690,0.000,75.290,543.490,2.100
156.000,-23.029,15.000,833.000,153.172,-29.858,0.167,2757.000,156.280,-20.690,0.000,0.000,-1.600,-54.690,0.190,196.350,922.000,853.000,2.150,12.830,0.000,0.000,0.930,-1.310,-1.600,-54.690,0.930,-1.310,43.690,0.000,116.080,211.480,2.100
157.000,-23.029,15.000,866.000,154.229,-29.780,0.161,2760.000,156.870,-20.840,0.000,0.000,-1.600,-54.700,0.190,196.140,922.000,853.000,1.580,13.400,0.000,0.000,0.930,-1.310,-1.600,-54.700,0.930,-1.310,51.260,0.000,47.890,211.480,2.100
150.000,-22.029,15.000,801.000,146.731,-29.279,0.186,2727.000,150.630,-19.200,0.000,0.000,-1.600,-55.410,0.190,198.950,922.000,853.000,7.300,7.300,0.000,0.000,0.910,-1.320,-1.600,-55.410,0.910,-1.320,44.620,0.000,60.740,507.240,2.100
151.000,-22.029,15.000,801.000,147.791,-29.215,0.180,2732.000,151.570,-19.500,0.000,0.000,-1.600,-55.390,0.190,198.640,922.000,853.000,6.740,8.240,0.000,0.000,0.910,-1.320,-1.600,-55.390,0.910,-1.320,44.620,0.000,77.110,507.240,2.100
152.000,-22.029,15.000,801.000,148.850,-29.149,0.173,2735.000,152.140,-19.680,0.000,0.000,-1.600,-55.370,0.190,198.450,922.000,853.000,6.180,8.810,0.000,0.000,0.910,-1.320,-1.600,-55.370,0.910,-1.320,43.150,0.000,75.290,551.900,2.100
153.000,-22.029,15.000,801.000,149.908,-29.080,0.167,2740.000,153.040,-19.930,0.000,0.000,-1.600,-53.510,0.170,196.300,922.000,853.000,5.300,9.690,0.000,0.000,0.950,-1.290,-1.600,-53.510,0.950,-1.290,43.690,0.000,75.290,551.900,2.100
154.000,-22.029,15.000,801.000,150.965,-29.009,0.161,2742.000,153.400,-20.030,0.000,0.000,-1.600,-53.510,0.170,196.180,922.000,853.000,4.950,10.040,0.000,0.000,0.950,-1.290,-1.600,-53.510,0.950,-1.290,43.690,0.000,75.290,543.490,2.100
155.000,-22.029,15.000,801.000,152.021,-28.936,0.157,2743.000,153.590,-20.070,0.000,0.000,-1.600,-46.650,0.190,189.250,922.000,853.000,4.760,10.220,0.000,0.000,1.100,-1.160,-1.600,-46.650,1.100,-1.160,43.690,0.000,75.290,543.490,2.100
156.000,-22.029,15.000,866.000,153.077,-28.861,0.151,2755.000,155.900,-20.580,0.000,0.000,-1.600,-56.320,0.180,198.120,922.000,853.000,2.530,12.460,0.000,0.000,0.890,-1.330,-1.600,-56.320,0.890,-1.330,43.690,0.000,116.080,211.480,2.100
157.000,-22.029,15.000,866.000,154.131,-28.784,0.145,2759.000,156.670,-20.790,0.000,0.000,-1.600,-54.700,0.190,196.210,922.000,853.000,1.770,13.210,0.000,0.000,0.930,-1.310,-1.600,-54.700,0.930,-1.310,51.260,0.000,116.080,211.480,2.100
158.000,-22.029,15.000,866.000,155.184,-28.704,0.139,2769.000,158.380,-21.290,0.000,0.000,-1.600,-66.510,0.170,207.360,922.000,853.000,0.090,14.900,0.000,0.000,0.640,-1.470,-1.600,-66.510,0.640,-1.470,51.260,0.000,47.890,179.940,2.100
148.000,-21.029,15.000,801.000,144.537,-28.402,0.186,2724.000,150.070,-18.990,0.000,0.000,-1.600,-67.000,0.190,210.700,922.000,853.000,6.730,6.730,0.000,0.000,0.630,-1.470,-1.600,-67.000,0.630,-1.470,44.620,0.000,60.740,507.240,2.100
149.000,-21.029,15.000,801.000,145.596,-28.343,0.178,2725.000,150.250,-19.070,0.000,0.000,-1.600,-55.430,0.190,199.070,922.000,853.000,6.920,6.920,0.000,0.000,0.910,-1.320,-1.600,-55.430,0.910,-1.320,44.620,0.000,60.740,507.240,2.100
