lon,lat,age,plate_id,recon_lon,recon_lat,distance_deg,sub_idx,trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
154.000,-22.850,19.000,801.000,150.475,-31.674,0.214,2704.000,153.210,-19.610,0.000,0.000,-1.610,-47.160,0.190,189.370,922.000,853.000,5.350,13.220,0.000,0.000,1.100,-1.180,-1.610,-47.160,1.100,-1.180,33.480,0.000,62.800,153.400,2.100
155.000,-22.850,19.000,801.000,151.552,-31.578,0.209,2717.000,155.710,-20.180,0.000,0.000,-1.610,-55.180,0.190,196.560,922.000,853.000,2.930,15.650,0.000,0.000,0.920,-1.320,-1.610,-55.180,0.920,-1.320,34.450,0.000,108.500,156.340,2.090
156.000,-22.850,19.000,866.000,152.626,-31.478,0.202,2719.000,156.090,-20.290,0.000,0.000,-1.610,-55.190,0.190,196.430,922.000,853.000,2.550,16.020,0.000,0.000,0.920,-1.320,-1.610,-55.190,0.920,-1.320,18.800,0.000,108.500,125.290,1.800
157.000,-22.850,19.000,866.000,153.700,-31.376,0.194,2733.000,158.550,-21.110,0.000,0.000,-1.610,-67.000,0.180,207.330,922.000,853.000,0.090,18.490,0.000,0.000,0.630,-1.480,-1.610,-67.000,0.630,-1.480,17.370,0.000,76.990,106.460,1.760
151.000,-21.850,19.000,801.000,147.128,-30.951,0.217,2696.000,151.770,-19.220,0.000,0.000,-1.610,-55.890,0.190,198.550,922.000,853.000,6.770,11.810,0.000,0.000,0.900,-1.330,-1.610,-55.890,0.900,-1.330,31.430,0.000,101.330,147.900,2.090
152.000,-21.850,19.000,801.000,148.205,-30.863,0.210,2699.000,152.310,-19.370,0.000,0.000,-1.610,-54.040,0.170,196.530,922.000,853.000,6.230,12.340,0.000,0.000,0.950,-1.310,-1.610,-54.040,0.950,-1.310,31.430,0.000,62.800,147.900,2.090
153.000,-21.850,19.000,801.000,149.281,-30.773,0.204,2703.000,153.020,-19.570,0.000,0.000,-1.610,-54.020,0.170,196.290,922.000,853.000,5.530,13.040,0.000,0.000,0.950,-1.310,-1.610,-54.020,0.950,-1.310,33.480,0.000,62.800,153.400,2.100
154.000,-21.850,19.000,801.000,150.355,-30.679,0.198,2704.000,153.210,-19.610,0.000,0.000,-1.610,-47.160,0.190,189.370,922.000,853.000,5.350,13.220,0.000,0.000,1.100,-1.180,-1.610,-47.160,1.100,-1.180,33.480,0.000,62.800,153.400,2.100
155.000,-21.850,19.000,801.000,151.428,-30.583,0.193,2715.000,155.330,-20.070,0.000,0.000,-1.610,-56.810,0.180,198.320,922.000,853.000,3.300,15.280,0.000,0.000,0.880,-1.350,-1.610,-56.810,0.880,-1.350,34.450,0.000,108.500,156.340,2.090
156.000,-21.850,19.000,866.000,152.500,-30.484,0.186,2719.000,156.090,-20.290,0.000,0.000,-1.610,-55.190,0.190,196.430,922.000,853.000,2.550,16.020,0.000,0.000,0.920,-1.320,-1.610,-55.190,0.920,-1.320,18.800,0.000,108.500,125.290,1.800
157.000,-21.850,19.000,866.000,153.570,-30.382,0.179,2733.000,158.550,-21.110,0.000,0.000,-1.610,-67.000,0.180,207.330,922.000,853.000,0.090,18.490,0.000,0.000,0.630,-1.480,-1.610,-67.000,0.630,-1.480,17.370,0.000,76.990,106.460,1.760
158.000,-21.850,19.000,866.000,154.638,-30.278,0.171,2733.000,158.550,-21.110,0.000,0.000,-1.610,-67.000,0.180,207.330,922.000,853.000,0.090,18.490,0.000,0.000,0.630,-1.480,-1.610,-67.000,0.630,-1.480,17.370,0.000,76.990,106.460,1.760
148.000,-20.850,19.000,801.000,143.794,-30.199,0.224,2686.000,149.890,-18.610,0.000,0.000,-1.610,-55.960,0.190,199.160,922.000,853.000,8.650,9.930,0.000,0.000,0.900,-1.330,-1.610,-55.960,0.900,-1.330,24.150,0.000,101.330,131.300,1.940
149.000,-20.850,19.000,801.000,144.871,-30.121,0.216,2686.000,149.890,-18.610,0.000,0.000,-1.610,-55.960,0.190,199.160,922.000,853.000,8.650,9.930,0.000,0.000,0.900,-1.330,-1.610,-55.960,0.900,-1.330,24.150,0.000,101.330,131.300,1.940
150.000,-20.850,19.000,801.000,145.947,-30.039,0.209,2688.000,150.260,-18.730,0.000,0.000,-1.610,-55.950,0.190,199.040,922.000,853.000,8.270,10.300,0.000,0.000,0.900,-1.330,-1.610,-55.950,0.900,-1.330,24.150,0.000,101.330,131.300,1.940
151.000,-20.850,19.000,801.000,147.021,-29.955,0.201,2693.000,151.210,-19.040,0.000,0.000,-1.610,-55.910,0.190,198.740,922.000,853.000,7.330,11.240,0.000,0.000,0.900,-1.330,-1.610,-55.910,0.900,-1.330,31.430,0.000,101.330,147.900,2.090
152.000,-20.850,19.000,801.000,148.095,-29.868,0.194,2696.000,151.770,-19.220,0.000,0.000,-1.610,-55.890,0.190,198.550,922.000,853.000,6.770,11.810,0.000,0.000,0.900,-1.330,-1.610,-55.890,0.900,-1.330,31.430,0.000,101.330,147.900,2.090
153.000,-20.850,19.000,801.000,149.167,-29.778,0.188,2701.000,152.670,-19.470,0.000,0.000,-1.610,-54.030,0.170,196.410,922.000,853.000,5.880,12.690,0.000,0.000,0.950,-1.310,-1.610,-54.030,0.950,-1.310,31.430,0.000,62.800,147.900,2.090
154.000,-20.850,19.000,801.000,150.238,-29.684,0.182,2703.000,153.020,-19.570,0.000,0.000,-1.610,-54.020,0.170,196.290,922.000,853.000,5.530,13.040,0.000,0.000,0.950,-1.310,-1.610,-54.020,0.950,-1.310,33.480,0.000,62.800,153.400,2.100
