lon,lat,age,plate_id,recon_lon,recon_lat,distance_deg,sub_idx,trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
169.000,-38.661,40.000,868.000,174.701,-52.028,0.098,634.000,174.500,-46.440,0.000,0.000,0.900,-164.090,0.130,164.880,801.000,8680.000,0.070,0.070,0.000,0.000,-0.860,-0.250,0.900,-164.090,-0.860,-0.250,77.940,0.000,66.830,1689.650,2.210
169.000,-37.661,40.000,868.000,174.031,-51.119,0.082,634.000,174.500,-46.440,0.000,0.000,0.900,-164.090,0.130,164.880,801.000,8680.000,0.070,0.070,0.000,0.000,-0.860,-0.250,0.900,-164.090,-0.860,-0.250,77.940,0.000,66.830,1689.650,2.210
168.000,-36.661,40.000,868.000,172.234,-50.529,0.076,634.000,174.500,-46.440,0.000,0.000,0.900,-164.090,0.130,164.880,801.000,8680.000,0.070,0.070,0.000,0.000,-0.860,-0.250,0.900,-164.090,-0.860,-0.250,77.940,0.000,66.830,1689.650,2.210
169.000,-36.661,40.000,833.000,173.386,-50.206,0.067,634.000,174.500,-46.440,0.000,0.000,0.900,-164.090,0.130,164.880,801.000,8680.000,0.070,0.070,0.000,0.000,-0.860,-0.250,0.900,-164.090,-0.860,-0.250,77.940,0.000,66.830,1689.650,2.210
168.000,-35.661,40.000,833.000,171.617,-49.611,0.065,634.000,174.500,-46.440,0.000,0.000,0.900,-164.090,0.130,164.880,801.000,8680.000,0.070,0.070,0.000,0.000,-0.860,-0.250,0.900,-164.090,-0.860,-0.250,77.940,0.000,66.830,1689.650,2.210
169.000,-35.661,40.000,833.000,172.765,-49.290,0.054,634.000,174.500,-46.440,0.000,0.000,0.900,-164.090,0.130,164.880,801.000,8680.000,0.070,0.070,0.000,0.000,-0.860,-0.250,0.900,-164.090,-0.860,-0.250,77.940,0.000,66.830,1689.650,2.210
167.000,-34.661,40.000,833.000,169.867,-49.005,0.070,634.000,174.500,-46.440,0.000,0.000,0.900,-164.090,0.130,164.880,801.000,8680.000,0.070,0.070,0.000,0.000,-0.860,-0.250,0.900,-164.090,-0.860,-0.250,77.940,0.000,66.830,1689.650,2.210
168.000,-34.661,40.000,834.000,171.022,-48.690,0.057,634.000,174.500,-46.440,0.000,0.000,0.900,-164.090,0.130,164.880,801.000,8680.000,0.070,0.070,0.000,0.000,-0.860,-0.250,0.900,-164.090,-0.860,-0.250,77.940,0.000,66.830,1689.650,2.210
169.000,-34.661,40.000,834.000,172.167,-48.371,0.044,634.000,174.500,-46.440,0.000,0.000,0.900,-164.090,0.130,164.880,801.000,8680.000,0.070,0.070,0.000,0.000,-0.860,-0.250,0.900,-164.090,-0.860,-0.250,77.940,0.000,66.830,1689.650,2.210
158.000,-33.661,40.000,833.000,158.503,-50.691,0.198,634.000,174.500,-46.440,0.000,0.000,0.900,-164.090,0.130,164.880,801.000,8680.000,0.070,0.070,0.000,0.000,-0.860,-0.250,0.900,-164.090,-0.860,-0.250,77.940,0.000,66.830,1689.650,2.210
159.000,-33.661,40.000,886.000,159.742,-50.421,0.184,634.000,174.500,-46.440,0.000,0.000,0.900,-164.090,0.130,164.880,801.000,8680.000,0.070,0.070,0.000,0.000,-0.860,-0.250,0.900,-164.090,-0.860,-0.250,77.940,0.000,66.830,1689.650,2.210
160.000,-33.661,40.000,833.000,160.971,-50.146,0.169,634.000,174.500,-46.440,0.000,0.000,0.900,-164.090,0.130,164.880,801.000,8680.000,0.070,0.070,0.000,0.000,-0.860,-0.250,0.900,-164.090,-0.860,-0.250,77.940,0.000,66.830,1689.650,2.210
167.000,-33.661,40.000,834.000,169.298,-48.079,0.068,634.000,174.500,-46.440,0.000,0.000,0.900,-164.090,0.130,164.880,801.000,8680.000,0.070,0.070,0.000,0.000,-0.860,-0.250,0.900,-164.090,-0.860,-0.250,77.940,0.000,66.830,1689.650,2.210
168.000,-33.661,40.000,834.000,170.448,-47.766,0.053,634.000,174.500,-46.440,0.000,0.000,0.900,-164.090,0.130,164.880,801.000,8680.000,0.070,0.070,0.000,0.000,-0.860,-0.250,0.900,-164.090,-0.860,-0.250,77.940,0.000,66.830,1689.650,2.210
169.000,-33.661,40.000,834.000,171.590,-47.449,0.039,634.000,174.500,-46.440,0.000,0.000,0.900,-164.090,0.130,164.880,801.000,8680.000,0.070,0.070,0.000,0.000,-0.860,-0.250,0.900,-164.090,-0.860,-0.250,77.940,0.000,66.830,1689.650,2.210
158.000,-32.661,40.000,886.000,158.006,-49.743,0.198,2119.000,171.590,-43.230,0.000,0.000,-1.080,-37.400,0.190,52.530,801.000,844.000,2.040,2.040,0.000,0.000,0.860,-0.660,-1.080,-37.400,0.860,-0.660,81.790,0.000,32.080,817.070,2.340
159.000,-32.661,40.000,869.000,159.237,-49.476,0.184,2119.000,171.590,-43.230,0.000,0.000,-1.080,-37.400,0.190,52.530,801.000,844.000,2.040,2.040,0.000,0.000,0.860,-0.660,-1.080,-37.400,0.860,-0.660,81.790,0.000,32.080,817.070,2.340
160.000,-32.661,40.000,869.000,160.460,-49.202,0.170,2119.000,171.590,-43.230,0.000,0.000,-1.080,-37.400,0.190,52.530,801.000,844.000,2.040,2.040,0.000,0.000,0.860,-0.660,-1.080,-37.400,0.860,-0.660,81.790,0.000,32.080,817.070,2.340
161.000,-32.661,40.000,833.000,161.672,-48.924,0.155,2119.000,171.590,-43.230,0.000,0.000,-1.080,-37.400,0.190,52.530,801.000,844.000,2.040,2.040,0.000,0.000,0.860,-0.660,-1.080,-37.400,0.860,-0.660,81.790,0.000,32.080,817.070,2.340
162.000,-32.661,40.000,833.000,162.875,-48.640,0.142,2119.000,171.590,-43.230,0.000,0.000,-1.080,-37.400,0.190,52.530,801.000,844.000,2.040,2.040,0.000,0.000,0.860,-0.660,-1.080,-37.400,0.860,-0.660,81.790,0.000,32.080,817.070,2.340
168.000,-32.661,40.000,834.000,169.895,-46.839,0.056,634.000,174.500,-46.440,0.000,0.000,0.900,-164.090,0.130,164.880,801.000,8680.000,0.070,0.070,0.000,0.000,-0.860,-0.250,0.900,-164.090,-0.860,-0.250,77.940,0.000,66.830,1689.650,2.210
169.000,-32.661,40.000,834.000,171.033,-46.524,0.042,634.000,174.500,-46.440,0.000,0.000,0.900,-164.090,0.130,164.880,801.000,8680.000,0.070,0.070,0.000,0.000,-0.860,-0.250,0.900,-164.090,-0.860,-0.250,77.940,0.000,66.830,1689.650,2.210
