lon,lat,age,plate_id,recon_lon,recon_lat,distance_deg,sub_idx,trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
154.000,-15.337,8.000,801.000,151.912,-19.100,0.122,3151.000,152.670,-12.130,0.000,0.000,5.560,-154.180,0.190,186.690,849.000,615.000,4.180,4.180,0.000,0.000,-5.000,-2.420,5.560,-154.180,-5.000,-2.420,27.510,0.000,132.800,135.170,1.860
155.000,-15.337,8.000,836.000,152.931,-19.065,0.116,3131.000,156.300,-13.230,0.000,0.000,5.310,-176.490,0.200,208.920,849.000,615.000,1.000,7.940,0.000,0.000,-5.300,-0.330,5.310,-176.490,-5.300,-0.330,22.210,0.000,116.590,109.910,1.690
156.000,-15.337,8.000,836.000,153.951,-19.029,0.107,3126.000,157.110,-13.680,0.000,0.000,5.240,-177.720,0.180,210.000,849.000,615.000,0.090,8.850,0.000,0.000,-5.230,-0.210,5.240,-177.720,-5.230,-0.210,22.400,0.000,134.760,121.200,1.690
149.000,-14.337,8.000,801.000,146.778,-18.255,0.113,3172.000,148.510,-11.970,0.000,0.000,5.790,-146.460,0.200,178.500,849.000,615.000,0.100,0.100,0.000,0.000,-4.820,-3.200,5.790,-146.460,-4.820,-3.200,38.540,0.000,77.430,174.680,2.110
150.000,-14.337,8.000,801.000,147.798,-18.227,0.110,3172.000,148.510,-11.970,0.000,0.000,5.790,-146.460,0.200,178.500,849.000,615.000,0.100,0.100,0.000,0.000,-4.820,-3.200,5.790,-146.460,-4.820,-3.200,38.540,0.000,77.430,174.680,2.110
151.000,-14.337,8.000,801.000,148.818,-18.197,0.109,3171.000,148.710,-11.970,0.000,0.000,5.780,-146.400,0.200,178.460,849.000,615.000,0.290,0.290,0.000,0.000,-4.810,-3.200,5.780,-146.400,-4.810,-3.200,38.540,0.000,77.430,174.680,2.110
152.000,-14.337,8.000,801.000,149.837,-18.166,0.109,3167.000,149.510,-11.950,0.000,0.000,5.740,-146.130,0.200,178.290,849.000,615.000,1.080,1.080,0.000,0.000,-4.760,-3.200,5.740,-146.130,-4.760,-3.200,39.970,0.000,71.150,172.370,2.140
153.000,-14.337,8.000,801.000,150.856,-18.134,0.108,3155.000,151.890,-12.040,0.000,0.000,5.610,-154.410,0.190,186.850,849.000,615.000,3.410,3.410,0.000,0.000,-5.060,-2.420,5.610,-154.410,-5.060,-2.420,31.850,0.000,124.060,148.290,1.970
154.000,-14.337,8.000,836.000,151.875,-18.100,0.105,3151.000,152.670,-12.130,0.000,0.000,5.560,-154.180,0.190,186.690,849.000,615.000,4.180,4.180,0.000,0.000,-5.000,-2.420,5.560,-154.180,-5.000,-2.420,27.510,0.000,132.800,135.170,1.860
155.000,-14.337,8.000,836.000,152.893,-18.066,0.102,3133.000,155.950,-13.040,0.000,0.000,5.330,-176.500,0.200,209.000,849.000,615.000,1.390,7.550,0.000,0.000,-5.320,-0.330,5.330,-176.500,-5.320,-0.330,18.760,0.000,116.590,109.910,1.620
156.000,-14.337,8.000,836.000,153.911,-18.030,0.093,3129.000,156.640,-13.410,0.000,0.000,5.280,-177.740,0.180,210.110,849.000,615.000,0.610,8.330,0.000,0.000,-5.270,-0.210,5.280,-177.740,-5.270,-0.210,22.400,0.000,134.760,121.200,1.690
149.000,-13.337,8.000,801.000,146.748,-17.256,0.097,3172.000,148.510,-11.970,0.000,0.000,5.790,-146.460,0.200,178.500,849.000,615.000,0.100,0.100,0.000,0.000,-4.820,-3.200,5.790,-146.460,-4.820,-3.200,38.540,0.000,77.430,174.680,2.110
150.000,-13.337,8.000,801.000,147.766,-17.227,0.093,3172.000,148.510,-11.970,0.000,0.000,5.790,-146.460,0.200,178.500,849.000,615.000,0.100,0.100,0.000,0.000,-4.820,-3.200,5.790,-146.460,-4.820,-3.200,38.540,0.000,77.430,174.680,2.110
151.000,-13.337,8.000,836.000,148.785,-17.197,0.091,3171.000,148.710,-11.970,0.000,0.000,5.780,-146.400,0.200,178.460,849.000,615.000,0.290,0.290,0.000,0.000,-4.810,-3.200,5.780,-146.400,-4.810,-3.200,38.540,0.000,77.430,174.680,2.110
152.000,-13.337,8.000,836.000,149.803,-17.166,0.091,3167.000,149.510,-11.950,0.000,0.000,5.740,-146.130,0.200,178.290,849.000,615.000,1.080,1.080,0.000,0.000,-4.760,-3.200,5.740,-146.130,-4.760,-3.200,39.970,0.000,71.150,172.370,2.140
153.000,-13.337,8.000,836.000,150.820,-17.134,0.090,3158.000,151.300,-11.970,0.000,0.000,5.640,-154.580,0.190,186.970,849.000,615.000,2.830,2.830,0.000,0.000,-5.090,-2.420,5.640,-154.580,-5.090,-2.420,36.020,0.000,106.070,160.790,2.060
154.000,-13.337,8.000,836.000,151.838,-17.101,0.088,3151.000,152.670,-12.130,0.000,0.000,5.560,-154.180,0.190,186.690,849.000,615.000,4.180,4.180,0.000,0.000,-5.000,-2.420,5.560,-154.180,-5.000,-2.420,27.510,0.000,132.800,135.170,1.860
155.000,-13.337,8.000,836.000,152.855,-17.066,0.085,3146.000,153.630,-12.260,0.000,0.000,5.500,-158.550,0.180,191.130,849.000,615.000,3.820,5.130,0.000,0.000,-5.120,-2.010,5.500,-158.550,-5.120,-2.010,22.170,0.000,132.950,119.520,1.680
156.000,-13.337,8.000,836.000,153.872,-17.031,0.078,3132.000,156.120,-13.130,0.000,0.000,5.320,-176.490,0.200,208.960,849.000,615.000,1.190,7.750,0.000,0.000,-5.310,-0.330,5.320,-176.490,-5.310,-0.330,22.210,0.000,116.590,109.910,1.690
149.000,-12.337,8.000,836.000,146.718,-16.256,0.081,3172.000,148.510,-11.970,0.000,0.000,5.790,-146.460,0.200,178.500,849.000,615.000,0.100,0.100,0.000,0.000,-4.820,-3.200,5.790,-146.460,-4.820,-3.200,38.540,0.000,77.430,174.680,2.110
150.000,-12.337,8.000,836.000,147.735,-16.227,0.075,3172.000,148.510,-11.970,0.000,0.000,5.790,-146.460,0.200,178.500,849.000,615.000,0.100,0.100,0.000,0.000,-4.820,-3.200,5.790,-146.460,-4.820,-3.200,38.540,0.000,77.430,174.680,2.110
151.000,-12.337,8.000,836.000,148.752,-16.198,0.074,3171.000,148.710,-11.970,0.000,0.000,5.780,-146.400,0.200,178.460,849.000,615.000,0.290,0.290,0.000,0.000,-4.810,-3.200,5.780,-146.400,-4.810,-3.200,38.540,0.000,77.430,174.680,2.110
152.000,-12.337,8.000,836.000,149.769,-16.167,0.074,3167.000,149.510,-11.950,0.000,0.000,5.740,-146.130,0.200,178.290,849.000,615.000,1.080,1.080,0.000,0.000,-4.760,-3.200,5.740,-146.130,-4.760,-3.200,39.970,0.000,71.150,172.370,2.140
153.000,-12.337,8.000,836.000,150.785,-16.135,0.073,3158.000,151.300,-11.970,0.000,0.000,5.640,-154.580,0.190,186.970,849.000,615.000,2.830,2.830,0.000,0.000,-5.090,-2.420,5.640,-154.580,-5.090,-2.420,36.020,0.000,106.070,160.790,2.060
154.000,-12.337,8.000,836.000,151.802,-16.102,0.071,3153.000,152.280,-12.080,0.000,0.000,5.580,-154.300,0.190,186.770,849.000,615.000,3.800,3.800,0.000,0.000,-5.030,-2.420,5.580,-154.300,-5.030,-2.420,31.850,0.000,124.060,148.290,1.970
166.000,-12.337,8.000,827.000,171.565,-12.706,0.004,1567.000,171.370,-12.810,12.600,42.580,10.240,-119.290,0.190,44.690,801.000,827.000,1.070,8.100,9.280,8.530,-5.010,-8.930,-4.330,-7.020,4.290,-0.530,58.510,0.160,62.540,145.040,2.130
167.000,-12.337,8.000,827.000,172.466,-12.281,0.020,1569.000,171.640,-13.090,12.740,35.690,10.350,-126.670,0.200,50.990,801.000,827.000,1.460,7.710,10.340,7.430,-6.180,-8.300,-4.290,-13.450,4.170,-1.000,58.510,0.180,62.540,145.040,2.130
168.000,-12.337,8.000,857.000,166.004,-15.519,0.048,1707.000,166.640,-12.840,9.040,71.440,-6.540,-79.210,0.120,7.880,801.000,847.000,3.980,3.980,2.880,8.570,1.220,-6.420,-4.650,27.700,4.120,2.160,24.430,0.020,129.820,144.040,1.760
169.000,-12.337,8.000,857.000,167.017,-15.470,0.046,1705.000,166.910,-12.850,9.030,87.190,-6.540,-63.570,0.180,352.310,801.000,847.000,3.710,3.710,0.440,9.020,2.910,-5.860,-4.630,43.370,3.370,3.180,24.430,0.000,129.820,144.040,1.760
165.000,-11.337,8.000,861.000,162.917,-14.663,0.059,1721.000,164.860,-11.870,9.220,45.640,6.560,-104.630,0.170,32.710,849.000,847.000,6.000,6.000,6.450,6.590,-1.660,-6.340,-4.820,3.020,4.810,0.250,32.700,0.070,132.560,149.140,1.990
166.000,-11.337,8.000,827.000,171.121,-11.805,0.010,1562.000,170.660,-12.130,12.270,44.000,9.990,-116.600,0.190,44.840,801.000,827.000,0.100,9.070,8.830,8.530,-4.470,-8.930,-4.410,-6.880,4.380,-0.530,58.510,0.150,62.540,145.040,2.130
167.000,-11.337,8.000,827.000,172.023,-11.380,0.026,1564.000,170.940,-12.400,12.400,43.420,10.080,-117.690,0.190,44.780,801.000,827.000,0.490,8.680,9.010,8.530,-4.690,-8.930,-4.380,-6.930,4.350,-0.530,58.510,0.150,62.540,145.040,2.130
168.000,-11.337,8.000,827.000,172.924,-10.956,0.042,1567.000,171.370,-12.810,12.600,42.580,10.240,-119.290,0.190,44.690,801.000,827.000,1.070,8.100,9.280,8.530,-5.010,-8.930,-4.330,-7.020,4.290,-0.530,58.510,0.160,62.540,145.040,2.130
169.000,-11.337,8.000,827.000,173.824,-10.532,0.058,1567.000,171.370,-12.810,12.600,42.580,10.240,-119.290,0.190,44.690,801.000,827.000,1.070,8.100,9.280,8.530,-5.010,-8.930,-4.330,-7.020,4.290,-0.530,58.510,0.160,62.540,145.040,2.130
163.000,-10.337,8.000,847.000,167.612,-11.777,0.017,1701.000,167.640,-12.750,9.030,87.840,-6.560,-63.250,0.180,352.150,801.000,847.000,2.990,2.990,0.340,9.020,2.950,-5.860,-4.590,43.900,3.310,3.180,46.870,0.000,128.750,149.560,2.160
164.000,-10.337,8.000,847.000,168.617,-11.801,0.014,1695.000,168.640,-12.620,9.020,87.510,-6.580,-64.060,0.190,353.160,801.000,847.000,2.010,2.010,0.390,9.010,2.880,-5.920,-4.530,43.420,3.290,3.110,51.430,0.010,115.110,151.120,2.140
165.000,-10.337,8.000,827.000,169.776,-11.328,0.018,1686.000,170.180,-12.260,-9.040,99.890,-6.630,-52.450,0.190,341.840,801.000,847.000,0.450,0.450,-1.550,8.900,4.040,-5.260,-4.440,55.760,2.500,3.670,55.040,0.000,102.220,149.130,2.140
166.000,-10.337,8.000,827.000,170.680,-10.903,0.021,1684.000,170.510,-12.100,-9.050,110.430,-6.640,-42.120,0.180,331.550,801.000,847.000,0.090,0.090,-3.160,8.480,4.930,-4.450,-4.430,66.350,1.780,4.050,58.510,0.000,62.540,145.040,2.130
167.000,-10.337,8.000,827.000,171.583,-10.479,0.033,1562.000,170.660,-12.130,12.270,44.000,9.990,-116.600,0.190,44.840,801.000,827.000,0.100,9.070,8.830,8.530,-4.470,-8.930,-4.410,-6.880,4.380,-0.530,58.510,0.150,62.540,145.040,2.130
168.000,-10.337,8.000,827.000,172.485,-10.054,0.048,1562.000,170.660,-12.130,12.270,44.000,9.990,-116.600,0.190,44.840,801.000,827.000,0.100,9.070,8.830,8.530,-4.470,-8.930,-4.410,-6.880,4.380,-0.530,58.510,0.150,62.540,145.040,2.130
169.000,-10.337,8.000,827.000,173.386,-9.630,0.064,1563.000,170.800,-12.270,12.340,43.710,10.030,-117.150,0.190,44.810,801.000,827.000,0.290,8.870,8.920,8.530,-4.580,-8.930,-4.400,-6.910,4.370,-0.530,58.510,0.150,62.540,145.040,2.130
161.000,-9.337,8.000,847.000,165.629,-10.730,0.024,1721.000,164.860,-11.870,9.220,45.640,6.560,-104.630,0.170,32.710,849.000,847.000,6.000,6.000,6.450,6.590,-1.660,-6.340,-4.820,3.020,4.810,0.250,32.700,0.070,132.560,149.140,1.990
162.000,-9.337,8.000,847.000,166.633,-10.754,0.034,1716.000,165.440,-12.290,9.150,37.510,6.540,-112.830,0.150,41.130,801.000,847.000,5.300,5.300,7.260,5.570,-2.540,-6.030,-4.760,-5.530,4.740,-0.460,32.700,0.070,132.560,119.450,1.990
163.000,-9.337,8.000,847.000,167.637,-10.778,0.034,1699.000,167.990,-12.700,9.020,88.320,-6.570,-62.930,0.140,351.900,801.000,847.000,2.650,2.650,0.260,9.020,2.990,-5.850,-4.570,44.330,3.270,3.190,46.870,0.000,128.750,149.560,2.160
164.000,-9.337,8.000,827.000,168.430,-10.851,0.031,1695.000,168.640,-12.620,9.020,87.510,-6.580,-64.060,0.190,353.160,801.000,847.000,2.010,2.010,0.390,9.010,2.880,-5.920,-4.530,43.420,3.290,3.110,51.430,0.010,115.110,151.120,2.140
