lon,lat,age,plate_id,recon_lon,recon_lat,distance_deg,sub_idx,trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
155.000,-22.719,14.000,801.000,152.232,-29.167,0.169,2782.000,155.670,-19.970,10.180,-48.720,8.610,132.560,0.190,197.340,922.000,853.000,3.060,7.030,6.720,-7.650,-5.820,6.340,-1.580,-56.090,0.880,-1.310,39.450,0.090,30.200,222.280,2.130
156.000,-22.719,14.000,866.000,153.285,-29.097,0.163,2786.000,156.440,-20.190,10.110,-49.210,8.530,131.990,0.190,197.080,922.000,853.000,2.310,7.780,6.600,-7.650,-5.710,6.340,-1.580,-56.110,0.880,-1.310,39.450,0.090,30.200,222.280,2.130
157.000,-22.719,14.000,866.000,154.337,-29.026,0.155,2799.000,158.620,-21.000,9.910,-62.570,8.330,118.370,0.180,208.080,922.000,853.000,0.090,10.000,4.570,-8.800,-3.960,7.330,-1.580,-67.940,0.590,-1.470,45.410,0.060,42.770,190.630,2.100
151.000,-21.719,14.000,801.000,147.937,-28.426,0.176,2760.000,151.570,-18.890,10.600,-47.090,9.040,134.530,0.190,199.370,922.000,853.000,3.000,3.000,7.220,-7.760,-6.340,6.440,-1.580,-56.770,0.870,-1.320,45.360,0.100,66.240,550.500,2.100
152.000,-21.719,14.000,801.000,148.991,-28.365,0.170,2764.000,152.290,-19.120,10.530,-45.650,8.960,135.910,0.170,197.300,922.000,853.000,3.720,3.720,7.360,-7.530,-6.440,6.240,-1.580,-54.910,0.910,-1.300,45.360,0.100,73.710,550.500,2.100
153.000,-21.719,14.000,801.000,150.044,-28.302,0.164,2768.000,153.000,-19.320,10.460,-46.050,8.890,135.460,0.170,197.060,922.000,853.000,4.420,4.420,7.260,-7.530,-6.340,6.240,-1.580,-54.910,0.910,-1.300,43.700,0.100,73.710,546.440,2.110
154.000,-21.719,14.000,801.000,151.096,-28.237,0.158,2769.000,153.190,-19.360,10.440,-39.280,8.870,142.210,0.190,190.140,922.000,853.000,4.600,4.600,8.080,-6.610,-7.010,5.440,-1.580,-48.040,1.060,-1.180,39.450,0.110,73.710,546.440,2.130
155.000,-21.719,14.000,801.000,152.148,-28.170,0.153,2781.000,155.480,-19.910,10.200,-50.230,8.630,131.070,0.180,199.040,922.000,853.000,3.250,6.840,6.520,-7.840,-5.670,6.510,-1.580,-57.720,0.850,-1.340,39.450,0.090,30.200,222.280,2.130
156.000,-21.719,14.000,866.000,153.198,-28.100,0.147,2784.000,156.050,-20.080,10.140,-48.970,8.570,132.280,0.190,197.210,922.000,853.000,2.690,7.400,6.660,-7.650,-5.770,6.340,-1.580,-56.100,0.880,-1.310,39.450,0.090,30.200,222.280,2.130
157.000,-21.719,14.000,866.000,154.248,-28.029,0.141,2799.000,158.620,-21.000,9.910,-62.570,8.330,118.370,0.180,208.080,922.000,853.000,0.090,10.000,4.570,-8.800,-3.960,7.330,-1.580,-67.940,0.590,-1.470,45.410,0.060,42.770,190.630,2.100
158.000,-21.719,14.000,866.000,155.297,-27.956,0.132,2799.000,158.620,-21.000,9.910,-62.570,8.330,118.370,0.180,208.080,922.000,853.000,0.090,10.000,4.570,-8.800,-3.960,7.330,-1.580,-67.940,0.590,-1.470,45.410,0.060,42.770,190.630,2.100
149.000,-20.719,14.000,801.000,145.760,-27.544,0.174,2751.000,149.880,-18.320,10.760,-46.160,9.210,135.600,0.190,199.910,922.000,853.000,1.310,1.310,7.450,-7.760,-6.580,6.440,-1.580,-56.810,0.870,-1.320,47.760,0.110,66.240,527.530,2.110
150.000,-20.719,14.000,801.000,146.812,-27.487,0.167,2755.000,150.630,-18.580,10.690,-46.570,9.130,135.130,0.190,199.680,922.000,853.000,2.060,2.060,7.350,-7.760,-6.470,6.440,-1.580,-56.790,0.870,-1.320,47.760,0.110,66.240,527.530,2.110
