lon,lat,age,plate_id,recon_lon,recon_lat,distance_deg,sub_idx,trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
155.000,-22.772,22.000,801.000,151.171,-32.930,0.236,2754.000,155.800,-20.010,0.000,0.000,-1.370,-66.050,0.190,196.490,922.000,853.000,3.080,16.510,0.000,0.000,0.560,-1.250,-1.370,-66.050,0.560,-1.250,36.770,0.000,41.420,163.630,2.050
156.000,-22.772,22.000,866.000,152.260,-32.812,0.228,2771.000,158.790,-21.100,0.000,0.000,-1.380,-81.090,0.100,210.810,922.000,853.000,0.050,19.550,0.000,0.000,0.210,-1.360,-1.380,-81.090,0.210,-1.360,9.250,0.000,64.310,85.810,1.490
157.000,-22.772,22.000,866.000,153.347,-32.691,0.219,2771.000,158.790,-21.100,0.000,0.000,-1.380,-81.090,0.100,210.810,922.000,853.000,0.050,19.550,0.000,0.000,0.210,-1.360,-1.380,-81.090,0.210,-1.360,9.250,0.000,64.310,85.810,1.490
151.000,-21.772,22.000,801.000,146.665,-32.375,0.245,3116.000,142.640,-18.750,7.040,38.620,6.470,-131.060,0.190,154.580,781.000,698.000,5.640,17.270,5.500,4.390,-4.250,-4.880,-1.340,-21.710,1.240,-0.500,64.130,0.090,29.540,272.440,2.520
152.000,-21.772,22.000,801.000,147.757,-32.271,0.239,2736.000,152.380,-19.190,0.000,0.000,-1.370,-65.290,0.170,196.460,922.000,853.000,6.410,13.180,0.000,0.000,0.570,-1.240,-1.370,-65.290,0.570,-1.240,34.160,0.000,44.200,155.530,2.050
153.000,-21.772,22.000,801.000,148.847,-32.163,0.232,2738.000,152.740,-19.290,0.000,0.000,-1.370,-65.240,0.170,196.350,922.000,853.000,6.060,13.530,0.000,0.000,0.570,-1.240,-1.370,-65.240,0.570,-1.240,36.370,0.000,40.360,162.120,2.050
154.000,-21.772,22.000,801.000,149.936,-32.052,0.226,2739.000,152.920,-19.330,0.000,0.000,-1.370,-58.360,0.190,189.420,922.000,853.000,5.880,13.710,0.000,0.000,0.720,-1.170,-1.370,-58.360,0.720,-1.170,36.370,0.000,40.360,162.120,2.050
155.000,-21.772,22.000,801.000,151.023,-31.938,0.221,2752.000,155.410,-19.900,0.000,0.000,-1.370,-66.100,0.190,196.630,922.000,853.000,3.460,16.140,0.000,0.000,0.560,-1.250,-1.370,-66.100,0.560,-1.250,31.740,0.000,41.420,147.960,2.060
156.000,-21.772,22.000,866.000,152.107,-31.820,0.214,2755.000,155.990,-20.060,0.000,0.000,-1.370,-66.030,0.190,196.430,922.000,853.000,2.890,16.700,0.000,0.000,0.560,-1.250,-1.370,-66.030,0.560,-1.250,36.770,0.000,41.420,163.630,2.050
157.000,-21.772,22.000,866.000,153.190,-31.700,0.204,2771.000,158.790,-21.100,0.000,0.000,-1.380,-81.090,0.100,210.810,922.000,853.000,0.050,19.550,0.000,0.000,0.210,-1.360,-1.380,-81.090,0.210,-1.360,9.250,0.000,64.310,85.810,1.490
158.000,-21.772,22.000,866.000,154.271,-31.576,0.196,2771.000,158.790,-21.100,0.000,0.000,-1.380,-81.090,0.100,210.810,922.000,853.000,0.050,19.550,0.000,0.000,0.210,-1.360,-1.380,-81.090,0.210,-1.360,9.250,0.000,64.310,85.810,1.490
141.000,-20.772,22.000,801.000,135.576,-32.224,0.258,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
142.000,-20.772,22.000,801.000,136.678,-32.156,0.251,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
143.000,-20.772,22.000,801.000,137.779,-32.085,0.244,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
144.000,-20.772,22.000,801.000,138.878,-32.009,0.238,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
145.000,-20.772,22.000,801.000,139.976,-31.930,0.233,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
146.000,-20.772,22.000,801.000,141.073,-31.848,0.229,3116.000,142.640,-18.750,7.040,38.620,6.470,-131.060,0.190,154.580,781.000,698.000,5.640,17.270,5.500,4.390,-4.250,-4.880,-1.340,-21.710,1.240,-0.500,64.130,0.090,29.540,272.440,2.520
148.000,-20.772,22.000,801.000,143.263,-31.672,0.225,3116.000,142.640,-18.750,7.040,38.620,6.470,-131.060,0.190,154.580,781.000,698.000,5.640,17.270,5.500,4.390,-4.250,-4.880,-1.340,-21.710,1.240,-0.500,64.130,0.090,29.540,272.440,2.520
149.000,-20.772,22.000,801.000,144.355,-31.579,0.225,3116.000,142.640,-18.750,7.040,38.620,6.470,-131.060,0.190,154.580,781.000,698.000,5.640,17.270,5.500,4.390,-4.250,-4.880,-1.340,-21.710,1.240,-0.500,64.130,0.090,29.540,272.440,2.520
150.000,-20.772,22.000,801.000,145.446,-31.482,0.226,3116.000,142.640,-18.750,7.040,38.620,6.470,-131.060,0.190,154.580,781.000,698.000,5.640,17.270,5.500,4.390,-4.250,-4.880,-1.340,-21.710,1.240,-0.500,64.130,0.090,29.540,272.440,2.520
151.000,-20.772,22.000,801.000,146.536,-31.381,0.228,3116.000,142.640,-18.750,7.040,38.620,6.470,-131.060,0.190,154.580,781.000,698.000,5.640,17.270,5.500,4.390,-4.250,-4.880,-1.340,-21.710,1.240,-0.500,64.130,0.090,29.540,272.440,2.520
152.000,-20.772,22.000,801.000,147.624,-31.277,0.223,2734.000,152.020,-19.090,0.000,0.000,-1.370,-65.340,0.170,196.580,922.000,853.000,6.760,12.830,0.000,0.000,0.570,-1.240,-1.370,-65.340,0.570,-1.240,15.600,0.000,44.200,103.660,1.750
153.000,-20.772,22.000,801.000,148.710,-31.170,0.216,2738.000,152.740,-19.290,0.000,0.000,-1.370,-65.240,0.170,196.350,922.000,853.000,6.060,13.530,0.000,0.000,0.570,-1.240,-1.370,-65.240,0.570,-1.240,36.370,0.000,40.360,162.120,2.050
154.000,-20.772,22.000,801.000,149.794,-31.060,0.210,2739.000,152.920,-19.330,0.000,0.000,-1.370,-58.360,0.190,189.420,922.000,853.000,5.880,13.710,0.000,0.000,0.720,-1.170,-1.370,-58.360,0.720,-1.170,36.370,0.000,40.360,162.120,2.050
155.000,-20.772,22.000,801.000,150.877,-30.946,0.205,2739.000,152.920,-19.330,0.000,0.000,-1.370,-58.360,0.190,189.420,922.000,853.000,5.880,13.710,0.000,0.000,0.720,-1.170,-1.370,-58.360,0.720,-1.170,36.370,0.000,40.360,162.120,2.050
156.000,-20.772,22.000,833.000,151.958,-30.829,0.198,2754.000,155.800,-20.010,0.000,0.000,-1.370,-66.050,0.190,196.490,922.000,853.000,3.080,16.510,0.000,0.000,0.560,-1.250,-1.370,-66.050,0.560,-1.250,36.770,0.000,41.420,163.630,2.050
157.000,-20.772,22.000,890.000,153.037,-30.708,0.190,2771.000,158.790,-21.100,0.000,0.000,-1.380,-81.090,0.100,210.810,922.000,853.000,0.050,19.550,0.000,0.000,0.210,-1.360,-1.380,-81.090,0.210,-1.360,9.250,0.000,64.310,85.810,1.490
158.000,-20.772,22.000,866.000,154.114,-30.585,0.181,2771.000,158.790,-21.100,0.000,0.000,-1.380,-81.090,0.100,210.810,922.000,853.000,0.050,19.550,0.000,0.000,0.210,-1.360,-1.380,-81.090,0.210,-1.360,9.250,0.000,64.310,85.810,1.490
139.000,-19.772,22.000,801.000,133.296,-31.349,0.263,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
140.000,-19.772,22.000,801.000,134.395,-31.290,0.253,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
141.000,-19.772,22.000,801.000,135.494,-31.226,0.244,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
142.000,-19.772,22.000,801.000,136.591,-31.159,0.235,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
143.000,-19.772,22.000,801.000,137.687,-31.088,0.228,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
144.000,-19.772,22.000,801.000,138.782,-31.013,0.222,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
145.000,-19.772,22.000,801.000,139.876,-30.934,0.216,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
146.000,-19.772,22.000,801.000,140.968,-30.852,0.212,3116.000,142.640,-18.750,7.040,38.620,6.470,-131.060,0.190,154.580,781.000,698.000,5.640,17.270,5.500,4.390,-4.250,-4.880,-1.340,-21.710,1.240,-0.500,64.130,0.090,29.540,272.440,2.520
147.000,-19.772,22.000,801.000,142.059,-30.766,0.210,3116.000,142.640,-18.750,7.040,38.620,6.470,-131.060,0.190,154.580,781.000,698.000,5.640,17.270,5.500,4.390,-4.250,-4.880,-1.340,-21.710,1.240,-0.500,64.130,0.090,29.540,272.440,2.520
148.000,-19.772,22.000,801.000,143.149,-30.677,0.208,3116.000,142.640,-18.750,7.040,38.620,6.470,-131.060,0.190,154.580,781.000,698.000,5.640,17.270,5.500,4.390,-4.250,-4.880,-1.340,-21.710,1.240,-0.500,64.130,0.090,29.540,272.440,2.520
149.000,-19.772,22.000,801.000,144.237,-30.584,0.208,3116.000,142.640,-18.750,7.040,38.620,6.470,-131.060,0.190,154.580,781.000,698.000,5.640,17.270,5.500,4.390,-4.250,-4.880,-1.340,-21.710,1.240,-0.500,64.130,0.090,29.540,272.440,2.520
150.000,-19.772,22.000,801.000,145.324,-30.487,0.209,3116.000,142.640,-18.750,7.040,38.620,6.470,-131.060,0.190,154.580,781.000,698.000,5.640,17.270,5.500,4.390,-4.250,-4.880,-1.340,-21.710,1.240,-0.500,64.130,0.090,29.540,272.440,2.520
151.000,-19.772,22.000,801.000,146.409,-30.387,0.211,3116.000,142.640,-18.750,7.040,38.620,6.470,-131.060,0.190,154.580,781.000,698.000,5.640,17.270,5.500,4.390,-4.250,-4.880,-1.340,-21.710,1.240,-0.500,64.130,0.090,29.540,272.440,2.520
152.000,-19.772,22.000,801.000,147.493,-30.284,0.208,2732.000,151.670,-18.990,0.000,0.000,-1.370,-65.390,0.170,196.700,922.000,853.000,7.110,12.480,0.000,0.000,0.570,-1.240,-1.370,-65.390,0.570,-1.240,15.600,0.000,44.200,103.660,1.750
153.000,-19.772,22.000,801.000,148.575,-30.177,0.201,2736.000,152.380,-19.190,0.000,0.000,-1.370,-65.290,0.170,196.460,922.000,853.000,6.410,13.180,0.000,0.000,0.570,-1.240,-1.370,-65.290,0.570,-1.240,34.160,0.000,44.200,155.530,2.050
154.000,-19.772,22.000,801.000,149.656,-30.067,0.194,2738.000,152.740,-19.290,0.000,0.000,-1.370,-65.240,0.170,196.350,922.000,853.000,6.060,13.530,0.000,0.000,0.570,-1.240,-1.370,-65.240,0.570,-1.240,36.370,0.000,40.360,162.120,2.050
155.000,-19.772,22.000,801.000,150.734,-29.953,0.188,2739.000,152.920,-19.330,0.000,0.000,-1.370,-58.360,0.190,189.420,922.000,853.000,5.880,13.710,0.000,0.000,0.720,-1.170,-1.370,-58.360,0.720,-1.170,36.370,0.000,40.360,162.120,2.050
137.000,-18.772,22.000,801.000,131.033,-30.459,0.272,3113.000,142.140,-18.490,7.070,-24.710,6.510,165.570,0.190,218.140,781.000,698.000,6.220,16.690,6.420,-2.950,-6.300,1.620,-1.340,-85.250,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
138.000,-18.772,22.000,801.000,132.129,-30.407,0.261,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
139.000,-18.772,22.000,801.000,133.225,-30.351,0.249,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
140.000,-18.772,22.000,801.000,134.319,-30.292,0.239,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
141.000,-18.772,22.000,801.000,135.413,-30.228,0.229,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
142.000,-18.772,22.000,801.000,136.506,-30.161,0.220,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
143.000,-18.772,22.000,801.000,137.597,-30.091,0.212,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
144.000,-18.772,22.000,801.000,138.688,-30.016,0.206,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
145.000,-18.772,22.000,801.000,139.777,-29.938,0.200,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
146.000,-18.772,22.000,801.000,140.865,-29.856,0.196,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
147.000,-18.772,22.000,801.000,141.952,-29.770,0.192,3116.000,142.640,-18.750,7.040,38.620,6.470,-131.060,0.190,154.580,781.000,698.000,5.640,17.270,5.500,4.390,-4.250,-4.880,-1.340,-21.710,1.240,-0.500,64.130,0.090,29.540,272.440,2.520
148.000,-18.772,22.000,801.000,143.037,-29.681,0.191,3116.000,142.640,-18.750,7.040,38.620,6.470,-131.060,0.190,154.580,781.000,698.000,5.640,17.270,5.500,4.390,-4.250,-4.880,-1.340,-21.710,1.240,-0.500,64.130,0.090,29.540,272.440,2.520
149.000,-18.772,22.000,801.000,144.121,-29.589,0.190,3116.000,142.640,-18.750,7.040,38.620,6.470,-131.060,0.190,154.580,781.000,698.000,5.640,17.270,5.500,4.390,-4.250,-4.880,-1.340,-21.710,1.240,-0.500,64.130,0.090,29.540,272.440,2.520
150.000,-18.772,22.000,801.000,145.204,-29.493,0.192,3116.000,142.640,-18.750,7.040,38.620,6.470,-131.060,0.190,154.580,781.000,698.000,5.640,17.270,5.500,4.390,-4.250,-4.880,-1.340,-21.710,1.240,-0.500,64.130,0.090,29.540,272.440,2.520
151.000,-18.772,22.000,801.000,146.285,-29.393,0.194,3116.000,142.640,-18.750,7.040,38.620,6.470,-131.060,0.190,154.580,781.000,698.000,5.640,17.270,5.500,4.390,-4.250,-4.880,-1.340,-21.710,1.240,-0.500,64.130,0.090,29.540,272.440,2.520
136.000,-17.772,22.000,801.000,129.879,-29.508,0.272,3107.000,141.180,-17.770,7.130,-24.480,6.580,165.740,0.190,218.440,781.000,698.000,7.390,15.520,6.490,-2.950,-6.380,1.620,-1.340,-85.560,0.100,-1.330,116.280,0.140,32.520,362.370,2.660
137.000,-17.772,22.000,801.000,130.972,-29.460,0.260,3109.000,141.500,-18.010,7.110,-24.550,6.560,165.680,0.190,218.340,781.000,698.000,7.000,15.910,6.470,-2.950,-6.360,1.620,-1.340,-85.450,0.110,-1.330,116.280,0.140,32.520,362.370,2.660
138.000,-17.772,22.000,801.000,132.064,-29.409,0.248,3113.000,142.140,-18.490,7.070,-24.710,6.510,165.570,0.190,218.140,781.000,698.000,6.220,16.690,6.420,-2.950,-6.300,1.620,-1.340,-85.250,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
139.000,-17.772,22.000,801.000,133.155,-29.353,0.237,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
140.000,-17.772,22.000,801.000,134.245,-29.294,0.226,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
141.000,-17.772,22.000,801.000,135.334,-29.231,0.215,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
142.000,-17.772,22.000,801.000,136.422,-29.164,0.206,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
143.000,-17.772,22.000,801.000,137.509,-29.093,0.197,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
144.000,-17.772,22.000,801.000,138.596,-29.019,0.190,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
145.000,-17.772,22.000,801.000,139.680,-28.941,0.183,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
146.000,-17.772,22.000,801.000,140.764,-28.860,0.179,3115.000,142.470,-18.730,7.050,-24.790,6.480,165.520,0.190,218.040,781.000,698.000,5.830,17.080,6.400,-2.950,-6.280,1.620,-1.340,-85.150,0.110,-1.330,64.130,0.110,29.540,272.440,2.520
