lon,lat,age,plate_id,recon_lon,recon_lat,distance_deg,sub_idx,trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
154.000,-22.970,16.000,801.000,150.904,-30.409,0.187,2796.000,153.490,-19.950,0.000,0.000,-1.600,-46.770,0.190,189.280,922.000,853.000,4.880,11.000,0.000,0.000,1.100,-1.170,-1.600,-46.770,1.100,-1.170,43.490,0.000,68.030,509.070,2.090
155.000,-22.970,16.000,801.000,151.967,-30.330,0.182,2807.000,155.620,-20.410,0.000,0.000,-1.600,-56.440,0.180,198.220,922.000,853.000,2.830,13.050,0.000,0.000,0.890,-1.340,-1.600,-56.440,0.890,-1.340,23.630,0.000,90.680,123.130,1.890
156.000,-22.970,16.000,833.000,153.029,-30.248,0.176,2811.000,156.380,-20.630,0.000,0.000,-1.600,-54.820,0.190,196.320,922.000,853.000,2.080,13.800,0.000,0.000,0.920,-1.310,-1.600,-54.820,0.920,-1.310,48.040,0.000,90.680,201.500,2.100
157.000,-22.970,16.000,866.000,154.090,-30.165,0.170,2813.000,156.770,-20.730,0.000,0.000,-1.600,-54.820,0.190,196.180,922.000,853.000,1.700,14.180,0.000,0.000,0.920,-1.310,-1.600,-54.820,0.920,-1.310,48.040,0.000,90.680,201.500,2.100
150.000,-21.970,16.000,801.000,146.556,-29.704,0.196,2780.000,150.540,-19.080,0.000,0.000,-1.600,-55.540,0.190,198.970,922.000,853.000,7.800,8.080,0.000,0.000,0.910,-1.320,-1.600,-55.540,0.910,-1.320,45.950,0.000,59.300,464.920,2.100
151.000,-21.970,16.000,801.000,147.620,-29.634,0.189,2785.000,151.480,-19.380,0.000,0.000,-1.600,-55.510,0.190,198.660,922.000,853.000,6.860,9.020,0.000,0.000,0.910,-1.320,-1.600,-55.510,0.910,-1.320,45.950,0.000,59.300,464.920,2.100
152.000,-21.970,16.000,801.000,148.683,-29.563,0.182,2789.000,152.240,-19.620,0.000,0.000,-1.600,-53.650,0.170,196.570,922.000,853.000,6.110,9.770,0.000,0.000,0.950,-1.290,-1.600,-53.650,0.950,-1.290,43.490,0.000,59.300,509.070,2.090
153.000,-21.970,16.000,801.000,149.746,-29.489,0.176,2793.000,152.950,-19.820,0.000,0.000,-1.600,-53.640,0.170,196.330,922.000,853.000,5.410,10.470,0.000,0.000,0.950,-1.290,-1.600,-53.640,0.950,-1.290,43.490,0.000,68.030,509.070,2.090
154.000,-21.970,16.000,801.000,150.807,-29.412,0.170,2795.000,153.310,-19.910,0.000,0.000,-1.600,-53.640,0.170,196.210,922.000,853.000,5.060,10.820,0.000,0.000,0.950,-1.290,-1.600,-53.640,0.950,-1.290,43.490,0.000,68.030,509.070,2.090
155.000,-21.970,16.000,801.000,151.867,-29.334,0.166,2796.000,153.490,-19.950,0.000,0.000,-1.600,-46.770,0.190,189.280,922.000,853.000,4.880,11.000,0.000,0.000,1.100,-1.170,-1.600,-46.770,1.100,-1.170,43.490,0.000,68.030,509.070,2.090
