lon,lat,age,plate_id,recon_lon,recon_lat,distance_deg,sub_idx,trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
155.000,-22.816,21.000,801.000,151.298,-32.483,0.227,2702.000,155.900,-20.090,0.000,0.000,-1.370,-65.940,0.190,196.470,922.000,853.000,2.910,16.440,0.000,0.000,0.560,-1.250,-1.370,-65.940,0.560,-1.250,37.670,0.000,76.190,165.950,2.060
156.000,-22.816,21.000,866.000,152.382,-32.371,0.220,2718.000,158.690,-21.080,0.000,0.000,-1.370,-77.410,0.180,207.260,922.000,853.000,0.090,19.260,0.000,0.000,0.300,-1.340,-1.370,-77.410,0.300,-1.340,12.990,0.000,77.310,93.910,1.640
157.000,-22.816,21.000,866.000,153.464,-32.257,0.211,2718.000,158.690,-21.080,0.000,0.000,-1.370,-77.410,0.180,207.260,922.000,853.000,0.090,19.260,0.000,0.000,0.300,-1.340,-1.370,-77.410,0.300,-1.340,12.990,0.000,77.310,93.910,1.640
151.000,-21.816,21.000,801.000,146.820,-31.904,0.236,2679.000,151.580,-19.020,0.000,0.000,-1.370,-67.140,0.190,198.590,922.000,853.000,7.120,12.230,0.000,0.000,0.530,-1.260,-1.370,-67.140,0.530,-1.260,35.580,0.000,64.510,159.960,2.060
152.000,-21.816,21.000,801.000,147.907,-31.805,0.230,2683.000,152.300,-19.220,0.000,0.000,-1.370,-65.200,0.170,196.510,922.000,853.000,6.420,12.940,0.000,0.000,0.570,-1.240,-1.370,-65.200,0.570,-1.240,35.580,0.000,64.510,159.960,2.060
153.000,-21.816,21.000,801.000,148.992,-31.704,0.223,2686.000,152.830,-19.370,0.000,0.000,-1.370,-65.120,0.170,196.330,922.000,853.000,5.890,13.460,0.000,0.000,0.580,-1.240,-1.370,-65.120,0.580,-1.240,35.580,0.000,64.510,159.960,2.060
154.000,-21.816,21.000,801.000,150.076,-31.599,0.217,2687.000,153.020,-19.410,0.000,0.000,-1.370,-58.240,0.190,189.410,922.000,853.000,5.710,13.640,0.000,0.000,0.720,-1.160,-1.370,-58.240,0.720,-1.160,35.580,0.000,54.520,156.980,2.060
155.000,-21.816,21.000,801.000,151.158,-31.490,0.212,2700.000,155.510,-19.980,0.000,0.000,-1.370,-65.990,0.190,196.610,922.000,853.000,3.290,16.060,0.000,0.000,0.560,-1.250,-1.370,-65.990,0.560,-1.250,37.670,0.000,50.100,165.950,2.060
156.000,-21.816,21.000,866.000,152.238,-31.379,0.205,2702.000,155.900,-20.090,0.000,0.000,-1.370,-65.940,0.190,196.470,922.000,853.000,2.910,16.440,0.000,0.000,0.560,-1.250,-1.370,-65.940,0.560,-1.250,37.670,0.000,76.190,165.950,2.060
157.000,-21.816,21.000,866.000,153.316,-31.265,0.196,2718.000,158.690,-21.080,0.000,0.000,-1.370,-77.410,0.180,207.260,922.000,853.000,0.090,19.260,0.000,0.000,0.300,-1.340,-1.370,-77.410,0.300,-1.340,12.990,0.000,77.310,93.910,1.640
