lon,lat,age,plate_id,recon_lon,recon_lat,distance_deg,sub_idx,trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
169.000,-37.678,39.000,868.000,173.934,-51.079,0.082,636.000,174.470,-46.380,0.000,0.000,0.770,155.920,0.180,165.200,801.000,8680.000,0.090,0.090,0.000,0.000,-0.700,0.310,0.770,155.920,-0.700,0.310,83.110,0.000,61.100,1331.220,2.360
169.000,-36.678,39.000,833.000,173.299,-50.164,0.067,636.000,174.470,-46.380,0.000,0.000,0.770,155.920,0.180,165.200,801.000,8680.000,0.090,0.090,0.000,0.000,-0.700,0.310,0.770,155.920,-0.700,0.310,83.110,0.000,61.100,1331.220,2.360
168.000,-35.678,39.000,833.000,171.538,-49.561,0.065,636.000,174.470,-46.380,0.000,0.000,0.770,155.920,0.180,165.200,801.000,8680.000,0.090,0.090,0.000,0.000,-0.700,0.310,0.770,155.920,-0.700,0.310,83.110,0.000,61.100,1331.220,2.360
169.000,-35.678,39.000,833.000,172.688,-49.245,0.054,636.000,174.470,-46.380,0.000,0.000,0.770,155.920,0.180,165.200,801.000,8680.000,0.090,0.090,0.000,0.000,-0.700,0.310,0.770,155.920,-0.700,0.310,83.110,0.000,61.100,1331.220,2.360
168.000,-34.678,39.000,834.000,170.952,-48.638,0.057,636.000,174.470,-46.380,0.000,0.000,0.770,155.920,0.180,165.200,801.000,8680.000,0.090,0.090,0.000,0.000,-0.700,0.310,0.770,155.920,-0.700,0.310,83.110,0.000,61.100,1331.220,2.360
169.000,-34.678,39.000,834.000,172.099,-48.324,0.044,636.000,174.470,-46.380,0.000,0.000,0.770,155.920,0.180,165.200,801.000,8680.000,0.090,0.090,0.000,0.000,-0.700,0.310,0.770,155.920,-0.700,0.310,83.110,0.000,61.100,1331.220,2.360
158.000,-33.678,39.000,833.000,158.437,-50.590,0.199,636.000,174.470,-46.380,0.000,0.000,0.770,155.920,0.180,165.200,801.000,8680.000,0.090,0.090,0.000,0.000,-0.700,0.310,0.770,155.920,-0.700,0.310,83.110,0.000,61.100,1331.220,2.360
159.000,-33.678,39.000,886.000,159.676,-50.325,0.184,636.000,174.470,-46.380,0.000,0.000,0.770,155.920,0.180,165.200,801.000,8680.000,0.090,0.090,0.000,0.000,-0.700,0.310,0.770,155.920,-0.700,0.310,83.110,0.000,61.100,1331.220,2.360
160.000,-33.678,39.000,833.000,160.905,-50.054,0.170,636.000,174.470,-46.380,0.000,0.000,0.770,155.920,0.180,165.200,801.000,8680.000,0.090,0.090,0.000,0.000,-0.700,0.310,0.770,155.920,-0.700,0.310,83.110,0.000,61.100,1331.220,2.360
167.000,-33.678,39.000,834.000,169.236,-48.020,0.068,636.000,174.470,-46.380,0.000,0.000,0.770,155.920,0.180,165.200,801.000,8680.000,0.090,0.090,0.000,0.000,-0.700,0.310,0.770,155.920,-0.700,0.310,83.110,0.000,61.100,1331.220,2.360
