lon,lat,age,plate_id,recon_lon,recon_lat,distance_deg,sub_idx,trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
169.000,-18.423,2.000,827.000,170.563,-18.515,0.024,3042.000,169.260,-19.090,13.140,4.220,10.080,-156.140,0.200,66.440,801.000,827.000,4.350,6.110,13.100,0.970,-9.220,-4.080,-5.010,-39.960,3.840,-3.220,34.370,0.170,139.010,151.850,1.940
169.000,-17.423,2.000,827.000,170.512,-17.516,0.030,3047.000,168.860,-18.210,12.810,5.030,9.700,-154.450,0.190,65.880,801.000,827.000,3.390,7.060,12.760,1.120,-8.750,-4.190,-5.080,-38.680,3.960,-3.170,37.190,0.170,124.490,151.850,2.000
168.000,-16.423,2.000,827.000,169.463,-16.563,0.021,3054.000,168.330,-17.090,12.380,11.620,9.230,-146.600,0.150,59.640,801.000,827.000,2.150,8.300,12.130,2.490,-7.700,-5.080,-5.160,-31.550,4.400,-2.700,48.060,0.140,124.490,185.370,2.210
169.000,-16.423,2.000,857.000,168.548,-17.236,0.002,3053.000,168.400,-17.220,12.430,11.570,9.280,-146.820,0.150,59.610,801.000,827.000,2.300,8.150,12.180,2.490,-7.770,-5.080,-5.150,-31.620,4.380,-2.700,48.060,0.140,124.490,185.370,2.210
168.000,-15.423,2.000,827.000,169.413,-15.564,0.028,3059.000,167.870,-16.230,12.050,7.960,8.860,-149.130,0.200,63.650,801.000,827.000,1.190,9.270,11.930,1.670,-7.610,-4.550,-5.220,-34.930,4.280,-2.990,48.060,0.190,124.490,185.370,2.210
169.000,-15.423,2.000,857.000,168.535,-16.236,0.010,3057.000,168.060,-16.580,12.190,7.870,9.010,-149.700,0.200,63.600,801.000,827.000,1.580,8.870,12.070,1.670,-7.780,-4.550,-5.200,-35.140,4.250,-2.990,48.060,0.190,124.490,185.370,2.210
168.000,-14.423,2.000,827.000,169.364,-14.565,0.030,1683.000,167.600,-14.810,11.540,-13.600,8.250,-169.200,0.180,84.940,801.000,827.000,0.290,0.290,11.210,-2.710,-8.110,-1.550,-5.300,-55.160,3.030,-4.350,79.180,0.200,18.480,248.250,2.420
169.000,-14.423,2.000,857.000,168.522,-15.236,0.015,3066.000,167.620,-15.170,11.670,-20.380,8.410,-176.330,0.160,91.880,801.000,827.000,0.080,10.370,10.930,-4.060,-8.400,-0.540,-5.280,-62.380,2.450,-4.680,79.180,0.170,18.480,248.250,2.420
168.000,-13.423,2.000,857.000,167.505,-14.248,0.001,1680.000,167.550,-14.280,11.350,-13.820,8.030,-168.890,0.180,84.950,801.000,827.000,0.820,0.820,11.030,-2.710,-7.880,-1.550,-5.320,-54.790,3.070,-4.350,80.700,0.190,18.480,245.690,2.490
169.000,-13.423,2.000,857.000,168.509,-14.236,0.016,1680.000,167.550,-14.280,11.350,-13.820,8.030,-168.890,0.180,84.950,801.000,827.000,0.820,0.820,11.030,-2.710,-7.880,-1.550,-5.320,-54.790,3.070,-4.350,80.700,0.190,18.480,245.690,2.490
