index,lon,lat,age,plate_id
0,141.0,-58.99999999999994,128,802
1,142.0,-58.99999999999994,128,802
2,143.0,-58.99999999999994,128,802
3,141.0,-57.99999999999994,128,802
4,142.0,-57.99999999999994,128,802
5,143.0,-57.99999999999994,128,802
6,140.0,-56.99999999999994,128,802
7,141.0,-56.99999999999994,128,802
8,142.0,-56.99999999999994,128,802
9,143.0,-56.99999999999994,128,802
10,139.0,-55.99999999999994,128,802
11,140.0,-55.99999999999994,128,802
12,141.0,-55.99999999999994,128,802
13,142.0,-55.99999999999994,128,802
14,143.0,-55.99999999999994,128,802
15,138.0,-54.99999999999994,128,802
16,139.0,-54.99999999999994,128,802
17,140.0,-54.99999999999994,128,802
18,141.0,-54.99999999999994,128,802
19,142.0,-54.99999999999994,128,802
20,138.0,-53.99999999999994,128,802
21,139.0,-53.99999999999994,128,802
22,140.0,-53.99999999999994,128,802
23,138.0,-52.99999999999994,128,802
24,139.0,-52.99999999999994,128,802
25,140.0,-52.99999999999994,128,802
26,138.0,-51.99999999999994,128,802
27,139.0,-51.99999999999994,128,802
28,140.0,-51.99999999999994,128,802
29,138.0,-50.99999999999994,128,802
30,139.0,-50.99999999999994,128,802
31,140.0,-50.99999999999994,128,801
32,138.0,-49.99999999999994,128,801
33,139.0,-49.99999999999994,128,801
34,140.0,-49.99999999999994,128,801
35,141.0,-49.99999999999994,128,801
36,139.0,-48.99999999999994,128,801
37,140.0,-48.99999999999994,128,801
38,140.0,-47.99999999999994,128,801
39,139.0,-46.99999999999994,128,801
40,140.0,-46.99999999999994,128,801
41,139.0,-45.99999999999994,128,801
42,140.0,-45.99999999999994,128,801
43,141.0,-45.99999999999994,128,801
44,139.0,-44.99999999999994,128,801
45,140.0,-44.99999999999994,128,801
46,141.0,-44.99999999999994,128,801
47,139.0,-43.99999999999994,128,801
48,140.0,-43.99999999999994,128,801
49,141.0,-43.99999999999994,128,801
50,139.0,-42.99999999999994,128,801
51,140.0,-42.99999999999994,128,801
52,141.0,-42.99999999999994,128,801
