distance_deg,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,dist_nearest_edge_deg,dist_from_start_deg,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,seafloor_age_ma,carbonate_sediment_thickness_m,total_sediment_thick_m,label
-0.8826404996610231,0.7994086786739422,0.43706442020547226,0.7860912878744978,-0.6704206958328794,-0.22832291999142576,-1.0129958545421855,1.042872781392164,-0.17390612013849976,-1.1617036198737114,-0.39350264735873286,0.02629543086630498,0.19389043444002027,-0.18403274815110765,-0.08716120139329797,1
-0.21004319934624827,0.38552227633399916,-0.11910021295723759,0.01764754517138617,1.5087388366735817,0.4309168120113498,-1.2113393334975917,0.8637878664212713,0.0775290745741643,0.7610964761745268,-0.574758693019767,0.3885547555211663,-0.5432095663417597,0.7368982052135734,-0.37279751301479597,1
-0.6304165120429825,-2.0362949453900856,2.165834272806423,-1.8542880796780594,0.1926201423864627,0.4309168120113498,1.7840289622056,-1.0078250684706056,-0.9436056957895126,-0.14866827515264472,-0.43601949757551867,0.6291806962974872,-0.7184491471727827,0.7719386334205545,-0.4331936176549913,1
-0.8658255671531537,0.7910977067394053,-0.032056978034446314,0.8244301297013342,-0.7862919194826985,-0.22832291999142576,-0.9338666975835981,-0.5759143911878647,-0.2491656342021544,-1.0756447920454655,-0.6620301224121166,-0.40105251172611506,-1.3832657930391878,-0.695543961413167,-0.7219290574315147,1
-0.2773029293777257,0.8210172057037385,0.28121935722298025,0.8377653790324078,1.8878523831782024,0.4309168120113498,0.48395079568424837,-0.3687377248489891,0.7035513961036546,0.7094611794775793,-0.5792341509373232,1.194628355707305,-0.6012264696290996,1.1181275256308794,-0.3885883088523058,1
-0.832195702137415,0.889167175566942,0.3351504731660309,0.8010934433719555,-0.7210620886870506,0.4309168120113498,-0.9782900839463138,0.4283657202175328,0.8113093366947962,-1.132197736046884,-0.47406088987474804,-0.015957800825857234,0.174392950548373,1.0639861121231005,-0.09192057677422964,1
-0.3781925244249419,-2.0944717489318445,2.0954462354542795,-1.9459679188291898,0.14495218911271995,0.10129694600996156,-1.2785817640270931,-1.0113365373916035,0.7138140571123349,-0.3896329930717334,-0.46958543195719155,0.5353536670987152,-0.6366548245053852,0.8671800980583267,-0.46020030586306887,1
-0.3781925244249419,0.9373708127872565,0.6012370819732882,0.8110948803702607,-0.5980360260468256,0.4309168120113498,-1.1023632138265549,0.1123335173277223,1.5604835903284484,-1.2453036240497217,-0.5188154690503121,0.21099797675594056,-0.7833615020803395,1.2074410982787487,-0.4783523421996456,1
-0.9162703646767618,0.46530760690555456,0.9815307598364174,-0.07736610631251267,-0.5446999535728912,0.4309168120113498,0.6321444361286205,0.35111340395557905,-0.5108634899234987,0.04803761702620314,-0.5523814034319848,1.004333470329001,1.685210177957221,-0.7760315615427364,-0.3167549455447552,1
0.294404775889833,0.769489179709609,0.5070559052345049,0.24768059613240442,-0.7790441605054043,0.4309168120113498,-1.2691244415397183,0.881345211026261,-0.013124431002510555,-0.3355388727225503,-0.5680455061434323,0.49092563671651523,-0.6043175341485072,0.8790358820381321,-0.38910483021147674,1
0.7315930210944366,1.1069146402518117,0.14163293948802563,0.717748135052746,-1.353940119383857,0.4309168120113498,1.7385644027250087,0.284395494456619,-0.543361916450986,0.3848964573824802,-0.5456682165556502,0.7028131662316227,-0.7315267278318143,1.1305102333431207,-0.44857857528172407,1
-0.7649359721059374,-0.8411771812036635,-0.3282815633981142,0.6827431055586781,-1.0711845992824942,0.760536678012738,0.2389280552773945,-0.38980653837497636,-0.8717670687287512,-0.35520946194043496,2.251492981917097,-2.2785251522829992,-0.5741202115358343,0.07745315407016133,-0.36379528361210345,1
-0.9499002296925005,-2.9970433010225634,1.6778766392187479,-2.6744059135390805,-0.4528950065271646,0.760536678012738,1.0013270708422048,1.6152422155148207,0.10489617059731145,-3.0795860686174783,1.2758431558898027,-1.8401478734768164,0.5386630154508527,-0.6854006795637777,-0.32642127383781033,1
-0.3781925244249419,0.7827867348048682,0.76005628737911,-1.3292126372670394,-0.45912064564868654,0.4309168120113498,-1.1402792682025447,-1.0113365373916035,-0.8871610602417717,-1.1125271468289992,-0.5523814034319848,0.25076572423091675,-1.3254866639456484,-0.49821102361595737,-0.6907533039672721,1
0.17670024833474726,0.3389808335005919,-0.1732296050618436,1.7879018938713962,-0.7462434051338035,-0.22832291999142576,-0.6903189524270689,-1.0148480063126013,-1.1762260119862629,-2.425538977122809,-1.4608993606959333,-1.2144272218002377,0.7265046285533061,-0.5584120600467483,0.4804219835699062,1
-0.008264009251815755,1.058711003031497,0.15115019524268164,0.5843956417420108,-1.2987456471721548,0.10129694600996156,1.796523039620114,-1.0113365373916035,-1.1745155684848163,0.24720233285728666,-0.5456682165556502,0.5960926876561984,-0.6718454051878702,1.0746563177049255,-0.41869412521540866,1
