distance_deg,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,dist_nearest_edge_deg,dist_from_start_deg,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,seafloor_age_ma,carbonate_sediment_thickness_m,total_sediment_thick_m
0.3016956390041975,-1.4667923951189583,-3.99656990284468,-1.7580832795199248,0.7866264801148412,0.23159356523196561,-0.6323774974537548,0.3212510681751969,-0.7559508554776088,-0.6023247846426958,-0.0014501925506655083,-0.39027992842247766,-0.6408935301945692,1.7107481587520406,0.2527535388206321
0.3196437662333272,-1.3623251909022,-3.711024423670399,-1.6176626049753287,0.7409104846768271,0.23159356523196561,-0.6210162620345735,0.9410607172038079,-0.5816443299696006,-0.6023247846426958,0.0022684518753501356,-0.3962077407389419,-0.6561483615955558,2.058282278797247,0.1312561273639505
0.12221436671289596,-1.4128738381038572,-3.87389767317871,-1.6857453562696783,0.7651971072532721,0.23159356523196561,-0.6266968797441641,0.6284610681285084,-0.6695554471823351,-0.6023247846426958,0.0022684518753501356,-0.3932438345807098,-0.36090381218896006,1.3584663048264354,0.3182901034964706
0.4273325296081081,-0.7557414244823144,-1.0480024548493825,-1.1666143776502618,0.7067533630853564,0.23159356523196561,-0.7076456821058311,1.8303528223318155,-0.03144199293127911,-0.1745412909694077,0.013424385153397398,-0.08796150028280286,-0.6605976874208436,1.3689113193633131,-0.21171270439807782
0.2657993845459372,-0.7961803422436401,-1.5123833531752586,-1.2602281606799928,0.7613008576420777,0.23159356523196561,-0.7151522126506473,2.2399661556028976,-0.14663587065831057,-0.1745412909694077,0.009705740727381588,-0.08418925608141653,-0.6605976874208436,1.4695632776277718,-0.17303646767081526
0.08631811225463565,-0.8062900716839715,-1.7931993006033822,-1.307035052194858,0.7837692303999654,0.23159356523196561,-0.7189054779230555,2.283083348578801,-0.20423280952182632,-0.1745412909694077,0.009705740727381588,-0.08230313398072336,-0.6605976874208436,1.6006007327267842,-0.11362748394154483
-0.07521503280753573,-1.261227896498886,-2.2448695823614586,-1.3793729754451045,0.8127313525098435,0.23159356523196561,-0.724687535234603,1.9758733486254898,-0.29062821781709985,-0.1745412909694077,0.009705740727381588,-0.07987811985126064,-0.484531508334456,1.5740134229965497,0.3170382321202899
0.6068138018994096,-0.745631695041983,-1.326453636404427,-1.1453385178707773,0.5194736317739467,0.8844136926030128,-0.5745569243382784,1.7279494890140448,-0.0026435234995210405,-0.4312113871733806,0.013424385153397398,-0.4377024269541913,-0.6605976874208436,1.3689113193633131,-0.21171270439807782
0.40938440237897794,-0.745631695041983,-1.326453636404427,-1.1453385178707773,0.5194736317739467,0.8844136926030128,-0.5745569243382784,1.7279494890140448,-0.0026435234995210405,-0.4312113871733806,0.013424385153397398,-0.4377024269541913,-0.6605976874208436,1.3689113193633131,-0.21171270439807782
0.21195500285854674,-0.7557414244823144,-1.0480024548493825,-1.1666143776502618,0.7067533630853564,0.23159356523196561,-0.7076456821058311,1.8303528223318155,-0.03144199293127911,-0.1745412909694077,0.013424385153397398,-0.08796150028280286,-0.6605976874208436,1.3689113193633131,-0.21171270439807782
0.03247373056724519,-0.7557414244823144,-1.0480024548493825,-1.1666143776502618,0.7067533630853564,0.23159356523196561,-0.7076456821058311,1.8303528223318155,-0.03144199293127911,-0.1745412909694077,0.013424385153397398,-0.08796150028280286,-0.6605976874208436,1.3689113193633131,-0.21171270439807782
-0.12905941449492594,-0.7894405226167525,-1.3835036130924567,-1.2346971289446114,0.7489627338732955,0.23159356523196561,-0.7132248602134648,2.1375628222851275,-0.11783740122655265,-0.1745412909694077,0.013424385153397398,-0.08526704013895545,-0.6605976874208436,1.4695632776277718,-0.17303646767081526
-0.3085406867862275,-0.8062900716839715,-1.7931993006033822,-1.307035052194858,0.7837692303999654,0.23159356523196561,-0.7189054779230555,2.283083348578801,-0.20423280952182632,-0.1745412909694077,0.009705740727381588,-0.08230313398072336,-0.6605976874208436,1.6006007327267842,-0.11362748394154483
1.073465109856793,-0.6411644908252249,-0.6666839578154042,-1.0176833591938719,0.2850492801670848,0.8844136926030128,-0.5605582592682157,0.8709952786179649,0.23835419437676855,-0.4312113871733806,0.02086167400542885,-0.4482108215151961,-0.5719289799026087,0.8096282682523119,-0.3403260163088384
0.8580875831072318,-0.6714936791462192,-0.7943813149616668,-1.0432143909292528,0.3537531483111456,0.8844136926030128,-0.5640072057347528,1.086581243497482,0.17772583767833086,-0.4312113871733806,0.017143029579413042,-0.4455163613713487,-0.6605976874208436,1.2654107207706153,-0.26310531878864807
0.64271005635767,-0.6984529576537696,-0.944839543636314,-1.0772557665764277,0.41544376715505665,0.8844136926030128,-0.56745615220129,1.296777559255011,0.11861318989735407,-0.4312113871733806,0.017143029579413042,-0.44282190122750126,-0.6605976874208436,1.343273556409159,-0.22792114432125768
0.4273325296081081,-0.7254122361613201,-1.1213101969148296,-1.1112971422236024,0.4705107616599372,0.8844136926030128,-0.5710065382697842,1.5123635241345281,0.05798483319891638,-0.4312113871733806,0.017143029579413042,-0.44039688709803876,-0.6605976874208436,1.343273556409159,-0.22792114432125768
0.21195500285854674,-0.745631695041983,-1.326453636404427,-1.1453385178707773,0.5194736317739467,0.8844136926030128,-0.5745569243382784,1.7279494890140448,-0.0026435234995210405,-0.4312113871733806,0.013424385153397398,-0.4377024269541913,-0.6605976874208436,1.3689113193633131,-0.21171270439807782
0.014525603338115032,-0.745631695041983,-1.326453636404427,-1.1453385178707773,0.5194736317739467,0.8844136926030128,-0.5745569243382784,1.7279494890140448,-0.0026435234995210405,-0.4312113871733806,0.013424385153397398,-0.4377024269541913,-0.6605976874208436,1.3689113193633131,-0.21171270439807782
-0.18290379618231642,-0.7557414244823144,-1.0480024548493825,-1.1666143776502618,0.7067533630853564,0.23159356523196561,-0.7076456821058311,1.8303528223318155,-0.03144199293127911,-0.1745412909694077,0.013424385153397398,-0.08796150028280286,-0.6605976874208436,1.3689113193633131,-0.21171270439807782
-0.36238506847361796,-0.7557414244823144,-1.0480024548493825,-1.1666143776502618,0.7067533630853564,0.23159356523196561,-0.7076456821058311,1.8303528223318155,-0.03144199293127911,-0.1745412909694077,0.013424385153397398,-0.08796150028280286,-0.6605976874208436,1.3689113193633131,-0.21171270439807782
1.3606351455228756,-0.5737662945563486,-0.46508766713542504,-0.9793868115908001,0.12790054584891158,0.8844136926030128,-0.5538632455390553,0.4452129979809191,0.35961090777364363,-0.4312113871733806,0.02086167400542885,-0.4535997418028909,-0.5719289799026087,0.8096282682523119,-0.3403260163088384
1.1273094915441837,-0.5737662945563486,-0.46508766713542504,-0.9793868115908001,0.12790054584891158,0.8844136926030128,-0.5538632455390553,0.4452129979809191,0.35961090777364363,-0.4312113871733806,0.02086167400542885,-0.4535997418028909,-0.5719289799026087,0.8096282682523119,-0.3403260163088384
0.9119319647946218,-0.5737662945563486,-0.46508766713542504,-0.9793868115908001,0.12790054584891158,0.8844136926030128,-0.5538632455390553,0.4452129979809191,0.35961090777364363,-0.4312113871733806,0.02086167400542885,-0.4535997418028909,-0.5719289799026087,0.8096282682523119,-0.3403260163088384
0.6965544380450605,-0.5906158436235677,-0.5097226229897899,-0.9878971555025937,0.16933066671461178,0.8844136926030128,-0.555486279170367,0.5476163312986897,0.32929672942442495,-0.4312113871733806,0.02086167400542885,-0.4522525117309671,-0.5719289799026087,0.8096282682523119,-0.3403260163088384
