distance_deg,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,dist_nearest_edge_deg,dist_from_start_deg,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,seafloor_age_ma,carbonate_sediment_thickness_m,total_sediment_thick_m
-0.6667776111268048,1.3974755933553873,-0.2362582445808383,1.380475381297226,-1.1302223637792133,0.2634445991295613,-0.8729506894590853,-0.09563581598962005,0.3914231732611678,-0.5324171365787626,-0.33381891609513414,-0.6364492272460306,0.0411371747528706,0.5242459138680183,-0.34884696490677797
-1.0782650537617349,1.3335966914284774,-0.11913564761515953,1.3049384815947536,-1.069744241002939,0.748737281736649,-0.9218827945279049,-0.5019941506182908,0.6142038568087478,-0.7575346487680856,-0.34987538559245834,-0.5550339246004488,0.28436544079955434,0.5242459138680183,-0.2960349829410452
-1.4897524963966648,1.2753541632010013,-0.43429162109285563,1.2393406476426065,-1.1969117532189975,-1.4350797899952439,-0.7772029198521042,-0.8623496549116403,0.8138657901768617,-0.14918137178027166,-0.36392479640261705,-0.762661821610047,0.8035139441357558,-1.2045844671546009,-0.17515345363536944
-1.541188426726031,1.218990426206669,-0.5214263067581432,1.163803747940134,-1.2278046321506617,0.02079825782601814,-0.7409694579672342,-0.9965245767229939,-1.123905815774729,0.019656762361720773,-0.37195303115127915,-0.807710783506675,0.8035139441357558,-1.2045844671546009,-0.17515345363536944
-0.8725213324442698,1.1344448207151712,-0.31905505628443415,1.0604374641367507,-1.1271984576404,0.748737281736649,-0.8330769498614831,-0.4943270122290706,-0.8485825181829089,-0.36089903205356383,-0.3860024419614379,-0.6596028836398281,0.30071142642097126,-1.462092844317925,-0.3040452047625056
-1.541188426726031,1.1607478979791925,-0.31905505628443415,1.0902546613877266,-1.1315299988662681,0.748737281736649,-0.8333309227251621,-0.6476697800134747,-0.9326507006536936,-0.36089903205356383,-0.38198832458710674,-0.6623712555999562,0.30071142642097126,-1.2045844671546009,-0.3040452047625056
-0.306726098821241,0.8939595428726878,0.636220231366392,0.8477414570797887,-0.6403495692913894,-1.4350797899952439,-1.2534020392502194,0.5024009783695558,-0.3021393321228072,-1.2211695250627634,-0.4662847894480587,-0.030175767978003504,-0.09747678331674496,0.44338266192924164,-0.3837313075578135
-0.6153416807974385,0.8826867954738216,0.7378773646425609,-1.7443668906050551,-0.5970341570327061,-0.2218480834775257,-1.2963234532119696,0.2187168579684082,-0.4576654696937592,-1.2265294658291757,-0.4562494960122311,0.03337095201584324,-0.09747678331674496,0.8626175429701192,-0.3837313075578135
-0.7182135414561711,0.8789292130075325,1.2212674065476088,-1.7463547037551201,-0.38830290626161795,0.2634445991295613,1.5360665801574067,0.06154052098939399,-0.5438353567263137,-1.0496514205375649,-0.4502283199507345,0.35387292394520503,-0.09747678331674496,0.8626175429701192,-0.40536930936123905
-1.2325728447498336,1.0348688853585177,-0.19608575963125768,0.9471321145830419,-1.0536439839935796,0.5060909404331051,-0.8858186478854876,-0.7780111326302181,-0.5228183111086174,-0.5484969588779999,-0.40607302883309304,-0.5697566300247655,0.21865457860145837,-0.08114741615490985,-0.33799328772012377
0.4133769257898866,1.072444710021406,-0.1981603950042407,0.9888761907344084,-1.0627157024100204,0.5060909404331051,-0.8862419359916194,-0.5556641193428323,-0.6447171756912555,-0.5484969588779999,-0.39804479408443094,-0.5731541774303773,0.15588599381521734,-0.08114741615490985,-0.3328611975487984
-1.2840087750791997,1.096868996052283,-0.31924365950015987,1.0167055748353193,-1.1202516462404224,0.748737281736649,-0.8326536617553514,-0.4061549207530383,-0.7245819490385011,-0.36089903205356383,-0.3940306767101,-0.6555761607887329,0.15588599381521734,-0.08114741615490985,-0.3328611975487984
-0.9753931931030024,0.884565586706966,0.7359913324853038,-1.7443668906050551,-0.5977697017691743,-0.2218480834775257,-1.2960694803482906,0.2800539650821699,-0.42403819670544524,-1.2265294658291757,-0.4582565546993966,0.03299344674855307,-0.09747678331674496,1.0461814491092143,-0.3837313075578135
-1.0268291234323685,0.8770504217743881,1.2316405834125241,-1.7503303300552502,-0.3856876360875088,0.2634445991295613,1.534796715839012,-0.2144764610225332,-0.6951580851737263,-1.0496514205375649,-0.4422000852020724,0.35827715206359045,0.014656678046175112,0.5690017779089993,-0.40536930936123905
-1.1811369144204673,0.8732928393080994,1.2227762322734148,-1.7543059563553807,-0.3923075387157226,0.5060909404331051,1.5436011084465502,-0.5901662420943231,-0.9011251322271494,-1.0684112132200083,-0.43216479176624484,0.348839520381336,-0.04811190674006592,-0.7021080032355705,-0.394342250749878
-1.2840087750791997,-2.7283499546297167,1.4460824396926801,-1.7602693958055757,-0.2988116299913197,0.02079825782601814,1.4486999150518325,-1.0118588535014343,-1.1323126340218077,-0.8915331679283971,-0.42012243964325174,0.4946823886444416,0.21865457860145837,-0.08114741615490985,-0.33799328772012377
-0.9239572627736361,0.984141522063619,-0.19306810817964598,0.8954489726813503,-1.0407310875089153,0.5060909404331051,-0.8852260445369033,-1.0693623914205859,-0.36098705985235663,-0.5484969588779999,-0.41610832226892064,-0.5654782369954771,0.21865457860145837,-0.08114741615490985,-0.33799328772012377
-0.10098237750377602,0.9972930606956298,-0.19382252104254893,0.9073758515817407,-1.0440819024194927,0.5060909404331051,-0.8853953597793559,-0.9965245767229939,-0.40091944652597944,-0.5484969588779999,-0.41410126358175514,-0.5666107527973474,0.21865457860145837,-0.08114741615490985,-0.33799328772012377
1.5449673930359442,1.0348688853585177,-0.19608575963125768,0.9471321145830419,-1.0536439839935796,0.5060909404331051,-0.8858186478854876,-0.7780111326302181,-0.5228183111086174,-0.5484969588779999,-0.40607302883309304,-0.5697566300247655,0.21865457860145837,-0.08114741615490985,-0.33799328772012377
-1.129700984091101,0.9277777850692872,0.42008094614470476,0.855692709680049,-0.7344175683663785,0.02079825782601814,-1.1607019440073862,1.192443433399374,0.0761674889957246,-1.1648901470154327,-0.4923765523812105,-0.16343512733143659,1.1104915541059655,-0.6346498893187298,-0.06415466553798904
-0.6667776111268048,0.9127474552041319,0.44591958669912984,0.8517170833799189,-0.7232209429334737,0.02079825782601814,-1.170098939963509,0.8665900518575155,-0.10247739875469312,-1.1729300581650512,-0.4803342002582174,-0.15122912368905417,0.09344432874140479,0.44338266192924164,-0.3233598954748584
-0.15241830783314214,0.9014747078052655,0.2890017112153218,0.8497292702298539,-0.7910545130744303,-0.46449442478106956,-1.0984785924060325,0.6672444537377901,-0.21176603596671353,-1.089850976285658,-0.4723059655095553,-0.25906979504494854,-0.09747678331674496,0.44338266192924164,-0.3837313075578135
-0.15241830783314214,0.8751716305412438,1.2342810284326842,-1.7503303300552502,-0.3850338185439815,0.2634445991295613,1.5344580853541063,-0.2834807065255151,-0.7329887672855796,-1.0496514205375649,-0.4401930265149069,0.3594096678654609,-0.04811190674006592,0.5690017779089993,-0.40536930936123905
-0.25529016849187475,0.8732928393080994,1.225605280509301,-1.7562937695054457,-0.39157199397925435,0.5060909404331051,1.543262477961645,-0.6630040567919151,-0.941057518900772,-1.0684112132200083,-0.43015773307907934,0.3500978712723032,-0.04811190674006592,-0.7021080032355705,-0.394342250749878
-0.40959795947997346,-2.7283499546297167,1.4485342814971145,-1.7622572089556412,-0.2983212668336742,0.02079825782601814,1.4484459421881537,-1.077029529809806,-1.1680416115718912,-0.8915331679283971,-0.4181153809560861,0.49594073953540896,0.21865457860145837,-0.08114741615490985,-0.33799328772012377
-0.25529016849187475,-2.7283499546297167,1.4485342814971145,-1.7622572089556412,-0.2983212668336742,0.02079825782601814,1.4484459421881537,-1.077029529809806,-1.1680416115718912,-0.8915331679283971,-0.4181153809560861,0.49594073953540896,0.21865457860145837,-0.08114741615490985,-0.33799328772012377
