lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
171.000,-59.000,23.000,901.000,-172.468,-63.937,0.106,1884.000,175.720,-67.640,0.000,0.000,-3.210,79.550,0.200,233.550,901.000,901.000,3.440,16.710,0.000,0.000,0.580,3.160,-3.210,79.550,0.580,3.160,6.700,0.000,5.130,193.870,1.410
172.000,-59.000,23.000,901.000,-171.296,-63.936,0.113,1883.000,175.980,-67.810,0.000,0.000,-3.200,67.530,0.190,245.780,901.000,901.000,3.250,16.900,0.000,0.000,1.220,2.960,-3.200,67.530,1.220,2.960,6.700,0.000,5.130,193.870,1.410
173.000,-59.000,23.000,901.000,-170.124,-63.934,0.120,1883.000,175.980,-67.810,0.000,0.000,-3.200,67.530,0.190,245.780,901.000,901.000,3.250,16.900,0.000,0.000,1.220,2.960,-3.200,67.530,1.220,2.960,6.700,0.000,5.130,193.870,1.410
174.000,-59.000,23.000,901.000,-168.952,-63.929,0.126,1883.000,175.980,-67.810,0.000,0.000,-3.200,67.530,0.190,245.780,901.000,901.000,3.250,16.900,0.000,0.000,1.220,2.960,-3.200,67.530,1.220,2.960,6.700,0.000,5.130,193.870,1.410
175.000,-59.000,23.000,901.000,-167.780,-63.923,0.134,1882.000,176.180,-67.980,0.000,0.000,-3.190,67.940,0.190,245.590,901.000,901.000,3.060,17.090,0.000,0.000,1.200,2.960,-3.190,67.940,1.200,2.960,6.700,0.000,5.130,193.870,1.410
172.000,-58.000,23.000,901.000,-171.303,-62.936,0.125,1884.000,175.720,-67.640,0.000,0.000,-3.210,79.550,0.200,233.550,901.000,901.000,3.440,16.710,0.000,0.000,0.580,3.160,-3.210,79.550,0.580,3.160,6.700,0.000,5.130,193.870,1.410
173.000,-58.000,23.000,901.000,-170.139,-62.934,0.131,1884.000,175.720,-67.640,0.000,0.000,-3.210,79.550,0.200,233.550,901.000,901.000,3.440,16.710,0.000,0.000,0.580,3.160,-3.210,79.550,0.580,3.160,6.700,0.000,5.130,193.870,1.410
174.000,-58.000,23.000,901.000,-168.974,-62.929,0.138,1883.000,175.980,-67.810,0.000,0.000,-3.200,67.530,0.190,245.780,901.000,901.000,3.250,16.900,0.000,0.000,1.220,2.960,-3.200,67.530,1.220,2.960,6.700,0.000,5.130,193.870,1.410
175.000,-58.000,23.000,901.000,-167.810,-62.923,0.145,1883.000,175.980,-67.810,0.000,0.000,-3.200,67.530,0.190,245.780,901.000,901.000,3.250,16.900,0.000,0.000,1.220,2.960,-3.200,67.530,1.220,2.960,6.700,0.000,5.130,193.870,1.410
173.000,-57.000,23.000,901.000,-170.153,-61.934,0.136,1952.000,175.000,-59.100,0.000,0.000,-4.060,0.130,0.100,302.440,901.000,901.000,6.930,6.930,0.000,0.000,4.060,0.010,-4.060,0.130,4.060,0.010,4.130,0.000,6.160,78.260,1.250
174.000,-57.000,23.000,901.000,-168.995,-61.929,0.146,1952.000,175.000,-59.100,0.000,0.000,-4.060,0.130,0.100,302.440,901.000,901.000,6.930,6.930,0.000,0.000,4.060,0.010,-4.060,0.130,4.060,0.010,4.130,0.000,6.160,78.260,1.250
