lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
141.000,-59.000,127.000,802.000,101.740,-58.624,0.322,2550.000,138.940,-66.550,18.250,-40.580,-3.790,84.940,0.140,270.830,919.000,833.000,15.850,21.430,13.860,-11.870,0.330,3.780,-16.320,-29.610,14.190,-8.070,57.950,0.170,5.900,142.340,2.540
142.000,-59.000,127.000,802.000,102.647,-58.832,0.313,2550.000,138.940,-66.550,18.250,-40.580,-3.790,84.940,0.140,270.830,919.000,833.000,15.850,21.430,13.860,-11.870,0.330,3.780,-16.320,-29.610,14.190,-8.070,57.950,0.170,5.900,142.340,2.540
143.000,-59.000,127.000,802.000,103.560,-59.041,0.305,2550.000,138.940,-66.550,18.250,-40.580,-3.790,84.940,0.140,270.830,919.000,833.000,15.850,21.430,13.860,-11.870,0.330,3.780,-16.320,-29.610,14.190,-8.070,57.950,0.170,5.900,142.340,2.540
141.000,-58.000,127.000,802.000,102.494,-57.707,0.327,2550.000,138.940,-66.550,18.250,-40.580,-3.790,84.940,0.140,270.830,919.000,833.000,15.850,21.430,13.860,-11.870,0.330,3.780,-16.320,-29.610,14.190,-8.070,57.950,0.170,5.900,142.340,2.540
142.000,-58.000,127.000,802.000,103.408,-57.915,0.318,2550.000,138.940,-66.550,18.250,-40.580,-3.790,84.940,0.140,270.830,919.000,833.000,15.850,21.430,13.860,-11.870,0.330,3.780,-16.320,-29.610,14.190,-8.070,57.950,0.170,5.900,142.340,2.540
143.000,-58.000,127.000,802.000,104.328,-58.124,0.310,2550.000,138.940,-66.550,18.250,-40.580,-3.790,84.940,0.140,270.830,919.000,833.000,15.850,21.430,13.860,-11.870,0.330,3.780,-16.320,-29.610,14.190,-8.070,57.950,0.170,5.900,142.340,2.540
141.000,-57.000,127.000,802.000,103.210,-56.785,0.333,2550.000,138.940,-66.550,18.250,-40.580,-3.790,84.940,0.140,270.830,919.000,833.000,15.850,21.430,13.860,-11.870,0.330,3.780,-16.320,-29.610,14.190,-8.070,57.950,0.170,5.900,142.340,2.540
142.000,-57.000,127.000,802.000,104.131,-56.994,0.325,2550.000,138.940,-66.550,18.250,-40.580,-3.790,84.940,0.140,270.830,919.000,833.000,15.850,21.430,13.860,-11.870,0.330,3.780,-16.320,-29.610,14.190,-8.070,57.950,0.170,5.900,142.340,2.540
143.000,-57.000,127.000,802.000,105.057,-57.203,0.316,2550.000,138.940,-66.550,18.250,-40.580,-3.790,84.940,0.140,270.830,919.000,833.000,15.850,21.430,13.860,-11.870,0.330,3.780,-16.320,-29.610,14.190,-8.070,57.950,0.170,5.900,142.340,2.540
139.000,-56.000,127.000,802.000,102.053,-55.443,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.000,-56.000,127.000,802.000,102.971,-55.651,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.000,-56.000,127.000,802.000,103.893,-55.859,0.340,2550.000,138.940,-66.550,18.250,-40.580,-3.790,84.940,0.140,270.830,919.000,833.000,15.850,21.430,13.860,-11.870,0.330,3.780,-16.320,-29.610,14.190,-8.070,57.950,0.170,5.900,142.340,2.540
142.000,-56.000,127.000,802.000,104.819,-56.069,0.331,2550.000,138.940,-66.550,18.250,-40.580,-3.790,84.940,0.140,270.830,919.000,833.000,15.850,21.430,13.860,-11.870,0.330,3.780,-16.320,-29.610,14.190,-8.070,57.950,0.170,5.900,142.340,2.540
143.000,-56.000,127.000,802.000,105.750,-56.279,0.323,2550.000,138.940,-66.550,18.250,-40.580,-3.790,84.940,0.140,270.830,919.000,833.000,15.850,21.430,13.860,-11.870,0.330,3.780,-16.320,-29.610,14.190,-8.070,57.950,0.170,5.900,142.340,2.540
138.000,-55.000,127.000,802.000,101.775,-54.305,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.000,-55.000,127.000,802.000,102.693,-54.512,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.000,-55.000,127.000,802.000,103.616,-54.721,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.000,-55.000,127.000,802.000,104.543,-54.930,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.000,-55.000,127.000,802.000,105.475,-55.140,0.339,2550.000,138.940,-66.550,18.250,-40.580,-3.790,84.940,0.140,270.830,919.000,833.000,15.850,21.430,13.860,-11.870,0.330,3.780,-16.320,-29.610,14.190,-8.070,57.950,0.170,5.900,142.340,2.540
138.000,-54.000,127.000,802.000,102.381,-53.371,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.000,-54.000,127.000,802.000,103.305,-53.579,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.000,-54.000,127.000,802.000,104.232,-53.788,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.000,-54.000,127.000,801.000,79.770,-82.899,0.246,1863.000,170.550,-77.840,19.420,-3.850,3.670,128.350,0.130,205.690,919.000,879.000,0.070,0.070,19.370,-1.300,-2.280,2.880,-17.160,5.350,17.090,1.600,60.590,0.230,7.900,136.470,2.510
138.000,-53.000,127.000,802.000,102.962,-52.434,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.000,-53.000,127.000,802.000,103.890,-52.643,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.000,-52.000,127.000,802.000,102.589,-51.286,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.000,-52.000,127.000,802.000,103.518,-51.495,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.000,-52.000,127.000,802.000,104.450,-51.704,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.000,-51.000,127.000,802.000,104.051,-50.553,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.000,-51.000,127.000,802.000,104.988,-50.762,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.000,-51.000,127.000,801.000,88.959,-80.145,0.244,2593.000,144.800,-72.960,18.970,-17.610,3.850,110.810,0.140,243.360,919.000,833.000,8.470,28.800,18.080,-5.740,-1.370,3.600,-16.840,-7.210,16.700,-2.110,64.670,0.230,6.140,146.310,2.640
138.000,-50.000,127.000,801.000,86.178,-78.609,0.255,2586.000,141.660,-72.190,18.840,13.030,3.820,140.900,0.180,215.760,919.000,833.000,9.700,27.580,18.360,4.250,-2.960,2.410,-16.760,23.470,15.370,6.670,64.190,0.300,6.140,146.290,2.640
139.000,-50.000,127.000,801.000,88.951,-78.959,0.245,2586.000,141.660,-72.190,18.840,13.030,3.820,140.900,0.180,215.760,919.000,833.000,9.700,27.580,18.360,4.250,-2.960,2.410,-16.760,23.470,15.370,6.670,64.190,0.300,6.140,146.290,2.640
140.000,-50.000,127.000,801.000,91.873,-79.290,0.235,2593.000,144.800,-72.960,18.970,-17.610,3.850,110.810,0.140,243.360,919.000,833.000,8.470,28.800,18.080,-5.740,-1.370,3.600,-16.840,-7.210,16.700,-2.110,64.670,0.230,6.140,146.310,2.640
141.000,-50.000,127.000,801.000,94.949,-79.600,0.226,2593.000,144.800,-72.960,18.970,-17.610,3.850,110.810,0.140,243.360,919.000,833.000,8.470,28.800,18.080,-5.740,-1.370,3.600,-16.840,-7.210,16.700,-2.110,64.670,0.230,6.140,146.310,2.640
138.000,-49.000,127.000,801.000,88.816,-77.767,0.247,2585.000,141.230,-72.070,18.820,2.940,3.810,130.730,0.170,226.260,919.000,833.000,9.870,27.400,18.800,0.970,-2.490,2.890,-16.750,13.380,16.290,3.880,64.590,0.300,6.140,146.590,2.650
139.000,-49.000,127.000,801.000,91.522,-78.100,0.236,2586.000,141.660,-72.190,18.840,13.030,3.820,140.900,0.180,215.760,919.000,833.000,9.700,27.580,18.360,4.250,-2.960,2.410,-16.760,23.470,15.370,6.670,64.190,0.300,6.140,146.290,2.640
140.000,-49.000,127.000,801.000,94.355,-78.413,0.227,2586.000,141.660,-72.190,18.840,13.030,3.820,140.900,0.180,215.760,919.000,833.000,9.700,27.580,18.360,4.250,-2.960,2.410,-16.760,23.470,15.370,6.670,64.190,0.300,6.140,146.290,2.640
141.000,-49.000,127.000,801.000,97.318,-78.705,0.217,2586.000,141.660,-72.190,18.840,13.030,3.820,140.900,0.180,215.760,919.000,833.000,9.700,27.580,18.360,4.250,-2.960,2.410,-16.760,23.470,15.370,6.670,64.190,0.300,6.140,146.290,2.640
139.000,-48.000,127.000,801.000,93.748,-77.220,0.229,2584.000,140.850,-71.950,18.800,2.950,3.810,130.660,0.170,226.630,919.000,833.000,10.050,27.230,18.780,0.970,-2.480,2.890,-16.740,13.390,16.280,3.880,64.590,0.300,6.140,146.590,2.650
140.000,-48.000,127.000,801.000,96.490,-77.517,0.218,2585.000,141.230,-72.070,18.820,2.940,3.810,130.730,0.170,226.260,919.000,833.000,9.870,27.400,18.800,0.970,-2.490,2.890,-16.750,13.380,16.290,3.880,64.590,0.300,6.140,146.590,2.650
139.000,-47.000,127.000,801.000,95.689,-76.324,0.221,2583.000,140.460,-71.820,18.790,2.950,3.800,130.580,0.170,226.990,919.000,833.000,10.220,27.060,18.760,0.970,-2.470,2.890,-16.730,13.400,16.270,3.880,65.000,0.300,6.140,146.880,2.650
