lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
178.202,-58.641,71.000,901.000,-145.269,-78.628,0.346,1990.000,-163.320,-59.520,-2.190,107.800,4.210,-178.210,0.120,211.620,901.000,865.000,0.060,8.020,-0.670,2.080,-4.210,-0.130,5.260,157.610,-4.860,2.000,52.900,0.000,0.310,120.000,2.300
179.202,-58.641,71.000,901.000,-142.641,-78.590,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.202,-57.641,71.000,901.000,-148.038,-77.651,0.327,1990.000,-163.320,-59.520,-2.190,107.800,4.210,-178.210,0.120,211.620,901.000,865.000,0.060,8.020,-0.670,2.080,-4.210,-0.130,5.260,157.610,-4.860,2.000,52.900,0.000,0.310,120.000,2.300
178.202,-57.641,71.000,901.000,-145.539,-77.629,0.331,1990.000,-163.320,-59.520,-2.190,107.800,4.210,-178.210,0.120,211.620,901.000,865.000,0.060,8.020,-0.670,2.080,-4.210,-0.130,5.260,157.610,-4.860,2.000,52.900,0.000,0.310,120.000,2.300
179.202,-57.641,71.000,901.000,-143.050,-77.594,0.335,1990.000,-163.320,-59.520,-2.190,107.800,4.210,-178.210,0.120,211.620,901.000,865.000,0.060,8.020,-0.670,2.080,-4.210,-0.130,5.260,157.610,-4.860,2.000,52.900,0.000,0.310,120.000,2.300
176.202,-56.641,71.000,901.000,-150.530,-76.657,0.308,1990.000,-163.320,-59.520,-2.190,107.800,4.210,-178.210,0.120,211.620,901.000,865.000,0.060,8.020,-0.670,2.080,-4.210,-0.130,5.260,157.610,-4.860,2.000,52.900,0.000,0.310,120.000,2.300
177.202,-56.641,71.000,901.000,-148.148,-76.651,0.311,1990.000,-163.320,-59.520,-2.190,107.800,4.210,-178.210,0.120,211.620,901.000,865.000,0.060,8.020,-0.670,2.080,-4.210,-0.130,5.260,157.610,-4.860,2.000,52.900,0.000,0.310,120.000,2.300
178.202,-56.641,71.000,901.000,-145.770,-76.631,0.315,1990.000,-163.320,-59.520,-2.190,107.800,4.210,-178.210,0.120,211.620,901.000,865.000,0.060,8.020,-0.670,2.080,-4.210,-0.130,5.260,157.610,-4.860,2.000,52.900,0.000,0.310,120.000,2.300
179.202,-56.641,71.000,901.000,-143.399,-76.597,0.320,1990.000,-163.320,-59.520,-2.190,107.800,4.210,-178.210,0.120,211.620,901.000,865.000,0.060,8.020,-0.670,2.080,-4.210,-0.130,5.260,157.610,-4.860,2.000,52.900,0.000,0.310,120.000,2.300
175.202,-55.641,71.000,901.000,-152.799,-75.649,0.288,1990.000,-163.320,-59.520,-2.190,107.800,4.210,-178.210,0.120,211.620,901.000,865.000,0.060,8.020,-0.670,2.080,-4.210,-0.130,5.260,157.610,-4.860,2.000,52.900,0.000,0.310,120.000,2.300
176.202,-55.641,71.000,901.000,-150.521,-75.657,0.292,1990.000,-163.320,-59.520,-2.190,107.800,4.210,-178.210,0.120,211.620,901.000,865.000,0.060,8.020,-0.670,2.080,-4.210,-0.130,5.260,157.610,-4.860,2.000,52.900,0.000,0.310,120.000,2.300
177.202,-55.641,71.000,901.000,-148.243,-75.651,0.296,1990.000,-163.320,-59.520,-2.190,107.800,4.210,-178.210,0.120,211.620,901.000,865.000,0.060,8.020,-0.670,2.080,-4.210,-0.130,5.260,157.610,-4.860,2.000,52.900,0.000,0.310,120.000,2.300
178.202,-55.641,71.000,901.000,-145.969,-75.632,0.300,1990.000,-163.320,-59.520,-2.190,107.800,4.210,-178.210,0.120,211.620,901.000,865.000,0.060,8.020,-0.670,2.080,-4.210,-0.130,5.260,157.610,-4.860,2.000,52.900,0.000,0.310,120.000,2.300
174.202,-54.641,71.000,901.000,-154.883,-74.628,0.268,1990.000,-163.320,-59.520,-2.190,107.800,4.210,-178.210,0.120,211.620,901.000,865.000,0.060,8.020,-0.670,2.080,-4.210,-0.130,5.260,157.610,-4.860,2.000,52.900,0.000,0.310,120.000,2.300
175.202,-54.641,71.000,901.000,-152.699,-74.649,0.272,1990.000,-163.320,-59.520,-2.190,107.800,4.210,-178.210,0.120,211.620,901.000,865.000,0.060,8.020,-0.670,2.080,-4.210,-0.130,5.260,157.610,-4.860,2.000,52.900,0.000,0.310,120.000,2.300
176.202,-54.641,71.000,901.000,-150.513,-74.657,0.276,1990.000,-163.320,-59.520,-2.190,107.800,4.210,-178.210,0.120,211.620,901.000,865.000,0.060,8.020,-0.670,2.080,-4.210,-0.130,5.260,157.610,-4.860,2.000,52.900,0.000,0.310,120.000,2.300
177.202,-54.641,71.000,901.000,-148.326,-74.651,0.280,1990.000,-163.320,-59.520,-2.190,107.800,4.210,-178.210,0.120,211.620,901.000,865.000,0.060,8.020,-0.670,2.080,-4.210,-0.130,5.260,157.610,-4.860,2.000,52.900,0.000,0.310,120.000,2.300
178.202,-54.641,71.000,901.000,-146.142,-74.633,0.285,1990.000,-163.320,-59.520,-2.190,107.800,4.210,-178.210,0.120,211.620,901.000,865.000,0.060,8.020,-0.670,2.080,-4.210,-0.130,5.260,157.610,-4.860,2.000,52.900,0.000,0.310,120.000,2.300
175.202,-53.641,71.000,901.000,-152.612,-73.649,0.256,1990.000,-163.320,-59.520,-2.190,107.800,4.210,-178.210,0.120,211.620,901.000,865.000,0.060,8.020,-0.670,2.080,-4.210,-0.130,5.260,157.610,-4.860,2.000,52.900,0.000,0.310,120.000,2.300
176.202,-53.641,71.000,901.000,-150.506,-73.657,0.260,1990.000,-163.320,-59.520,-2.190,107.800,4.210,-178.210,0.120,211.620,901.000,865.000,0.060,8.020,-0.670,2.080,-4.210,-0.130,5.260,157.610,-4.860,2.000,52.900,0.000,0.310,120.000,2.300
177.202,-53.641,71.000,901.000,-148.399,-73.651,0.265,1990.000,-163.320,-59.520,-2.190,107.800,4.210,-178.210,0.120,211.620,901.000,865.000,0.060,8.020,-0.670,2.080,-4.210,-0.130,5.260,157.610,-4.860,2.000,52.900,0.000,0.310,120.000,2.300
176.202,-52.641,71.000,901.000,-150.499,-72.657,0.245,1990.000,-163.320,-59.520,-2.190,107.800,4.210,-178.210,0.120,211.620,901.000,865.000,0.060,8.020,-0.670,2.080,-4.210,-0.130,5.260,157.610,-4.860,2.000,52.900,0.000,0.310,120.000,2.300
173.202,-51.641,71.000,813.000,-156.400,-71.601,0.216,1990.000,-163.320,-59.520,-2.190,107.800,4.210,-178.210,0.120,211.620,901.000,865.000,0.060,8.020,-0.670,2.080,-4.210,-0.130,5.260,157.610,-4.860,2.000,52.900,0.000,0.310,120.000,2.300
174.202,-51.641,71.000,813.000,-154.435,-71.631,0.220,1990.000,-163.320,-59.520,-2.190,107.800,4.210,-178.210,0.120,211.620,901.000,865.000,0.060,8.020,-0.670,2.080,-4.210,-0.130,5.260,157.610,-4.860,2.000,52.900,0.000,0.310,120.000,2.300
175.202,-51.641,71.000,901.000,-152.465,-71.650,0.224,1990.000,-163.320,-59.520,-2.190,107.800,4.210,-178.210,0.120,211.620,901.000,865.000,0.060,8.020,-0.670,2.080,-4.210,-0.130,5.260,157.610,-4.860,2.000,52.900,0.000,0.310,120.000,2.300
173.202,-50.641,71.000,813.000,-156.224,-70.602,0.200,1990.000,-163.320,-59.520,-2.190,107.800,4.210,-178.210,0.120,211.620,901.000,865.000,0.060,8.020,-0.670,2.080,-4.210,-0.130,5.260,157.610,-4.860,2.000,52.900,0.000,0.310,120.000,2.300
174.202,-50.641,71.000,813.000,-154.315,-70.632,0.204,1990.000,-163.320,-59.520,-2.190,107.800,4.210,-178.210,0.120,211.620,901.000,865.000,0.060,8.020,-0.670,2.080,-4.210,-0.130,5.260,157.610,-4.860,2.000,52.900,0.000,0.310,120.000,2.300
