lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
173.227,-43.569,4.000,813.000,176.135,-44.761,0.014,274.000,175.970,-43.990,-3.970,-104.720,-5.620,-12.220,0.170,347.800,901.000,806.000,2.270,16.230,-1.010,-3.840,5.490,-1.190,-6.750,-48.700,4.460,-5.070,120.030,0.000,67.210,166.560,2.540
174.227,-43.569,4.000,813.000,177.156,-44.761,0.017,277.000,176.720,-43.860,-3.940,-93.890,-5.560,-3.080,0.150,338.020,901.000,806.000,2.820,15.680,-0.270,-3.930,5.560,-0.300,-6.790,-39.100,5.270,-4.280,120.030,0.000,67.210,166.560,2.540
175.227,-43.569,4.000,813.000,178.176,-44.760,0.021,281.000,177.510,-43.630,-3.940,-91.970,-5.500,-3.000,0.160,337.360,901.000,806.000,3.440,15.060,-0.140,-3.930,5.490,-0.290,-6.830,-38.680,5.330,-4.270,120.030,0.000,67.210,166.560,2.540
176.227,-43.569,4.000,813.000,179.197,-44.759,0.026,285.000,178.380,-43.380,3.930,-86.310,-5.430,0.610,0.200,333.090,901.000,806.000,4.110,14.390,0.250,-3.920,5.430,0.060,-6.880,-34.660,5.660,-3.910,120.030,0.010,67.210,166.560,2.540
177.227,-43.569,4.000,813.000,-179.783,-44.758,0.033,286.000,178.620,-43.290,3.930,-85.740,-5.410,0.620,0.200,332.920,901.000,806.000,4.310,14.190,0.290,-3.920,5.410,0.060,-6.900,-34.570,5.680,-3.910,120.030,0.010,67.210,166.560,2.540
173.227,-42.569,4.000,813.000,176.135,-43.761,0.003,275.000,176.220,-43.950,-3.960,-104.920,-5.600,-12.980,0.200,348.340,901.000,806.000,2.450,16.050,-1.020,-3.830,5.460,-1.260,-6.760,-49.300,4.410,-5.130,120.030,0.000,67.210,166.560,2.540
174.227,-42.569,4.000,813.000,177.155,-43.761,0.001,279.000,177.110,-43.750,-3.940,-93.000,-5.530,-3.090,0.150,337.750,901.000,806.000,3.120,15.380,-0.210,-3.930,5.520,-0.300,-6.810,-38.950,5.300,-4.280,120.030,0.000,67.210,166.560,2.540
175.227,-42.569,4.000,813.000,178.175,-43.760,0.005,283.000,177.920,-43.510,-3.930,-95.740,-5.470,-7.740,0.170,341.790,901.000,806.000,3.760,14.740,-0.390,-3.910,5.420,-0.740,-6.860,-43.230,5.000,-4.700,120.030,0.000,67.210,166.560,2.540
176.227,-42.569,4.000,813.000,179.194,-43.759,0.011,286.000,178.620,-43.290,3.930,-85.740,-5.410,0.620,0.200,332.920,901.000,806.000,4.310,14.190,0.290,-3.920,5.410,0.060,-6.900,-34.570,5.680,-3.910,120.030,0.010,67.210,166.560,2.540
177.227,-42.569,4.000,813.000,-179.786,-43.758,0.020,289.000,179.080,-42.980,3.970,-64.280,-5.360,20.960,0.150,312.410,901.000,806.000,4.780,13.720,1.720,-3.570,5.000,1.920,-6.940,-14.260,6.720,-1.710,120.030,0.030,67.210,166.560,2.540
178.227,-42.569,4.000,813.000,-178.766,-43.756,0.030,290.000,179.190,-42.860,3.980,-46.260,-5.350,38.720,0.150,294.670,901.000,806.000,4.920,13.580,2.750,-2.880,4.170,3.340,-6.950,3.420,6.940,0.420,120.030,0.040,67.210,166.560,2.540
179.227,-42.569,4.000,983.000,-177.747,-43.754,0.042,290.000,179.190,-42.860,3.980,-46.260,-5.350,38.720,0.150,294.670,901.000,806.000,4.920,13.580,2.750,-2.880,4.170,3.340,-6.950,3.420,6.940,0.420,120.030,0.040,67.210,166.560,2.540
173.227,-41.569,4.000,806.000,174.245,-43.483,0.014,268.000,174.700,-44.200,-4.010,-102.760,-5.720,-7.460,0.150,344.100,901.000,806.000,1.330,17.170,-0.890,-3.920,5.670,-0.740,-6.690,-44.690,4.760,-4.700,120.030,0.000,67.210,166.560,2.540
174.227,-41.569,4.000,806.000,175.274,-43.446,0.011,272.000,175.520,-44.060,-3.990,-105.650,-5.650,-12.150,0.170,348.120,901.000,806.000,1.930,16.570,-1.080,-3.840,5.530,-1.190,-6.730,-48.910,4.420,-5.070,120.030,0.000,67.210,166.560,2.540
