lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
136.344,-59.000,219.000,802.000,94.310,-53.738,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.344,-59.000,219.000,802.000,95.116,-53.936,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.344,-59.000,219.000,802.000,95.924,-54.136,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.344,-59.000,219.000,802.000,96.735,-54.338,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.344,-58.000,219.000,802.000,94.945,-52.813,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.344,-58.000,219.000,802.000,95.759,-53.012,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.344,-58.000,219.000,802.000,96.575,-53.214,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.344,-57.000,219.000,802.000,95.552,-51.884,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.344,-57.000,219.000,802.000,96.374,-52.085,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.344,-57.000,219.000,802.000,97.199,-52.288,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.344,-56.000,219.000,802.000,96.136,-50.953,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.344,-56.000,219.000,802.000,96.965,-51.155,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.344,-56.000,219.000,802.000,97.797,-51.358,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.344,-55.000,219.000,802.000,95.862,-49.817,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.344,-55.000,219.000,802.000,96.696,-50.018,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.344,-55.000,219.000,802.000,97.532,-50.221,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.344,-55.000,219.000,802.000,98.371,-50.426,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.344,-54.000,219.000,802.000,96.394,-48.879,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.344,-54.000,219.000,802.000,97.234,-49.081,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.344,-54.000,219.000,802.000,98.078,-49.286,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.344,-53.000,219.000,802.000,96.906,-47.938,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.344,-53.000,219.000,802.000,97.753,-48.142,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.344,-53.000,219.000,802.000,98.603,-48.347,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.344,-52.000,219.000,802.000,96.550,-46.793,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.344,-52.000,219.000,802.000,97.400,-46.996,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.344,-52.000,219.000,802.000,98.253,-47.200,,,,,,,,,,,,,,,,,,,,,,,,,,,
