lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
167.000,-59.000,17.000,901.000,178.841,-62.959,0.080,1733.000,169.070,-62.170,0.000,0.000,-3.710,0.870,0.140,290.010,901.000,901.000,8.820,11.800,0.000,0.000,3.710,0.060,-3.710,0.870,3.710,0.060,10.330,0.000,8.910,118.600,1.470
168.000,-59.000,17.000,901.000,179.974,-62.963,0.087,1694.000,171.510,-66.390,0.000,0.000,-3.270,56.340,0.180,237.690,901.000,901.000,3.650,16.960,0.000,0.000,1.810,2.720,-3.270,56.340,1.810,2.720,4.290,0.000,9.150,129.200,1.250
169.000,-59.000,17.000,901.000,-178.893,-62.966,0.093,1694.000,171.510,-66.390,0.000,0.000,-3.270,56.340,0.180,237.690,901.000,901.000,3.650,16.960,0.000,0.000,1.810,2.720,-3.270,56.340,1.810,2.720,4.290,0.000,9.150,129.200,1.250
170.000,-59.000,17.000,901.000,-177.760,-62.967,0.100,1693.000,171.760,-66.540,0.000,0.000,-3.250,56.680,0.180,237.460,901.000,901.000,3.470,17.150,0.000,0.000,1.790,2.720,-3.250,56.680,1.790,2.720,7.960,0.000,14.910,180.010,1.420
168.000,-58.000,17.000,901.000,179.987,-61.963,0.089,1735.000,169.190,-61.830,0.000,0.000,-3.750,18.030,0.190,272.610,901.000,901.000,9.160,11.450,0.000,0.000,3.560,1.160,-3.750,18.030,3.560,1.160,10.330,0.000,8.910,118.600,1.470
169.000,-58.000,17.000,901.000,-178.885,-61.966,0.098,1735.000,169.190,-61.830,0.000,0.000,-3.750,18.030,0.190,272.610,901.000,901.000,9.160,11.450,0.000,0.000,3.560,1.160,-3.750,18.030,3.560,1.160,10.330,0.000,8.910,118.600,1.470
170.000,-58.000,17.000,901.000,-177.758,-61.967,0.107,1734.000,169.150,-62.010,0.000,0.000,-3.730,11.690,0.190,279.080,901.000,901.000,8.980,11.640,0.000,0.000,3.650,0.750,-3.730,11.690,3.650,0.750,10.330,0.000,8.910,118.600,1.470
171.000,-58.000,17.000,901.000,-176.630,-61.967,0.116,1734.000,169.150,-62.010,0.000,0.000,-3.730,11.690,0.190,279.080,901.000,901.000,8.980,11.640,0.000,0.000,3.650,0.750,-3.730,11.690,3.650,0.750,10.330,0.000,8.910,118.600,1.470
169.000,-57.000,17.000,901.000,-178.878,-60.966,0.100,1739.000,169.250,-61.250,0.000,0.000,-3.820,18.600,0.140,271.660,901.000,901.000,9.740,10.870,0.000,0.000,3.620,1.220,-3.820,18.600,3.620,1.220,9.500,0.000,9.280,114.870,1.460
170.000,-57.000,17.000,901.000,-177.756,-60.967,0.109,1756.000,170.630,-58.680,0.000,0.000,-4.140,-6.180,0.130,294.880,901.000,901.000,8.150,8.150,0.000,0.000,4.110,-0.450,-4.140,-6.180,4.110,-0.450,9.210,0.000,2.470,97.120,1.460
171.000,-57.000,17.000,901.000,-176.634,-60.967,0.118,1760.000,171.160,-58.160,0.000,0.000,-4.210,-13.530,0.100,301.950,901.000,901.000,7.560,7.560,0.000,0.000,4.090,-0.980,-4.210,-13.530,4.090,-0.980,9.050,0.000,5.280,96.930,1.450
169.000,-56.000,17.000,901.000,-178.872,-59.966,0.095,1760.000,171.160,-58.160,0.000,0.000,-4.210,-13.530,0.100,301.950,901.000,901.000,7.560,7.560,0.000,0.000,4.090,-0.980,-4.210,-13.530,4.090,-0.980,9.050,0.000,5.280,96.930,1.450
170.000,-56.000,17.000,901.000,-177.754,-59.967,0.104,1761.000,171.260,-58.040,0.000,0.000,-4.220,4.460,0.170,283.890,901.000,901.000,7.420,7.420,0.000,0.000,4.210,0.330,-4.220,4.460,4.210,0.330,9.050,0.000,5.280,96.930,1.450
171.000,-56.000,17.000,901.000,-176.637,-59.967,0.114,1761.000,171.260,-58.040,0.000,0.000,-4.220,4.460,0.170,283.890,901.000,901.000,7.420,7.420,0.000,0.000,4.210,0.330,-4.220,4.460,4.210,0.330,9.050,0.000,5.280,96.930,1.450
172.000,-56.000,17.000,901.000,-175.520,-59.965,0.123,1761.000,171.260,-58.040,0.000,0.000,-4.220,4.460,0.170,283.890,901.000,901.000,7.420,7.420,0.000,0.000,4.210,0.330,-4.220,4.460,4.210,0.330,9.050,0.000,5.280,96.930,1.450
170.000,-55.000,17.000,901.000,-177.753,-58.967,0.101,1761.000,171.260,-58.040,0.000,0.000,-4.220,4.460,0.170,283.890,901.000,901.000,7.420,7.420,0.000,0.000,4.210,0.330,-4.220,4.460,4.210,0.330,9.050,0.000,5.280,96.930,1.450
171.000,-55.000,17.000,901.000,-176.640,-58.967,0.111,1761.000,171.260,-58.040,0.000,0.000,-4.220,4.460,0.170,283.890,901.000,901.000,7.420,7.420,0.000,0.000,4.210,0.330,-4.220,4.460,4.210,0.330,9.050,0.000,5.280,96.930,1.450
172.000,-55.000,17.000,901.000,-175.528,-58.965,0.121,1761.000,171.260,-58.040,0.000,0.000,-4.220,4.460,0.170,283.890,901.000,901.000,7.420,7.420,0.000,0.000,4.210,0.330,-4.220,4.460,4.210,0.330,9.050,0.000,5.280,96.930,1.450
173.000,-55.000,17.000,901.000,-174.415,-58.962,0.131,1761.000,171.260,-58.040,0.000,0.000,-4.220,4.460,0.170,283.890,901.000,901.000,7.420,7.420,0.000,0.000,4.210,0.330,-4.220,4.460,4.210,0.330,9.050,0.000,5.280,96.930,1.450
171.000,-54.000,17.000,813.000,-176.643,-57.967,0.110,1780.000,172.790,-55.460,0.000,0.000,-4.540,-3.060,0.120,290.150,901.000,901.000,4.690,4.690,0.000,0.000,4.530,-0.240,-4.540,-3.060,4.530,-0.240,9.020,0.000,15.600,96.010,1.520
172.000,-54.000,17.000,901.000,-175.535,-57.965,0.120,1780.000,172.790,-55.460,0.000,0.000,-4.540,-3.060,0.120,290.150,901.000,901.000,4.690,4.690,0.000,0.000,4.530,-0.240,-4.540,-3.060,4.530,-0.240,9.020,0.000,15.600,96.010,1.520
173.000,-54.000,17.000,901.000,-174.427,-57.962,0.130,1780.000,172.790,-55.460,0.000,0.000,-4.540,-3.060,0.120,290.150,901.000,901.000,4.690,4.690,0.000,0.000,4.530,-0.240,-4.540,-3.060,4.530,-0.240,9.020,0.000,15.600,96.010,1.520
171.000,-53.000,17.000,813.000,-176.646,-56.967,0.106,1781.000,172.860,-55.350,0.000,0.000,-4.550,-3.050,0.120,290.090,901.000,901.000,4.570,4.570,0.000,0.000,4.550,-0.240,-4.550,-3.050,4.550,-0.240,9.020,0.000,15.600,96.010,1.520
172.000,-53.000,17.000,813.000,-175.542,-56.965,0.116,1781.000,172.860,-55.350,0.000,0.000,-4.550,-3.050,0.120,290.090,901.000,901.000,4.570,4.570,0.000,0.000,4.550,-0.240,-4.550,-3.050,4.550,-0.240,9.020,0.000,15.600,96.010,1.520
173.000,-53.000,17.000,813.000,-174.438,-56.962,0.126,1781.000,172.860,-55.350,0.000,0.000,-4.550,-3.050,0.120,290.090,901.000,901.000,4.570,4.570,0.000,0.000,4.550,-0.240,-4.550,-3.050,4.550,-0.240,9.020,0.000,15.600,96.010,1.520
