lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
159.000,-59.000,96.000,901.000,110.530,-83.074,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.000,-59.000,96.000,901.000,110.230,-83.588,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.000,-59.000,96.000,901.000,109.802,-84.101,,,,,,,,,,,,,,,,,,,,,,,,,,,
162.000,-59.000,96.000,901.000,109.212,-84.613,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.000,-58.000,96.000,901.000,119.193,-83.588,0.336,2000.000,-163.910,-70.220,10.920,-11.010,3.570,-142.200,0.190,202.270,983.000,879.000,1.370,1.370,10.710,-2.080,-2.820,-2.190,-8.980,-28.550,7.890,-4.290,31.210,0.130,7.240,90.140,2.220
161.000,-58.000,96.000,901.000,119.556,-84.117,0.334,2000.000,-163.910,-70.220,10.920,-11.010,3.570,-142.200,0.190,202.270,983.000,879.000,1.370,1.370,10.710,-2.080,-2.820,-2.190,-8.980,-28.550,7.890,-4.290,31.210,0.130,7.240,90.140,2.220
162.000,-58.000,96.000,901.000,119.906,-84.646,0.333,2000.000,-163.910,-70.220,10.920,-11.010,3.570,-142.200,0.190,202.270,983.000,879.000,1.370,1.370,10.710,-2.080,-2.820,-2.190,-8.980,-28.550,7.890,-4.290,31.210,0.130,7.240,90.140,2.220
160.000,-57.000,96.000,901.000,127.947,-83.435,0.319,2000.000,-163.910,-70.220,10.920,-11.010,3.570,-142.200,0.190,202.270,983.000,879.000,1.370,1.370,10.710,-2.080,-2.820,-2.190,-8.980,-28.550,7.890,-4.290,31.210,0.130,7.240,90.140,2.220
161.000,-57.000,96.000,901.000,129.088,-83.965,0.317,2000.000,-163.910,-70.220,10.920,-11.010,3.570,-142.200,0.190,202.270,983.000,879.000,1.370,1.370,10.710,-2.080,-2.820,-2.190,-8.980,-28.550,7.890,-4.290,31.210,0.130,7.240,90.140,2.220
162.000,-57.000,96.000,901.000,130.367,-84.494,0.316,2000.000,-163.910,-70.220,10.920,-11.010,3.570,-142.200,0.190,202.270,983.000,879.000,1.370,1.370,10.710,-2.080,-2.820,-2.190,-8.980,-28.550,7.890,-4.290,31.210,0.130,7.240,90.140,2.220
163.000,-57.000,96.000,901.000,131.827,-85.022,0.316,2000.000,-163.910,-70.220,10.920,-11.010,3.570,-142.200,0.190,202.270,983.000,879.000,1.370,1.370,10.710,-2.080,-2.820,-2.190,-8.980,-28.550,7.890,-4.290,31.210,0.130,7.240,90.140,2.220
159.000,-56.000,96.000,901.000,134.518,-82.616,0.304,2000.000,-163.910,-70.220,10.920,-11.010,3.570,-142.200,0.190,202.270,983.000,879.000,1.370,1.370,10.710,-2.080,-2.820,-2.190,-8.980,-28.550,7.890,-4.290,31.210,0.130,7.240,90.140,2.220
160.000,-56.000,96.000,901.000,136.126,-83.138,0.302,2000.000,-163.910,-70.220,10.920,-11.010,3.570,-142.200,0.190,202.270,983.000,879.000,1.370,1.370,10.710,-2.080,-2.820,-2.190,-8.980,-28.550,7.890,-4.290,31.210,0.130,7.240,90.140,2.220
161.000,-56.000,96.000,901.000,137.928,-83.658,0.300,2000.000,-163.910,-70.220,10.920,-11.010,3.570,-142.200,0.190,202.270,983.000,879.000,1.370,1.370,10.710,-2.080,-2.820,-2.190,-8.980,-28.550,7.890,-4.290,31.210,0.130,7.240,90.140,2.220
162.000,-56.000,96.000,901.000,139.975,-84.173,0.299,2000.000,-163.910,-70.220,10.920,-11.010,3.570,-142.200,0.190,202.270,983.000,879.000,1.370,1.370,10.710,-2.080,-2.820,-2.190,-8.980,-28.550,7.890,-4.290,31.210,0.130,7.240,90.140,2.220
163.000,-56.000,96.000,901.000,142.335,-84.684,0.298,2000.000,-163.910,-70.220,10.920,-11.010,3.570,-142.200,0.190,202.270,983.000,879.000,1.370,1.370,10.710,-2.080,-2.820,-2.190,-8.980,-28.550,7.890,-4.290,31.210,0.130,7.240,90.140,2.220
159.000,-55.000,96.000,901.000,141.445,-82.210,0.287,2000.000,-163.910,-70.220,10.920,-11.010,3.570,-142.200,0.190,202.270,983.000,879.000,1.370,1.370,10.710,-2.080,-2.820,-2.190,-8.980,-28.550,7.890,-4.290,31.210,0.130,7.240,90.140,2.220
160.000,-55.000,96.000,901.000,143.496,-82.716,0.285,2000.000,-163.910,-70.220,10.920,-11.010,3.570,-142.200,0.190,202.270,983.000,879.000,1.370,1.370,10.710,-2.080,-2.820,-2.190,-8.980,-28.550,7.890,-4.290,31.210,0.130,7.240,90.140,2.220
