lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
143.000,-59.000,119.000,802.000,106.166,-58.175,0.303,2560.000,140.630,-64.480,12.020,25.510,4.470,158.290,0.140,268.380,983.000,833.000,16.350,21.430,10.850,5.180,-4.160,1.650,-9.520,45.480,6.680,6.790,46.990,0.120,4.700,122.850,2.110
144.000,-59.000,119.000,802.000,107.085,-58.354,0.294,2560.000,140.630,-64.480,12.020,25.510,4.470,158.290,0.140,268.380,983.000,833.000,16.350,21.430,10.850,5.180,-4.160,1.650,-9.520,45.480,6.680,6.790,46.990,0.120,4.700,122.850,2.110
145.000,-59.000,119.000,802.000,108.007,-58.533,0.286,2560.000,140.630,-64.480,12.020,25.510,4.470,158.290,0.140,268.380,983.000,833.000,16.350,21.430,10.850,5.180,-4.160,1.650,-9.520,45.480,6.680,6.790,46.990,0.120,4.700,122.850,2.110
146.000,-59.000,119.000,802.000,108.934,-58.713,0.277,2560.000,140.630,-64.480,12.020,25.510,4.470,158.290,0.140,268.380,983.000,833.000,16.350,21.430,10.850,5.180,-4.160,1.650,-9.520,45.480,6.680,6.790,46.990,0.120,4.700,122.850,2.110
142.000,-58.000,119.000,802.000,105.886,-57.057,0.317,2560.000,140.630,-64.480,12.020,25.510,4.470,158.290,0.140,268.380,983.000,833.000,16.350,21.430,10.850,5.180,-4.160,1.650,-9.520,45.480,6.680,6.790,46.990,0.120,4.700,122.850,2.110
143.000,-58.000,119.000,802.000,106.805,-57.235,0.308,2560.000,140.630,-64.480,12.020,25.510,4.470,158.290,0.140,268.380,983.000,833.000,16.350,21.430,10.850,5.180,-4.160,1.650,-9.520,45.480,6.680,6.790,46.990,0.120,4.700,122.850,2.110
144.000,-58.000,119.000,802.000,107.729,-57.414,0.299,2560.000,140.630,-64.480,12.020,25.510,4.470,158.290,0.140,268.380,983.000,833.000,16.350,21.430,10.850,5.180,-4.160,1.650,-9.520,45.480,6.680,6.790,46.990,0.120,4.700,122.850,2.110
145.000,-58.000,119.000,802.000,108.657,-57.594,0.291,2560.000,140.630,-64.480,12.020,25.510,4.470,158.290,0.140,268.380,983.000,833.000,16.350,21.430,10.850,5.180,-4.160,1.650,-9.520,45.480,6.680,6.790,46.990,0.120,4.700,122.850,2.110
142.000,-57.000,119.000,802.000,106.488,-56.114,0.323,2560.000,140.630,-64.480,12.020,25.510,4.470,158.290,0.140,268.380,983.000,833.000,16.350,21.430,10.850,5.180,-4.160,1.650,-9.520,45.480,6.680,6.790,46.990,0.120,4.700,122.850,2.110
143.000,-57.000,119.000,802.000,107.413,-56.292,0.314,2560.000,140.630,-64.480,12.020,25.510,4.470,158.290,0.140,268.380,983.000,833.000,16.350,21.430,10.850,5.180,-4.160,1.650,-9.520,45.480,6.680,6.790,46.990,0.120,4.700,122.850,2.110
