lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
142.000,-59.000,122.000,802.000,103.853,-57.967,0.312,2548.000,139.150,-65.000,16.960,-27.530,-3.070,87.640,0.140,269.860,919.000,833.000,16.170,21.430,15.040,-7.840,0.130,3.070,-15.880,-17.400,15.160,-4.750,47.740,0.170,6.140,129.200,2.340
143.000,-59.000,122.000,802.000,104.757,-58.158,0.304,2548.000,139.150,-65.000,16.960,-27.530,-3.070,87.640,0.140,269.860,919.000,833.000,16.170,21.430,15.040,-7.840,0.130,3.070,-15.880,-17.400,15.160,-4.750,47.740,0.170,6.140,129.200,2.340
144.000,-59.000,122.000,802.000,105.666,-58.349,0.295,2548.000,139.150,-65.000,16.960,-27.530,-3.070,87.640,0.140,269.860,919.000,833.000,16.170,21.430,15.040,-7.840,0.130,3.070,-15.880,-17.400,15.160,-4.750,47.740,0.170,6.140,129.200,2.340
141.000,-58.000,122.000,802.000,103.623,-56.846,0.326,2548.000,139.150,-65.000,16.960,-27.530,-3.070,87.640,0.140,269.860,919.000,833.000,16.170,21.430,15.040,-7.840,0.130,3.070,-15.880,-17.400,15.160,-4.750,47.740,0.170,6.140,129.200,2.340
142.000,-58.000,122.000,802.000,104.530,-57.036,0.317,2548.000,139.150,-65.000,16.960,-27.530,-3.070,87.640,0.140,269.860,919.000,833.000,16.170,21.430,15.040,-7.840,0.130,3.070,-15.880,-17.400,15.160,-4.750,47.740,0.170,6.140,129.200,2.340
143.000,-58.000,122.000,802.000,105.441,-57.227,0.309,2548.000,139.150,-65.000,16.960,-27.530,-3.070,87.640,0.140,269.860,919.000,833.000,16.170,21.430,15.040,-7.840,0.130,3.070,-15.880,-17.400,15.160,-4.750,47.740,0.170,6.140,129.200,2.340
144.000,-58.000,122.000,802.000,106.356,-57.418,0.300,2548.000,139.150,-65.000,16.960,-27.530,-3.070,87.640,0.140,269.860,919.000,833.000,16.170,21.430,15.040,-7.840,0.130,3.070,-15.880,-17.400,15.160,-4.750,47.740,0.170,6.140,129.200,2.340
141.000,-57.000,122.000,802.000,104.262,-55.910,0.332,2548.000,139.150,-65.000,16.960,-27.530,-3.070,87.640,0.140,269.860,919.000,833.000,16.170,21.430,15.040,-7.840,0.130,3.070,-15.880,-17.400,15.160,-4.750,47.740,0.170,6.140,129.200,2.340
142.000,-57.000,122.000,802.000,105.174,-56.101,0.323,2548.000,139.150,-65.000,16.960,-27.530,-3.070,87.640,0.140,269.860,919.000,833.000,16.170,21.430,15.040,-7.840,0.130,3.070,-15.880,-17.400,15.160,-4.750,47.740,0.170,6.140,129.200,2.340
143.000,-57.000,122.000,802.000,106.091,-56.292,0.315,2548.000,139.150,-65.000,16.960,-27.530,-3.070,87.640,0.140,269.860,919.000,833.000,16.170,21.430,15.040,-7.840,0.130,3.070,-15.880,-17.400,15.160,-4.750,47.740,0.170,6.140,129.200,2.340
