lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
174.000,-59.000,77.000,901.000,-160.169,-82.028,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.000,-59.000,77.000,901.000,-156.472,-82.097,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.000,-59.000,77.000,901.000,-152.729,-82.140,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.000,-59.000,77.000,901.000,-148.960,-82.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.000,-59.000,77.000,901.000,-145.187,-82.150,,,,,,,,,,,,,,,,,,,,,,,,,,,
173.000,-58.000,77.000,901.000,-162.498,-80.953,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.000,-58.000,77.000,901.000,-159.156,-81.039,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.000,-58.000,77.000,901.000,-155.766,-81.102,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.000,-58.000,77.000,901.000,-152.341,-81.142,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.000,-57.000,77.000,901.000,-164.508,-79.869,0.329,2064.000,-164.980,-60.940,-2.420,154.800,4.980,145.070,0.050,207.750,901.000,865.000,0.020,8.110,-2.190,1.030,-4.080,2.850,7.380,147.870,-6.250,3.920,46.020,0.000,6.260,119.240,2.230
173.000,-57.000,77.000,901.000,-161.449,-79.969,0.331,2064.000,-164.980,-60.940,-2.420,154.800,4.980,145.070,0.050,207.750,901.000,865.000,0.020,8.110,-2.190,1.030,-4.080,2.850,7.380,147.870,-6.250,3.920,46.020,0.000,6.260,119.240,2.230
174.000,-57.000,77.000,901.000,-158.343,-80.048,0.334,2064.000,-164.980,-60.940,-2.420,154.800,4.980,145.070,0.050,207.750,901.000,865.000,0.020,8.110,-2.190,1.030,-4.080,2.850,7.380,147.870,-6.250,3.920,46.020,0.000,6.260,119.240,2.230
175.000,-57.000,77.000,901.000,-155.200,-80.106,0.337,2064.000,-164.980,-60.940,-2.420,154.800,4.980,145.070,0.050,207.750,901.000,865.000,0.020,8.110,-2.190,1.030,-4.080,2.850,7.380,147.870,-6.250,3.920,46.020,0.000,6.260,119.240,2.230
172.000,-56.000,77.000,901.000,-163.458,-78.887,0.312,2064.000,-164.980,-60.940,-2.420,154.800,4.980,145.070,0.050,207.750,901.000,865.000,0.020,8.110,-2.190,1.030,-4.080,2.850,7.380,147.870,-6.250,3.920,46.020,0.000,6.260,119.240,2.230
173.000,-56.000,77.000,901.000,-160.586,-78.981,0.314,2064.000,-164.980,-60.940,-2.420,154.800,4.980,145.070,0.050,207.750,901.000,865.000,0.020,8.110,-2.190,1.030,-4.080,2.850,7.380,147.870,-6.250,3.920,46.020,0.000,6.260,119.240,2.230
174.000,-56.000,77.000,901.000,-157.676,-79.055,0.317,2064.000,-164.980,-60.940,-2.420,154.800,4.980,145.070,0.050,207.750,901.000,865.000,0.020,8.110,-2.190,1.030,-4.080,2.850,7.380,147.870,-6.250,3.920,46.020,0.000,6.260,119.240,2.230
173.000,-55.000,77.000,901.000,-159.863,-77.992,0.298,2064.000,-164.980,-60.940,-2.420,154.800,4.980,145.070,0.050,207.750,901.000,865.000,0.020,8.110,-2.190,1.030,-4.080,2.850,7.380,147.870,-6.250,3.920,46.020,0.000,6.260,119.240,2.230
174.000,-55.000,77.000,901.000,-157.119,-78.062,0.301,2064.000,-164.980,-60.940,-2.420,154.800,4.980,145.070,0.050,207.750,901.000,865.000,0.020,8.110,-2.190,1.030,-4.080,2.850,7.380,147.870,-6.250,3.920,46.020,0.000,6.260,119.240,2.230
170.000,-54.000,77.000,813.000,-166.890,-76.698,0.274,2064.000,-164.980,-60.940,-2.420,154.800,4.980,145.070,0.050,207.750,901.000,865.000,0.020,8.110,-2.190,1.030,-4.080,2.850,7.380,147.870,-6.250,3.920,46.020,0.000,6.260,119.240,2.230
171.000,-54.000,77.000,813.000,-164.376,-76.816,0.276,2064.000,-164.980,-60.940,-2.420,154.800,4.980,145.070,0.050,207.750,901.000,865.000,0.020,8.110,-2.190,1.030,-4.080,2.850,7.380,147.870,-6.250,3.920,46.020,0.000,6.260,119.240,2.230
172.000,-54.000,77.000,901.000,-161.828,-76.917,0.279,2064.000,-164.980,-60.940,-2.420,154.800,4.980,145.070,0.050,207.750,901.000,865.000,0.020,8.110,-2.190,1.030,-4.080,2.850,7.380,147.870,-6.250,3.920,46.020,0.000,6.260,119.240,2.230
170.000,-53.000,77.000,813.000,-166.023,-75.720,0.257,2064.000,-164.980,-60.940,-2.420,154.800,4.980,145.070,0.050,207.750,901.000,865.000,0.020,8.110,-2.190,1.030,-4.080,2.850,7.380,147.870,-6.250,3.920,46.020,0.000,6.260,119.240,2.230
171.000,-53.000,77.000,813.000,-163.617,-75.832,0.259,2064.000,-164.980,-60.940,-2.420,154.800,4.980,145.070,0.050,207.750,901.000,865.000,0.020,8.110,-2.190,1.030,-4.080,2.850,7.380,147.870,-6.250,3.920,46.020,0.000,6.260,119.240,2.230
172.000,-53.000,77.000,813.000,-161.181,-75.928,0.262,2064.000,-164.980,-60.940,-2.420,154.800,4.980,145.070,0.050,207.750,901.000,865.000,0.020,8.110,-2.190,1.030,-4.080,2.850,7.380,147.870,-6.250,3.920,46.020,0.000,6.260,119.240,2.230
170.000,-52.000,77.000,813.000,-165.265,-74.739,0.240,2064.000,-164.980,-60.940,-2.420,154.800,4.980,145.070,0.050,207.750,901.000,865.000,0.020,8.110,-2.190,1.030,-4.080,2.850,7.380,147.870,-6.250,3.920,46.020,0.000,6.260,119.240,2.230
171.000,-52.000,77.000,813.000,-162.954,-74.846,0.242,2064.000,-164.980,-60.940,-2.420,154.800,4.980,145.070,0.050,207.750,901.000,865.000,0.020,8.110,-2.190,1.030,-4.080,2.850,7.380,147.870,-6.250,3.920,46.020,0.000,6.260,119.240,2.230
172.000,-52.000,77.000,813.000,-160.618,-74.938,0.245,2064.000,-164.980,-60.940,-2.420,154.800,4.980,145.070,0.050,207.750,901.000,865.000,0.020,8.110,-2.190,1.030,-4.080,2.850,7.380,147.870,-6.250,3.920,46.020,0.000,6.260,119.240,2.230
170.000,-51.000,77.000,813.000,-164.597,-73.755,0.223,2064.000,-164.980,-60.940,-2.420,154.800,4.980,145.070,0.050,207.750,901.000,865.000,0.020,8.110,-2.190,1.030,-4.080,2.850,7.380,147.870,-6.250,3.920,46.020,0.000,6.260,119.240,2.230
171.000,-51.000,77.000,813.000,-162.371,-73.859,0.226,2064.000,-164.980,-60.940,-2.420,154.800,4.980,145.070,0.050,207.750,901.000,865.000,0.020,8.110,-2.190,1.030,-4.080,2.850,7.380,147.870,-6.250,3.920,46.020,0.000,6.260,119.240,2.230
172.000,-51.000,77.000,813.000,-160.123,-73.947,0.229,2064.000,-164.980,-60.940,-2.420,154.800,4.980,145.070,0.050,207.750,901.000,865.000,0.020,8.110,-2.190,1.030,-4.080,2.850,7.380,147.870,-6.250,3.920,46.020,0.000,6.260,119.240,2.230
169.000,-50.000,77.000,813.000,-166.132,-72.656,0.204,2064.000,-164.980,-60.940,-2.420,154.800,4.980,145.070,0.050,207.750,901.000,865.000,0.020,8.110,-2.190,1.030,-4.080,2.850,7.380,147.870,-6.250,3.920,46.020,0.000,6.260,119.240,2.230
170.000,-50.000,77.000,813.000,-164.003,-72.770,0.206,2064.000,-164.980,-60.940,-2.420,154.800,4.980,145.070,0.050,207.750,901.000,865.000,0.020,8.110,-2.190,1.030,-4.080,2.850,7.380,147.870,-6.250,3.920,46.020,0.000,6.260,119.240,2.230
171.000,-50.000,77.000,813.000,-161.853,-72.870,0.209,2064.000,-164.980,-60.940,-2.420,154.800,4.980,145.070,0.050,207.750,901.000,865.000,0.020,8.110,-2.190,1.030,-4.080,2.850,7.380,147.870,-6.250,3.920,46.020,0.000,6.260,119.240,2.230
172.000,-50.000,77.000,813.000,-159.684,-72.955,0.212,2064.000,-164.980,-60.940,-2.420,154.800,4.980,145.070,0.050,207.750,901.000,865.000,0.020,8.110,-2.190,1.030,-4.080,2.850,7.380,147.870,-6.250,3.920,46.020,0.000,6.260,119.240,2.230
168.000,-49.000,77.000,813.000,-167.577,-71.549,0.186,2064.000,-164.980,-60.940,-2.420,154.800,4.980,145.070,0.050,207.750,901.000,865.000,0.020,8.110,-2.190,1.030,-4.080,2.850,7.380,147.870,-6.250,3.920,46.020,0.000,6.260,119.240,2.230
169.000,-49.000,77.000,813.000,-165.534,-71.673,0.187,2064.000,-164.980,-60.940,-2.420,154.800,4.980,145.070,0.050,207.750,901.000,865.000,0.020,8.110,-2.190,1.030,-4.080,2.850,7.380,147.870,-6.250,3.920,46.020,0.000,6.260,119.240,2.230
