lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
131.610,-59.000,179.000,802.000,69.944,-57.820,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.610,-59.000,179.000,802.000,70.564,-58.216,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.610,-59.000,179.000,802.000,71.186,-58.615,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.610,-58.000,179.000,802.000,71.362,-57.172,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.610,-58.000,179.000,802.000,72.004,-57.573,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.610,-58.000,179.000,802.000,72.650,-57.976,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.610,-57.000,179.000,802.000,72.070,-56.106,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.610,-57.000,179.000,802.000,72.730,-56.509,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.610,-57.000,179.000,802.000,73.394,-56.914,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.610,-57.000,179.000,802.000,74.061,-57.320,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.610,-57.000,179.000,802.000,74.732,-57.729,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.610,-56.000,179.000,802.000,72.695,-55.019,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.610,-56.000,179.000,802.000,73.371,-55.424,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.610,-56.000,179.000,802.000,74.051,-55.831,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.610,-56.000,179.000,802.000,74.735,-56.239,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.610,-56.000,179.000,802.000,75.422,-56.650,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.610,-55.000,179.000,802.000,72.556,-53.511,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.610,-55.000,179.000,802.000,73.243,-53.915,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.610,-55.000,179.000,802.000,73.934,-54.322,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.610,-55.000,179.000,802.000,74.628,-54.730,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.610,-55.000,179.000,802.000,75.327,-55.140,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.610,-55.000,179.000,802.000,76.029,-55.551,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.610,-54.000,179.000,802.000,73.020,-52.389,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.610,-54.000,179.000,802.000,73.720,-52.794,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.610,-54.000,179.000,802.000,74.423,-53.202,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.610,-54.000,179.000,802.000,75.131,-53.611,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.610,-54.000,179.000,802.000,75.842,-54.023,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.610,-53.000,179.000,802.000,73.418,-51.251,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.610,-53.000,179.000,802.000,74.130,-51.658,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.610,-53.000,179.000,802.000,74.845,-52.067,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.610,-53.000,179.000,802.000,75.565,-52.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.610,-53.000,179.000,802.000,76.288,-52.890,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.610,-52.000,179.000,802.000,73.757,-50.101,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.610,-52.000,179.000,802.000,74.479,-50.508,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.610,-52.000,179.000,802.000,75.205,-50.918,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.610,-52.000,179.000,802.000,75.935,-51.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.610,-51.000,179.000,802.000,74.771,-49.346,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.610,-51.000,179.000,802.000,75.507,-49.756,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.610,-51.000,179.000,802.000,76.246,-50.168,,,,,,,,,,,,,,,,,,,,,,,,,,,
123.610,-50.000,179.000,802.000,75.010,-48.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.610,-50.000,179.000,802.000,75.755,-48.582,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.610,-50.000,179.000,802.000,76.502,-48.995,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.610,-50.000,179.000,802.000,77.254,-49.409,,,,,,,,,,,,,,,,,,,,,,,,,,,
