lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
159.080,-22.936,15.000,869.000,158.899,-30.997,0.177,2278.000,162.220,-21.270,5.840,-24.320,4.880,153.670,0.000,212.090,922.000,853.000,0.000,22.050,5.320,-2.400,-4.370,2.160,-0.980,-14.540,0.950,-0.250,23.990,0.000,3.220,128.350,1.880
160.080,-22.936,15.000,869.000,159.965,-30.887,0.171,2278.000,162.220,-21.270,5.840,-24.320,4.880,153.670,0.000,212.090,922.000,853.000,0.000,22.050,5.320,-2.400,-4.370,2.160,-0.980,-14.540,0.950,-0.250,23.990,0.000,3.220,128.350,1.880
161.080,-22.936,15.000,869.000,161.029,-30.774,0.167,2278.000,162.220,-21.270,5.840,-24.320,4.880,153.670,0.000,212.090,922.000,853.000,0.000,22.050,5.320,-2.400,-4.370,2.160,-0.980,-14.540,0.950,-0.250,23.990,0.000,3.220,128.350,1.880
155.080,-21.936,15.000,801.000,154.495,-30.419,0.194,2258.000,158.720,-19.960,6.140,-9.900,5.200,168.390,0.180,199.580,922.000,853.000,3.550,18.500,6.050,-1.060,-5.100,1.050,-0.950,-0.890,0.950,-0.010,27.430,0.070,34.180,136.570,1.960
156.080,-21.936,15.000,866.000,155.564,-30.319,0.187,2261.000,159.290,-20.140,6.100,-8.340,5.150,169.910,0.190,197.750,922.000,853.000,2.990,19.060,6.030,-0.880,-5.070,0.900,-0.960,0.740,0.960,0.010,27.430,0.070,34.180,136.570,1.960
157.080,-21.936,15.000,866.000,156.631,-30.217,0.179,2278.000,162.220,-21.270,5.840,-24.320,4.880,153.670,0.000,212.090,922.000,853.000,0.000,22.050,5.320,-2.400,-4.370,2.160,-0.980,-14.540,0.950,-0.250,23.990,0.000,3.220,128.350,1.880
158.080,-21.936,15.000,866.000,157.697,-30.112,0.170,2278.000,162.220,-21.270,5.840,-24.320,4.880,153.670,0.000,212.090,922.000,853.000,0.000,22.050,5.320,-2.400,-4.370,2.160,-0.980,-14.540,0.950,-0.250,23.990,0.000,3.220,128.350,1.880
159.080,-21.936,15.000,869.000,158.762,-30.004,0.162,2278.000,162.220,-21.270,5.840,-24.320,4.880,153.670,0.000,212.090,922.000,853.000,0.000,22.050,5.320,-2.400,-4.370,2.160,-0.980,-14.540,0.950,-0.250,23.990,0.000,3.220,128.350,1.880
160.080,-21.936,15.000,869.000,159.825,-29.894,0.155,2278.000,162.220,-21.270,5.840,-24.320,4.880,153.670,0.000,212.090,922.000,853.000,0.000,22.050,5.320,-2.400,-4.370,2.160,-0.980,-14.540,0.950,-0.250,23.990,0.000,3.220,128.350,1.880
161.080,-21.936,15.000,869.000,160.886,-29.782,0.150,2278.000,162.220,-21.270,5.840,-24.320,4.880,153.670,0.000,212.090,922.000,853.000,0.000,22.050,5.320,-2.400,-4.370,2.160,-0.980,-14.540,0.950,-0.250,23.990,0.000,3.220,128.350,1.880
152.080,-20.936,15.000,801.000,151.168,-29.706,0.197,2238.000,155.000,-18.980,6.440,-8.690,5.530,169.770,0.190,199.850,922.000,853.000,7.200,14.850,6.370,-0.970,-5.440,0.980,-0.930,0.180,0.930,0.000,23.020,0.070,12.610,117.560,1.860
153.080,-20.936,15.000,801.000,152.238,-29.615,0.190,2245.000,156.250,-19.360,6.340,-6.950,5.420,171.440,0.170,197.600,922.000,853.000,5.970,16.080,6.300,-0.770,-5.360,0.810,-0.940,2.010,0.940,0.030,27.430,0.070,12.610,117.560,1.960
154.080,-20.936,15.000,801.000,153.306,-29.521,0.183,2245.000,156.250,-19.360,6.340,-6.950,5.420,171.440,0.170,197.600,922.000,853.000,5.970,16.080,6.300,-0.770,-5.360,0.810,-0.940,2.010,0.940,0.030,27.430,0.070,12.610,117.560,1.960
155.080,-20.936,15.000,801.000,154.373,-29.424,0.178,2246.000,156.430,-19.400,6.330,-0.100,5.410,178.290,0.190,190.680,922.000,853.000,5.790,16.270,6.330,-0.010,-5.400,0.160,-0.940,8.860,0.930,0.140,27.430,0.070,25.580,117.560,1.960
156.080,-20.936,15.000,890.000,155.439,-29.325,0.171,2260.000,159.100,-20.080,6.110,-8.320,5.170,169.950,0.190,197.820,922.000,853.000,3.180,18.880,6.050,-0.880,-5.090,0.900,-0.960,0.740,0.960,0.010,27.430,0.070,34.180,136.570,1.960
157.080,-20.936,15.000,890.000,156.503,-29.223,0.164,2263.000,159.680,-20.250,6.060,-8.390,5.120,169.850,0.190,197.620,922.000,853.000,2.610,19.440,6.000,-0.880,-5.040,0.900,-0.960,0.740,0.960,0.010,21.500,0.060,34.180,136.570,1.820
158.080,-20.936,15.000,866.000,157.566,-29.118,0.155,2278.000,162.220,-21.270,5.840,-24.320,4.880,153.670,0.000,212.090,922.000,853.000,0.000,22.050,5.320,-2.400,-4.370,2.160,-0.980,-14.540,0.950,-0.250,23.990,0.000,3.220,128.350,1.880
159.080,-20.936,15.000,869.000,158.628,-29.011,0.146,2278.000,162.220,-21.270,5.840,-24.320,4.880,153.670,0.000,212.090,922.000,853.000,0.000,22.050,5.320,-2.400,-4.370,2.160,-0.980,-14.540,0.950,-0.250,23.990,0.000,3.220,128.350,1.880
160.080,-20.936,15.000,869.000,159.688,-28.901,0.139,2278.000,162.220,-21.270,5.840,-24.320,4.880,153.670,0.000,212.090,922.000,853.000,0.000,22.050,5.320,-2.400,-4.370,2.160,-0.980,-14.540,0.950,-0.250,23.990,0.000,3.220,128.350,1.880
161.080,-20.936,15.000,869.000,160.746,-28.789,0.133,2278.000,162.220,-21.270,5.840,-24.320,4.880,153.670,0.000,212.090,922.000,853.000,0.000,22.050,5.320,-2.400,-4.370,2.160,-0.980,-14.540,0.950,-0.250,23.990,0.000,3.220,128.350,1.880
150.080,-19.936,15.000,801.000,148.922,-28.884,0.196,2230.000,153.510,-18.460,6.560,-8.540,5.660,170.000,0.190,200.330,922.000,853.000,8.710,13.340,6.480,-0.970,-5.570,0.980,-0.910,0.190,0.910,0.000,36.450,0.080,15.940,167.430,2.130
151.080,-19.936,15.000,801.000,149.991,-28.799,0.188,2234.000,154.260,-18.720,6.500,-8.610,5.590,169.890,0.190,200.100,922.000,853.000,7.960,14.100,6.430,-0.970,-5.510,0.980,-0.920,0.180,0.920,0.000,36.450,0.080,29.420,167.430,2.130
152.080,-19.936,15.000,801.000,151.059,-28.711,0.181,2238.000,155.000,-18.980,6.440,-8.690,5.530,169.770,0.190,199.850,922.000,853.000,7.200,14.850,6.370,-0.970,-5.440,0.980,-0.930,0.180,0.930,0.000,23.020,0.070,12.610,117.560,1.860
153.080,-19.936,15.000,801.000,152.125,-28.620,0.174,2242.000,155.720,-19.200,6.390,-6.910,5.470,171.520,0.170,197.780,922.000,853.000,6.500,15.560,6.340,-0.770,-5.410,0.810,-0.930,2.010,0.930,0.030,23.020,0.060,12.610,117.560,1.860
154.080,-19.936,15.000,801.000,153.190,-28.526,0.167,2245.000,156.250,-19.360,6.340,-6.950,5.420,171.440,0.170,197.600,922.000,853.000,5.970,16.080,6.300,-0.770,-5.360,0.810,-0.940,2.010,0.940,0.030,27.430,0.070,12.610,117.560,1.960
155.080,-19.936,15.000,833.000,154.254,-28.430,0.161,2246.000,156.430,-19.400,6.330,-0.100,5.410,178.290,0.190,190.680,922.000,853.000,5.790,16.270,6.330,-0.010,-5.400,0.160,-0.940,8.860,0.930,0.140,27.430,0.070,25.580,117.560,1.960
156.080,-19.936,15.000,890.000,155.317,-28.331,0.156,2258.000,158.720,-19.960,6.140,-9.900,5.200,168.390,0.180,199.580,922.000,853.000,3.550,18.500,6.050,-1.060,-5.100,1.050,-0.950,-0.890,0.950,-0.010,27.430,0.070,34.180,136.570,1.960
157.080,-19.936,15.000,890.000,156.378,-28.229,0.148,2261.000,159.290,-20.140,6.100,-8.340,5.150,169.910,0.190,197.750,922.000,853.000,2.990,19.060,6.030,-0.880,-5.070,0.900,-0.960,0.740,0.960,0.010,27.430,0.070,34.180,136.570,1.960
158.080,-19.936,15.000,890.000,157.438,-28.125,0.141,2275.000,161.770,-21.040,5.880,-20.570,4.920,157.480,0.190,208.650,922.000,853.000,0.480,21.580,5.500,-2.070,-4.550,1.890,-0.970,-10.970,0.960,-0.190,23.990,0.060,14.640,128.350,1.880
149.080,-18.936,15.000,801.000,147.755,-27.970,0.189,2228.000,153.140,-18.330,6.580,-8.500,5.690,170.060,0.190,200.450,922.000,853.000,9.090,12.970,6.510,-0.970,-5.600,0.980,-0.910,0.190,0.910,0.000,36.450,0.080,15.940,167.430,2.130
150.080,-18.936,15.000,801.000,148.822,-27.888,0.180,2228.000,153.140,-18.330,6.580,-8.500,5.690,170.060,0.190,200.450,922.000,853.000,9.090,12.970,6.510,-0.970,-5.600,0.980,-0.910,0.190,0.910,0.000,36.450,0.080,15.940,167.430,2.130
151.080,-18.936,15.000,801.000,149.887,-27.803,0.173,2232.000,153.880,-18.590,6.530,-8.570,5.620,169.950,0.190,200.210,922.000,853.000,8.340,13.720,6.460,-0.970,-5.540,0.980,-0.920,0.180,0.920,0.000,36.450,0.080,29.420,167.430,2.130
152.080,-18.936,15.000,801.000,150.951,-27.715,0.165,2236.000,154.630,-18.850,6.470,-8.650,5.560,169.830,0.190,199.970,922.000,853.000,7.580,14.470,6.400,-0.970,-5.470,0.980,-0.920,0.180,0.920,0.000,36.450,0.080,16.500,167.430,2.130
153.080,-18.936,15.000,801.000,152.014,-27.625,0.158,2238.000,155.000,-18.980,6.440,-8.690,5.530,169.770,0.190,199.850,922.000,853.000,7.200,14.850,6.370,-0.970,-5.440,0.980,-0.930,0.180,0.930,0.000,23.020,0.070,12.610,117.560,1.860
154.080,-18.936,15.000,801.000,153.076,-27.531,0.151,2245.000,156.250,-19.360,6.340,-6.950,5.420,171.440,0.170,197.600,922.000,853.000,5.970,16.080,6.300,-0.770,-5.360,0.810,-0.940,2.010,0.940,0.030,27.430,0.070,12.610,117.560,1.960
148.080,-17.936,15.000,801.000,146.595,-27.052,0.184,2226.000,152.790,-18.140,6.610,-19.990,5.720,158.590,0.190,212.130,922.000,853.000,9.470,12.590,6.210,-2.260,-5.320,2.090,-0.910,-11.410,0.890,-0.180,36.450,0.080,15.940,167.430,2.130
149.080,-17.936,15.000,801.000,147.659,-26.974,0.174,2227.000,152.960,-18.240,6.600,-20.040,5.700,158.530,0.190,212.070,922.000,853.000,9.280,12.780,6.200,-2.260,-5.310,2.090,-0.910,-11.390,0.890,-0.180,36.450,0.080,15.940,167.430,2.130
150.080,-17.936,15.000,801.000,148.723,-26.892,0.165,2228.000,153.140,-18.330,6.580,-8.500,5.690,170.060,0.190,200.450,922.000,853.000,9.090,12.970,6.510,-0.970,-5.600,0.980,-0.910,0.190,0.910,0.000,36.450,0.080,15.940,167.430,2.130
151.080,-17.936,15.000,801.000,149.785,-26.807,0.157,2228.000,153.140,-18.330,6.580,-8.500,5.690,170.060,0.190,200.450,922.000,853.000,9.090,12.970,6.510,-0.970,-5.600,0.980,-0.910,0.190,0.910,0.000,36.450,0.080,15.940,167.430,2.130
152.080,-17.936,15.000,801.000,150.846,-26.720,0.150,2234.000,154.260,-18.720,6.500,-8.610,5.590,169.890,0.190,200.100,922.000,853.000,7.960,14.100,6.430,-0.970,-5.510,0.980,-0.920,0.180,0.920,0.000,36.450,0.080,29.420,167.430,2.130
147.080,-16.936,15.000,801.000,145.443,-26.132,0.181,2218.000,151.440,-17.330,6.720,-18.810,5.830,159.900,0.190,211.680,922.000,853.000,10.990,11.070,6.360,-2.170,-5.480,2.000,-0.890,-10.720,0.880,-0.170,40.980,0.090,15.940,177.530,2.110
148.080,-16.936,15.000,801.000,146.504,-26.056,0.171,2223.000,152.280,-17.840,6.650,-19.870,5.760,158.760,0.190,212.280,922.000,853.000,10.040,12.020,6.250,-2.260,-5.370,2.090,-0.900,-11.480,0.880,-0.180,41.780,0.090,15.940,204.380,2.100
149.080,-16.936,15.000,801.000,147.565,-25.977,0.161,2227.000,152.960,-18.240,6.600,-20.040,5.700,158.530,0.190,212.070,922.000,853.000,9.280,12.780,6.200,-2.260,-5.310,2.090,-0.910,-11.390,0.890,-0.180,36.450,0.080,15.940,167.430,2.130
150.080,-16.936,15.000,801.000,148.625,-25.896,0.151,2228.000,153.140,-18.330,6.580,-8.500,5.690,170.060,0.190,200.450,922.000,853.000,9.090,12.970,6.510,-0.970,-5.600,0.980,-0.910,0.190,0.910,0.000,36.450,0.080,15.940,167.430,2.130
151.080,-16.936,15.000,801.000,149.684,-25.811,0.142,2228.000,153.140,-18.330,6.580,-8.500,5.690,170.060,0.190,200.450,922.000,853.000,9.090,12.970,6.510,-0.970,-5.600,0.980,-0.910,0.190,0.910,0.000,36.450,0.080,15.940,167.430,2.130
146.080,-15.936,15.000,801.000,144.297,-25.207,0.178,2211.000,150.250,-16.630,6.800,-18.560,5.930,160.250,0.190,212.020,922.000,853.000,9.730,9.730,6.450,-2.170,-5.580,2.000,-0.880,-10.870,0.870,-0.170,40.780,0.090,12.500,194.420,2.120
147.080,-15.936,15.000,801.000,145.357,-25.135,0.168,2215.000,150.930,-17.030,6.750,-18.700,5.880,160.050,0.190,211.830,922.000,853.000,10.500,10.500,6.400,-2.170,-5.520,2.000,-0.890,-10.780,0.870,-0.170,40.980,0.090,15.940,177.530,2.110
148.080,-15.936,15.000,801.000,146.415,-25.059,0.157,2221.000,151.950,-17.640,6.680,-19.790,5.790,158.870,0.190,212.390,922.000,853.000,10.420,11.640,6.280,-2.260,-5.400,2.090,-0.900,-11.520,0.880,-0.180,41.780,0.090,15.940,204.380,2.100
