lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
175.927,-59.000,74.000,901.000,-152.216,-80.511,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.927,-59.000,74.000,901.000,-149.091,-80.519,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.927,-59.000,74.000,901.000,-145.966,-80.508,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.927,-59.000,74.000,901.000,-142.854,-80.477,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.927,-59.000,74.000,901.000,-139.763,-80.427,0.345,0.000,-81.860,-66.690,4.440,-46.340,-2.260,-83.480,0.110,161.160,904.000,802.000,0.050,0.050,3.070,-3.210,0.260,-2.240,-6.400,-58.630,3.330,-5.460,30.170,0.020,3.650,123.960,2.130
174.927,-58.000,74.000,901.000,-154.919,-79.484,0.334,1937.000,-164.120,-60.470,-3.520,154.840,1.820,170.610,0.160,209.170,901.000,865.000,0.080,8.410,-3.180,1.500,-1.790,0.300,5.290,159.750,-4.960,1.830,49.350,0.000,8.270,115.140,2.260
175.927,-58.000,74.000,901.000,-152.015,-79.511,0.337,1937.000,-164.120,-60.470,-3.520,154.840,1.820,170.610,0.160,209.170,901.000,865.000,0.080,8.410,-3.180,1.500,-1.790,0.300,5.290,159.750,-4.960,1.830,49.350,0.000,8.270,115.140,2.260
176.927,-58.000,74.000,901.000,-149.103,-79.519,0.340,1937.000,-164.120,-60.470,-3.520,154.840,1.820,170.610,0.160,209.170,901.000,865.000,0.080,8.410,-3.180,1.500,-1.790,0.300,5.290,159.750,-4.960,1.830,49.350,0.000,8.270,115.140,2.260
177.927,-58.000,74.000,901.000,-146.191,-79.509,0.344,1937.000,-164.120,-60.470,-3.520,154.840,1.820,170.610,0.160,209.170,901.000,865.000,0.080,8.410,-3.180,1.500,-1.790,0.300,5.290,159.750,-4.960,1.830,49.350,0.000,8.270,115.140,2.260
178.927,-58.000,74.000,901.000,-143.289,-79.480,,,,,,,,,,,,,,,,,,,,,,,,,,,
