lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
170.000,-59.000,84.000,901.000,165.629,-85.488,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.000,-59.000,84.000,901.000,170.762,-85.827,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.000,-59.000,84.000,901.000,176.680,-86.132,,,,,,,,,,,,,,,,,,,,,,,,,,,
173.000,-59.000,84.000,901.000,-176.531,-86.397,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.000,-58.000,84.000,901.000,173.073,-84.714,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.000,-58.000,84.000,901.000,-176.553,-85.269,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.000,-57.000,84.000,901.000,174.322,-83.586,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.000,-57.000,84.000,901.000,178.554,-83.875,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.000,-57.000,84.000,901.000,-176.859,-84.134,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.000,-57.000,84.000,901.000,-171.913,-84.360,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.000,-56.000,84.000,901.000,178.706,-82.733,0.334,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
170.000,-56.000,84.000,901.000,-177.310,-82.993,0.335,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
171.000,-56.000,84.000,901.000,-173.067,-83.225,0.337,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
169.000,-55.000,84.000,813.000,-179.252,-81.412,0.311,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
170.000,-55.000,84.000,901.000,-174.106,-82.083,0.318,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
171.000,-55.000,84.000,901.000,-170.178,-82.293,0.320,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
169.000,-54.000,84.000,813.000,-176.540,-80.507,0.294,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
170.000,-54.000,84.000,813.000,-173.211,-80.733,0.295,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
171.000,-54.000,84.000,813.000,-169.746,-80.935,0.297,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
169.000,-53.000,84.000,813.000,-174.300,-79.585,0.276,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
170.000,-53.000,84.000,813.000,-171.151,-79.796,0.278,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
171.000,-53.000,84.000,813.000,-167.893,-79.983,0.280,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
172.000,-53.000,84.000,813.000,-164.535,-80.146,0.282,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
168.000,-52.000,84.000,813.000,-175.319,-78.430,0.258,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
169.000,-52.000,84.000,813.000,-172.423,-78.649,0.259,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
170.000,-52.000,84.000,813.000,-169.435,-78.847,0.261,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
171.000,-52.000,84.000,813.000,-166.360,-79.023,0.263,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
167.000,-51.000,84.000,813.000,-176.285,-77.270,0.240,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
168.000,-51.000,84.000,813.000,-173.597,-77.497,0.241,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
169.000,-51.000,84.000,813.000,-170.830,-77.704,0.242,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
170.000,-51.000,84.000,813.000,-167.987,-77.891,0.244,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
165.000,-50.000,84.000,813.000,-179.653,-75.853,0.224,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
166.000,-50.000,84.000,813.000,-177.210,-76.104,0.223,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
167.000,-50.000,84.000,813.000,-174.696,-76.338,0.223,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
168.000,-50.000,84.000,813.000,-172.112,-76.554,0.224,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
169.000,-50.000,84.000,813.000,-169.462,-76.751,0.225,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
164.000,-49.000,84.000,901.000,-179.344,-75.113,0.212,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
165.000,-49.000,84.000,813.000,-178.102,-74.933,0.207,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
166.000,-49.000,84.000,813.000,-175.735,-75.173,0.206,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
167.000,-49.000,84.000,813.000,-173.307,-75.397,0.206,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
168.000,-49.000,84.000,813.000,-170.819,-75.603,0.206,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
162.000,-48.000,84.000,801.000,-170.980,-68.790,0.094,2207.000,-166.680,-63.680,-4.200,94.510,4.820,-171.800,0.190,197.650,901.000,865.000,0.790,6.620,-0.330,4.190,-4.770,-0.690,6.200,145.050,-5.080,3.550,38.110,0.000,6.200,99.350,2.150
163.000,-48.000,84.000,801.000,-169.647,-68.332,0.083,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
164.000,-48.000,84.000,801.000,-168.350,-67.869,0.073,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
165.000,-48.000,84.000,813.000,-176.726,-74.003,0.189,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
166.000,-48.000,84.000,813.000,-174.431,-74.234,0.188,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
167.000,-48.000,84.000,813.000,-172.083,-74.449,0.188,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
161.000,-47.000,84.000,833.000,166.040,-78.202,0.284,2273.000,179.480,-62.430,-4.280,90.390,5.240,-161.710,0.130,200.890,901.000,943.000,0.060,6.700,-0.030,4.280,-4.970,-1.640,5.670,151.960,-5.010,2.670,12.770,0.000,2.090,73.540,1.960
162.000,-47.000,84.000,801.000,-172.804,-68.048,0.087,2202.000,-168.410,-63.410,-4.190,91.020,4.920,-173.030,0.150,200.270,901.000,865.000,1.610,5.800,-0.070,4.190,-4.890,-0.600,6.140,143.600,-4.940,3.640,35.540,0.000,6.470,93.840,2.010
163.000,-47.000,84.000,801.000,-171.452,-67.596,0.076,2204.000,-167.780,-63.510,-4.200,91.920,4.880,-172.980,0.150,199.710,901.000,865.000,1.310,6.100,-0.140,4.190,-4.850,-0.600,6.160,143.740,-4.970,3.640,35.540,0.000,6.470,93.840,2.010
164.000,-47.000,84.000,801.000,-170.136,-67.139,0.065,2206.000,-167.090,-63.620,-4.200,93.940,4.840,-171.840,0.190,198.020,901.000,865.000,0.990,6.430,-0.290,4.190,-4.790,-0.690,6.180,144.970,-5.060,3.550,38.110,0.000,6.200,99.350,2.150
165.000,-47.000,84.000,813.000,-175.498,-73.065,0.172,2211.000,-165.170,-63.910,-4.210,92.780,4.720,-175.500,0.170,200.110,901.000,865.000,0.080,7.330,-0.200,4.210,-4.710,-0.370,6.240,141.560,-4.890,3.880,37.920,0.000,6.080,99.080,2.140
160.000,-46.000,84.000,833.000,161.995,-77.341,0.277,2273.000,179.480,-62.430,-4.280,90.390,5.240,-161.710,0.130,200.890,901.000,943.000,0.060,6.700,-0.030,4.280,-4.970,-1.640,5.670,151.960,-5.010,2.670,12.770,0.000,2.090,73.540,1.960
161.000,-46.000,84.000,833.000,165.104,-77.222,0.270,2273.000,179.480,-62.430,-4.280,90.390,5.240,-161.710,0.130,200.890,901.000,943.000,0.060,6.700,-0.030,4.280,-4.970,-1.640,5.670,151.960,-5.010,2.670,12.770,0.000,2.090,73.540,1.960
162.000,-46.000,84.000,833.000,168.157,-77.076,0.263,2273.000,179.480,-62.430,-4.280,90.390,5.240,-161.710,0.130,200.890,901.000,943.000,0.060,6.700,-0.030,4.280,-4.970,-1.640,5.670,151.960,-5.010,2.670,12.770,0.000,2.090,73.540,1.960
163.000,-46.000,84.000,833.000,171.146,-76.903,0.256,2273.000,179.480,-62.430,-4.280,90.390,5.240,-161.710,0.130,200.890,901.000,943.000,0.060,6.700,-0.030,4.280,-4.970,-1.640,5.670,151.960,-5.010,2.670,12.770,0.000,2.090,73.540,1.960
164.000,-46.000,84.000,833.000,174.063,-76.705,0.250,2273.000,179.480,-62.430,-4.280,90.390,5.240,-161.710,0.130,200.890,901.000,943.000,0.060,6.700,-0.030,4.280,-4.970,-1.640,5.670,151.960,-5.010,2.670,12.770,0.000,2.090,73.540,1.960
159.000,-45.000,84.000,833.000,158.368,-76.438,0.272,2269.000,177.930,-62.230,-4.270,96.360,5.250,-154.640,0.190,195.120,901.000,943.000,0.810,5.960,-0.470,4.250,-4.740,-2.250,5.600,158.840,-5.230,2.020,10.000,0.000,2.090,68.210,1.880
160.000,-45.000,84.000,833.000,161.352,-76.352,0.264,2269.000,177.930,-62.230,-4.270,96.360,5.250,-154.640,0.190,195.120,901.000,943.000,0.810,5.960,-0.470,4.250,-4.740,-2.250,5.600,158.840,-5.230,2.020,10.000,0.000,2.090,68.210,1.880
161.000,-45.000,84.000,833.000,164.299,-76.239,0.256,2273.000,179.480,-62.430,-4.280,90.390,5.240,-161.710,0.130,200.890,901.000,943.000,0.060,6.700,-0.030,4.280,-4.970,-1.640,5.670,151.960,-5.010,2.670,12.770,0.000,2.090,73.540,1.960
162.000,-45.000,84.000,833.000,167.200,-76.101,0.248,2273.000,179.480,-62.430,-4.280,90.390,5.240,-161.710,0.130,200.890,901.000,943.000,0.060,6.700,-0.030,4.280,-4.970,-1.640,5.670,151.960,-5.010,2.670,12.770,0.000,2.090,73.540,1.960
159.000,-44.000,84.000,833.000,157.959,-75.443,0.259,2268.000,177.550,-62.170,4.270,88.300,5.250,-162.420,0.180,203.220,901.000,943.000,1.000,5.770,0.130,4.270,-5.010,-1.590,5.590,150.990,-4.890,2.710,10.000,0.000,2.090,68.210,1.880
160.000,-44.000,84.000,833.000,160.794,-75.361,0.251,2269.000,177.930,-62.230,-4.270,96.360,5.250,-154.640,0.190,195.120,901.000,943.000,0.810,5.960,-0.470,4.250,-4.740,-2.250,5.600,158.840,-5.230,2.020,10.000,0.000,2.090,68.210,1.880
161.000,-44.000,84.000,833.000,163.599,-75.254,0.243,2269.000,177.930,-62.230,-4.270,96.360,5.250,-154.640,0.190,195.120,901.000,943.000,0.810,5.960,-0.470,4.250,-4.740,-2.250,5.600,158.840,-5.230,2.020,10.000,0.000,2.090,68.210,1.880
162.000,-44.000,84.000,833.000,166.366,-75.122,0.235,2273.000,179.480,-62.430,-4.280,90.390,5.240,-161.710,0.130,200.890,901.000,943.000,0.060,6.700,-0.030,4.280,-4.970,-1.640,5.670,151.960,-5.010,2.670,12.770,0.000,2.090,73.540,1.960
158.000,-43.000,84.000,833.000,154.875,-74.501,0.256,2266.000,176.840,-62.030,4.270,87.730,5.260,-162.450,0.180,203.850,901.000,943.000,1.360,5.410,0.170,4.270,-5.020,-1.590,5.560,150.810,-4.850,2.710,7.070,0.000,52.110,64.160,1.770
159.000,-43.000,84.000,833.000,157.601,-74.448,0.247,2268.000,177.550,-62.170,4.270,88.300,5.250,-162.420,0.180,203.220,901.000,943.000,1.000,5.770,0.130,4.270,-5.010,-1.590,5.590,150.990,-4.890,2.710,10.000,0.000,2.090,68.210,1.880
160.000,-43.000,84.000,833.000,160.306,-74.370,0.238,2268.000,177.550,-62.170,4.270,88.300,5.250,-162.420,0.180,203.220,901.000,943.000,1.000,5.770,0.130,4.270,-5.010,-1.590,5.590,150.990,-4.890,2.710,10.000,0.000,2.090,68.210,1.880
161.000,-43.000,84.000,833.000,162.986,-74.267,0.229,2269.000,177.930,-62.230,-4.270,96.360,5.250,-154.640,0.190,195.120,901.000,943.000,0.810,5.960,-0.470,4.250,-4.740,-2.250,5.600,158.840,-5.230,2.020,10.000,0.000,2.090,68.210,1.880
152.000,-42.000,84.000,801.000,163.866,-67.894,0.138,2262.000,175.430,-61.680,4.280,78.730,5.280,-170.320,0.200,212.930,901.000,943.000,2.110,4.660,0.840,4.200,-5.200,-0.890,5.500,142.570,-4.360,3.340,3.970,0.000,52.110,68.370,1.590
153.000,-42.000,84.000,801.000,165.611,-67.556,0.126,2263.000,175.780,-61.790,4.280,79.030,5.270,-170.320,0.200,212.620,901.000,943.000,1.910,4.860,0.810,4.200,-5.200,-0.890,5.510,142.690,-4.380,3.340,3.970,0.000,52.110,68.370,1.590
157.000,-42.000,84.000,801.000,172.203,-66.100,0.079,2266.000,176.840,-62.030,4.270,87.730,5.260,-162.450,0.180,203.850,901.000,943.000,1.360,5.410,0.170,4.270,-5.020,-1.590,5.560,150.810,-4.850,2.710,7.070,0.000,52.110,64.160,1.770
158.000,-42.000,84.000,833.000,154.678,-73.503,0.244,2264.000,176.130,-61.880,4.280,87.160,5.270,-162.470,0.180,204.470,901.000,943.000,1.720,5.040,0.210,4.270,-5.020,-1.590,5.530,150.640,-4.820,2.710,3.970,0.000,52.110,68.370,1.590
159.000,-42.000,84.000,833.000,157.285,-73.451,0.235,2266.000,176.840,-62.030,4.270,87.730,5.260,-162.450,0.180,203.850,901.000,943.000,1.360,5.410,0.170,4.270,-5.020,-1.590,5.560,150.810,-4.850,2.710,7.070,0.000,52.110,64.160,1.770
160.000,-42.000,84.000,833.000,159.875,-73.377,0.225,2267.000,177.190,-62.100,4.270,88.020,5.260,-162.440,0.180,203.540,901.000,943.000,1.180,5.590,0.150,4.270,-5.010,-1.590,5.570,150.900,-4.870,2.710,7.070,0.000,2.090,64.160,1.770
150.000,-41.000,84.000,801.000,159.160,-67.625,0.159,2261.000,175.160,-61.570,4.290,58.630,5.280,169.830,0.150,233.010,901.000,943.000,2.280,4.490,2.230,3.660,-5.200,0.930,5.480,122.600,-2.950,4.620,10.220,0.010,52.110,52.860,1.870
151.000,-41.000,84.000,801.000,160.958,-67.316,0.146,2261.000,175.160,-61.570,4.290,58.630,5.280,169.830,0.150,233.010,901.000,943.000,2.280,4.490,2.230,3.660,-5.200,0.930,5.480,122.600,-2.950,4.620,10.220,0.010,52.110,52.860,1.870
152.000,-41.000,84.000,801.000,162.719,-66.996,0.133,2262.000,175.430,-61.680,4.280,78.730,5.280,-170.320,0.200,212.930,901.000,943.000,2.110,4.660,0.840,4.200,-5.200,-0.890,5.500,142.570,-4.360,3.340,3.970,0.000,52.110,68.370,1.590
153.000,-41.000,84.000,801.000,164.442,-66.665,0.120,2262.000,175.430,-61.680,4.280,78.730,5.280,-170.320,0.200,212.930,901.000,943.000,2.110,4.660,0.840,4.200,-5.200,-0.890,5.500,142.570,-4.360,3.340,3.970,0.000,52.110,68.370,1.590
154.000,-41.000,84.000,801.000,166.129,-66.323,0.108,2262.000,175.430,-61.680,4.280,78.730,5.280,-170.320,0.200,212.930,901.000,943.000,2.110,4.660,0.840,4.200,-5.200,-0.890,5.500,142.570,-4.360,3.340,3.970,0.000,52.110,68.370,1.590
156.000,-41.000,84.000,801.000,169.394,-65.609,0.083,2263.000,175.780,-61.790,4.280,79.030,5.270,-170.320,0.200,212.620,901.000,943.000,1.910,4.860,0.810,4.200,-5.200,-0.890,5.510,142.690,-4.380,3.340,3.970,0.000,52.110,68.370,1.590
157.000,-41.000,84.000,801.000,170.974,-65.237,0.071,2263.000,175.780,-61.790,4.280,79.030,5.270,-170.320,0.200,212.620,901.000,943.000,1.910,4.860,0.810,4.200,-5.200,-0.890,5.510,142.690,-4.380,3.340,3.970,0.000,52.110,68.370,1.590
158.000,-41.000,84.000,833.000,154.502,-72.504,0.233,2264.000,176.130,-61.880,4.280,87.160,5.270,-162.470,0.180,204.470,901.000,943.000,1.720,5.040,0.210,4.270,-5.020,-1.590,5.530,150.640,-4.820,2.710,3.970,0.000,52.110,68.370,1.590
159.000,-41.000,84.000,833.000,157.004,-72.455,0.223,2264.000,176.130,-61.880,4.280,87.160,5.270,-162.470,0.180,204.470,901.000,943.000,1.720,5.040,0.210,4.270,-5.020,-1.590,5.530,150.640,-4.820,2.710,3.970,0.000,52.110,68.370,1.590
160.000,-41.000,84.000,833.000,159.491,-72.383,0.213,2264.000,176.130,-61.880,4.280,87.160,5.270,-162.470,0.180,204.470,901.000,943.000,1.720,5.040,0.210,4.270,-5.020,-1.590,5.530,150.640,-4.820,2.710,3.970,0.000,52.110,68.370,1.590
147.000,-40.000,84.000,801.000,152.632,-67.533,0.196,2261.000,175.160,-61.570,4.290,58.630,5.280,169.830,0.150,233.010,901.000,943.000,2.280,4.490,2.230,3.660,-5.200,0.930,5.480,122.600,-2.950,4.620,10.220,0.010,52.110,52.860,1.870
148.000,-40.000,84.000,801.000,154.504,-67.270,0.183,2261.000,175.160,-61.570,4.290,58.630,5.280,169.830,0.150,233.010,901.000,943.000,2.280,4.490,2.230,3.660,-5.200,0.930,5.480,122.600,-2.950,4.620,10.220,0.010,52.110,52.860,1.870
149.000,-40.000,84.000,801.000,156.343,-66.994,0.170,2261.000,175.160,-61.570,4.290,58.630,5.280,169.830,0.150,233.010,901.000,943.000,2.280,4.490,2.230,3.660,-5.200,0.930,5.480,122.600,-2.950,4.620,10.220,0.010,52.110,52.860,1.870
150.000,-40.000,84.000,801.000,158.148,-66.705,0.157,2261.000,175.160,-61.570,4.290,58.630,5.280,169.830,0.150,233.010,901.000,943.000,2.280,4.490,2.230,3.660,-5.200,0.930,5.480,122.600,-2.950,4.620,10.220,0.010,52.110,52.860,1.870
