distance,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,dist_nearest_edge,dist_from_start,subducting_abs_rate,subducting_abs_angle,seafloor_age,carbonate_sediment_thickness,total_sediment_thick,lon,lat,prob,var
-0.8230079028725876,-1.4987617693443283,-1.465654020970289,-0.9001671094802444,-0.08784437913275164,-1.1636229545762942,1.6542148708122928,-0.4772838314291232,1.4068225942869166,-0.3948789368912304,-0.621228281282919,1.19909601417795,2.8071042847306287,-0.3167663529333346,173.227,-43.569,0.5190395230934203,0.008069102464994508
-0.6935300723056385,-1.4934426894373516,-1.3046335285736694,-0.8914889099061248,0.008408778394003344,-2.54140964312369,1.5730107842867556,-0.2803430258437026,1.313081520005785,-0.40090726529954435,-0.5048219183838747,1.19909601417795,2.8071042847306287,-0.3167663529333346,174.227,-43.569,0.5083874846732787,0.008022349474343445
-0.5208929648830397,-1.4934426894373516,-1.276086959284518,-0.8828107103320055,0.009251256796863346,-1.8525162988499924,1.5675307539077319,-0.05833702682013746,1.2074097635434191,-0.4069355937078583,-0.4997291400070415,1.19909601417795,2.8071042847306287,-0.3167663529333346,175.227,-43.569,0.45247514425529145,0.00809246000284522
-0.3050965806047914,-0.0980707271737703,-1.1919340519008739,-0.8726861441621995,0.04726809472592084,0.903057078244798,1.5320766179707128,0.18157268180210237,1.0932160912373137,-0.4144710042182508,-0.45098397554306663,1.19909601417795,2.8071042847306287,-0.3167663529333346,176.227,-43.569,0.24978806841114132,0.00323722129875889
-0.0029816426152434604,-0.0980707271737703,-1.1834592891431568,-0.8697934109708263,0.047373404526278334,0.903057078244798,1.530665094994298,0.2531875201968005,1.0591284278623567,-0.41748516842240785,-0.44989266589088817,1.19909601417795,2.8071042847306287,-0.3167663529333346,177.227,-43.569,0.20052203126732926,0.0026081176866484044
-1.2977599482847342,-1.4969887427086694,-1.468627621937909,-0.8972743762888712,-0.09584792395992163,0.903057078244798,1.658698532031494,-0.41283047687389457,1.3761436972494554,-0.39638601899330883,-0.6285036789641092,1.19909601417795,2.8071042847306287,-0.3167663529333346,173.227,-42.569,0.5085112751371841,0.007511441958143197
-1.3840785019960336,-1.4934426894373516,-1.2914010042677608,-0.8871498101190652,0.008303468593645847,-2.54140964312369,1.570768953677155,-0.17292076825165487,1.26195002494335,-0.4039214295037013,-0.5030030689635772,1.19909601417795,2.8071042847306287,-0.3167663529333346,174.227,-42.569,0.49383176399220624,0.006308104321783798
-1.2114413945734348,-1.4916696628016928,-1.332139337524154,-0.8784716105449457,-0.04066558857259164,-1.1636229545762942,1.6043133820578475,0.05624671461137996,1.152869502143488,-0.4114568400140939,-0.5549009057560677,1.19909601417795,2.8071042847306287,-0.3167663529333346,175.227,-42.569,0.504012898321676,0.006552958587316219
-0.9524857334395367,-0.0980707271737703,-1.1834592891431568,-0.8697934109708263,0.047373404526278334,0.903057078244798,1.530665094994298,0.2531875201968005,1.0591284278623567,-0.41748516842240785,-0.44989266589088817,1.19909601417795,2.8071042847306287,-0.3167663529333346,176.227,-42.569,0.4241402848783061,0.004408533148977209
-0.5640522417386894,-0.09097862063113456,-0.8643919053175373,-0.8625615779923935,0.2615735384534333,-2.54140964312369,1.3603689994279622,0.42148239042434205,0.9790224189312083,-0.42351349683072187,-0.20362045438259763,1.19909601417795,2.8071042847306287,-0.3167663529333346,177.227,-42.569,0.3390046360035187,0.0029486447119316714
-0.13245947318219264,-0.08920559399547566,-0.5964704581349807,-0.8611152113967069,0.4486037438883532,-2.54140964312369,1.2130724253008633,0.47161277730063084,0.9551610545687385,-0.4250205789328003,0.010761263956475588,1.19909601417795,2.8071042847306287,-0.3167663529333346,178.227,-42.569,0.1922731936227994,0.00166528638565047
0.38545184908560376,-0.08920559399547566,-0.5964704581349807,-0.8611152113967069,0.4486037438883532,-2.54140964312369,1.2130724253008633,0.47161277730063084,0.9551610545687385,-0.4250205789328003,0.010761263956475588,1.19909601417795,2.8071042847306287,-0.3167663529333346,179.227,-42.569,0.17149916881922245,0.0018244369235619594
-0.8230079028725876,-1.505853875886964,-1.4365127314876138,-0.9146307754371101,-0.03771691416258164,-2.54140964312369,1.6234934883844312,-0.8138735718842057,1.5670346121492138,-0.38583644427875946,-0.5726043734469639,1.19909601417795,2.8071042847306287,-0.3167663529333346,173.227,-41.569,0.5107862171775823,0.0076639382858899475
-0.9524857334395367,-1.502307822615646,-1.479481265469722,-0.9045062092673042,-0.08710721053024914,-1.1636229545762942,1.6568718552384862,-0.5990290567001105,1.4647716220243432,-0.3918647726870734,-0.6237746704713355,1.19909601417795,2.8071042847306287,-0.3167663529333346,174.227,-41.569,0.5327450703199734,0.007868829597136444
-1.038804287150836,-1.4952157160730106,-1.4604502192769544,-0.8943816430974981,-0.09637447296170912,0.903057078244798,1.6572039782917605,-0.34479638039893107,1.3420560338744985,-0.3994001831974659,-0.6270485994278712,1.19909601417795,2.8071042847306287,-0.3167663529333346,175.227,-41.569,0.5207352268277403,0.007995340866380698
-1.2114413945734348,-1.4934426894373516,-1.276086959284518,-0.8828107103320055,0.009251256796863346,-1.8525162988499924,1.5675307539077319,-0.05833702682013746,1.2074097635434191,-0.4069355937078583,-0.4997291400070415,1.19909601417795,2.8071042847306287,-0.3167663529333346,176.227,-41.569,0.4923429312641293,0.006526619742853704
-0.9524857334395367,-0.07856743418152204,-0.5969164982801237,-0.8553297450139605,0.44217984606654576,-3.2303029873973865,1.2193827633130727,0.6291654217689675,0.8801681951438335,-0.4310489073411143,-0.0007581157054089979,1.19909601417795,2.8071042847306287,-0.3167663529333346,177.227,-41.569,0.3934617466809558,0.003055702863178919
-0.43457441117174045,-0.0714753276388863,-0.588144375425645,-0.8509906452269009,0.44439135187405326,-3.2303029873973865,1.2184694249165686,0.7330069374412802,0.830741083250146,-0.4355701536473497,-0.0008793723334288385,1.19909601417795,2.8071042847306287,-0.3167663529333346,178.227,-41.569,0.25993383981191376,0.0016332733842544852
0.083336911096056,-0.06261019446059166,-0.5752092112164982,-0.8466515454398411,0.4489196732894258,0.21416373397109995,1.2158954712536938,0.8583329046320023,0.7710876723439715,-0.4400913999535852,0.0010607337148885677,1.19909601417795,2.8071042847306287,-0.3167663529333346,179.227,-41.569,0.12967530662384494,0.001064054338308531
-0.8230079028725876,-0.08565954072415778,-0.5920100566835509,-0.8582224782053337,0.4497621516922857,-2.54140964312369,1.212574240720952,0.5253239060966548,0.9295953070375207,-0.4280347431369572,0.010761263956475588,1.19909601417795,2.8071042847306287,-0.3167663529333346,177.227,-40.569,0.379111756433565,0.0032239766547722667
-1.2977599482847342,-0.07502138091020426,-0.5924560968286938,-0.853883378418274,0.44323294407012076,-3.2303029873973865,1.2188845787331615,0.6792958086452563,0.8546024476126158,-0.43406307154527124,-0.0007581157054089979,1.19909601417795,2.8071042847306287,-0.3167663529333346,178.227,-40.569,0.36096415996843845,0.002341390434313037
-0.13245947318219264,-0.04842598137532018,-0.39783391349796876,-0.8423124456527814,0.5711843515044832,-3.2303029873973865,1.1219046471771008,1.0194662910200738,0.6943904297503187,-0.4461197283618992,0.1362618739570077,1.1846674396226844,2.8071042847306287,-0.3167663529333346,179.227,-40.569,0.20889678803070827,0.002164908020767086
-0.26193730374914165,-0.009419395390823666,-0.4851091018976141,-0.8292951462916022,0.5026276714717508,-0.4747296103025981,1.184094688902691,1.5064471921040228,0.4608899356318643,-0.4642047135868412,0.03937782816915731,1.1682410624366901,2.8071042847306287,-0.32189725427707444,179.227,-39.569,0.19595346601186442,0.001623793114776575
-0.17561875003784222,2.077432954779742,0.5061407806584928,2.001244281467024,-1.3697805788845987,-3.2303029873973865,-0.9347673602232582,-1.2650470537708058,-1.3474606064095955,-0.16278829317114193,-0.4540153912435626,-0.6799483490577717,1.5419804709123708,-0.5676515598751707,174.227,-21.569,0.5921087968133012,0.004818030078327617
-0.3914151343160907,2.077432954779742,0.5061407806584928,2.001244281467024,-1.3697805788845987,-3.2303029873973865,-0.9347673602232582,-1.2650470537708058,-1.3474606064095955,-0.16278829317114193,-0.4540153912435626,-0.6799483490577717,1.5419804709123708,-0.5676515598751707,175.227,-21.569,0.6802888459556817,0.006897692447899832
-0.6935300723056385,2.077432954779742,0.5061407806584928,2.001244281467024,-1.3697805788845987,-3.2303029873973865,-0.9347673602232582,-1.2650470537708058,-1.3474606064095955,-0.16278829317114193,-0.4540153912435626,-0.6799483490577717,1.5419804709123708,-0.5676515598751707,173.227,-20.569,0.8079538065805882,0.007097011132622363
-0.0029816426152434604,2.077432954779742,0.5061407806584928,2.001244281467024,-1.3697805788845987,-3.2303029873973865,-0.9347673602232582,-1.2650470537708058,-1.3474606064095955,-0.16278829317114193,-0.4540153912435626,-0.6799483490577717,1.5419804709123708,-0.5676515598751707,174.227,-20.569,0.5611039508655444,0.004858343679284377
-1.1251228408621354,2.077432954779742,0.5061407806584928,2.001244281467024,-1.3697805788845987,-3.2303029873973865,-0.9347673602232582,-1.2650470537708058,-1.3474606064095955,-0.16278829317114193,-0.4540153912435626,-0.6799483490577717,1.5419804709123708,-0.5676515598751707,175.227,-20.569,0.7855838502551866,0.005738775715436722
-0.5640522417386894,1.9036763444851668,0.446668761306094,1.8725176544509192,-1.3875779351450162,-0.4747296103025981,-0.8765627951369582,-0.3806037995962803,-0.9264779637288787,-0.1959440994168688,-0.5117335461810054,-0.6706252701143696,-0.02612202963920591,-0.4411774865464905,172.227,-19.569,0.7738067042595549,0.009687193686638052
-0.21877802689349193,2.077432954779742,0.5061407806584928,2.001244281467024,-1.3697805788845987,-3.2303029873973865,-0.9347673602232582,-1.2650470537708058,-1.3474606064095955,-0.16278829317114193,-0.4540153912435626,-0.6799483490577717,1.5419804709123708,-0.5676515598751707,173.227,-19.569,0.598758638857398,0.004887971436517119
0.29913329537430433,2.077432954779742,0.5061407806584928,2.001244281467024,-1.3697805788845987,-3.2303029873973865,-0.9347673602232582,-1.2650470537708058,-1.3474606064095955,-0.16278829317114193,-0.4540153912435626,-0.6799483490577717,1.5419804709123708,-0.5676515598751707,174.227,-19.569,0.5547956844814752,0.004847373199886503
0.9033631713533999,2.077432954779742,0.5061407806584928,2.001244281467024,-1.3697805788845987,-3.2303029873973865,-0.9347673602232582,-1.2650470537708058,-1.3474606064095955,-0.16278829317114193,-0.4540153912435626,-0.6799483490577717,1.5419804709123708,-0.5676515598751707,175.227,-19.569,0.5464575274017058,0.004735270071492218
-0.5640522417386894,2.077432954779742,0.5061407806584928,2.001244281467024,-1.3697805788845987,-3.2303029873973865,-0.9347673602232582,-1.2650470537708058,-1.3474606064095955,-0.16278829317114193,-0.4540153912435626,-0.6799483490577717,1.5419804709123708,-0.5676515598751707,176.227,-19.569,0.7786897223936204,0.011080512133707044
-0.9956450102951863,1.855804625322375,0.25754773976546586,1.832019389771695,-1.5155293425793785,0.21416373397109995,-0.7678755259529829,-0.17650151017138987,-0.8293281231102518,-0.2019724278251828,-0.6629405613217432,-0.78760771304706,0.19610407323337284,-0.4920104369726141,172.227,-18.569,0.8086042253564928,0.008019096688334847
0.38545184908560376,2.0561566351518343,0.5094117417228747,1.9853342489144719,-1.364831018267796,-3.2303029873973865,-0.9340200833533914,-1.164786280018228,-1.2997378776846562,-0.16580245737529897,-0.4517115153111857,-0.6799483490577717,1.5419804709123708,-0.37050857731724884,173.227,-18.569,0.5485797519219222,0.004781577560606326
0.8170446176421005,2.077432954779742,0.5061407806584928,2.001244281467024,-1.3697805788845987,-3.2303029873973865,-0.9347673602232582,-1.2650470537708058,-1.3474606064095955,-0.16278829317114193,-0.4540153912435626,-0.6799483490577717,1.5419804709123708,-0.5676515598751707,174.227,-18.569,0.549175213434846,0.004810664292810974
1.334955939909897,2.077432954779742,0.5061407806584928,2.001244281467024,-1.3697805788845987,-3.2303029873973865,-0.9347673602232582,-1.2650470537708058,-1.3474606064095955,-0.16278829317114193,-0.4540153912435626,-0.6799483490577717,1.5419804709123708,-0.5676515598751707,175.227,-18.569,0.5384770704493883,0.004480916894883586
-0.7798486260169379,1.7405578940045445,0.2651304222328967,1.7351128278606944,-1.4950992413100237,0.21416373397109995,-0.7656336953433822,0.30331790707308964,-0.600940778498041,-0.21553616674388923,-0.6489960490994618,-0.786053866556493,0.5403980354303258,-0.39246037172603276,171.227,-17.569,0.8079744483807956,0.008667436850067389
-1.3840785019960336,1.7742454000820644,0.2629002215071818,1.7625937931787394,-1.5012072097307587,0.21416373397109995,-0.7662979414499306,0.1672497141231627,-0.665707338910459,-0.21101492043765385,-0.6528762611960967,-0.786053866556493,0.19610407323337284,-0.4920104369726141,172.227,-17.569,0.7851967255081863,0.008649928649301562
1.0760002787759988,2.0561566351518343,0.5094117417228747,1.9853342489144719,-1.364831018267796,-3.2303029873973865,-0.9340200833533914,-1.164786280018228,-1.2997378776846562,-0.16580245737529897,-0.4517115153111857,-0.6799483490577717,1.5419804709123708,-0.37050857731724884,173.227,-17.569,0.5390930712153663,0.004595733132130732
1.4212744936211963,2.0561566351518343,0.5094117417228747,1.9853342489144719,-1.364831018267796,-3.2303029873973865,-0.9340200833533914,-1.164786280018228,-1.2997378776846562,-0.16580245737529897,-0.4517115153111857,-0.6799483490577717,1.5419804709123708,-0.37050857731724884,174.227,-17.569,0.5334770125796547,0.004389548376562346
-0.5208929648830397,1.6270841893223726,0.24832957676584405,1.6396526325453806,-1.490570919894651,0.21416373397109995,-0.7501069426028144,0.775975840478099,-0.375962200223326,-0.22759282356051722,-0.6554226503845132,-0.653976914858294,0.5403980354303258,-0.360881525311469,170.227,-16.569,0.7347647323058671,0.010303163585067217
-1.1682821177177851,1.6589986687642333,0.24624805608851008,1.6671335978634256,-1.4968895079161013,0.21416373397109995,-0.7506881579460442,0.6399076475281721,-0.44072876063574395,-0.2245786593563603,-0.6591816058531281,-0.653976914858294,0.5403980354303258,-0.360881525311469,171.227,-16.569,0.7891852483794267,0.008329738770740057
1.1191595556316483,1.7902026398029949,0.2618594611685148,1.7756110925399187,-1.5041558841407687,0.21416373397109995,-0.7665470337398862,0.09921561764819904,-0.698090619116668,-0.20950783833557524,-0.6549376238724338,-0.78760771304706,0.19610407323337284,-0.4920104369726141,172.227,-16.569,0.48277011104658474,0.004335792707300513
1.7233894316107439,1.855804625322375,0.25754773976546586,1.832019389771695,-1.5155293425793785,0.21416373397109995,-0.7678755259529829,-0.17650151017138987,-0.8293281231102518,-0.2019724278251828,-0.6629405613217432,-0.78760771304706,0.19610407323337284,-0.4920104369726141,173.227,-16.569,0.46761908643230654,0.00397317355259842
-0.909326456583887,1.5455249640820614,0.25383073855594096,1.5731197691437981,-1.4736160420370936,0.21416373397109995,-0.7488614811530362,0.8296869692741229,-0.2174545655297766,-0.23663531617298827,-0.6462071466550054,-0.583387888572534,0.5403980354303258,-0.26037933404233793,170.227,-15.569,0.8189295954659788,0.007114905332906192
-1.2977599482847342,1.5933966832448532,0.25041109744317797,1.6121716672273356,-1.4839364024721287,0.21416373397109995,-0.749608758022903,0.9084632915082911,-0.3129000229796558,-0.23211406986675276,-0.6516636949158983,-0.653976914858294,0.5403980354303258,-0.360881525311469,171.227,-15.569,0.7680339714342446,0.006882937412320956
1.5507523241881456,1.724600654283614,0.26631986261994467,1.7206491619038289,-1.491939947299299,0.21416373397109995,-0.7653846030534266,0.371352003548053,-0.5685574982918321,-0.21704324884596785,-0.6470559430511443,-0.786053866556493,0.5403980354303258,-0.39246037172603276,172.227,-15.569,0.4865246609909197,0.004560210217852605
1.852867262177693,1.7937486930743125,0.940583882027766,1.1464416234162587,-1.5838754030113962,0.903057078244798,0.47335135489594615,-1.254304828011601,-1.3423474569033522,-0.6691678794695167,1.0221627982699424,-0.34387355095512756,-1.0208185858773118,-0.5111587492038907,173.227,-15.569,0.48270195421228285,0.002220841543890173
2.7160527992906873,-0.36225169588695155,-0.19800792847390888,1.3055419489417819,1.808153266503678,0.21416373397109995,0.4391426804087056,-0.8496809910815549,1.819283321123894,1.7105147597124288,2.0562393220231194,-0.5489812877099778,-0.1851232412719805,-0.28164348187928046,151.227,-14.569,0.5900345362803201,0.008777752061550811
2.4570971381567883,-0.3179260299954782,-0.08456505155920818,1.3402547472382595,1.8731294133242555,0.21416373397109995,0.38940725318089703,-0.9857491840314819,1.8840498815363123,1.7075005955082718,2.1277807325548235,-0.5489812877099778,-0.1851232412719805,-0.28164348187928046,152.227,-14.569,0.5897577941237109,0.009152104971376902
2.2413007538785403,-0.7948701949877315,0.09132344567551123,1.406787610639842,1.8760780877342655,0.21416373397109995,0.38807876096780036,-1.254304828011601,2.013583002361148,2.179217293458841,2.0824307536754043,-0.6291153710092212,-0.1851232412719805,-0.36077573353118564,153.227,-14.569,0.5646098112482483,0.008040214350302208
2.1118229233115913,-0.7948701949877315,0.09132344567551123,1.406787610639842,1.8760780877342655,0.21416373397109995,0.38807876096780036,-1.254304828011601,2.013583002361148,2.179217293458841,2.0824307536754043,-0.6291153710092212,-0.1851232412719805,-0.36077573353118564,155.227,-14.569,0.5646098112482483,0.008040214350302208
2.2844600307341896,-0.7948701949877315,0.09132344567551123,1.406787610639842,1.8760780877342655,0.21416373397109995,0.38807876096780036,-1.254304828011601,2.013583002361148,2.179217293458841,2.0824307536754043,-0.6291153710092212,-0.1851232412719805,-0.36077573353118564,156.227,-14.569,0.5646098112482483,0.008040214350302208
2.586574968723738,-0.7948701949877315,0.09132344567551123,1.406787610639842,1.8760780877342655,0.21416373397109995,0.38807876096780036,-1.254304828011601,2.013583002361148,2.179217293458841,2.0824307536754043,-0.6291153710092212,-0.1851232412719805,-0.36077573353118564,157.227,-14.569,0.5646098112482483,0.008040214350302208
-1.2114413945734348,1.478149951927022,0.14559166333457513,1.5167114719120218,-1.5390134280591012,0.21416373397109995,-0.6860071933208975,0.557550583374269,-0.08621706153619287,-0.24417072668338072,-0.7289041669645349,-0.583387888572534,0.5403980354303258,-0.26037933404233793,170.227,-14.569,0.7677531841561205,0.006697470179143588
1.334955939909897,1.6111269496014422,0.24937033710451104,1.6266353331842014,-1.487201006283211,0.21416373397109995,-0.7498578503128587,0.8440099369530626,-0.34357892001711693,-0.22909990566259583,-0.6534825443361958,-0.653976914858294,0.5403980354303258,-0.360881525311469,171.227,-14.569,0.4772816804527425,0.003626630371194655
1.9391858158889925,1.6430414290433029,0.24728881642717707,1.6526699319065596,-1.493730213905376,0.21416373397109995,-0.7504390656560884,0.7079417440031357,-0.4083454804295349,-0.22608574145843877,-0.6572414998048108,-0.653976914858294,0.5403980354303258,-0.360881525311469,172.227,-14.569,0.48358779867208374,0.004128050278063894
2.672893522435037,-0.5094129066466431,-0.5121688707029555,1.189832621286856,1.6924177959107856,0.903057078244798,0.5225885975438431,-0.36986157383707563,1.5926003596804312,1.7240784986311353,1.9387416494718963,-0.4819439105455139,-0.1851232412719805,-0.16876365231700377,149.227,-13.569,0.61400251956421,0.00769157270620144
