distance,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,dist_nearest_edge,dist_from_start,subducting_abs_rate,subducting_abs_angle,seafloor_age,carbonate_sediment_thickness,total_sediment_thick,lon,lat,prob,var
0.4457053312566632,0.31605638559950916,0.4645757378956042,0.3532188227822937,0.4523248518726582,0.23827824174657716,-0.42152663766796605,-0.43329005092473993,-0.4526259840071224,-0.44984259745360583,0.4194395916207378,0.41908968341829594,-0.2938491847741794,-0.36841905743237957,131.357,-59.0,0.0064009365477380896,2.457861554450659e-05
0.4457053312566632,0.31605638559950916,0.4645757378956042,0.3532188227822937,0.4523248518726582,0.23827824174657716,-0.42152663766796605,-0.43329005092473993,-0.4526259840071224,-0.44984259745360583,0.4194395916207378,0.41908968341829594,-0.2938491847741794,-0.36841905743237957,132.357,-59.0,0.0064009365477380896,2.457861554450659e-05
0.4457053312566632,0.31605638559950916,0.4645757378956042,0.3532188227822937,0.4523248518726582,0.23827824174657716,-0.42152663766796605,-0.43329005092473993,-0.4526259840071224,-0.44984259745360583,0.4194395916207378,0.41908968341829594,-0.2938491847741794,-0.36841905743237957,133.357,-59.0,0.0064009365477380896,2.457861554450659e-05
0.4457053312566632,0.31605638559950916,0.4645757378956042,0.3532188227822937,0.4523248518726582,0.23827824174657716,-0.42152663766796605,-0.43329005092473993,-0.4526259840071224,-0.44984259745360583,0.4194395916207378,0.41908968341829594,-0.2938491847741794,-0.36841905743237957,134.357,-59.0,0.0064009365477380896,2.457861554450659e-05
0.4457053312566632,0.31605638559950916,0.4645757378956042,0.3532188227822937,0.4523248518726582,0.23827824174657716,-0.42152663766796605,-0.43329005092473993,-0.4526259840071224,-0.44984259745360583,0.4194395916207378,0.41908968341829594,-0.2938491847741794,-0.36841905743237957,132.357,-58.0,0.0064009365477380896,2.457861554450659e-05
0.4457053312566632,0.31605638559950916,0.4645757378956042,0.3532188227822937,0.4523248518726582,0.23827824174657716,-0.42152663766796605,-0.43329005092473993,-0.4526259840071224,-0.44984259745360583,0.4194395916207378,0.41908968341829594,-0.2938491847741794,-0.36841905743237957,133.357,-58.0,0.0064009365477380896,2.457861554450659e-05
0.4457053312566632,0.31605638559950916,0.4645757378956042,0.3532188227822937,0.4523248518726582,0.23827824174657716,-0.42152663766796605,-0.43329005092473993,-0.4526259840071224,-0.44984259745360583,0.4194395916207378,0.41908968341829594,-0.2938491847741794,-0.36841905743237957,134.357,-58.0,0.0064009365477380896,2.457861554450659e-05
0.4457053312566632,0.31605638559950916,0.4645757378956042,0.3532188227822937,0.4523248518726582,0.23827824174657716,-0.42152663766796605,-0.43329005092473993,-0.4526259840071224,-0.44984259745360583,0.4194395916207378,0.41908968341829594,-0.2938491847741794,-0.36841905743237957,132.357,-57.0,0.0064009365477380896,2.457861554450659e-05
0.4457053312566632,0.31605638559950916,0.4645757378956042,0.3532188227822937,0.4523248518726582,0.23827824174657716,-0.42152663766796605,-0.43329005092473993,-0.4526259840071224,-0.44984259745360583,0.4194395916207378,0.41908968341829594,-0.2938491847741794,-0.36841905743237957,133.357,-57.0,0.0064009365477380896,2.457861554450659e-05
0.4457053312566632,0.31605638559950916,0.4645757378956042,0.3532188227822937,0.4523248518726582,0.23827824174657716,-0.42152663766796605,-0.43329005092473993,-0.4526259840071224,-0.44984259745360583,0.4194395916207378,0.41908968341829594,-0.2938491847741794,-0.36841905743237957,134.357,-57.0,0.0064009365477380896,2.457861554450659e-05
0.4457053312566632,0.31605638559950916,0.4645757378956042,0.3532188227822937,0.4523248518726582,0.23827824174657716,-0.42152663766796605,-0.43329005092473993,-0.4526259840071224,-0.44984259745360583,0.4194395916207378,0.41908968341829594,-0.2938491847741794,-0.36841905743237957,135.357,-57.0,0.0064009365477380896,2.457861554450659e-05
0.4457053312566632,0.31605638559950916,0.4645757378956042,0.3532188227822937,0.4523248518726582,0.23827824174657716,-0.42152663766796605,-0.43329005092473993,-0.4526259840071224,-0.44984259745360583,0.4194395916207378,0.41908968341829594,-0.2938491847741794,-0.36841905743237957,132.357,-56.0,0.0064009365477380896,2.457861554450659e-05
0.4457053312566632,0.31605638559950916,0.4645757378956042,0.3532188227822937,0.4523248518726582,0.23827824174657716,-0.42152663766796605,-0.43329005092473993,-0.4526259840071224,-0.44984259745360583,0.4194395916207378,0.41908968341829594,-0.2938491847741794,-0.36841905743237957,133.357,-56.0,0.0064009365477380896,2.457861554450659e-05
0.4457053312566632,0.31605638559950916,0.4645757378956042,0.3532188227822937,0.4523248518726582,0.23827824174657716,-0.42152663766796605,-0.43329005092473993,-0.4526259840071224,-0.44984259745360583,0.4194395916207378,0.41908968341829594,-0.2938491847741794,-0.36841905743237957,134.357,-56.0,0.0064009365477380896,2.457861554450659e-05
0.4457053312566632,0.31605638559950916,0.4645757378956042,0.3532188227822937,0.4523248518726582,0.23827824174657716,-0.42152663766796605,-0.43329005092473993,-0.4526259840071224,-0.44984259745360583,0.4194395916207378,0.41908968341829594,-0.2938491847741794,-0.36841905743237957,135.357,-56.0,0.0064009365477380896,2.457861554450659e-05
0.4457053312566632,0.31605638559950916,0.4645757378956042,0.3532188227822937,0.4523248518726582,0.23827824174657716,-0.42152663766796605,-0.43329005092473993,-0.4526259840071224,-0.44984259745360583,0.4194395916207378,0.41908968341829594,-0.2938491847741794,-0.36841905743237957,132.357,-55.0,0.0064009365477380896,2.457861554450659e-05
