index,lon,lat,age,plate_id
0,161.0,-58.99999999999994,94,901
1,162.0,-58.99999999999994,94,901
2,163.0,-58.99999999999994,94,901
3,161.0,-57.99999999999994,94,901
4,162.0,-57.99999999999994,94,901
5,163.0,-57.99999999999994,94,901
6,164.0,-57.99999999999994,94,901
7,162.0,-56.99999999999994,94,901
8,163.0,-56.99999999999994,94,901
9,164.0,-56.99999999999994,94,901
10,161.0,-55.99999999999994,94,901
11,162.0,-55.99999999999994,94,901
12,163.0,-55.99999999999994,94,901
13,164.0,-55.99999999999994,94,901
14,165.0,-55.99999999999994,94,901
15,160.0,-54.99999999999994,94,901
16,161.0,-54.99999999999994,94,901
17,162.0,-54.99999999999994,94,901
18,163.0,-54.99999999999994,94,901
19,164.0,-54.99999999999994,94,901
20,159.0,-53.99999999999994,94,901
21,160.0,-53.99999999999994,94,901
22,161.0,-53.99999999999994,94,901
23,162.0,-53.99999999999994,94,901
24,159.0,-52.99999999999994,94,801
25,160.0,-52.99999999999994,94,901
26,161.0,-52.99999999999994,94,901
27,158.0,-51.99999999999994,94,801
28,159.0,-51.99999999999994,94,801
29,160.0,-51.99999999999994,94,801
30,161.0,-51.99999999999994,94,901
31,156.0,-50.99999999999994,94,801
32,157.0,-50.99999999999994,94,801
33,158.0,-50.99999999999994,94,801
34,159.0,-50.99999999999994,94,801
35,160.0,-50.99999999999994,94,801
36,154.0,-49.99999999999994,94,801
37,155.0,-49.99999999999994,94,801
38,156.0,-49.99999999999994,94,801
39,157.0,-49.99999999999994,94,801
40,158.0,-49.99999999999994,94,801
41,159.0,-49.99999999999994,94,801
42,154.0,-48.99999999999994,94,801
43,155.0,-48.99999999999994,94,801
44,156.0,-48.99999999999994,94,801
45,157.0,-48.99999999999994,94,801
46,158.0,-48.99999999999994,94,801
47,154.0,-47.99999999999994,94,801
48,155.0,-47.99999999999994,94,801
49,156.0,-47.99999999999994,94,801
50,153.0,-46.99999999999994,94,801
51,154.0,-46.99999999999994,94,801
52,155.0,-46.99999999999994,94,801
53,153.0,-45.99999999999994,94,801
54,154.0,-45.99999999999994,94,801
55,155.0,-45.99999999999994,94,801
56,153.0,-44.99999999999994,94,801
57,154.0,-44.99999999999994,94,801
58,155.0,-44.99999999999994,94,801
59,156.0,-44.99999999999994,94,833
60,153.0,-43.99999999999994,94,801
61,154.0,-43.99999999999994,94,801
62,155.0,-43.99999999999994,94,801
63,153.0,-42.99999999999994,94,801
64,154.0,-42.99999999999994,94,801
65,152.0,-41.99999999999994,94,801
66,153.0,-41.99999999999994,94,801
