index,lon,lat,age,plate_id
0,136.34424800381476,-58.99999999999994,219,802
1,137.34424800381476,-58.99999999999994,219,802
2,138.34424800381476,-58.99999999999994,219,802
3,139.34424800381476,-58.99999999999994,219,802
4,136.34424800381476,-57.99999999999994,219,802
5,137.34424800381476,-57.99999999999994,219,802
6,138.34424800381476,-57.99999999999994,219,802
7,136.34424800381476,-56.99999999999994,219,802
8,137.34424800381476,-56.99999999999994,219,802
9,138.34424800381476,-56.99999999999994,219,802
10,136.34424800381476,-55.99999999999994,219,802
11,137.34424800381476,-55.99999999999994,219,802
12,138.34424800381476,-55.99999999999994,219,802
13,135.34424800381476,-54.99999999999994,219,802
14,136.34424800381476,-54.99999999999994,219,802
15,137.34424800381476,-54.99999999999994,219,802
16,138.34424800381476,-54.99999999999994,219,802
17,135.34424800381476,-53.99999999999994,219,802
18,136.34424800381476,-53.99999999999994,219,802
19,137.34424800381476,-53.99999999999994,219,802
20,135.34424800381476,-52.99999999999994,219,802
21,136.34424800381476,-52.99999999999994,219,802
22,137.34424800381476,-52.99999999999994,219,802
23,134.34424800381476,-51.99999999999994,219,802
24,135.34424800381476,-51.99999999999994,219,802
25,136.34424800381476,-51.99999999999994,219,802
26,137.34424800381476,-51.99999999999994,219,802
27,134.34424800381476,-50.99999999999994,219,802
28,135.34424800381476,-50.99999999999994,219,802
29,136.34424800381476,-50.99999999999994,219,802
30,137.34424800381476,-50.99999999999994,219,802
31,134.34424800381476,-49.99999999999994,219,801
32,135.34424800381476,-49.99999999999994,219,801
33,136.34424800381476,-49.99999999999994,219,801
34,137.34424800381476,-49.99999999999994,219,801
35,134.34424800381476,-48.99999999999994,219,801
36,135.34424800381476,-48.99999999999994,219,801
37,136.34424800381476,-48.99999999999994,219,801
38,137.34424800381476,-48.99999999999994,219,801
39,134.34424800381476,-47.99999999999994,219,801
40,135.34424800381476,-47.99999999999994,219,801
41,136.34424800381476,-47.99999999999994,219,801
42,137.34424800381476,-47.99999999999994,219,801
43,134.34424800381476,-46.99999999999994,219,801
44,135.34424800381476,-46.99999999999994,219,801
45,136.34424800381476,-46.99999999999994,219,801
46,137.34424800381476,-46.99999999999994,219,801
47,134.34424800381476,-45.99999999999994,219,801
48,135.34424800381476,-45.99999999999994,219,801
49,136.34424800381476,-45.99999999999994,219,801
50,137.34424800381476,-45.99999999999994,219,801
51,134.34424800381476,-44.99999999999994,219,801
52,135.34424800381476,-44.99999999999994,219,801
53,136.34424800381476,-44.99999999999994,219,801
54,137.34424800381476,-44.99999999999994,219,801
55,134.34424800381476,-43.99999999999994,219,801
56,135.34424800381476,-43.99999999999994,219,801
57,136.34424800381476,-43.99999999999994,219,801
58,137.34424800381476,-43.99999999999994,219,801
59,135.34424800381476,-42.99999999999994,219,801
60,136.34424800381476,-42.99999999999994,219,801
61,137.34424800381476,-42.99999999999994,219,801
62,135.34424800381476,-41.99999999999994,219,801
63,136.34424800381476,-41.99999999999994,219,801
64,137.34424800381476,-41.99999999999994,219,801
65,133.34424800381476,-40.99999999999994,219,801
66,134.34424800381476,-40.99999999999994,219,801
67,135.34424800381476,-40.99999999999994,219,801
68,136.34424800381476,-40.99999999999994,219,801
69,137.34424800381476,-40.99999999999994,219,801
70,132.34424800381476,-39.99999999999994,219,801
71,133.34424800381476,-39.99999999999994,219,801
72,134.34424800381476,-39.99999999999994,219,801
73,135.34424800381476,-39.99999999999994,219,801
74,136.34424800381476,-39.99999999999994,219,801
75,130.34424800381476,-38.99999999999994,219,801
76,131.34424800381476,-38.99999999999994,219,801
77,132.34424800381476,-38.99999999999994,219,801
78,133.34424800381476,-38.99999999999994,219,801
79,134.34424800381476,-38.99999999999994,219,801
80,135.34424800381476,-38.99999999999994,219,801
81,129.34424800381476,-37.99999999999994,219,801
82,130.34424800381476,-37.99999999999994,219,801
83,131.34424800381476,-37.99999999999994,219,801
84,132.34424800381476,-37.99999999999994,219,801
85,133.34424800381476,-37.99999999999994,219,801
86,128.34424800381476,-36.99999999999994,219,801
87,129.34424800381476,-36.99999999999994,219,801
88,130.34424800381476,-36.99999999999994,219,801
89,131.34424800381476,-36.99999999999994,219,801
90,132.34424800381476,-36.99999999999994,219,801
91,127.34424800381476,-35.99999999999994,219,801
92,128.34424800381476,-35.99999999999994,219,801
93,129.34424800381476,-35.99999999999994,219,801
94,130.34424800381476,-35.99999999999994,219,801
95,127.34424800381476,-34.99999999999994,219,801
96,128.34424800381476,-34.99999999999994,219,801
97,129.34424800381476,-34.99999999999994,219,801
98,126.34424800381476,-33.99999999999994,219,801
99,127.34424800381476,-33.99999999999994,219,801
100,128.34424800381476,-33.99999999999994,219,801
101,129.34424800381476,-33.99999999999994,219,801
102,126.34424800381476,-32.99999999999994,219,801
103,127.34424800381476,-32.99999999999994,219,801
104,128.34424800381476,-32.99999999999994,219,801
105,125.34424800381476,-31.999999999999943,219,801
106,126.34424800381476,-31.999999999999943,219,801
107,127.34424800381476,-31.999999999999943,219,801
108,128.34424800381476,-31.999999999999943,219,801
109,125.34424800381476,-30.999999999999943,219,801
110,126.34424800381476,-30.999999999999943,219,801
111,127.34424800381476,-30.999999999999943,219,801
112,128.34424800381476,-30.999999999999943,219,801
113,125.34424800381476,-29.999999999999943,219,801
114,126.34424800381476,-29.999999999999943,219,801
115,127.34424800381476,-29.999999999999943,219,801
116,125.34424800381476,-28.999999999999943,219,801
117,126.34424800381476,-28.999999999999943,219,801
118,127.34424800381476,-28.999999999999943,219,801
119,125.34424800381476,-27.999999999999943,219,801
120,126.34424800381476,-27.999999999999943,219,801
121,127.34424800381476,-27.999999999999943,219,801
122,125.34424800381476,-26.999999999999943,219,801
123,126.34424800381476,-26.999999999999943,219,801
124,127.34424800381476,-26.999999999999943,219,801
125,125.34424800381476,-25.999999999999943,219,801
126,126.34424800381476,-25.999999999999943,219,801
127,127.34424800381476,-25.999999999999943,219,801
128,125.34424800381476,-24.999999999999943,219,801
129,126.34424800381476,-24.999999999999943,219,801
130,127.34424800381476,-24.999999999999943,219,801
131,125.34424800381476,-23.999999999999943,219,801
132,126.34424800381476,-23.999999999999943,219,801
133,127.34424800381476,-23.999999999999943,219,801
134,128.34424800381476,-23.999999999999943,219,801
135,126.34424800381476,-22.999999999999943,219,801
136,127.34424800381476,-22.999999999999943,219,801
137,128.34424800381476,-22.999999999999943,219,801
138,126.34424800381476,-21.999999999999943,219,801
139,127.34424800381476,-21.999999999999943,219,801
140,128.34424800381476,-21.999999999999943,219,801
141,126.34424800381476,-20.999999999999943,219,801
142,127.34424800381476,-20.999999999999943,219,801
143,128.34424800381476,-20.999999999999943,219,801
144,126.34424800381476,-19.999999999999943,219,801
145,127.34424800381476,-19.999999999999943,219,801
146,128.34424800381476,-19.999999999999943,219,801
147,126.34424800381476,-18.999999999999943,219,801
148,127.34424800381476,-18.999999999999943,219,801
149,128.34424800381476,-18.999999999999943,219,801
150,126.34424800381476,-17.999999999999943,219,801
151,127.34424800381476,-17.999999999999943,219,801
152,128.34424800381476,-17.999999999999943,219,801
153,126.34424800381476,-16.999999999999943,219,801
154,127.34424800381476,-16.999999999999943,219,801
155,128.34424800381476,-16.999999999999943,219,801
156,126.34424800381476,-15.999999999999943,219,801
157,127.34424800381476,-15.999999999999943,219,801
158,128.34424800381476,-15.999999999999943,219,801
159,125.34424800381476,-14.999999999999943,219,801
160,126.34424800381476,-14.999999999999943,219,801
161,127.34424800381476,-14.999999999999943,219,801
162,128.34424800381476,-14.999999999999943,219,801
163,123.34424800381476,-13.999999999999943,219,801
164,124.34424800381476,-13.999999999999943,219,801
165,125.34424800381476,-13.999999999999943,219,801
166,126.34424800381476,-13.999999999999943,219,801
167,127.34424800381476,-13.999999999999943,219,801
168,128.34424800381476,-13.999999999999943,219,801
169,121.34424800381476,-12.999999999999943,219,801
170,122.34424800381476,-12.999999999999943,219,801
171,123.34424800381476,-12.999999999999943,219,801
172,124.34424800381476,-12.999999999999943,219,801
173,125.34424800381476,-12.999999999999943,219,801
174,126.34424800381476,-12.999999999999943,219,801
175,127.34424800381476,-12.999999999999943,219,801
176,119.34424800381476,-11.999999999999943,219,801
177,120.34424800381476,-11.999999999999943,219,801
178,121.34424800381476,-11.999999999999943,219,684
179,122.34424800381476,-11.999999999999943,219,801
180,123.34424800381476,-11.999999999999943,219,801
181,124.34424800381476,-11.999999999999943,219,801
182,125.34424800381476,-11.999999999999943,219,801
183,117.34424800381476,-10.999999999999943,219,801
184,118.34424800381476,-10.999999999999943,219,801
185,119.34424800381476,-10.999999999999943,219,65702
186,120.34424800381476,-10.999999999999943,219,675
187,121.34424800381476,-10.999999999999943,219,684
188,122.34424800381476,-10.999999999999943,219,684
189,123.34424800381476,-10.999999999999943,219,684
190,124.34424800381476,-10.999999999999943,219,801
191,115.34424800381476,-9.999999999999943,219,736
192,116.34424800381476,-9.999999999999943,219,736
193,117.34424800381476,-9.999999999999943,219,736
194,118.34424800381476,-9.999999999999943,219,736
195,119.34424800381476,-9.999999999999943,219,675
196,120.34424800381476,-9.999999999999943,219,675
197,121.34424800381476,-9.999999999999943,219,684
198,122.34424800381476,-9.999999999999943,219,684
199,113.34424800381476,-8.999999999999943,219,736
200,114.34424800381476,-8.999999999999943,219,736
201,115.34424800381476,-8.999999999999943,219,65702
