lon,lat,include
115.14590592905479,-59.99999999999994,0.0
116.14590592905479,-59.99999999999994,0.0
117.14590592905479,-59.99999999999994,0.0
118.14590592905479,-59.99999999999994,0.0
119.14590592905479,-59.99999999999994,0.0
120.14590592905479,-59.99999999999994,0.0
121.14590592905479,-59.99999999999994,0.0
122.14590592905479,-59.99999999999994,0.0
123.14590592905479,-59.99999999999994,0.0
124.14590592905479,-59.99999999999994,0.0
125.14590592905479,-59.99999999999994,0.0
126.14590592905479,-59.99999999999994,0.0
127.14590592905479,-59.99999999999994,0.0
128.14590592905478,-59.99999999999994,0.0
129.14590592905478,-59.99999999999994,0.0
130.14590592905478,-59.99999999999994,0.0
131.14590592905478,-59.99999999999994,0.0
132.14590592905478,-59.99999999999994,0.0
133.14590592905478,-59.99999999999994,0.0
115.14590592905479,-58.99999999999994,0.0
116.14590592905479,-58.99999999999994,0.0
117.14590592905479,-58.99999999999994,0.0
118.14590592905479,-58.99999999999994,0.0
119.14590592905479,-58.99999999999994,0.0
120.14590592905479,-58.99999999999994,0.0
121.14590592905479,-58.99999999999994,0.0
122.14590592905479,-58.99999999999994,0.0
123.14590592905479,-58.99999999999994,0.0
124.14590592905479,-58.99999999999994,0.0
125.14590592905479,-58.99999999999994,0.0
126.14590592905479,-58.99999999999994,0.0
127.14590592905479,-58.99999999999994,0.0
128.14590592905478,-58.99999999999994,0.0
129.14590592905478,-58.99999999999994,1.0
130.14590592905478,-58.99999999999994,1.0
131.14590592905478,-58.99999999999994,1.0
132.14590592905478,-58.99999999999994,0.0
133.14590592905478,-58.99999999999994,0.0
115.14590592905479,-57.99999999999994,0.0
116.14590592905479,-57.99999999999994,0.0
117.14590592905479,-57.99999999999994,0.0
118.14590592905479,-57.99999999999994,0.0
119.14590592905479,-57.99999999999994,0.0
120.14590592905479,-57.99999999999994,0.0
121.14590592905479,-57.99999999999994,0.0
122.14590592905479,-57.99999999999994,0.0
123.14590592905479,-57.99999999999994,0.0
124.14590592905479,-57.99999999999994,0.0
125.14590592905479,-57.99999999999994,0.0
126.14590592905479,-57.99999999999994,0.0
127.14590592905479,-57.99999999999994,0.0
128.14590592905478,-57.99999999999994,0.0
129.14590592905478,-57.99999999999994,1.0
130.14590592905478,-57.99999999999994,1.0
131.14590592905478,-57.99999999999994,1.0
132.14590592905478,-57.99999999999994,1.0
133.14590592905478,-57.99999999999994,0.0
115.14590592905479,-56.99999999999994,0.0
116.14590592905479,-56.99999999999994,0.0
117.14590592905479,-56.99999999999994,0.0
118.14590592905479,-56.99999999999994,0.0
119.14590592905479,-56.99999999999994,0.0
120.14590592905479,-56.99999999999994,0.0
121.14590592905479,-56.99999999999994,0.0
122.14590592905479,-56.99999999999994,0.0
123.14590592905479,-56.99999999999994,0.0
124.14590592905479,-56.99999999999994,0.0
125.14590592905479,-56.99999999999994,0.0
126.14590592905479,-56.99999999999994,0.0
127.14590592905479,-56.99999999999994,0.0
128.14590592905478,-56.99999999999994,0.0
129.14590592905478,-56.99999999999994,0.0
130.14590592905478,-56.99999999999994,1.0
131.14590592905478,-56.99999999999994,1.0
132.14590592905478,-56.99999999999994,1.0
133.14590592905478,-56.99999999999994,0.0
115.14590592905479,-55.99999999999994,0.0
116.14590592905479,-55.99999999999994,0.0
117.14590592905479,-55.99999999999994,0.0
118.14590592905479,-55.99999999999994,0.0
119.14590592905479,-55.99999999999994,0.0
120.14590592905479,-55.99999999999994,0.0
121.14590592905479,-55.99999999999994,0.0
122.14590592905479,-55.99999999999994,0.0
123.14590592905479,-55.99999999999994,0.0
124.14590592905479,-55.99999999999994,0.0
125.14590592905479,-55.99999999999994,0.0
126.14590592905479,-55.99999999999994,0.0
127.14590592905479,-55.99999999999994,0.0
128.14590592905478,-55.99999999999994,0.0
129.14590592905478,-55.99999999999994,0.0
130.14590592905478,-55.99999999999994,1.0
131.14590592905478,-55.99999999999994,1.0
132.14590592905478,-55.99999999999994,1.0
133.14590592905478,-55.99999999999994,1.0
115.14590592905479,-54.99999999999994,0.0
116.14590592905479,-54.99999999999994,0.0
117.14590592905479,-54.99999999999994,0.0
118.14590592905479,-54.99999999999994,0.0
119.14590592905479,-54.99999999999994,0.0
120.14590592905479,-54.99999999999994,0.0
121.14590592905479,-54.99999999999994,0.0
122.14590592905479,-54.99999999999994,0.0
123.14590592905479,-54.99999999999994,0.0
124.14590592905479,-54.99999999999994,0.0
125.14590592905479,-54.99999999999994,0.0
126.14590592905479,-54.99999999999994,0.0
127.14590592905479,-54.99999999999994,0.0
128.14590592905478,-54.99999999999994,1.0
129.14590592905478,-54.99999999999994,1.0
130.14590592905478,-54.99999999999994,1.0
131.14590592905478,-54.99999999999994,1.0
132.14590592905478,-54.99999999999994,1.0
133.14590592905478,-54.99999999999994,0.0
115.14590592905479,-53.99999999999994,0.0
116.14590592905479,-53.99999999999994,0.0
117.14590592905479,-53.99999999999994,0.0
118.14590592905479,-53.99999999999994,0.0
119.14590592905479,-53.99999999999994,0.0
120.14590592905479,-53.99999999999994,0.0
121.14590592905479,-53.99999999999994,0.0
122.14590592905479,-53.99999999999994,0.0
123.14590592905479,-53.99999999999994,0.0
124.14590592905479,-53.99999999999994,0.0
125.14590592905479,-53.99999999999994,0.0
126.14590592905479,-53.99999999999994,0.0
127.14590592905479,-53.99999999999994,1.0
128.14590592905478,-53.99999999999994,1.0
129.14590592905478,-53.99999999999994,1.0
130.14590592905478,-53.99999999999994,1.0
131.14590592905478,-53.99999999999994,1.0
132.14590592905478,-53.99999999999994,0.0
133.14590592905478,-53.99999999999994,0.0
115.14590592905479,-52.99999999999994,0.0
116.14590592905479,-52.99999999999994,0.0
117.14590592905479,-52.99999999999994,0.0
118.14590592905479,-52.99999999999994,0.0
119.14590592905479,-52.99999999999994,0.0
120.14590592905479,-52.99999999999994,0.0
121.14590592905479,-52.99999999999994,0.0
122.14590592905479,-52.99999999999994,0.0
123.14590592905479,-52.99999999999994,0.0
124.14590592905479,-52.99999999999994,0.0
125.14590592905479,-52.99999999999994,1.0
126.14590592905479,-52.99999999999994,1.0
127.14590592905479,-52.99999999999994,1.0
128.14590592905478,-52.99999999999994,1.0
129.14590592905478,-52.99999999999994,1.0
130.14590592905478,-52.99999999999994,1.0
131.14590592905478,-52.99999999999994,0.0
132.14590592905478,-52.99999999999994,0.0
133.14590592905478,-52.99999999999994,0.0
115.14590592905479,-51.99999999999994,0.0
116.14590592905479,-51.99999999999994,0.0
117.14590592905479,-51.99999999999994,0.0
118.14590592905479,-51.99999999999994,0.0
119.14590592905479,-51.99999999999994,0.0
120.14590592905479,-51.99999999999994,0.0
121.14590592905479,-51.99999999999994,0.0
122.14590592905479,-51.99999999999994,0.0
123.14590592905479,-51.99999999999994,0.0
124.14590592905479,-51.99999999999994,1.0
125.14590592905479,-51.99999999999994,1.0
126.14590592905479,-51.99999999999994,1.0
127.14590592905479,-51.99999999999994,1.0
128.14590592905478,-51.99999999999994,1.0
129.14590592905478,-51.99999999999994,0.0
130.14590592905478,-51.99999999999994,0.0
131.14590592905478,-51.99999999999994,0.0
132.14590592905478,-51.99999999999994,0.0
133.14590592905478,-51.99999999999994,0.0
115.14590592905479,-50.99999999999994,0.0
116.14590592905479,-50.99999999999994,0.0
117.14590592905479,-50.99999999999994,0.0
118.14590592905479,-50.99999999999994,0.0
119.14590592905479,-50.99999999999994,0.0
120.14590592905479,-50.99999999999994,0.0
121.14590592905479,-50.99999999999994,0.0
122.14590592905479,-50.99999999999994,0.0
123.14590592905479,-50.99999999999994,0.0
124.14590592905479,-50.99999999999994,1.0
125.14590592905479,-50.99999999999994,1.0
126.14590592905479,-50.99999999999994,1.0
127.14590592905479,-50.99999999999994,1.0
128.14590592905478,-50.99999999999994,0.0
129.14590592905478,-50.99999999999994,0.0
130.14590592905478,-50.99999999999994,0.0
131.14590592905478,-50.99999999999994,0.0
132.14590592905478,-50.99999999999994,0.0
133.14590592905478,-50.99999999999994,0.0
115.14590592905479,-49.99999999999994,0.0
116.14590592905479,-49.99999999999994,0.0
117.14590592905479,-49.99999999999994,0.0
118.14590592905479,-49.99999999999994,0.0
119.14590592905479,-49.99999999999994,0.0
120.14590592905479,-49.99999999999994,0.0
121.14590592905479,-49.99999999999994,0.0
122.14590592905479,-49.99999999999994,0.0
123.14590592905479,-49.99999999999994,1.0
124.14590592905479,-49.99999999999994,1.0
125.14590592905479,-49.99999999999994,1.0
126.14590592905479,-49.99999999999994,1.0
127.14590592905479,-49.99999999999994,0.0
128.14590592905478,-49.99999999999994,0.0
129.14590592905478,-49.99999999999994,0.0
130.14590592905478,-49.99999999999994,0.0
131.14590592905478,-49.99999999999994,0.0
132.14590592905478,-49.99999999999994,0.0
133.14590592905478,-49.99999999999994,0.0
115.14590592905479,-48.99999999999994,0.0
116.14590592905479,-48.99999999999994,0.0
117.14590592905479,-48.99999999999994,0.0
118.14590592905479,-48.99999999999994,0.0
119.14590592905479,-48.99999999999994,0.0
120.14590592905479,-48.99999999999994,0.0
121.14590592905479,-48.99999999999994,0.0
122.14590592905479,-48.99999999999994,0.0
123.14590592905479,-48.99999999999994,1.0
124.14590592905479,-48.99999999999994,1.0
125.14590592905479,-48.99999999999994,1.0
126.14590592905479,-48.99999999999994,0.0
127.14590592905479,-48.99999999999994,0.0
128.14590592905478,-48.99999999999994,0.0
129.14590592905478,-48.99999999999994,0.0
130.14590592905478,-48.99999999999994,0.0
131.14590592905478,-48.99999999999994,0.0
132.14590592905478,-48.99999999999994,0.0
133.14590592905478,-48.99999999999994,0.0
115.14590592905479,-47.99999999999994,0.0
116.14590592905479,-47.99999999999994,0.0
117.14590592905479,-47.99999999999994,0.0
118.14590592905479,-47.99999999999994,0.0
119.14590592905479,-47.99999999999994,0.0
120.14590592905479,-47.99999999999994,0.0
121.14590592905479,-47.99999999999994,0.0
122.14590592905479,-47.99999999999994,1.0
123.14590592905479,-47.99999999999994,1.0
124.14590592905479,-47.99999999999994,1.0
125.14590592905479,-47.99999999999994,1.0
126.14590592905479,-47.99999999999994,0.0
127.14590592905479,-47.99999999999994,0.0
128.14590592905478,-47.99999999999994,0.0
129.14590592905478,-47.99999999999994,0.0
130.14590592905478,-47.99999999999994,0.0
131.14590592905478,-47.99999999999994,0.0
132.14590592905478,-47.99999999999994,0.0
133.14590592905478,-47.99999999999994,0.0
115.14590592905479,-46.99999999999994,0.0
116.14590592905479,-46.99999999999994,0.0
117.14590592905479,-46.99999999999994,0.0
118.14590592905479,-46.99999999999994,0.0
119.14590592905479,-46.99999999999994,0.0
120.14590592905479,-46.99999999999994,0.0
121.14590592905479,-46.99999999999994,0.0
122.14590592905479,-46.99999999999994,1.0
123.14590592905479,-46.99999999999994,1.0
124.14590592905479,-46.99999999999994,1.0
125.14590592905479,-46.99999999999994,0.0
126.14590592905479,-46.99999999999994,0.0
127.14590592905479,-46.99999999999994,0.0
