lon,lat,include
128.0,-12.0,0.0
128.4,-12.0,0.0
128.8,-12.0,0.0
129.20000000000002,-12.0,0.0
129.60000000000002,-12.0,0.0
130.00000000000003,-12.0,0.0
130.40000000000003,-12.0,0.0
130.80000000000004,-12.0,0.0
131.20000000000005,-12.0,0.0
131.60000000000005,-12.0,0.0
132.00000000000006,-12.0,0.0
132.40000000000006,-12.0,0.0
132.80000000000007,-12.0,0.0
133.20000000000007,-12.0,0.0
133.60000000000008,-12.0,0.0
134.00000000000009,-12.0,0.0
134.4000000000001,-12.0,0.0
134.8000000000001,-12.0,0.0
135.2000000000001,-12.0,0.0
135.6000000000001,-12.0,0.0
136.0000000000001,-12.0,0.0
136.40000000000012,-12.0,0.0
136.80000000000013,-12.0,0.0
137.20000000000013,-12.0,0.0
137.60000000000014,-12.0,0.0
138.00000000000014,-12.0,0.0
138.40000000000015,-12.0,0.0
138.80000000000015,-12.0,0.0
139.20000000000016,-12.0,0.0
139.60000000000016,-12.0,0.0
140.00000000000017,-12.0,0.0
140.40000000000018,-12.0,0.0
140.80000000000018,-12.0,0.0
141.2000000000002,-12.0,0.0
141.6000000000002,-12.0,0.0
142.0000000000002,-12.0,0.0
142.4000000000002,-12.0,0.0
142.8000000000002,-12.0,0.0
143.20000000000022,-12.0,0.0
143.60000000000022,-12.0,0.0
144.00000000000023,-12.0,0.0
144.40000000000023,-12.0,0.0
144.80000000000024,-12.0,0.0
145.20000000000024,-12.0,0.0
145.60000000000025,-12.0,0.0
146.00000000000026,-12.0,0.0
146.40000000000026,-12.0,0.0
146.80000000000027,-12.0,0.0
147.20000000000027,-12.0,0.0
147.60000000000028,-12.0,0.0
148.00000000000028,-12.0,0.0
148.4000000000003,-12.0,0.0
148.8000000000003,-12.0,0.0
149.2000000000003,-12.0,0.0
149.6000000000003,-12.0,0.0
150.0000000000003,-12.0,0.0
150.40000000000032,-12.0,0.0
150.80000000000032,-12.0,0.0
151.20000000000033,-12.0,0.0
151.60000000000034,-12.0,0.0
128.0,-11.6,0.0
128.4,-11.6,0.0
128.8,-11.6,0.0
129.20000000000002,-11.6,0.0
129.60000000000002,-11.6,0.0
130.00000000000003,-11.6,0.0
130.40000000000003,-11.6,0.0
130.80000000000004,-11.6,0.0
131.20000000000005,-11.6,0.0
131.60000000000005,-11.6,0.0
132.00000000000006,-11.6,0.0
132.40000000000006,-11.6,0.0
132.80000000000007,-11.6,0.0
133.20000000000007,-11.6,0.0
133.60000000000008,-11.6,0.0
134.00000000000009,-11.6,0.0
134.4000000000001,-11.6,0.0
134.8000000000001,-11.6,0.0
135.2000000000001,-11.6,0.0
135.6000000000001,-11.6,0.0
136.0000000000001,-11.6,0.0
136.40000000000012,-11.6,0.0
136.80000000000013,-11.6,0.0
137.20000000000013,-11.6,0.0
137.60000000000014,-11.6,0.0
138.00000000000014,-11.6,0.0
138.40000000000015,-11.6,0.0
138.80000000000015,-11.6,0.0
139.20000000000016,-11.6,0.0
139.60000000000016,-11.6,0.0
140.00000000000017,-11.6,0.0
140.40000000000018,-11.6,0.0
140.80000000000018,-11.6,0.0
141.2000000000002,-11.6,0.0
141.6000000000002,-11.6,0.0
142.0000000000002,-11.6,0.0
142.4000000000002,-11.6,0.0
142.8000000000002,-11.6,0.0
143.20000000000022,-11.6,0.0
143.60000000000022,-11.6,0.0
144.00000000000023,-11.6,0.0
144.40000000000023,-11.6,0.0
144.80000000000024,-11.6,0.0
145.20000000000024,-11.6,0.0
145.60000000000025,-11.6,0.0
146.00000000000026,-11.6,0.0
146.40000000000026,-11.6,0.0
146.80000000000027,-11.6,0.0
147.20000000000027,-11.6,0.0
147.60000000000028,-11.6,0.0
148.00000000000028,-11.6,0.0
148.4000000000003,-11.6,0.0
148.8000000000003,-11.6,0.0
149.2000000000003,-11.6,0.0
149.6000000000003,-11.6,0.0
150.0000000000003,-11.6,0.0
150.40000000000032,-11.6,0.0
150.80000000000032,-11.6,0.0
151.20000000000033,-11.6,0.0
151.60000000000034,-11.6,0.0
128.0,-11.2,0.0
128.4,-11.2,0.0
128.8,-11.2,0.0
129.20000000000002,-11.2,0.0
129.60000000000002,-11.2,0.0
130.00000000000003,-11.2,0.0
130.40000000000003,-11.2,0.0
130.80000000000004,-11.2,0.0
131.20000000000005,-11.2,0.0
131.60000000000005,-11.2,0.0
132.00000000000006,-11.2,0.0
132.40000000000006,-11.2,0.0
132.80000000000007,-11.2,0.0
133.20000000000007,-11.2,0.0
133.60000000000008,-11.2,0.0
134.00000000000009,-11.2,0.0
134.4000000000001,-11.2,0.0
134.8000000000001,-11.2,0.0
135.2000000000001,-11.2,0.0
135.6000000000001,-11.2,0.0
136.0000000000001,-11.2,0.0
136.40000000000012,-11.2,0.0
136.80000000000013,-11.2,0.0
137.20000000000013,-11.2,0.0
137.60000000000014,-11.2,0.0
138.00000000000014,-11.2,0.0
138.40000000000015,-11.2,0.0
138.80000000000015,-11.2,0.0
139.20000000000016,-11.2,0.0
139.60000000000016,-11.2,0.0
140.00000000000017,-11.2,0.0
140.40000000000018,-11.2,0.0
140.80000000000018,-11.2,0.0
141.2000000000002,-11.2,0.0
141.6000000000002,-11.2,0.0
142.0000000000002,-11.2,0.0
142.4000000000002,-11.2,0.0
142.8000000000002,-11.2,0.0
143.20000000000022,-11.2,0.0
143.60000000000022,-11.2,0.0
144.00000000000023,-11.2,0.0
144.40000000000023,-11.2,0.0
144.80000000000024,-11.2,0.0
145.20000000000024,-11.2,0.0
145.60000000000025,-11.2,0.0
146.00000000000026,-11.2,0.0
146.40000000000026,-11.2,0.0
146.80000000000027,-11.2,0.0
147.20000000000027,-11.2,0.0
147.60000000000028,-11.2,0.0
148.00000000000028,-11.2,0.0
148.4000000000003,-11.2,0.0
148.8000000000003,-11.2,0.0
149.2000000000003,-11.2,0.0
149.6000000000003,-11.2,0.0
150.0000000000003,-11.2,0.0
150.40000000000032,-11.2,0.0
150.80000000000032,-11.2,0.0
151.20000000000033,-11.2,0.0
151.60000000000034,-11.2,0.0
128.0,-10.799999999999999,0.0
128.4,-10.799999999999999,0.0
128.8,-10.799999999999999,0.0
129.20000000000002,-10.799999999999999,0.0
129.60000000000002,-10.799999999999999,0.0
130.00000000000003,-10.799999999999999,0.0
130.40000000000003,-10.799999999999999,0.0
130.80000000000004,-10.799999999999999,0.0
131.20000000000005,-10.799999999999999,0.0
131.60000000000005,-10.799999999999999,0.0
132.00000000000006,-10.799999999999999,0.0
132.40000000000006,-10.799999999999999,0.0
132.80000000000007,-10.799999999999999,0.0
133.20000000000007,-10.799999999999999,0.0
133.60000000000008,-10.799999999999999,0.0
134.00000000000009,-10.799999999999999,0.0
134.4000000000001,-10.799999999999999,0.0
134.8000000000001,-10.799999999999999,0.0
135.2000000000001,-10.799999999999999,0.0
135.6000000000001,-10.799999999999999,0.0
136.0000000000001,-10.799999999999999,0.0
136.40000000000012,-10.799999999999999,0.0
136.80000000000013,-10.799999999999999,0.0
137.20000000000013,-10.799999999999999,0.0
137.60000000000014,-10.799999999999999,0.0
138.00000000000014,-10.799999999999999,0.0
138.40000000000015,-10.799999999999999,0.0
138.80000000000015,-10.799999999999999,0.0
139.20000000000016,-10.799999999999999,0.0
139.60000000000016,-10.799999999999999,0.0
140.00000000000017,-10.799999999999999,0.0
140.40000000000018,-10.799999999999999,0.0
140.80000000000018,-10.799999999999999,0.0
141.2000000000002,-10.799999999999999,0.0
141.6000000000002,-10.799999999999999,0.0
142.0000000000002,-10.799999999999999,0.0
142.4000000000002,-10.799999999999999,0.0
142.8000000000002,-10.799999999999999,0.0
143.20000000000022,-10.799999999999999,0.0
143.60000000000022,-10.799999999999999,0.0
144.00000000000023,-10.799999999999999,0.0
144.40000000000023,-10.799999999999999,0.0
144.80000000000024,-10.799999999999999,0.0
145.20000000000024,-10.799999999999999,0.0
145.60000000000025,-10.799999999999999,0.0
146.00000000000026,-10.799999999999999,0.0
146.40000000000026,-10.799999999999999,0.0
146.80000000000027,-10.799999999999999,0.0
147.20000000000027,-10.799999999999999,0.0
147.60000000000028,-10.799999999999999,0.0
148.00000000000028,-10.799999999999999,0.0
148.4000000000003,-10.799999999999999,0.0
148.8000000000003,-10.799999999999999,0.0
149.2000000000003,-10.799999999999999,0.0
149.6000000000003,-10.799999999999999,0.0
150.0000000000003,-10.799999999999999,0.0
150.40000000000032,-10.799999999999999,0.0
150.80000000000032,-10.799999999999999,0.0
151.20000000000033,-10.799999999999999,0.0
151.60000000000034,-10.799999999999999,0.0
128.0,-10.399999999999999,0.0
128.4,-10.399999999999999,0.0
128.8,-10.399999999999999,0.0
129.20000000000002,-10.399999999999999,0.0
129.60000000000002,-10.399999999999999,0.0
130.00000000000003,-10.399999999999999,0.0
130.40000000000003,-10.399999999999999,0.0
130.80000000000004,-10.399999999999999,0.0
131.20000000000005,-10.399999999999999,0.0
131.60000000000005,-10.399999999999999,0.0
132.00000000000006,-10.399999999999999,0.0
132.40000000000006,-10.399999999999999,0.0
132.80000000000007,-10.399999999999999,0.0
133.20000000000007,-10.399999999999999,0.0
133.60000000000008,-10.399999999999999,0.0
134.00000000000009,-10.399999999999999,0.0
134.4000000000001,-10.399999999999999,0.0
134.8000000000001,-10.399999999999999,0.0
135.2000000000001,-10.399999999999999,0.0
135.6000000000001,-10.399999999999999,0.0
136.0000000000001,-10.399999999999999,0.0
136.40000000000012,-10.399999999999999,0.0
136.80000000000013,-10.399999999999999,0.0
137.20000000000013,-10.399999999999999,0.0
137.60000000000014,-10.399999999999999,0.0
138.00000000000014,-10.399999999999999,0.0
138.40000000000015,-10.399999999999999,0.0
138.80000000000015,-10.399999999999999,0.0
139.20000000000016,-10.399999999999999,0.0
139.60000000000016,-10.399999999999999,0.0
140.00000000000017,-10.399999999999999,0.0
140.40000000000018,-10.399999999999999,0.0
140.80000000000018,-10.399999999999999,0.0
141.2000000000002,-10.399999999999999,0.0
141.6000000000002,-10.399999999999999,0.0
142.0000000000002,-10.399999999999999,0.0
142.4000000000002,-10.399999999999999,0.0
142.8000000000002,-10.399999999999999,0.0
143.20000000000022,-10.399999999999999,0.0
143.60000000000022,-10.399999999999999,0.0
144.00000000000023,-10.399999999999999,0.0
144.40000000000023,-10.399999999999999,0.0
144.80000000000024,-10.399999999999999,0.0
145.20000000000024,-10.399999999999999,0.0
145.60000000000025,-10.399999999999999,0.0
146.00000000000026,-10.399999999999999,0.0
146.40000000000026,-10.399999999999999,0.0
146.80000000000027,-10.399999999999999,0.0
147.20000000000027,-10.399999999999999,0.0
147.60000000000028,-10.399999999999999,0.0
148.00000000000028,-10.399999999999999,0.0
148.4000000000003,-10.399999999999999,0.0
148.8000000000003,-10.399999999999999,0.0
149.2000000000003,-10.399999999999999,0.0
149.6000000000003,-10.399999999999999,0.0
150.0000000000003,-10.399999999999999,1.0
150.40000000000032,-10.399999999999999,0.0
150.80000000000032,-10.399999999999999,0.0
151.20000000000033,-10.399999999999999,0.0
151.60000000000034,-10.399999999999999,0.0
128.0,-9.999999999999998,0.0
128.4,-9.999999999999998,0.0
128.8,-9.999999999999998,0.0
129.20000000000002,-9.999999999999998,0.0
129.60000000000002,-9.999999999999998,0.0
130.00000000000003,-9.999999999999998,0.0
130.40000000000003,-9.999999999999998,0.0
130.80000000000004,-9.999999999999998,0.0
131.20000000000005,-9.999999999999998,0.0
131.60000000000005,-9.999999999999998,0.0
132.00000000000006,-9.999999999999998,0.0
132.40000000000006,-9.999999999999998,0.0
132.80000000000007,-9.999999999999998,0.0
133.20000000000007,-9.999999999999998,0.0
133.60000000000008,-9.999999999999998,0.0
134.00000000000009,-9.999999999999998,0.0
134.4000000000001,-9.999999999999998,0.0
134.8000000000001,-9.999999999999998,0.0
135.2000000000001,-9.999999999999998,0.0
135.6000000000001,-9.999999999999998,0.0
136.0000000000001,-9.999999999999998,0.0
136.40000000000012,-9.999999999999998,0.0
136.80000000000013,-9.999999999999998,0.0
137.20000000000013,-9.999999999999998,0.0
137.60000000000014,-9.999999999999998,0.0
138.00000000000014,-9.999999999999998,0.0
138.40000000000015,-9.999999999999998,0.0
138.80000000000015,-9.999999999999998,0.0
139.20000000000016,-9.999999999999998,0.0
139.60000000000016,-9.999999999999998,0.0
140.00000000000017,-9.999999999999998,0.0
140.40000000000018,-9.999999999999998,0.0
140.80000000000018,-9.999999999999998,0.0
141.2000000000002,-9.999999999999998,0.0
141.6000000000002,-9.999999999999998,0.0
142.0000000000002,-9.999999999999998,0.0
142.4000000000002,-9.999999999999998,0.0
142.8000000000002,-9.999999999999998,0.0
143.20000000000022,-9.999999999999998,0.0
143.60000000000022,-9.999999999999998,0.0
144.00000000000023,-9.999999999999998,0.0
144.40000000000023,-9.999999999999998,0.0
144.80000000000024,-9.999999999999998,0.0
145.20000000000024,-9.999999999999998,0.0
145.60000000000025,-9.999999999999998,0.0
146.00000000000026,-9.999999999999998,0.0
146.40000000000026,-9.999999999999998,0.0
146.80000000000027,-9.999999999999998,0.0
147.20000000000027,-9.999999999999998,0.0
147.60000000000028,-9.999999999999998,0.0
148.00000000000028,-9.999999999999998,1.0
148.4000000000003,-9.999999999999998,1.0
148.8000000000003,-9.999999999999998,1.0
149.2000000000003,-9.999999999999998,1.0
149.6000000000003,-9.999999999999998,1.0
150.0000000000003,-9.999999999999998,0.0
150.40000000000032,-9.999999999999998,0.0
150.80000000000032,-9.999999999999998,0.0
151.20000000000033,-9.999999999999998,0.0
151.60000000000034,-9.999999999999998,0.0
128.0,-9.599999999999998,0.0
128.4,-9.599999999999998,0.0
128.8,-9.599999999999998,0.0
129.20000000000002,-9.599999999999998,0.0
129.60000000000002,-9.599999999999998,0.0
130.00000000000003,-9.599999999999998,0.0
130.40000000000003,-9.599999999999998,0.0
130.80000000000004,-9.599999999999998,0.0
131.20000000000005,-9.599999999999998,0.0
131.60000000000005,-9.599999999999998,0.0
132.00000000000006,-9.599999999999998,0.0
132.40000000000006,-9.599999999999998,0.0
132.80000000000007,-9.599999999999998,0.0
133.20000000000007,-9.599999999999998,0.0
133.60000000000008,-9.599999999999998,0.0
134.00000000000009,-9.599999999999998,0.0
134.4000000000001,-9.599999999999998,0.0
134.8000000000001,-9.599999999999998,0.0
135.2000000000001,-9.599999999999998,0.0
135.6000000000001,-9.599999999999998,0.0
136.0000000000001,-9.599999999999998,0.0
136.40000000000012,-9.599999999999998,0.0
136.80000000000013,-9.599999999999998,0.0
137.20000000000013,-9.599999999999998,0.0
137.60000000000014,-9.599999999999998,0.0
138.00000000000014,-9.599999999999998,0.0
138.40000000000015,-9.599999999999998,0.0
138.80000000000015,-9.599999999999998,0.0
139.20000000000016,-9.599999999999998,0.0
139.60000000000016,-9.599999999999998,0.0
140.00000000000017,-9.599999999999998,0.0
140.40000000000018,-9.599999999999998,0.0
140.80000000000018,-9.599999999999998,0.0
141.2000000000002,-9.599999999999998,0.0
141.6000000000002,-9.599999999999998,0.0
142.0000000000002,-9.599999999999998,0.0
142.4000000000002,-9.599999999999998,0.0
142.8000000000002,-9.599999999999998,0.0
143.20000000000022,-9.599999999999998,0.0
143.60000000000022,-9.599999999999998,0.0
144.00000000000023,-9.599999999999998,0.0
144.40000000000023,-9.599999999999998,0.0
144.80000000000024,-9.599999999999998,0.0
145.20000000000024,-9.599999999999998,0.0
145.60000000000025,-9.599999999999998,0.0
146.00000000000026,-9.599999999999998,0.0
146.40000000000026,-9.599999999999998,0.0
146.80000000000027,-9.599999999999998,0.0
147.20000000000027,-9.599999999999998,0.0
147.60000000000028,-9.599999999999998,1.0
148.00000000000028,-9.599999999999998,1.0
148.4000000000003,-9.599999999999998,1.0
148.8000000000003,-9.599999999999998,1.0
149.2000000000003,-9.599999999999998,1.0
149.6000000000003,-9.599999999999998,0.0
150.0000000000003,-9.599999999999998,0.0
150.40000000000032,-9.599999999999998,0.0
150.80000000000032,-9.599999999999998,0.0
151.20000000000033,-9.599999999999998,0.0
151.60000000000034,-9.599999999999998,0.0
128.0,-9.199999999999998,0.0
128.4,-9.199999999999998,0.0
128.8,-9.199999999999998,0.0
129.20000000000002,-9.199999999999998,0.0
129.60000000000002,-9.199999999999998,0.0
130.00000000000003,-9.199999999999998,0.0
130.40000000000003,-9.199999999999998,0.0
130.80000000000004,-9.199999999999998,0.0
131.20000000000005,-9.199999999999998,0.0
131.60000000000005,-9.199999999999998,0.0
132.00000000000006,-9.199999999999998,0.0
132.40000000000006,-9.199999999999998,0.0
132.80000000000007,-9.199999999999998,0.0
133.20000000000007,-9.199999999999998,0.0
133.60000000000008,-9.199999999999998,0.0
134.00000000000009,-9.199999999999998,0.0
134.4000000000001,-9.199999999999998,0.0
134.8000000000001,-9.199999999999998,0.0
135.2000000000001,-9.199999999999998,0.0
135.6000000000001,-9.199999999999998,0.0
136.0000000000001,-9.199999999999998,0.0
136.40000000000012,-9.199999999999998,0.0
136.80000000000013,-9.199999999999998,0.0
137.20000000000013,-9.199999999999998,0.0
137.60000000000014,-9.199999999999998,0.0
138.00000000000014,-9.199999999999998,0.0
138.40000000000015,-9.199999999999998,0.0
138.80000000000015,-9.199999999999998,0.0
139.20000000000016,-9.199999999999998,0.0
139.60000000000016,-9.199999999999998,0.0
140.00000000000017,-9.199999999999998,0.0
140.40000000000018,-9.199999999999998,0.0
140.80000000000018,-9.199999999999998,0.0
141.2000000000002,-9.199999999999998,1.0
141.6000000000002,-9.199999999999998,0.0
142.0000000000002,-9.199999999999998,0.0
142.4000000000002,-9.199999999999998,1.0
142.8000000000002,-9.199999999999998,1.0
