distance,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,dist_nearest_edge,dist_from_start,subducting_abs_rate,subducting_abs_angle,seafloor_age,carbonate_sediment_thickness,total_sediment_thick,lon,lat,prob,var
0.23433406349230845,-0.7127045496843357,0.4647120889737717,-0.24262964159712888,0.01199761351017636,0.6845923367926823,0.0880931490732931,-0.41372276512008577,0.6871979323247733,-0.08790149991315266,0.275029737314662,0.705044636579796,-0.6442797508215201,0.6507247091786732,123.861,-59.0,0.0,0.0
0.23433406349230845,-0.7127045496843357,0.4647120889737717,-0.24262964159712888,0.01199761351017636,0.6845923367926823,0.0880931490732931,-0.41372276512008577,0.6871979323247733,-0.08790149991315266,0.275029737314662,0.705044636579796,-0.6442797508215201,0.6507247091786732,124.861,-59.0,0.0,0.0
0.23433406349230845,-0.7127045496843357,0.4647120889737717,-0.24262964159712888,0.01199761351017636,0.6845923367926823,0.0880931490732931,-0.41372276512008577,0.6871979323247733,-0.08790149991315266,0.275029737314662,0.705044636579796,-0.6442797508215201,0.6507247091786732,125.861,-59.0,0.0,0.0
0.23433406349230845,-0.7127045496843357,0.4647120889737717,-0.24262964159712888,0.01199761351017636,0.6845923367926823,0.0880931490732931,-0.41372276512008577,0.6871979323247733,-0.08790149991315266,0.275029737314662,0.705044636579796,-0.6442797508215201,0.6507247091786732,126.861,-59.0,0.0,0.0
0.23433406349230845,-0.7127045496843357,0.4647120889737717,-0.24262964159712888,0.01199761351017636,0.6845923367926823,0.0880931490732931,-0.41372276512008577,0.6871979323247733,-0.08790149991315266,0.275029737314662,0.705044636579796,-0.6442797508215201,0.6507247091786732,124.861,-58.0,0.0,0.0
0.23433406349230845,-0.7127045496843357,0.4647120889737717,-0.24262964159712888,0.01199761351017636,0.6845923367926823,0.0880931490732931,-0.41372276512008577,0.6871979323247733,-0.08790149991315266,0.275029737314662,0.705044636579796,-0.6442797508215201,0.6507247091786732,125.861,-58.0,0.0,0.0
0.23433406349230845,-0.7127045496843357,0.4647120889737717,-0.24262964159712888,0.01199761351017636,0.6845923367926823,0.0880931490732931,-0.41372276512008577,0.6871979323247733,-0.08790149991315266,0.275029737314662,0.705044636579796,-0.6442797508215201,0.6507247091786732,126.861,-58.0,0.0,0.0
0.23433406349230845,-0.7127045496843357,0.4647120889737717,-0.24262964159712888,0.01199761351017636,0.6845923367926823,0.0880931490732931,-0.41372276512008577,0.6871979323247733,-0.08790149991315266,0.275029737314662,0.705044636579796,-0.6442797508215201,0.6507247091786732,127.861,-58.0,0.0,0.0
0.23433406349230845,-0.7127045496843357,0.4647120889737717,-0.24262964159712888,0.01199761351017636,0.6845923367926823,0.0880931490732931,-0.41372276512008577,0.6871979323247733,-0.08790149991315266,0.275029737314662,0.705044636579796,-0.6442797508215201,0.6507247091786732,124.861,-57.0,0.0,0.0
0.23433406349230845,-0.7127045496843357,0.4647120889737717,-0.24262964159712888,0.01199761351017636,0.6845923367926823,0.0880931490732931,-0.41372276512008577,0.6871979323247733,-0.08790149991315266,0.275029737314662,0.705044636579796,-0.6442797508215201,0.6507247091786732,125.861,-57.0,0.0,0.0
