distance_deg,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,dist_nearest_edge_deg,dist_from_start_deg,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,seafloor_age_ma,carbonate_sediment_thickness_m,total_sediment_thick_m,lon,lat,prob,var
3.151895776992363,-0.7207045706821393,-0.5149032340520997,0.6831283612775607,-1.1698017323692242,0.990067326867417,0.14184305956735443,-1.0155236993211618,-1.2113120453942006,-0.28913916008587665,1.8896996171679166,-2.3277268878795465,-0.4374265812650526,-0.016321609190059518,-0.32947828258053624,149.0,-14.046,0.09951186083939075,0.006299652932059775
2.973049151467752,-0.7207045706821393,-0.5149032340520997,0.6831283612775607,-1.1698017323692242,0.990067326867417,0.14184305956735443,-1.0155236993211618,-1.2113120453942006,-0.28913916008587665,1.8896996171679166,-2.3277268878795465,-0.4374265812650526,-0.016321609190059518,-0.32947828258053624,150.0,-14.046,0.09951186083939075,0.006299652932059775
2.9283374950865997,-0.7207045706821393,-0.5149032340520997,0.6817991368567701,-1.1690507818097906,0.990067326867417,0.14152142898046252,-0.945876151493387,-1.184097179562323,-0.28913916008587665,1.887867628949163,-2.326648418185851,-0.4374265812650526,-0.016321609190059518,-0.32947828258053624,151.0,-14.046,0.0913293957276642,0.006166685852831748
2.8836258387054468,-0.7207045706821393,-0.5149032340520997,0.6738237903320259,-1.1654033076639707,0.990067326867417,0.13991327604600265,-0.5866414311185482,-1.0437257663242172,-0.28913916008587665,1.8768756996366383,-2.3214101368164712,-0.37172677451915787,-0.016321609190059518,-0.30368161531822574,152.0,-14.046,0.049601310580976075,0.006208911616581639
2.8836258387054468,-0.7207045706821393,-0.5149032340520997,0.6605315461241187,-1.2557319320986866,0.5040342754961386,0.20946589046139555,0.1281623492191414,-0.7644153012075781,-0.16499204859918984,1.8585558174490977,-2.4511346342581586,-0.5538161265489786,0.7276188847648043,-0.3739791830112995,153.0,-14.046,0.22596665770905527,0.009466548956068176
2.7494908695619897,-0.7207045706821393,-0.5149032340520997,0.6538854240201653,-1.2532645231176909,0.5040342754961386,0.20825977576055077,-0.07344897344020701,-0.6541234765204951,-0.16499204859918984,1.849395876355327,-2.4475910909788725,-0.6586405373120915,0.9673840973027559,-0.41742446534437233,154.0,-14.046,0.2775469367460684,0.007895249519244347
2.3917976185127685,-0.7207045706821393,-0.5149032340520997,0.6831283612775607,-1.1698017323692242,0.990067326867417,0.14184305956735443,-1.0155236993211618,-1.2113120453942006,-0.28913916008587665,1.8896996171679166,-2.3277268878795465,-0.4374265812650526,-0.016321609190059518,-0.32947828258053624,149.0,-13.046,0.09951186083939075,0.006299652932059775
2.2129509929881577,-0.7207045706821393,-0.5149032340520997,0.6831283612775607,-1.1698017323692242,0.990067326867417,0.14184305956735443,-1.0155236993211618,-1.2113120453942006,-0.28913916008587665,1.8896996171679166,-2.3277268878795465,-0.4374265812650526,-0.016321609190059518,-0.32947828258053624,150.0,-13.046,0.09951186083939075,0.006299652932059775
2.1235276802258523,-0.7207045706821393,-0.5149032340520997,0.6817991368567701,-1.1690507818097906,0.990067326867417,0.14152142898046252,-0.945876151493387,-1.184097179562323,-0.28913916008587665,1.887867628949163,-2.326648418185851,-0.4374265812650526,-0.016321609190059518,-0.32947828258053624,151.0,-13.046,0.0913293957276642,0.006166685852831748
2.1235276802258523,-0.7207045706821393,-0.5149032340520997,0.6738237903320259,-1.1654033076639707,0.990067326867417,0.13991327604600265,-0.5866414311185482,-1.0437257663242172,-0.28913916008587665,1.8768756996366383,-2.3214101368164712,-0.37172677451915787,-0.016321609190059518,-0.30368161531822574,152.0,-13.046,0.049601310580976075,0.006208911616581639
