distance_deg,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,dist_nearest_edge_deg,dist_from_start_deg,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,seafloor_age_ma,carbonate_sediment_thickness_m,total_sediment_thick_m,lon,lat,prob,var
0.006535373002469591,-0.7429193617491997,-0.844054726682887,-0.817843383793811,-0.15877307924384024,-4.183231038035308,-0.8002175767908509,-1.187266007185281,-1.4002128743906388,-0.3503319292903439,0.050767345546820934,-1.5291197107569692,-1.730758117746635,-0.11420633366915409,-0.5296778549097397,169.0,-39.669,0.05966624994180875,0.0003574091678422331
-0.2634688944709928,-0.7429193617491997,-0.844054726682887,-0.817843383793811,-0.15877307924384024,-4.183231038035308,-0.8002175767908509,-1.187266007185281,-1.4002128743906388,-0.3503319292903439,0.050767345546820934,-1.5291197107569692,-1.730758117746635,-0.11420633366915409,-0.5296778549097397,169.0,-38.669,0.0999954212498222,0.00109608083736564
-0.5184729248625962,-0.7429193617491997,-0.844054726682887,-0.817843383793811,-0.15877307924384024,-4.183231038035308,-0.8002175767908509,-1.187266007185281,-1.4002128743906388,-0.3503319292903439,0.050767345546820934,-1.5291197107569692,-1.730758117746635,-0.11420633366915409,-0.5296778549097397,169.0,-37.669,0.14419393596680957,0.0023329847612327545
-0.6384748215174684,-0.7429193617491997,-0.844054726682887,-0.817843383793811,-0.15877307924384024,-4.183231038035308,-0.8002175767908509,-1.187266007185281,-1.4002128743906388,-0.3503319292903439,0.050767345546820934,-1.5291197107569692,-1.730758117746635,-0.11420633366915409,-0.5296778549097397,168.0,-36.669,0.1473958068652656,0.002096713643794666
-0.7584767181723405,-0.7429193617491997,-0.844054726682887,-0.817843383793811,-0.15877307924384024,-4.183231038035308,-0.8002175767908509,-1.187266007185281,-1.4002128743906388,-0.3503319292903439,0.050767345546820934,-1.5291197107569692,-1.730758117746635,-0.11420633366915409,-0.5296778549097397,169.0,-36.669,0.1579761927037737,0.0022090565547537074
-0.5784738731900322,-0.7429193617491997,-0.844054726682887,-0.817843383793811,-0.15877307924384024,-4.183231038035308,-0.8002175767908509,-1.187266007185281,-1.4002128743906388,-0.3503319292903439,0.050767345546820934,-1.5291197107569692,-1.730758117746635,-0.11420633366915409,-0.5296778549097397,167.0,-35.669,0.14703236582716867,0.0022230276680810183
-0.7884771923360586,-0.7429193617491997,-0.844054726682887,-0.817843383793811,-0.15877307924384024,-4.183231038035308,-0.8002175767908509,-1.187266007185281,-1.4002128743906388,-0.3503319292903439,0.050767345546820934,-1.5291197107569692,-1.730758117746635,-0.11420633366915409,-0.5296778549097397,168.0,-35.669,0.15934839571876366,0.0021298981280670074
-0.9684800373183667,-0.7429193617491997,-0.844054726682887,-0.817843383793811,-0.15877307924384024,-4.183231038035308,-0.8002175767908509,-1.187266007185281,-1.4002128743906388,-0.3503319292903439,0.050767345546820934,-1.5291197107569692,-1.730758117746635,-0.11420633366915409,-0.5296778549097397,169.0,-35.669,0.1675903223693188,0.0014877401426519163
-0.5934741102718912,-0.7429193617491997,-0.844054726682887,-0.817843383793811,-0.20764249783329433,0.4626614972942278,-0.7442530926245151,-0.9973961333062628,-1.2922238838662692,-0.35820418989257924,0.050767345546820934,-1.6187271776671834,-1.730758117746635,-0.11420633366915409,-0.5296778549097397,167.0,-34.669,0.15681781106136547,0.0032348274678240057
-0.8034774294179176,-0.7429193617491997,-0.844054726682887,-0.817843383793811,-0.20994431827410198,0.4626614972942278,-0.7446732464095477,-1.0504480098312827,-1.32239727827749,-0.35820418989257924,0.050767345546820934,-1.6229478192245483,-1.730758117746635,-0.11420633366915409,-0.5296778549097397,168.0,-34.669,0.17460859068952977,0.002869478892147067
-1.0284809856458028,-0.7429193617491997,-0.844054726682887,-0.817843383793811,-0.20994431827410198,0.4626614972942278,-0.7446732464095477,-1.0504480098312827,-1.32239727827749,-0.35820418989257924,0.050767345546820934,-1.6229478192245483,-1.730758117746635,-0.11420633366915409,-0.5296778549097397,169.0,-34.669,0.18155145993083002,0.0020364421794039334
-0.3684705540440059,-0.7429193617491997,-0.844054726682887,0.3429084029830636,-0.3717800015739609,0.4626614972942278,-0.5835862852280675,-0.8940845842838558,-1.2334651684338915,-0.30572245254434427,2.2020680216350788,-1.9196913871808372,-1.730758117746635,-0.11420633366915409,-0.5296778549097397,166.0,-33.669,0.1580335674483238,0.0029782018220760797
-0.5784738731900322,-0.7429193617491997,-0.844054726682887,0.3429084029830636,-0.3717800015739609,0.4626614972942278,-0.5835862852280675,-0.8940845842838558,-1.2334651684338915,-0.30572245254434427,2.2020680216350788,-1.9196913871808372,-1.730758117746635,-0.11420633366915409,-0.5296778549097397,167.0,-33.669,0.18041436694802002,0.003662088221860238
-0.7884771923360586,-0.7429193617491997,-0.844054726682887,0.3429084029830636,-0.3717800015739609,0.4626614972942278,-0.5835862852280675,-0.8940845842838558,-1.2334651684338915,-0.30572245254434427,2.2020680216350788,-1.9196913871808372,-1.730758117746635,-0.11420633366915409,-0.5296778549097397,168.0,-33.669,0.1916931326944029,0.0034912159145305014
-0.9984805114820848,-0.7429193617491997,-0.844054726682887,0.3429084029830636,-0.369566712688569,0.4626614972942278,-0.5836703159850741,-0.8410327077588362,-1.2032917740226707,-0.30572245254434427,2.2020680216350788,-1.915633077991063,-1.730758117746635,-0.11420633366915409,-0.5296778549097397,169.0,-33.669,0.20243447343658832,0.002586010981334938
-0.5034726877807372,-0.7429193617491997,-0.844054726682887,0.34035168098575763,-0.36505160336236936,0.4626614972942278,-0.5838383774990871,-0.7377211587364292,-1.1445330585902933,-0.30572245254434427,2.1973294738903904,-1.9073541272439238,-1.730758117746635,-0.11420633366915409,-0.5296778549097397,167.0,-32.669,0.17461633990485098,0.003874685472260843
-0.7134760069267634,-0.7429193617491997,-0.844054726682887,0.3390733199871047,-0.32990457586234534,-0.15679084074971011,-0.6131651116943593,-0.6344096097140223,-1.0857743431579159,-0.32409106061622656,2.1949602000180466,-1.8429081773103098,-1.730758117746635,-0.11420633366915409,-0.5296778549097397,168.0,-32.669,0.16984864929402663,0.0021127831930858715
1.0115512574870238,-0.7429193617491997,-0.844054726682887,-0.8331837157776464,0.048390760428845755,-0.4665170097716795,-0.8815593495731529,-0.26583867806651656,-0.005884437914221111,-0.22437575965458023,0.022336059078694157,-1.1492619705941047,-1.6644883845960907,-0.4397868683357258,-1.1732767326780635,160.0,-28.669,0.0015361000401283964,1.2239931035414533e-05
1.3865571845334992,-0.7429193617491997,-0.844054726682887,-0.8523591307574405,0.059634267966636796,-0.15679084074971011,-0.8594592604804407,-1.011357153444426,0.4165430838428712,-0.2427443677264623,-0.013203049006464154,-1.1286457599100523,-1.6825193720610796,-0.7067933348496664,-1.270338790629134,158.0,-27.669,0.02619564352552583,0.0003004259430281153
1.1765538653874732,-0.7429193617491997,-0.844054726682887,-0.8523591307574405,0.059634267966636796,-0.15679084074971011,-0.8594592604804407,-1.011357153444426,0.4165430838428712,-0.2427443677264623,-0.013203049006464154,-1.1286457599100523,-1.6825193720610796,-0.7067933348496664,-1.270338790629134,159.0,-27.669,0.02676962189299086,0.0002970735434608699
0.9515503091595877,-0.7429193617491997,-0.844054726682887,-0.8523591307574405,0.059634267966636796,-0.15679084074971011,-0.8594592604804407,-1.011357153444426,0.4165430838428712,-0.2427443677264623,-0.013203049006464154,-1.1286457599100523,-1.6825193720610796,-0.7067933348496664,-1.270338790629134,160.0,-27.669,0.027473384979836358,0.0002860838992673702
0.7415469900135616,-0.7429193617491997,-0.844054726682887,-0.8344620767762994,-0.026064277675739204,0.4626614972942278,-0.8085366217344955,-0.3160983505639036,0.021112809716871243,-0.30572245254434427,0.019966785206350313,-1.2857834917381086,-1.6644883845960907,-0.4397868683357258,-1.1732767326780635,161.0,-27.669,0.017920732160395747,0.00039927435450879165
0.5165434337856764,-0.7429193617491997,-0.844054726682887,-0.8344620767762994,-0.026064277675739204,0.4626614972942278,-0.8085366217344955,-0.3160983505639036,0.021112809716871243,-0.30572245254434427,0.019966785206350313,-1.2857834917381086,-1.6644883845960907,-0.4397868683357258,-1.1732767326780635,162.0,-27.669,0.023798144044998616,0.00036366364305833506
0.276539640475932,-0.7429193617491997,-0.844054726682887,-0.8344620767762994,-0.026064277675739204,0.4626614972942278,-0.8085366217344955,-0.3160983505639036,0.021112809716871243,-0.30572245254434427,0.019966785206350313,-1.2857834917381086,-1.6644883845960907,-0.4397868683357258,-1.1732767326780635,163.0,-27.669,0.04492744406048601,0.000557941503424175
1.086552442896319,-0.7429193617491997,-0.844054726682887,-0.8523591307574405,0.059634267966636796,-0.15679084074971011,-0.8594592604804407,-1.011357153444426,0.4165430838428712,-0.2427443677264623,-0.013203049006464154,-1.1286457599100523,-1.6825193720610796,-0.7067933348496664,-1.270338790629134,159.0,-26.669,0.027305527215131208,0.0002859421987907729
0.8615488866684339,-0.7429193617491997,-0.844054726682887,-0.8523591307574405,0.059634267966636796,-0.15679084074971011,-0.8594592604804407,-1.011357153444426,0.4165430838428712,-0.2427443677264623,-0.013203049006464154,-1.1286457599100523,-1.6825193720610796,-0.7067933348496664,-1.270338790629134,160.0,-26.669,0.028219533561046874,0.0002832512913638254
0.6365453304405484,-0.7429193617491997,-0.844054726682887,-0.8523591307574405,0.059634267966636796,-0.15679084074971011,-0.8594592604804407,-1.011357153444426,0.4165430838428712,-0.2427443677264623,-0.013203049006464154,-1.1286457599100523,-1.6825193720610796,-0.7067933348496664,-1.270338790629134,161.0,-26.669,0.03328947480299369,0.0003022937071270184
0.4265420112945221,-0.7429193617491997,-0.844054726682887,-0.8523591307574405,0.059634267966636796,-0.15679084074971011,-0.8594592604804407,-1.011357153444426,0.4165430838428712,-0.2427443677264623,-0.013203049006464154,-1.1286457599100523,-1.6825193720610796,-0.7067933348496664,-1.270338790629134,162.0,-26.669,0.047222252869635904,0.0003915445469477701
0.21653869214849586,-0.7429193617491997,-0.844054726682887,-0.8510807697587875,0.18596879754480897,0.4626614972942278,-0.981387888896887,-0.9610974809470387,0.38795776282171435,-0.045937852670581446,-0.010833775134120309,-0.8969974713577413,-1.6825193720610796,-0.7067933348496664,-1.270338790629134,163.0,-26.669,0.06616024759349218,0.0005086879619020134
0.006535373002469591,-0.7429193617491997,-0.844054726682887,-0.8510807697587875,0.18596879754480897,0.4626614972942278,-0.981387888896887,-0.9610974809470387,0.38795776282171435,-0.045937852670581446,-0.010833775134120309,-0.8969974713577413,-1.6825193720610796,-0.7067933348496664,-1.270338790629134,164.0,-26.669,0.0869216457603384,0.0004019002657316119
