distance_deg,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,dist_nearest_edge_deg,dist_from_start_deg,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,seafloor_age_ma,carbonate_sediment_thickness_m,total_sediment_thick_m,lon,lat,prob,var
-0.3234810879635874,1.4385109834949188,-0.5235617278475699,1.5019979546694098,-1.1982859119074567,0.7891156617482414,-0.9869886761909145,0.5889507643757323,0.1621738331356901,-0.5554960221650458,-0.27729703906946307,-0.7433692357655955,-0.15934387299932976,0.395202779799626,-0.35256095858699604,169.0,-18.423,0.4366801695299493,0.004259680034872057
0.03797956093499634,1.3767660300951574,-0.5064133641230135,1.4270981610755749,-1.184590611766808,0.4366950749480559,-0.9917348008253957,0.2085379139949645,0.3779513422097878,-0.5851384109290205,-0.29270987594379294,-0.7262161835347454,-0.07727933645963145,0.16391726894457062,-0.35256095858699604,169.0,-17.423,0.38731484454397713,0.0038376793103693852
-0.5042114124128793,1.2963104847560742,-0.3668976641911289,1.3344589426832003,-1.1209763477998893,-0.9729872722526854,-1.0446201896096141,-0.28282868441352765,0.6595977751065053,-0.8249722836557245,-0.3103245466573127,-0.6306683222800876,0.23904744091147523,0.16391726894457062,-0.27854849658712116,168.0,-16.423,0.45569822662627235,0.004866782869305188
-1.648836800591728,1.3056657807257348,-0.36795620516178046,1.344314178682389,-1.1227591679365418,-0.9729872722526854,-1.0448744462864614,-0.2233891765415327,0.6255276420948055,-0.8249722836557245,-0.30812271281812276,-0.6316063798239623,0.23904744091147523,0.16391726894457062,-0.27854849658712116,169.0,-16.423,0.48303593000383505,0.00439310369526822
-0.08250732203119816,1.2345655313563126,-0.44438286324282805,1.2615301962892032,-1.141478779371393,0.7891156617482414,-1.0106345471377045,-0.6632415347942957,0.8799179685821629,-0.6821498650656647,-0.32353554969245235,-0.6759631008271765,0.23904744091147523,0.16391726894457062,-0.27854849658712116,168.0,-15.423,0.378821678225205,0.005670154673299597
-1.1668892687269494,1.2607603600713628,-0.446288236990001,1.2910959042867696,-1.1460979042709019,0.7891156617482414,-1.0110583082657831,-0.5086988143271086,0.7890642805509637,-0.6821498650656647,-0.3191318820140725,-0.6787772734588002,0.23904744091147523,0.16391726894457062,-0.27854849658712116,169.0,-15.423,0.4568371429616652,0.00518957026134269
0.03797956093499634,1.1391415124657718,-0.9008257297878106,1.1412963170991002,-1.304120598201464,0.0842744881478703,-0.8301970588018049,-1.0198785820262657,-1.1597473277182568,0.1262789194063712,-0.3411502204059721,-0.9470617310069412,1.1446674327963728,-1.5246899628560096,-0.1397088900670695,168.0,-14.423,0.3304717101880358,0.004903555253677389
-0.8656720613114631,1.16346528198689,-1.0443638854081714,1.1728330722965044,-1.361900178084793,-0.6205666854524999,-0.771379014224485,-1.1030938930470586,1.1297656106679603,0.3984499435119567,-0.33674655272759224,-1.0438156662465807,1.1446674327963728,-1.5246899628560096,-0.1397088900670695,169.0,-14.423,0.38717469031288154,0.00550024019763583
-1.7090802420748252,1.1035913877810606,-0.9054833100586777,1.0979332787026692,-1.3016084425543628,0.0842744881478703,-0.8301123065761892,-0.8098589875452168,-1.039366191076918,0.1262789194063712,-0.3455538880843521,-0.9421034268464613,1.1889008000092598,-1.5246899628560096,-0.14536139313149907,168.0,-13.423,0.4036516034997585,0.004440337416399943
-0.8054286198283658,1.1035913877810606,-0.9054833100586777,1.0979332787026692,-1.3016084425543628,0.0842744881478703,-0.8301123065761892,-0.8098589875452168,-1.039366191076918,0.1262789194063712,-0.3455538880843521,-0.9421034268464613,1.1889008000092598,-1.5246899628560096,-0.14536139313149907,169.0,-13.423,0.3970800585263299,0.005158936207865292
-0.624698295379074,1.0119094872783845,-0.6772618767861864,0.9855835883119173,-1.1990962846968445,0.4366950749480559,-0.9221532235948773,-0.3898197985831187,-0.7281923095700612,-0.2671564223700196,-0.36316855879787185,-0.7843757512549717,0.8408540422025959,-1.5246899628560096,-0.19961217449596583,167.0,-12.423,0.45695961077283903,0.007197945222464373
-1.5283499176255333,1.0362332567995027,-0.6764150440096651,1.0151492963094837,-1.2031481486437818,0.4366950749480559,-0.9223227280461088,-0.4135956017319166,-0.8122319709989203,-0.2671564223700196,-0.35876489111949184,-0.7873239321071491,0.8408540422025959,-1.5246899628560096,-0.19961217449596583,168.0,-12.423,0.4715463682257644,0.006685086109438293
-0.5644548538959766,1.0624280855145531,-0.6757799194272742,1.0466860515068876,-1.2070379380328418,0.4366950749480559,-0.9225769847229559,-0.5641756883409706,-0.8985429746285595,-0.2671564223700196,-0.354361223441112,-0.7902721129593265,1.1889008000092598,-1.5246899628560096,-0.14536139313149907,169.0,-12.423,0.40697485798692395,0.00537308510861117
-0.9861589442776578,0.7892534432004565,0.5542446884699188,-1.7699403970612675,-0.6611708271014223,-0.6205666854524999,-1.4076987241474221,0.4066696069016145,-0.342064135437465,-1.2130181002023015,-0.4380309093303307,-0.015302573498337304,-0.17447634073005414,0.6870175565809359,-0.35390784408281717,163.0,-11.423,0.8990677526738935,0.0014405595944352039
-1.2271327102100469,0.7798981472307955,1.1034157440439838,-1.7719114442611057,-0.4521756847183861,0.0842744881478703,1.4270089660220613,0.05003255966964451,-0.5464849335076629,-1.0378585302333605,-0.4248199062951908,0.3270884300158988,-0.17447634073005414,0.6870175565809359,-0.35390784408281717,164.0,-11.423,0.8386501870198266,0.002531288422474922
-1.046402385760755,0.7761560288429313,1.1178119012448462,-1.775853538660781,-0.44893419356083614,0.0842744881478703,1.425483425960978,-0.30660448756232567,-0.750905731577861,-1.0378585302333605,-0.413810737099241,0.33285078349970004,-0.41106665352003546,0.3703539232614795,-0.4011813169771286,165.0,-11.423,0.8238191714657468,0.0029506850704613943
-0.26323764648049003,0.9576487706543517,-0.541133507960387,0.9264521723167846,-1.1363734307982518,0.7891156617482414,-0.9755471257327902,-0.7028678733756256,-0.548756275708443,-0.4638740932582151,-0.37417772799382165,-0.6939202023813478,0.8408540422025959,-1.0731097815377713,-0.19961217449596583,167.0,-11.423,0.4683243316970813,0.008722459573899843
0.7006574172490668,0.9707461850118769,-0.5415569243486477,0.9402495027156489,-1.139290772840047,0.7891156617482414,-0.975631877958406,-0.6236151962129657,-0.5941831197240426,-0.4638740932582151,-0.3719758941546317,-0.6951262763663293,0.8408540422025959,-1.0731097815377713,-0.19961217449596583,168.0,-11.423,0.37691259014037437,0.0055910650671987605
1.6645524809786236,0.9988120729208592,-0.5426154653192993,0.971786257913053,-1.145044419644698,0.7891156617482414,-0.975970886860869,-0.4651098418876457,-0.6827654655544616,-0.4638740932582151,-0.3653703926370618,-0.6978064407773996,0.8408540422025959,-1.0731097815377713,-0.19961217449596583,169.0,-11.423,0.37025109736973216,0.005587399441025639
-1.2873761516931441,0.8060929759458461,0.10267111038993376,0.8042472459268436,-0.8340233430777758,0.0842744881478703,-1.2292105370006845,0.7434934848429197,-0.14900004837116687,-1.0998380703762165,-0.4512419123654704,-0.2955137626757414,0.830086709394196,-0.5401336663029119,-0.1603979344864856,161.0,-10.423,0.856418462178674,0.008321184859576208
-0.7451851783452684,0.7855113248125922,0.5584788523525253,-1.7699403970612675,-0.6597931933594635,-0.6205666854524999,-1.4082919897267325,0.2759026895832255,-0.41701842806320427,-1.2130181002023015,-0.43362724165195066,-0.014632532395569709,-0.17447634073005414,0.6870175565809359,-0.35390784408281717,162.0,-10.423,0.8841158380356069,0.0014031504487618275
-0.8656720613114631,0.7761560288429313,1.115059694721152,-1.775853538660781,-0.44958249179234616,0.0842744881478703,1.4258224348634412,-0.23527707811593163,-0.7100215719638214,-1.0378585302333605,-0.4160125709384309,0.33164470951471836,-0.41106665352003546,0.3703539232614795,-0.4011813169771286,163.0,-10.423,0.8339102814602446,0.002988375824294103
-0.9861589442776578,0.772413910455067,1.1048977014028962,-1.7797956330604565,-0.45606547410744613,0.4366950749480559,1.4345519141018621,-0.6236151962129657,-0.9326131076402592,-1.0540271059228012,-0.4050034017424811,0.32159409297320457,-0.1666190978698704,0.1548378790556326,-0.35980322813829646,164.0,-10.423,0.777211757511834,0.00350268586975916
-1.1668892687269494,-2.8106644459250343,1.3570421606121141,-1.7876798218598073,-0.3631157151646999,0.4366950749480559,1.339544669186623,-1.0951686253307926,-1.2029028295330766,-0.8788675359538602,-0.3895905648681513,0.47744565347694495,-0.09532189413857213,-1.0731097815377713,-0.3521193567850875,165.0,-10.423,0.7134465764176084,0.006166304525503639
-0.8054286198283658,0.8884195804788613,-0.5383813014366927,0.8515523787229498,-1.1204090868473182,0.7891156617482414,-0.9748691079278643,-1.0951686253307926,-0.3216220556304452,-0.4638740932582151,-0.3873887310289614,-0.6876218160153322,-0.09532189413857213,-1.0731097815377713,-0.3521193567850875,166.0,-10.423,0.6043168619679652,0.004300891438511382
2.0260131298772075,0.9295828827453692,-0.5400749669897353,0.8968864643192181,-1.1302145975989069,0.7891156617482414,-0.9752928690559431,-0.8574105938428126,-0.4579025876772439,-0.4638740932582151,-0.3807832295113916,-0.6913740461908308,-0.09532189413857213,-1.0731097815377713,-0.3521193567850875,169.0,-10.423,0.447863402101634,0.002270307135002739
-1.5283499176255333,0.8435141598244895,0.4058372443845603,0.8101603875263569,-0.7185452205900572,-1.3254078590528702,-1.3554913531681296,1.5756465950508496,0.32798181379262836,-1.2157128628172085,-0.48206758611413003,-0.09061519344941388,0.42558420659213686,-1.0226156307519223,-0.09424598456058315,159.0,-9.423,0.8831985713020494,0.009132985281236728
-0.9861589442776578,0.8304167454669643,0.20259737801944766,0.808189340326519,-0.7960168592555021,-0.2681460986523143,-1.2726036765159408,1.2863743234071408,0.1621738331356901,-1.1510385600594457,-0.47326025075737016,-0.22368535645905632,0.830086709394196,-1.0226156307519223,-0.1603979344864856,160.0,-9.423,0.8724282144284834,0.0077757403919259714
-0.3837245294466847,0.815448271915507,0.23138969242117197,0.8062182931266813,-0.7849147520408933,-0.2681460986523143,-1.2819264213336719,0.9495504454658354,-0.030890253930608125,-1.159122847904166,-0.46004924772223027,-0.2108205672859187,0.830086709394196,-0.5401336663029119,-0.1603979344864856,161.0,-9.423,0.8466739173215935,0.00851027187514011
0.15846644390119105,0.8023508575579817,0.05694214045778345,0.8022761987270058,-0.8514463580496071,-0.9729872722526854,-1.2104802951396074,0.6800913431127915,-0.18534152358364653,-1.0728904442271487,-0.4490400785262805,-0.3256656123002828,-0.014712402572981871,-0.5401336663029119,-0.3176964963263152,162.0,-9.423,0.8182563665596628,0.005183185288780162
0.2187098853842884,0.7742849696489992,1.1241631470687559,-1.7778245858606185,-0.4469892988663062,-1.3254078590528702,1.4237883814486634,-0.37000662929245365,-0.7872472067903407,-1.035163767618454,-0.41160890326005106,0.33620098901353795,-0.1666190978698704,0.1548378790556326,-0.35980322813829646,163.0,-9.423,0.6769790316556593,0.0024321673097526036
