trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
-1.53,34.50,0.61,70.10,-1.46,38.09,0.12,348.16,701,714015,4.14,4.73,0.21,0.57,1.15,0.90,-2.00,47.25,1.36,1.47,140.83,0.00,101.72,2843.81,2.41
-1.67,34.47,0.60,70.54,-1.46,38.10,0.12,348.08,701,714015,4.02,4.85,0.20,0.57,1.15,0.90,-2.00,47.37,1.35,1.47,140.83,0.00,101.72,2843.81,2.41
-1.82,34.45,0.82,83.50,-1.42,27.74,0.12,348.00,701,714016,3.90,4.97,0.09,0.81,1.25,0.66,-1.99,47.49,1.35,1.47,140.83,0.00,101.72,2843.81,2.41
-1.96,34.42,0.82,83.84,-1.42,27.75,0.12,347.92,701,714016,3.78,5.09,0.09,0.81,1.25,0.66,-1.99,47.61,1.34,1.47,140.83,0.00,101.72,2843.81,2.41
-2.10,34.40,0.82,83.52,-1.42,27.10,0.11,348.50,701,714016,3.66,5.21,0.09,0.81,1.26,0.64,-1.99,47.06,1.35,1.45,140.83,0.00,101.72,2843.81,2.41
-2.23,34.38,0.82,83.85,-1.41,27.11,0.11,348.42,701,714016,3.55,5.32,0.09,0.81,1.26,0.64,-1.98,47.18,1.35,1.45,140.83,0.00,101.72,2843.81,2.41
-2.37,34.35,-1.05,92.80,-1.45,16.46,0.11,348.34,701,714017,3.44,5.44,-0.05,1.05,1.39,0.41,-1.98,47.29,1.34,1.45,140.83,0.00,101.72,2843.81,2.41
-2.50,34.33,-1.05,93.06,-1.45,16.47,0.11,348.27,701,714017,3.32,5.55,-0.06,1.05,1.39,0.41,-1.98,47.40,1.34,1.45,135.18,0.00,101.72,2841.94,2.72
-2.65,34.31,-1.05,91.46,-1.45,14.60,0.13,350.06,701,714017,3.20,5.67,-0.03,1.05,1.40,0.37,-1.97,45.65,1.38,1.41,135.18,0.00,101.72,2841.94,2.72
-2.80,34.28,-1.05,91.75,-1.45,14.61,0.13,349.97,701,714017,3.07,5.80,-0.03,1.05,1.40,0.37,-1.97,45.77,1.37,1.41,135.18,0.00,101.72,2841.94,2.72
-2.96,34.26,-1.34,97.85,-1.55,3.12,0.13,349.89,701,714018,2.94,5.93,-0.18,1.33,1.55,0.08,-1.96,45.90,1.37,1.41,135.18,0.00,101.72,2841.94,2.72
-3.11,34.24,-1.34,98.07,-1.55,3.12,0.13,349.80,701,714018,2.81,6.06,-0.19,1.33,1.55,0.08,-1.96,46.03,1.36,1.41,135.18,0.00,101.72,2841.94,2.72
-3.26,34.23,1.34,86.85,-1.55,-8.31,0.11,1.15,701,714018,2.69,6.18,0.07,1.34,1.53,-0.22,-1.95,34.70,1.61,1.11,135.18,0.00,101.72,2841.94,2.72
-3.39,34.23,1.34,87.04,-1.55,-8.31,0.11,1.07,701,714018,2.59,6.29,0.07,1.34,1.53,-0.22,-1.95,34.79,1.60,1.11,135.18,0.00,101.72,2841.94,2.72
-3.51,34.23,-1.53,94.64,-1.77,-13.27,0.11,1.00,701,714019,2.48,6.39,-0.12,1.52,1.72,-0.41,-1.95,34.87,1.60,1.11,130.26,0.00,100.54,2587.46,2.78
-3.64,34.23,-1.53,94.81,-1.77,-13.27,0.11,0.93,701,714019,2.37,6.50,-0.13,1.52,1.72,-0.41,-1.94,34.96,1.59,1.11,130.26,0.00,100.54,2587.46,2.78
-3.77,34.25,1.53,80.48,-1.77,-27.78,0.11,15.35,701,714019,2.26,6.61,0.25,1.51,1.56,-0.82,-1.94,20.53,1.81,0.68,130.26,0.00,100.54,2587.46,2.78
-3.90,34.28,1.53,80.64,-1.77,-27.79,0.11,15.28,701,714019,2.15,6.72,0.25,1.51,1.56,-0.82,-1.93,20.58,1.81,0.68,130.26,0.00,100.54,2587.46,2.78
-4.03,34.31,-1.70,91.31,-2.11,-28.87,0.11,15.21,701,714020,2.05,6.83,-0.04,1.70,1.85,-1.02,-1.93,20.64,1.80,0.68,130.26,0.00,100.54,2587.46,2.78
-4.15,34.34,-1.70,91.46,-2.11,-28.88,0.11,15.14,701,714020,1.94,6.94,-0.04,1.70,1.85,-1.02,-1.92,20.69,1.80,0.68,130.26,0.00,100.54,2587.46,2.78
-4.22,34.35,1.70,51.70,-2.11,-68.73,0.00,54.94,701,714020,1.88,6.99,1.05,1.34,0.76,-1.96,-1.92,-19.12,1.81,-0.63,130.26,0.00,100.54,2587.46,2.78
-4.27,34.41,2.00,68.38,-2.11,-68.74,0.13,54.91,301,714020,1.81,7.06,0.74,1.86,0.76,-1.96,-1.50,-3.91,1.50,-0.10,130.26,0.01,100.54,2587.46,2.78
-4.36,34.52,2.11,79.17,-2.44,-63.09,0.14,54.86,301,714021,1.68,7.19,0.40,2.07,1.10,-2.18,-1.50,-3.91,1.50,-0.10,122.74,0.01,96.86,2151.31,2.76
-4.35,34.65,2.11,12.54,2.44,-129.74,0.17,121.50,301,714021,1.53,7.35,2.06,0.46,-1.56,-1.88,-1.50,-70.56,0.50,-1.42,122.74,0.04,96.86,2151.31,2.76
-4.24,34.79,2.03,29.88,2.74,-117.44,0.17,121.56,301,714022,1.35,7.52,1.76,1.01,-1.26,-2.43,-1.50,-70.59,0.50,-1.42,122.74,0.03,96.86,2151.31,2.76
-4.12,34.92,2.03,18.99,2.74,-128.35,0.16,132.52,301,714022,1.19,7.68,1.92,0.66,-1.70,-2.15,-1.50,-81.52,0.22,-1.49,122.74,0.03,96.86,2151.31,2.76
-3.99,35.04,1.97,31.94,2.91,-119.81,0.16,132.59,301,714023,1.03,7.84,1.67,1.04,-1.45,-2.53,-1.50,-81.55,0.22,-1.49,122.74,0.03,96.86,2151.31,2.76
-3.85,35.16,1.97,30.34,2.91,-121.43,0.19,134.27,301,714023,0.86,8.01,1.70,0.99,-1.52,-2.49,-1.50,-83.19,0.18,-1.49,122.74,0.04,96.86,2151.31,2.76
-3.69,35.30,1.90,41.90,3.02,-114.09,0.19,134.36,301,714024,0.67,8.20,1.41,1.27,-1.23,-2.76,-1.50,-83.23,0.18,-1.49,122.74,0.03,96.86,2151.31,2.76
-3.54,35.41,1.90,36.65,3.02,-119.36,0.14,139.70,301,714024,0.51,8.36,1.52,1.13,-1.48,-2.63,-1.50,-88.51,0.04,-1.50,122.74,0.02,96.86,2151.31,2.76
-3.41,35.50,1.90,36.65,3.02,-119.37,0.14,139.78,301,714024,0.36,8.51,1.52,1.13,-1.48,-2.63,-1.50,-88.54,0.04,-1.50,111.27,0.02,96.86,2080.08,2.62
-3.27,35.60,1.88,45.92,3.12,-114.01,0.14,139.86,301,714025,0.22,8.65,1.31,1.35,-1.27,-2.85,-1.50,-88.57,0.04,-1.50,111.27,0.02,96.86,2080.08,2.62
-3.13,35.69,1.88,45.92,3.13,-114.03,0.14,139.94,301,714025,0.07,8.80,1.31,1.35,-1.27,-2.85,-1.50,-88.61,0.04,-1.50,111.27,0.02,96.86,2080.08,2.62
3.15,41.99,0.00,0.00,1.97,-157.58,0.03,184.72,701,307,0.01,12.08,0.00,0.00,-1.82,-0.75,1.97,-157.58,-1.82,-0.75,123.60,0.00,760.91,2423.56,2.77
3.20,42.07,0.00,0.00,-1.97,86.43,0.20,300.61,701,307,0.13,11.97,0.00,0.00,0.12,1.96,-1.97,86.43,0.12,1.96,123.60,0.00,760.91,2423.56,2.77
3.33,42.21,0.00,0.00,-1.97,76.44,0.14,310.47,701,307,0.29,11.80,0.00,0.00,0.46,1.91,-1.97,76.44,0.46,1.91,123.60,0.00,760.91,2423.56,2.77
3.45,42.31,0.00,0.00,-1.97,76.26,0.14,310.55,701,307,0.43,11.67,0.00,0.00,0.47,1.91,-1.97,76.26,0.47,1.91,123.60,0.00,760.91,2423.56,2.77
3.58,42.41,0.00,0.00,-1.97,66.38,0.13,320.34,701,307,0.56,11.53,0.00,0.00,0.79,1.81,-1.97,66.38,0.79,1.81,123.60,0.00,760.91,2423.56,2.77
3.71,42.49,0.00,0.00,-1.97,66.22,0.13,320.43,701,307,0.69,11.40,0.00,0.00,0.80,1.81,-1.97,66.22,0.80,1.81,123.60,0.00,760.91,2423.56,2.77
3.88,42.50,0.00,0.00,-1.98,6.70,0.16,19.98,701,307,0.83,11.26,0.00,0.00,1.96,0.23,-1.98,6.70,1.96,0.23,123.60,0.00,760.91,2423.56,2.77
4.08,42.45,0.00,0.00,-1.99,6.67,0.16,20.12,701,307,0.99,11.10,0.00,0.00,1.97,0.23,-1.99,6.67,1.97,0.23,123.60,0.00,760.91,2423.56,2.77
4.29,42.39,0.00,0.00,-1.99,6.65,0.16,20.25,701,307,1.15,10.94,0.00,0.00,1.98,0.23,-1.99,6.65,1.98,0.23,123.60,0.00,760.91,6366.87,2.77
4.46,42.34,0.00,0.00,-2.00,2.22,0.12,24.78,701,307,1.29,10.80,0.00,0.00,2.00,0.08,-2.00,2.22,2.00,0.08,123.60,0.00,760.91,6366.87,2.77
4.61,42.29,0.00,0.00,-2.00,2.21,0.12,24.88,701,307,1.42,10.68,0.00,0.00,2.00,0.08,-2.00,2.21,2.00,0.08,200.77,0.00,760.91,6366.87,2.94
4.79,42.25,0.00,0.00,-2.01,17.46,0.16,9.73,701,307,1.55,10.54,0.00,0.00,1.92,0.60,-2.01,17.46,1.92,0.60,200.77,0.00,760.91,6366.87,2.94
5.00,42.22,0.00,0.00,-2.02,17.40,0.16,9.87,701,307,1.71,10.39,0.00,0.00,1.93,0.60,-2.02,17.40,1.93,0.60,200.77,0.00,760.91,6366.87,2.94
5.23,42.20,0.00,0.00,-2.03,18.39,0.19,8.96,701,307,1.88,10.21,0.00,0.00,1.92,0.64,-2.03,18.39,1.92,0.64,200.77,0.00,760.91,6366.87,2.94
5.49,42.17,0.00,0.00,-2.03,18.31,0.19,9.14,701,307,2.08,10.02,0.00,0.00,1.93,0.64,-2.03,18.31,1.93,0.64,200.77,0.00,760.91,6366.87,2.94
5.74,42.16,0.00,0.00,-2.04,36.18,0.19,351.33,701,307,2.27,9.83,0.00,0.00,1.65,1.21,-2.04,36.18,1.65,1.21,200.77,0.00,760.91,6366.87,2.94
