trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
13.42,41.11,1.71,38.48,4.09,-174.83,0.16,238.71,701,307049,5.80,6.84,1.34,1.06,-4.08,-0.37,2.83,165.69,-2.74,0.70,224.17,0.03,205.11,4672.23,2.98
13.53,40.98,2.19,48.07,4.30,-167.51,0.16,238.78,701,307050,5.64,7.00,1.46,1.63,-4.20,-0.93,2.83,165.71,-2.74,0.70,224.17,0.03,205.11,4672.23,2.98
13.64,40.84,2.18,48.12,4.31,-167.51,0.16,238.85,701,307050,5.48,7.16,1.46,1.63,-4.20,-0.93,2.83,165.73,-2.75,0.70,224.17,0.03,205.11,4672.23,2.98
13.75,40.71,2.18,48.18,4.31,-167.51,0.16,238.92,701,307050,5.32,7.31,1.45,1.63,-4.21,-0.93,2.84,165.75,-2.75,0.70,224.17,0.03,205.11,4672.23,2.98
13.88,40.58,2.18,63.41,4.31,-152.35,0.15,223.83,701,307050,5.16,7.47,0.98,1.95,-3.82,-2.00,2.84,-179.07,-2.84,-0.05,224.17,0.02,205.11,4672.23,2.98
14.02,40.48,2.18,63.47,4.31,-152.36,0.15,223.93,701,307050,5.01,7.62,0.97,1.95,-3.82,-2.00,2.85,-179.07,-2.85,-0.05,224.17,0.02,205.11,4672.23,2.98
14.17,40.37,2.18,63.53,4.31,-152.37,0.15,224.02,701,307050,4.86,7.78,0.97,1.95,-3.82,-2.00,2.85,-179.07,-2.85,-0.05,224.17,0.02,205.11,4672.23,2.98
14.31,40.27,2.75,63.88,4.78,-148.23,0.15,224.11,701,307051,4.71,7.93,1.21,2.47,-4.06,-2.52,2.86,-179.07,-2.86,-0.05,224.17,0.02,205.11,4672.23,2.98
14.45,40.16,2.74,63.93,4.78,-148.24,0.15,224.21,701,307051,4.55,8.08,1.21,2.47,-4.06,-2.52,2.86,-179.07,-2.86,-0.05,224.17,0.02,205.11,4672.23,2.98
14.60,40.05,2.74,63.98,4.78,-148.25,0.15,224.30,701,307051,4.40,8.23,1.20,2.47,-4.06,-2.52,2.86,-179.07,-2.86,-0.05,224.17,0.02,205.11,4672.23,2.98
14.73,39.92,2.74,49.81,4.78,-162.48,0.20,238.61,701,307051,4.22,8.41,1.77,2.09,-4.56,-1.44,2.87,166.71,-2.79,0.66,224.17,0.04,205.11,4672.23,2.98
14.87,39.74,2.74,49.86,4.78,-162.48,0.20,238.70,701,307051,4.02,8.61,1.77,2.09,-4.56,-1.44,2.87,166.74,-2.80,0.66,224.17,0.04,205.11,4672.23,2.98
15.00,39.57,4.30,51.46,6.12,-153.66,0.20,238.78,701,307052,3.82,8.81,2.68,3.37,-5.48,-2.71,2.88,166.76,-2.80,0.66,224.17,0.06,205.11,4672.23,2.98
15.14,39.40,4.30,51.50,6.12,-153.67,0.20,238.87,701,307052,3.62,9.01,2.68,3.37,-5.48,-2.71,2.88,166.79,-2.81,0.66,224.17,0.06,205.11,4672.23,2.98
15.26,39.24,4.30,50.17,6.12,-155.04,0.18,240.32,701,307052,3.44,9.20,2.75,3.30,-5.55,-2.58,2.89,165.44,-2.80,0.73,224.17,0.06,205.11,4672.23,2.98
15.37,39.09,4.30,50.20,6.12,-155.05,0.18,240.39,701,307052,3.26,9.38,2.75,3.30,-5.55,-2.58,2.89,165.46,-2.80,0.73,224.17,0.06,205.11,4672.23,2.98
15.49,38.93,7.69,56.55,9.05,-141.01,0.18,240.46,701,307053,3.08,9.55,4.24,6.41,-7.04,-5.69,2.90,165.49,-2.80,0.73,224.17,0.09,205.11,4672.23,2.98
15.60,38.78,7.69,56.57,9.05,-141.02,0.18,240.53,701,307053,2.90,9.73,4.23,6.41,-7.04,-5.69,2.90,165.51,-2.81,0.73,224.17,0.09,205.11,4672.23,2.98
15.64,38.64,7.68,17.35,9.05,179.74,0.12,279.79,701,307053,2.75,9.88,7.33,2.29,-9.05,0.04,2.90,126.31,-1.72,2.34,224.17,0.11,205.11,4672.23,2.98
15.62,38.52,7.68,17.35,9.05,179.74,0.12,279.77,701,307053,2.63,10.00,7.33,2.29,-9.05,0.04,2.91,126.36,-1.72,2.34,224.17,0.11,205.11,4672.23,2.98
15.59,38.40,7.53,31.04,8.32,-169.26,0.12,279.76,701,307054,2.51,10.13,6.45,3.88,-8.18,-1.55,2.91,126.41,-1.73,2.34,224.17,0.09,205.11,4672.23,2.98
15.56,38.27,7.53,31.05,8.32,-169.26,0.12,279.74,701,307054,2.38,10.25,6.45,3.88,-8.18,-1.55,2.91,126.46,-1.73,2.34,224.17,0.09,205.11,4672.23,2.98
15.51,38.16,7.53,6.49,8.33,166.18,0.12,304.27,701,307054,2.26,10.37,7.48,0.85,-8.08,1.99,2.91,101.95,-0.60,2.85,224.17,0.11,205.11,4672.23,2.98
15.42,38.06,7.53,6.49,8.33,166.18,0.12,304.22,701,307054,2.14,10.49,7.48,0.85,-8.09,1.99,2.91,102.00,-0.61,2.85,224.17,0.11,727.81,4672.23,2.98
15.33,37.96,7.73,23.87,7.68,-177.86,0.12,304.16,701,307055,2.02,10.62,7.07,3.13,-7.67,-0.29,2.91,102.06,-0.61,2.85,224.17,0.10,727.81,4672.23,2.98
15.25,37.86,7.73,23.88,7.68,-177.86,0.12,304.11,701,307055,1.90,10.74,7.06,3.13,-7.67,-0.29,2.91,102.12,-0.61,2.85,224.17,0.10,727.81,4672.23,2.98
15.16,37.77,7.72,19.30,7.68,177.56,0.10,308.65,701,307055,1.79,10.85,7.29,2.55,-7.67,0.33,2.91,97.59,-0.38,2.89,224.17,0.09,727.81,4672.23,2.98
15.09,37.70,7.72,19.30,7.68,177.56,0.10,308.60,701,307055,1.69,10.95,7.29,2.55,-7.67,0.33,2.91,97.64,-0.39,2.89,222.92,0.09,727.81,6441.47,2.98
15.01,37.62,7.43,27.84,6.98,-175.16,0.10,308.55,701,307056,1.59,11.05,6.57,3.47,-6.96,-0.59,2.91,97.69,-0.39,2.89,222.92,0.08,727.81,6441.47,2.98
14.93,37.54,7.43,27.84,6.98,-175.16,0.10,308.50,701,307056,1.49,11.15,6.57,3.47,-6.96,-0.59,2.92,97.74,-0.39,2.89,222.92,0.08,727.81,6441.47,2.98
14.80,37.44,7.43,18.49,6.99,175.48,0.19,317.78,701,307056,1.34,11.29,7.04,2.36,-6.96,0.55,-2.92,88.45,0.08,2.91,222.92,0.16,727.81,6441.47,2.98
14.62,37.31,6.74,20.02,6.29,174.53,0.19,317.68,701,307057,1.15,11.48,6.33,2.31,-6.26,0.60,-2.92,88.54,0.07,2.91,222.92,0.14,727.81,6441.47,2.98
14.48,37.22,6.74,2.74,6.29,157.25,0.10,334.87,701,307057,1.01,11.63,6.73,0.32,-5.80,2.43,-2.91,71.33,0.93,2.76,222.92,0.08,727.81,6441.47,2.98
14.36,37.18,6.74,2.74,6.29,157.25,0.10,334.80,701,307057,0.91,11.73,6.73,0.32,-5.80,2.43,-2.91,71.38,0.93,2.76,222.92,0.08,727.81,6441.47,2.98
14.25,37.14,5.15,6.60,4.72,152.71,0.10,334.73,701,307058,0.81,11.83,5.12,0.59,-4.19,2.16,-2.91,71.42,0.93,2.76,222.92,0.06,727.81,6441.47,2.98
14.13,37.09,5.15,6.60,4.72,152.72,0.10,334.66,701,307058,0.70,11.93,5.12,0.59,-4.19,2.16,-2.91,71.47,0.93,2.76,222.92,0.06,727.81,6441.47,2.98
13.96,37.07,5.15,-15.08,4.72,131.05,0.19,356.23,701,307058,0.56,12.08,4.97,-1.34,-3.10,3.56,-2.91,49.86,1.88,2.22,222.92,0.11,727.81,6441.47,2.98
13.72,37.05,3.55,-28.68,4.12,107.66,0.19,356.09,701,307059,0.37,12.27,3.12,-1.71,-1.25,3.93,-2.91,49.93,1.87,2.22,222.92,0.07,727.81,6441.47,2.98
13.52,37.05,3.55,-33.63,4.12,102.75,0.14,0.89,701,307059,0.21,12.43,2.96,-1.97,-0.91,4.02,-2.90,45.06,2.05,2.06,233.56,0.05,727.81,5422.47,2.99
13.35,37.05,2.89,-75.37,-5.02,74.84,0.14,0.79,701,307060,0.07,12.56,0.73,-2.79,1.31,4.85,-2.90,45.11,2.05,2.06,236.39,0.01,727.81,4093.76,2.99
13.26,37.05,-2.89,-99.07,-5.02,51.17,0.00,24.41,701,307060,0.00,12.63,-0.46,-2.85,3.15,3.91,-2.90,21.46,2.70,1.06,236.39,0.00,727.81,4093.76,2.99
13.26,37.05,-2.91,-98.54,-5.03,51.59,0.00,24.41,701,714001,0.00,0.00,-0.43,-2.88,3.13,3.95,-2.90,21.46,2.70,1.06,236.39,0.00,727.81,4093.76,2.99
13.14,37.05,2.91,-74.45,-5.03,75.72,0.19,0.22,701,714001,0.10,0.10,0.78,-2.81,1.24,4.88,-2.90,45.61,2.03,2.07,236.39,0.02,727.81,4093.76,2.99
12.90,37.05,2.74,-75.41,-4.90,74.27,0.19,0.07,701,714002,0.29,0.29,0.69,-2.65,1.33,4.72,-2.90,45.68,2.02,2.07,236.39,0.02,727.81,4093.76,2.99
12.69,37.01,2.73,-46.98,4.90,102.79,0.17,331.45,701,714002,0.47,0.47,1.87,-2.00,-1.09,4.78,-2.89,74.26,0.78,2.78,236.39,0.04,727.81,4093.76,2.99
12.50,36.93,2.73,-47.02,4.90,102.80,0.17,331.33,701,714002,0.64,0.64,1.86,-2.00,-1.09,4.78,-2.89,74.34,0.78,2.78,182.41,0.04,727.81,2965.92,2.66
12.31,36.85,2.46,-39.99,4.50,104.29,0.17,331.22,701,714003,0.81,0.81,1.88,-1.58,-1.11,4.36,-2.89,74.43,0.78,2.78,182.41,0.04,727.81,2965.92,2.66
12.12,36.77,2.46,-40.04,4.50,104.30,0.17,331.11,701,714003,0.98,0.98,1.88,-1.58,-1.11,4.36,-2.89,74.51,0.77,2.78,182.41,0.04,727.81,2965.92,2.66
11.91,36.73,2.45,-74.25,-4.50,70.17,0.19,5.13,701,714003,1.16,1.16,0.67,-2.36,1.53,4.24,-2.89,40.43,2.20,1.87,182.41,0.01,727.81,2965.92,2.66
11.68,36.75,2.45,-74.33,-4.50,70.19,0.19,4.99,701,714003,1.35,1.35,0.66,-2.36,1.53,4.24,-2.88,40.50,2.19,1.87,182.41,0.01,727.81,2965.92,2.66
11.44,36.77,1.14,-77.61,-3.56,57.04,0.19,4.85,701,714004,1.54,1.54,0.25,-1.12,1.94,2.99,-2.88,40.56,2.19,1.87,182.41,0.01,727.81,2965.92,2.66
11.21,36.78,1.14,-77.78,-3.56,57.06,0.19,4.71,701,714004,1.73,1.73,0.24,-1.12,1.94,2.99,-2.88,40.63,2.18,1.87,182.41,0.01,727.81,2965.92,2.66
10.99,36.78,1.14,-63.47,-3.56,71.54,0.15,350.12,701,714004,1.90,1.90,0.51,-1.02,1.13,3.38,-2.87,55.16,1.64,2.36,182.41,0.01,727.81,2965.92,2.66
10.80,36.75,1.14,-63.60,-3.56,71.56,0.15,350.00,701,714004,2.05,2.05,0.51,-1.02,1.13,3.38,-2.87,55.22,1.64,2.36,182.41,0.01,50.67,2965.92,2.66
10.61,36.72,-0.02,-175.90,-2.88,54.94,0.15,349.89,701,714005,2.21,2.21,-0.02,-0.00,1.66,2.36,-2.87,55.29,1.63,2.36,182.41,0.00,50.67,2965.92,2.66
10.43,36.70,-0.02,-175.89,-2.88,55.00,0.15,349.78,701,714005,2.36,2.36,-0.02,-0.00,1.65,2.36,-2.87,55.36,1.63,2.36,182.41,0.00,50.67,2965.92,2.66
10.23,36.65,-0.02,-161.79,-2.88,69.15,0.18,335.60,701,714005,2.53,2.53,-0.02,-0.01,1.02,2.69,-2.86,69.50,1.00,2.68,182.41,0.00,50.67,2965.92,2.66
10.03,36.57,-0.02,-161.73,-2.88,69.24,0.18,335.48,701,714005,2.71,2.71,-0.02,-0.01,1.02,2.69,-2.86,69.59,1.00,2.68,182.41,0.00,50.67,2965.92,2.66
9.83,36.50,-0.02,-161.66,-2.87,69.33,0.18,335.36,701,714006,2.89,2.89,-0.02,-0.01,1.01,2.69,-2.86,69.68,0.99,2.68,182.41,0.00,50.67,2965.92,2.66
9.62,36.42,-0.02,-161.60,-2.87,69.42,0.18,335.24,701,714006,3.06,3.06,-0.02,-0.01,1.01,2.69,-2.86,69.77,0.99,2.68,182.41,0.00,50.67,2965.92,2.66
9.43,36.41,-0.02,153.89,-2.87,24.97,0.15,19.63,701,714006,3.23,3.23,-0.02,0.01,2.60,1.21,-2.86,25.32,2.58,1.22,9.94,0.00,50.67,397.48,1.39
9.26,36.46,-0.02,153.81,-2.87,25.01,0.15,19.53,701,714006,3.38,3.38,-0.02,0.01,2.60,1.21,-2.85,25.36,2.58,1.22,9.94,0.00,50.67,397.48,1.39
9.08,36.51,-0.02,153.73,-2.86,25.04,0.15,19.42,701,714007,3.53,3.53,-0.02,0.01,2.59,1.21,-2.85,25.39,2.57,1.22,9.94,0.00,50.67,397.48,1.39
8.90,36.56,-0.02,153.65,-2.86,25.08,0.15,19.31,701,714007,3.68,3.68,-0.02,0.01,2.59,1.21,-2.85,25.43,2.57,1.22,9.94,0.00,50.67,397.48,1.39
8.74,36.56,-0.02,-161.53,-2.86,69.96,0.14,334.39,701,714007,3.83,3.83,-0.02,-0.01,0.98,2.68,-2.84,70.31,0.96,2.68,9.94,0.00,50.67,397.48,1.39
8.58,36.50,-0.02,-161.48,-2.85,70.03,0.14,334.30,701,714007,3.96,3.96,-0.02,-0.01,0.98,2.68,-2.84,70.38,0.95,2.68,9.94,0.00,50.67,397.48,1.39
8.43,36.44,-0.02,-161.43,-2.85,70.10,0.14,334.21,701,714007,4.10,4.10,-0.02,-0.01,0.97,2.68,-2.84,70.45,0.95,2.68,9.94,0.00,50.67,397.48,1.39
8.28,36.38,-0.02,-161.38,-2.85,70.17,0.14,334.12,701,714008,4.24,4.24,-0.02,-0.01,0.97,2.68,-2.84,70.52,0.95,2.68,9.94,0.00,50.67,397.48,1.39
8.13,36.32,-0.02,-161.33,-2.85,70.24,0.14,334.03,701,714008,4.37,4.37,-0.02,-0.01,0.96,2.68,-2.84,70.59,0.94,2.68,9.94,0.00,50.67,397.48,1.39
7.97,36.26,-0.02,-161.28,-2.85,70.32,0.14,333.94,701,714008,4.51,4.51,-0.02,-0.01,0.96,2.68,-2.84,70.66,0.94,2.68,9.94,0.00,50.67,397.48,1.39
7.81,36.23,-0.02,178.06,-2.85,49.69,0.14,354.53,701,714008,4.65,4.65,-0.02,0.00,1.84,2.17,-2.83,50.04,1.82,2.17,9.94,0.00,50.67,397.48,1.39
7.64,36.21,-0.02,178.05,-2.85,49.75,0.14,354.43,701,714008,4.79,4.79,-0.02,0.00,1.84,2.17,-2.83,50.10,1.82,2.17,9.94,0.00,50.67,397.48,1.39
7.46,36.20,-0.02,178.04,-2.84,49.82,0.14,354.33,701,714009,4.93,4.93,-0.02,0.00,1.83,2.17,-2.83,50.16,1.81,2.17,9.94,0.00,50.67,397.48,1.39
7.29,36.18,-0.02,178.04,-2.84,49.88,0.14,354.22,701,714009,5.07,5.07,-0.02,0.00,1.83,2.17,-2.83,50.22,1.81,2.17,9.94,0.00,50.67,397.48,1.39
7.15,36.15,-0.02,-155.16,-2.84,76.72,0.11,327.36,701,714009,5.19,5.19,-0.02,-0.01,0.65,2.76,-2.83,77.06,0.63,2.75,9.94,0.00,50.67,397.48,1.39
7.04,36.09,-0.02,-155.10,-2.84,76.78,0.11,327.30,701,714009,5.30,5.30,-0.02,-0.01,0.65,2.76,-2.82,77.12,0.63,2.75,9.94,0.00,50.67,397.48,1.39
6.93,36.03,-0.02,-155.05,-2.84,76.84,0.11,327.23,701,714010,5.41,5.41,-0.02,-0.01,0.65,2.76,-2.82,77.18,0.63,2.75,9.94,0.00,50.67,397.48,1.39
6.82,35.98,-0.02,-154.99,-2.84,76.90,0.11,327.16,701,714010,5.51,5.51,-0.02,-0.01,0.64,2.76,-2.82,77.24,0.62,2.75,9.94,0.00,50.67,397.48,1.39
6.67,35.96,-0.02,164.47,-2.83,36.41,0.16,7.62,701,714010,5.64,5.64,-0.02,0.01,2.28,1.68,-2.82,36.75,2.26,1.69,9.94,0.00,50.67,397.48,1.39
6.47,35.98,-0.02,164.41,-2.83,36.46,0.16,7.51,701,714010,5.80,5.80,-0.02,0.01,2.28,1.68,-2.82,36.80,2.26,1.69,8.47,0.00,50.67,385.15,1.31
6.28,36.00,-0.02,164.36,-2.83,36.51,0.16,7.40,701,714011,5.96,5.96,-0.02,0.01,2.27,1.68,-2.81,36.85,2.25,1.69,8.47,0.00,50.67,385.15,1.31
6.09,36.02,-0.02,164.31,-2.82,36.57,0.16,7.29,701,714011,6.11,6.11,-0.02,0.01,2.27,1.68,-2.81,36.91,2.25,1.69,8.47,0.00,32.27,385.15,1.31
5.89,36.02,-0.02,175.82,-2.82,48.18,0.17,355.62,701,714011,6.28,6.28,-0.02,0.00,1.88,2.10,-2.81,48.52,1.86,2.10,8.47,0.00,32.27,385.15,1.31
