trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
6.40,42.90,0.47,-23.66,1.92,-167.07,0.11,200.76,701,307038,1.19,1.19,0.43,-0.19,-1.88,-0.43,1.57,-156.95,-1.45,-0.62,4.78,0.00,40.51,319.83,1.26
6.54,42.86,0.34,3.69,1.90,-160.32,0.11,200.86,701,307039,1.29,1.29,0.34,0.02,-1.79,-0.64,1.58,-157.01,-1.45,-0.62,4.78,0.00,40.51,319.83,1.26
6.65,42.85,0.33,32.95,1.90,-131.15,0.07,171.75,701,307039,1.38,1.38,0.28,0.18,-1.25,-1.43,1.58,-127.89,-0.97,-1.25,4.78,0.00,40.51,319.83,1.26
6.75,42.86,0.52,34.95,2.09,-132.11,0.07,171.81,701,307040,1.46,1.46,0.43,0.30,-1.40,-1.55,1.58,-127.97,-0.97,-1.25,4.78,0.00,40.51,319.83,1.26
6.88,42.86,0.52,19.63,2.09,-147.54,0.11,187.30,701,307040,1.55,1.55,0.49,0.17,-1.76,-1.12,1.58,-143.45,-1.27,-0.94,4.78,0.00,40.51,319.83,1.26
7.03,42.84,0.62,16.43,2.18,-149.05,0.11,187.40,701,307041,1.67,1.67,0.59,0.17,-1.87,-1.12,1.59,-143.54,-1.28,-0.94,4.78,0.00,40.51,319.83,1.26
7.21,42.79,0.62,-5.74,2.18,-171.26,0.17,209.70,701,307041,1.81,1.81,0.61,-0.06,-2.16,-0.33,1.59,-165.79,-1.54,-0.39,4.78,0.00,40.51,319.83,1.26
7.42,42.71,0.55,23.55,2.14,-163.40,0.17,209.84,701,307042,1.98,1.98,0.50,0.22,-2.05,-0.61,1.60,-165.85,-1.55,-0.39,4.78,0.00,40.51,319.83,1.26
7.64,42.63,0.55,30.92,2.14,-156.21,0.19,202.77,701,307042,2.16,2.16,0.47,0.28,-1.96,-0.87,1.61,-158.70,-1.50,-0.58,4.78,0.00,40.51,319.83,1.26
7.87,42.55,0.80,20.06,2.42,-159.11,0.19,202.93,701,307043,2.35,2.35,0.76,0.28,-2.26,-0.86,1.61,-158.79,-1.50,-0.58,4.78,0.00,40.51,319.83,1.26
8.08,42.48,0.80,11.64,2.42,-167.61,0.16,211.55,701,307043,2.52,2.52,0.79,0.16,-2.36,-0.52,1.62,-167.33,-1.58,-0.35,4.78,0.00,40.51,319.83,1.26
8.27,42.39,0.97,12.71,2.59,-167.28,0.16,211.67,701,307044,2.68,2.68,0.94,0.21,-2.53,-0.57,1.62,-167.38,-1.58,-0.35,4.78,0.00,40.51,319.83,1.26
8.41,42.29,0.97,-10.22,2.59,169.78,0.13,234.71,701,307044,2.83,2.83,0.95,-0.17,-2.55,0.46,1.63,169.68,-1.60,0.29,4.78,0.00,40.51,319.83,1.26
8.51,42.19,0.96,-10.25,2.60,169.79,0.13,234.78,701,307044,2.96,2.96,0.95,-0.17,-2.56,0.46,1.63,169.71,-1.61,0.29,4.78,0.00,40.51,319.83,1.26
8.61,42.08,1.00,-4.59,2.63,171.94,0.13,234.84,701,307045,3.09,3.09,0.99,-0.08,-2.60,0.37,1.64,169.74,-1.61,0.29,4.78,0.00,40.51,319.83,1.26
8.71,41.97,0.99,-4.60,2.63,171.95,0.13,234.91,701,307045,3.22,3.22,0.99,-0.08,-2.61,0.37,1.64,169.77,-1.62,0.29,4.78,0.00,40.51,319.83,1.26
8.83,41.86,0.99,-3.17,2.64,173.40,0.16,233.55,701,307045,3.37,3.37,0.99,-0.05,-2.62,0.30,1.65,171.24,-1.63,0.25,4.78,0.00,40.51,319.83,1.26
8.95,41.73,0.99,-3.18,2.64,173.41,0.16,233.63,701,307045,3.52,3.52,0.99,-0.05,-2.62,0.30,1.65,171.27,-1.63,0.25,4.78,0.00,40.51,319.83,1.26
9.08,41.60,1.38,17.36,2.96,-176.85,0.16,233.71,701,307046,3.68,3.68,1.31,0.41,-2.95,-0.16,1.66,171.30,-1.64,0.25,4.78,0.01,40.51,319.83,1.26
9.20,41.48,1.37,17.39,2.96,-176.85,0.16,233.80,701,307046,3.84,3.84,1.31,0.41,-2.96,-0.16,1.66,171.33,-1.65,0.25,4.78,0.01,40.51,319.83,1.26
9.28,41.35,1.37,-6.78,2.96,158.97,0.12,258.03,701,307046,3.98,3.98,1.36,-0.16,-2.77,1.06,1.67,147.20,-1.40,0.90,4.78,0.00,40.51,319.83,1.26
9.32,41.23,1.37,-6.79,2.96,158.99,0.12,258.06,701,307046,4.10,4.10,1.36,-0.16,-2.77,1.06,1.67,147.28,-1.41,0.90,4.78,0.00,40.51,319.83,1.26
9.35,41.11,1.36,4.44,2.88,163.99,0.12,258.08,701,307047,4.22,4.22,1.36,0.11,-2.77,0.80,1.68,147.36,-1.41,0.90,4.78,0.00,833.94,319.83,1.26
9.38,41.00,1.36,4.45,2.89,164.01,0.12,258.10,701,307047,4.34,4.34,1.36,0.11,-2.78,0.80,1.68,147.44,-1.42,0.90,4.78,0.00,833.94,319.83,1.26
9.43,40.89,1.36,17.15,2.89,176.70,0.11,245.45,701,307047,4.46,4.46,1.30,0.40,-2.88,0.17,1.68,160.18,-1.58,0.57,4.78,0.00,833.94,319.83,1.26
9.49,40.79,1.36,17.17,2.89,176.70,0.11,245.49,701,307047,4.56,4.56,1.30,0.40,-2.89,0.17,1.69,160.23,-1.59,0.57,4.78,0.00,833.94,319.83,1.26
9.54,40.69,1.58,28.39,2.99,-176.45,0.11,245.52,701,307048,4.67,4.67,1.39,0.75,-2.98,-0.19,1.69,160.27,-1.59,0.57,214.90,0.02,833.94,6271.89,2.96
9.60,40.60,1.58,28.42,2.99,-176.45,0.11,245.56,701,307048,4.78,4.78,1.39,0.75,-2.99,-0.19,1.69,160.31,-1.60,0.57,214.90,0.02,833.94,6271.89,2.96
9.68,40.47,1.58,29.65,2.99,-175.26,0.17,244.42,701,307048,4.86,4.92,1.37,0.78,-2.98,-0.25,1.70,161.56,-1.61,0.54,214.90,0.03,833.94,6271.89,2.96
9.78,40.31,1.86,25.22,3.31,-175.51,0.17,244.48,701,307049,4.68,5.09,1.68,0.79,-3.30,-0.26,1.71,161.63,-1.62,0.54,214.90,0.03,833.94,6271.89,2.96
9.87,40.17,1.86,23.71,3.31,-177.07,0.14,246.09,701,307049,4.53,5.25,1.70,0.75,-3.31,-0.17,1.71,160.14,-1.61,0.58,214.90,0.03,833.94,6271.89,2.96
9.94,40.04,1.86,23.74,3.32,-177.07,0.14,246.14,701,307049,4.39,5.39,1.70,0.75,-3.31,-0.17,1.72,160.19,-1.61,0.58,214.90,0.03,833.94,6271.89,2.96
10.01,39.92,2.30,33.89,3.60,-168.69,0.14,246.18,701,307050,4.25,5.53,1.91,1.28,-3.53,-0.71,1.72,160.25,-1.62,0.58,214.90,0.03,833.94,6271.89,2.96
10.09,39.79,2.30,33.92,3.60,-168.70,0.14,246.23,701,307050,4.11,5.67,1.91,1.28,-3.53,-0.71,1.72,160.30,-1.62,0.58,214.90,0.03,833.94,6271.89,2.96
10.17,39.66,2.30,40.70,3.60,-161.97,0.14,239.55,701,307050,3.97,5.81,1.74,1.50,-3.42,-1.11,1.73,167.09,-1.69,0.39,214.90,0.03,833.94,6271.89,2.96
10.26,39.54,2.29,40.74,3.60,-161.98,0.14,239.61,701,307050,3.82,5.95,1.74,1.50,-3.43,-1.11,1.73,167.12,-1.69,0.39,214.90,0.03,833.94,6271.89,2.96
10.36,39.42,2.86,42.09,4.11,-158.09,0.14,239.67,701,307051,3.68,6.09,2.12,1.92,-3.81,-1.53,1.74,167.16,-1.70,0.39,214.90,0.04,833.94,6271.89,2.96
10.45,39.29,2.86,42.12,4.11,-158.10,0.14,239.73,701,307051,3.54,6.24,2.12,1.92,-3.82,-1.53,1.74,167.20,-1.70,0.39,214.90,0.04,833.94,6271.89,2.96
10.52,39.16,2.85,26.24,4.12,-174.02,0.14,255.68,701,307051,3.39,6.38,2.56,1.26,-4.09,-0.43,1.75,151.34,-1.53,0.84,214.90,0.04,833.94,6271.89,2.96
10.57,39.02,2.85,26.26,4.12,-174.03,0.14,255.71,701,307051,3.25,6.52,2.56,1.26,-4.10,-0.43,1.75,151.42,-1.54,0.84,214.90,0.04,833.94,6271.89,2.96
10.61,38.88,3.13,27.00,4.37,-172.26,0.14,255.74,701,307052,3.11,6.66,2.79,1.42,-4.33,-0.59,1.76,151.50,-1.54,0.84,214.90,0.05,833.94,6271.89,2.96
10.66,38.75,3.13,27.02,4.38,-172.26,0.14,255.77,701,307052,2.97,6.81,2.79,1.42,-4.34,-0.59,1.76,151.57,-1.55,0.84,214.90,0.05,833.94,6271.89,2.96
10.66,38.61,3.13,3.47,4.38,164.17,0.13,279.34,701,307052,2.83,6.95,3.12,0.19,-4.21,1.19,1.77,128.10,-1.09,1.39,214.90,0.05,833.94,6271.89,2.96
10.64,38.48,3.13,3.47,4.38,164.18,0.13,279.32,701,307052,2.69,7.08,3.12,0.19,-4.21,1.19,1.77,128.22,-1.09,1.39,214.90,0.05,833.94,6271.89,2.96
10.61,38.35,3.41,-0.12,4.72,162.87,0.13,279.31,701,307053,2.56,7.21,3.41,-0.01,-4.51,1.39,1.77,128.34,-1.10,1.39,214.90,0.05,833.94,6271.89,2.96
10.58,38.22,3.41,-0.12,4.72,162.88,0.13,279.29,701,307053,2.43,7.35,3.41,-0.01,-4.51,1.39,1.77,128.45,-1.10,1.39,214.90,0.05,833.94,6271.89,2.96
10.56,38.10,3.41,-0.10,4.72,162.91,0.10,279.25,701,307053,2.31,7.47,3.41,-0.01,-4.52,1.39,1.78,128.58,-1.11,1.39,214.90,0.04,833.94,6271.89,2.96
10.54,38.00,3.40,-0.10,4.73,162.92,0.10,279.23,701,307053,2.21,7.57,3.40,-0.01,-4.52,1.39,1.78,128.67,-1.11,1.39,214.90,0.04,833.94,6271.89,2.96
10.52,37.90,3.55,-1.60,4.90,162.38,0.10,279.22,701,307054,2.11,7.67,3.55,-0.10,-4.67,1.48,1.78,128.76,-1.11,1.39,214.90,0.04,833.94,6271.89,2.96
10.50,37.80,3.55,-1.60,4.90,162.39,0.10,279.21,701,307054,2.00,7.77,3.55,-0.10,-4.67,1.48,1.78,128.84,-1.12,1.39,214.90,0.04,833.94,6271.89,2.96
10.45,37.69,3.55,-18.49,4.90,145.52,0.14,296.06,701,307054,1.88,7.89,3.36,-1.13,-4.04,2.77,1.78,112.07,-0.67,1.65,214.90,0.05,833.94,6271.89,2.96
10.37,37.56,3.56,-18.26,4.91,145.74,0.14,296.02,701,307055,1.75,8.03,3.38,-1.11,-4.06,2.76,1.79,112.21,-0.68,1.65,214.90,0.05,833.94,6271.89,2.96
10.29,37.42,3.55,-15.61,4.91,148.42,0.17,293.31,701,307055,1.59,8.18,3.42,-0.96,-4.18,2.57,1.79,115.03,-0.76,1.62,214.90,0.07,833.94,6271.89,2.96
10.21,37.27,3.55,-15.96,4.91,148.18,0.17,293.26,701,307056,1.43,8.35,3.41,-0.98,-4.17,2.59,1.79,115.19,-0.76,1.62,216.78,0.07,833.94,5161.56,2.97
10.10,37.12,3.54,-29.30,4.91,134.88,0.17,306.51,701,307056,1.26,8.52,3.09,-1.73,-3.47,3.48,1.79,102.05,-0.37,1.75,216.78,0.06,833.94,5161.56,2.97
9.98,36.99,3.51,-28.21,4.87,135.58,0.17,306.43,701,307057,1.09,8.69,3.09,-1.66,-3.48,3.41,1.79,102.23,-0.38,1.75,216.78,0.06,833.94,5161.56,2.97
9.86,36.85,3.51,-24.75,4.87,139.08,0.16,302.88,701,307057,0.92,8.85,3.19,-1.47,-3.68,3.19,1.80,105.89,-0.49,1.73,216.78,0.06,833.94,5161.56,2.97
9.75,36.71,3.36,-23.52,4.72,139.48,0.16,302.81,701,307058,0.76,9.01,3.08,-1.34,-3.58,3.06,1.80,106.06,-0.50,1.73,216.78,0.06,833.94,5161.56,2.97
9.61,36.59,3.36,-41.73,4.72,121.32,0.17,320.91,701,307058,0.59,9.18,2.51,-2.24,-2.45,4.03,-1.80,88.05,0.06,1.80,216.78,0.05,206.50,5161.56,2.97
9.45,36.49,3.15,-41.20,4.51,120.94,0.17,320.82,701,307059,0.43,9.35,2.37,-2.07,-2.32,3.87,-1.80,88.23,0.06,1.80,216.78,0.05,206.50,5161.56,2.97
9.29,36.38,3.15,-43.72,4.51,118.49,0.17,323.20,701,307059,0.26,9.52,2.27,-2.17,-2.15,3.96,-1.80,85.93,0.13,1.79,216.78,0.05,206.50,5161.56,2.97
9.12,36.28,3.06,-42.94,4.42,118.72,0.17,323.10,701,307060,0.09,9.69,2.24,-2.08,-2.12,3.87,-1.80,86.12,0.12,1.79,209.23,0.04,206.50,3829.17,2.96
9.03,36.23,-3.06,-144.79,-4.42,16.90,0.00,64.88,701,307060,0.00,9.77,-2.50,-1.76,4.23,1.28,-1.80,-15.62,1.73,-0.48,209.23,0.00,206.50,3829.17,2.96
9.03,36.23,-3.03,-145.18,-4.40,16.55,0.00,64.88,701,714001,0.00,0.00,-2.49,-1.73,4.22,1.25,-1.80,-15.62,1.73,-0.48,209.23,0.00,206.50,3829.17,2.96
8.95,36.22,3.03,-65.14,4.40,96.63,0.14,344.77,701,714001,0.07,0.07,1.27,-2.75,-0.51,4.37,-1.80,64.51,0.77,1.62,209.23,0.02,206.50,3829.17,2.96
8.78,36.18,2.86,-66.27,4.25,95.23,0.14,344.67,701,714002,0.21,0.21,1.15,-2.62,-0.39,4.24,-1.79,64.65,0.77,1.62,209.23,0.02,206.50,3829.17,2.96
8.60,36.12,2.86,-53.72,4.25,107.86,0.19,331.96,701,714002,0.37,0.37,1.69,-2.30,-1.31,4.05,-1.79,77.42,0.39,1.75,209.23,0.04,206.50,3829.17,2.96
8.39,36.03,2.56,-47.46,3.87,110.40,0.19,331.84,701,714003,0.56,0.56,1.73,-1.88,-1.35,3.63,-1.79,77.62,0.38,1.75,209.23,0.04,206.50,3829.17,2.96
8.20,35.95,2.56,-51.87,3.88,106.08,0.15,336.08,701,714003,0.73,0.73,1.58,-2.01,-1.07,3.72,-1.79,73.44,0.51,1.71,209.23,0.03,206.50,3829.17,2.96
8.03,35.89,2.44,-50.58,3.75,106.26,0.15,335.98,701,714004,0.88,0.88,1.55,-1.89,-1.05,3.60,-1.79,73.60,0.50,1.71,209.23,0.03,206.50,3829.17,2.96
7.88,35.82,2.44,-36.39,3.75,120.53,0.14,321.66,701,714004,1.03,1.03,1.96,-1.45,-1.90,3.23,-1.79,87.99,0.06,1.79,209.23,0.03,206.50,3829.17,2.96
7.74,35.73,2.52,-33.27,3.78,123.00,0.14,321.58,701,714005,1.17,1.17,2.11,-1.38,-2.06,3.17,-1.79,88.15,0.06,1.79,209.23,0.04,206.50,3829.17,2.96
7.60,35.66,2.52,-48.58,3.78,107.75,0.13,336.75,701,714005,1.31,1.31,1.67,-1.89,-1.15,3.60,-1.79,73.04,0.52,1.71,209.23,0.02,206.50,3829.17,2.96
7.46,35.61,2.52,-48.65,3.78,107.76,0.13,336.66,701,714005,1.43,1.43,1.66,-1.89,-1.15,3.60,-1.78,73.18,0.52,1.71,209.23,0.02,206.50,3829.17,2.96
7.31,35.56,2.18,-37.26,3.26,112.06,0.13,336.58,701,714006,1.56,1.56,1.73,-1.32,-1.23,3.02,-1.78,73.31,0.51,1.71,209.23,0.03,1.94,3829.17,2.96
7.17,35.51,2.17,-37.32,3.26,112.06,0.13,336.50,701,714006,1.69,1.69,1.73,-1.32,-1.23,3.02,-1.78,73.44,0.51,1.71,1.66,0.00,1.94,245.64,0.98
7.03,35.49,2.17,-64.62,-3.26,84.84,0.11,3.64,701,714006,1.80,1.80,0.93,-1.96,0.29,3.25,-1.78,46.33,1.23,1.29,1.66,0.00,1.94,245.64,0.98
6.90,35.49,2.17,-64.70,-3.26,84.84,0.11,3.57,701,714006,1.91,1.91,0.93,-1.96,0.29,3.25,-1.78,46.41,1.23,1.29,1.66,0.00,1.94,245.64,0.98
6.77,35.50,1.59,-72.24,-2.89,75.31,0.11,3.49,701,714007,2.02,2.02,0.48,-1.51,0.73,2.80,-1.78,46.49,1.22,1.29,1.66,0.00,1.94,245.64,0.98
6.64,35.51,1.59,-72.36,-2.89,75.32,0.11,3.42,701,714007,2.12,2.12,0.48,-1.51,0.73,2.80,-1.77,46.58,1.22,1.29,1.66,0.00,1.94,245.64,0.98
6.50,35.48,1.58,-41.92,2.89,105.87,0.14,332.79,701,714007,2.24,2.24,1.18,-1.06,-0.79,2.78,-1.77,77.24,0.39,1.73,1.66,0.00,1.94,245.64,0.98
6.35,35.41,1.58,-42.03,2.89,105.88,0.14,332.71,701,714007,2.38,2.38,1.17,-1.06,-0.79,2.78,-1.77,77.39,0.39,1.73,1.66,0.00,1.94,245.64,0.98
6.20,35.35,1.18,-15.91,2.19,110.28,0.14,332.62,701,714008,2.52,2.52,1.14,-0.32,-0.76,2.05,-1.77,77.54,0.38,1.73,0.29,0.00,1.94,267.66,0.57
6.05,35.29,1.18,-15.97,2.19,110.29,0.14,332.53,701,714008,2.66,2.66,1.13,-0.32,-0.76,2.05,-1.77,77.69,0.38,1.73,0.29,0.00,1.94,267.66,0.57
5.91,35.24,1.17,-31.01,2.19,95.32,0.11,347.42,701,714008,2.78,2.78,1.01,-0.60,-0.20,2.18,-1.77,62.85,0.81,1.57,0.29,0.00,1.94,267.66,0.57
5.79,35.22,1.17,-31.10,2.19,95.33,0.11,347.35,701,714008,2.89,2.89,1.00,-0.60,-0.20,2.18,-1.76,62.96,0.80,1.57,0.29,0.00,1.94,267.66,0.57
5.66,35.20,0.85,-15.95,1.81,90.75,0.11,347.28,701,714009,2.99,2.99,0.82,-0.23,-0.02,1.81,-1.76,63.06,0.80,1.57,0.29,0.00,1.94,267.66,0.57
5.53,35.17,0.85,-16.02,1.81,90.76,0.11,347.20,701,714009,3.10,3.10,0.82,-0.23,-0.02,1.81,-1.76,63.17,0.80,1.57,0.29,0.00,1.94,267.66,0.57
5.38,35.11,0.84,2.94,1.81,109.76,0.18,328.13,701,714009,3.24,3.24,0.84,0.04,-0.61,1.70,-1.76,82.31,0.24,1.74,0.29,0.00,1.94,267.66,0.57
5.19,35.02,0.89,15.13,1.64,112.85,0.18,328.02,701,714010,3.42,3.42,0.86,0.23,-0.64,1.51,-1.76,82.51,0.23,1.74,0.29,0.00,1.94,267.66,0.57
5.01,34.97,0.89,-15.40,-1.64,82.33,0.15,358.46,701,714010,3.58,3.58,0.86,-0.24,0.22,1.62,-1.76,52.13,1.08,1.39,0.29,0.00,1.94,267.66,0.57
4.83,34.97,0.89,-15.48,-1.64,82.34,0.15,358.35,701,714010,3.73,3.73,0.85,-0.24,0.22,1.62,-1.75,52.26,1.07,1.39,0.29,0.00,1.94,267.66,0.57
4.65,34.96,0.61,-15.09,-1.62,72.68,0.15,358.25,701,714011,3.88,3.88,0.58,-0.16,0.48,1.55,-1.75,52.40,1.07,1.39,0.29,0.00,1.94,267.66,0.57
4.47,34.96,0.60,-15.21,-1.62,72.69,0.15,358.15,701,714011,4.02,4.02,0.58,-0.16,0.48,1.55,-1.75,52.53,1.06,1.39,0.29,0.00,1.94,267.66,0.57
4.28,34.95,0.60,-10.85,-1.62,77.17,0.17,353.57,701,714011,4.18,4.18,0.59,-0.11,0.36,1.58,-1.74,57.14,0.95,1.47,0.29,0.00,1.94,267.66,0.57
4.08,34.93,0.59,-10.95,-1.62,77.19,0.17,353.45,701,714011,4.35,4.35,0.58,-0.11,0.36,1.58,-1.74,57.30,0.94,1.47,0.29,0.00,1.94,267.66,0.57
3.87,34.91,0.59,-11.05,-1.62,77.20,0.17,353.34,701,714011,4.52,4.52,0.57,-0.11,0.36,1.58,-1.74,57.47,0.94,1.47,0.29,0.00,1.94,267.66,0.57
3.67,34.89,0.58,-11.15,-1.62,77.22,0.17,353.22,701,714011,4.68,4.68,0.57,-0.11,0.36,1.58,-1.74,57.63,0.93,1.47,0.29,0.00,1.94,267.66,0.57
3.47,34.87,0.45,-0.89,-1.55,72.31,0.17,353.11,701,714012,4.85,4.85,0.45,-0.01,0.47,1.47,-1.73,57.79,0.92,1.47,1.81,0.00,1.94,296.07,1.00
3.26,34.85,0.45,-0.91,-1.55,72.32,0.17,352.99,701,714012,5.02,5.02,0.45,-0.01,0.47,1.47,-1.73,57.96,0.92,1.47,1.81,0.00,1.94,296.07,1.00
3.06,34.83,0.44,-0.92,-1.55,72.33,0.17,352.87,701,714012,5.19,5.19,0.44,-0.01,0.47,1.47,-1.73,58.12,0.91,1.47,1.81,0.00,1.94,296.07,1.00
2.86,34.81,0.43,-0.93,-1.55,72.35,0.17,352.76,701,714012,5.36,5.36,0.43,-0.01,0.47,1.47,-1.72,58.29,0.91,1.47,1.81,0.00,1.94,296.07,1.00
2.64,34.78,0.43,2.09,-1.55,75.37,0.20,349.63,701,714012,5.54,5.54,0.43,0.02,0.39,1.50,-1.72,61.48,0.82,1.51,1.81,0.00,1.94,296.07,1.00
2.40,34.74,0.42,2.12,-1.55,75.39,0.20,349.49,701,714012,5.74,5.74,0.42,0.02,0.39,1.50,-1.72,61.69,0.81,1.51,1.81,0.00,1.94,296.07,1.00
2.16,34.70,0.77,-23.09,-1.81,86.90,0.20,349.36,701,714013,5.94,5.94,0.71,-0.30,0.10,1.81,-1.71,61.89,0.81,1.51,1.81,0.00,1.94,296.07,1.00
1.92,34.67,0.76,-23.28,-1.81,86.92,0.20,349.22,701,714013,6.14,6.14,0.70,-0.30,0.10,1.81,-1.71,62.10,0.80,1.51,1.81,0.00,1.94,296.07,1.00
1.73,34.66,0.76,-41.21,-1.81,69.19,0.12,6.85,701,714013,6.30,6.30,0.57,-0.50,0.64,1.70,-1.71,44.52,1.22,1.20,1.81,0.00,1.94,1141.58,1.00
1.59,34.67,0.75,-41.41,-1.81,69.20,0.12,6.77,701,714013,6.42,6.42,0.57,-0.50,0.64,1.70,-1.70,44.62,1.21,1.20,1.81,0.00,1.94,1141.58,1.00
1.44,34.68,0.67,-56.08,-1.94,64.58,0.12,6.68,701,714014,6.54,6.54,0.37,-0.55,0.83,1.75,-1.70,44.72,1.21,1.20,1.81,0.00,1.94,1141.58,1.00
1.29,34.70,0.67,-56.37,-1.94,64.59,0.12,6.60,701,714014,6.66,6.66,0.37,-0.55,0.83,1.75,-1.70,44.82,1.20,1.20,1.81,0.00,1.94,1141.58,1.00
1.10,34.70,0.66,-49.76,-1.94,71.56,0.19,359.53,701,714014,6.81,6.81,0.43,-0.51,0.61,1.84,-1.69,51.93,1.04,1.33,80.31,0.01,1.94,1141.58,2.58
0.87,34.70,0.66,-50.19,-1.94,71.58,0.19,359.40,701,714014,7.01,7.01,0.42,-0.51,0.61,1.84,-1.69,52.11,1.04,1.33,80.31,0.01,1.94,1141.58,2.58
0.63,34.70,0.65,-50.62,-1.94,71.59,0.19,359.26,701,714014,7.20,7.20,0.42,-0.51,0.61,1.84,-1.69,52.30,1.03,1.33,80.31,0.01,1.94,1141.58,2.58
0.40,34.70,0.64,11.39,-1.27,71.73,0.19,359.13,701,714015,7.40,7.40,0.62,0.13,0.40,1.21,-1.68,52.48,1.02,1.33,80.31,0.01,1.94,1141.58,2.58
0.16,34.69,0.63,11.50,-1.27,71.76,0.19,358.99,701,714015,7.59,7.59,0.62,0.13,0.40,1.21,-1.68,52.67,1.02,1.33,80.31,0.01,1.94,1141.58,2.58
-0.07,34.69,0.62,11.62,-1.27,71.78,0.19,358.86,701,714015,7.78,7.78,0.61,0.13,0.40,1.21,-1.67,52.86,1.01,1.33,80.31,0.01,1.94,1141.58,2.58
-0.29,34.70,0.62,-0.18,-1.27,59.93,0.16,10.60,701,714015,7.96,7.96,0.62,-0.00,0.64,1.10,-1.67,41.16,1.26,1.10,80.31,0.01,1.94,1141.58,2.58
-0.48,34.73,0.61,-0.18,-1.27,59.95,0.16,10.49,701,714015,8.12,8.12,0.61,-0.00,0.64,1.10,-1.66,41.29,1.25,1.10,80.31,0.01,1.94,1141.58,2.58
-0.67,34.76,0.77,9.86,-1.08,63.55,0.16,10.38,701,714016,8.28,8.28,0.76,0.13,0.48,0.97,-1.66,41.42,1.24,1.10,80.31,0.01,28.08,1663.27,2.58
-0.87,34.79,0.77,9.93,-1.08,63.57,0.16,10.27,701,714016,8.44,8.44,0.76,0.13,0.48,0.97,-1.66,41.56,1.24,1.10,80.31,0.01,28.08,1663.27,2.58
-1.06,34.78,0.76,37.06,1.08,90.57,0.16,343.18,701,714016,8.60,8.60,0.61,0.46,-0.01,1.08,-1.65,68.69,0.60,1.54,80.31,0.01,28.08,1663.27,2.58
