trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
7.84,43.27,0.45,-18.57,3.12,-176.66,0.11,213.80,701,307041,1.85,1.85,0.43,-0.14,-3.12,-0.18,2.71,-173.14,-2.69,-0.32,8.38,0.00,52.29,392.15,1.39
7.96,43.21,0.37,22.84,3.07,-171.20,0.11,213.89,701,307042,1.96,1.96,0.34,0.14,-3.03,-0.47,2.71,-173.15,-2.69,-0.32,8.38,0.00,52.29,392.15,1.39
8.08,43.15,0.37,22.96,3.07,-171.21,0.11,213.97,701,307042,2.06,2.06,0.34,0.14,-3.03,-0.47,2.72,-173.16,-2.70,-0.32,8.38,0.00,52.29,392.15,1.39
8.27,43.10,0.36,46.33,3.07,-148.11,0.19,190.99,701,307042,2.21,2.21,0.25,0.26,-2.61,-1.62,2.72,-150.09,-2.36,-1.36,8.38,0.00,52.29,392.15,1.39
8.52,43.07,0.62,30.91,3.35,-149.90,0.19,191.16,701,307043,2.40,2.40,0.53,0.32,-2.90,-1.68,2.72,-150.15,-2.36,-1.36,8.38,0.00,52.29,392.15,1.39
8.76,43.01,0.62,17.97,3.35,-162.98,0.17,204.39,701,307043,2.58,2.58,0.59,0.19,-3.20,-0.98,2.73,-163.26,-2.61,-0.79,8.38,0.00,52.29,392.15,1.39
8.97,42.94,0.79,19.54,3.52,-162.60,0.17,204.53,701,307044,2.75,2.75,0.74,0.26,-3.36,-1.05,2.73,-163.29,-2.62,-0.79,8.38,0.00,52.29,392.15,1.39
9.13,42.85,0.78,-9.43,3.52,168.40,0.14,233.63,701,307044,2.90,2.90,0.77,-0.13,-3.45,0.71,2.74,167.71,-2.68,0.58,8.38,0.00,52.29,392.15,1.39
9.24,42.74,0.78,-9.46,3.52,168.41,0.14,233.71,701,307044,3.04,3.04,0.77,-0.13,-3.45,0.71,2.74,167.73,-2.68,0.58,8.38,0.00,52.29,392.15,1.39
9.35,42.63,0.81,-2.50,3.55,170.02,0.14,233.78,701,307045,3.18,3.18,0.81,-0.04,-3.50,0.62,2.75,167.75,-2.68,0.58,8.38,0.00,52.29,392.15,1.39
9.46,42.52,0.81,-2.51,3.55,170.03,0.14,233.86,701,307045,3.31,3.31,0.81,-0.04,-3.50,0.62,2.75,167.77,-2.69,0.58,8.38,0.00,52.29,392.15,1.39
9.60,42.40,0.81,4.33,3.55,176.86,0.19,227.12,701,307045,3.48,3.48,0.80,0.06,-3.55,0.19,2.76,174.61,-2.74,0.26,8.38,0.01,52.29,392.15,1.39
9.78,42.26,0.80,4.35,3.56,176.86,0.19,227.24,701,307045,3.67,3.67,0.80,0.06,-3.55,0.19,2.76,174.62,-2.75,0.26,8.38,0.01,52.29,392.15,1.39
9.95,42.12,1.21,27.67,3.84,-175.43,0.19,227.36,701,307046,3.86,3.86,1.07,0.56,-3.82,-0.31,2.77,174.63,-2.76,0.26,8.38,0.01,52.29,392.15,1.39
10.13,41.98,1.20,27.75,3.84,-175.43,0.19,227.47,701,307046,4.05,4.05,1.07,0.56,-3.83,-0.31,2.77,174.64,-2.76,0.26,8.38,0.01,52.29,392.15,1.39
10.23,41.84,1.20,-2.99,3.84,153.80,0.14,258.32,701,307046,4.21,4.21,1.20,-0.06,-3.45,1.70,2.78,143.90,-2.24,1.64,8.38,0.01,52.29,392.15,1.39
10.27,41.70,1.20,-3.00,3.84,153.81,0.14,258.34,701,307046,4.35,4.35,1.20,-0.06,-3.45,1.70,2.78,143.95,-2.25,1.64,8.38,0.01,52.29,392.15,1.39
10.31,41.56,1.22,9.70,3.74,157.52,0.14,258.37,701,307047,4.49,4.49,1.20,0.20,-3.45,1.43,2.78,144.00,-2.25,1.64,8.38,0.01,718.90,392.15,1.39
10.34,41.43,1.21,9.72,3.74,157.53,0.14,258.39,701,307047,4.63,4.63,1.20,0.20,-3.45,1.43,2.79,144.05,-2.26,1.64,223.95,0.02,718.90,5683.86,2.98
10.40,41.30,1.21,25.20,3.74,172.99,0.13,242.98,701,307047,4.77,4.77,1.10,0.52,-3.71,0.46,2.79,159.54,-2.61,0.98,223.95,0.02,718.90,5683.86,2.98
10.48,41.18,1.21,25.25,3.74,173.00,0.13,243.03,701,307047,4.90,4.90,1.09,0.52,-3.71,0.46,2.79,159.57,-2.62,0.98,223.95,0.02,718.90,5683.86,2.98
10.56,41.07,1.46,36.69,3.79,178.49,0.13,243.08,701,307048,5.03,5.03,1.17,0.87,-3.79,0.10,2.80,159.60,-2.62,0.98,223.95,0.02,718.90,5683.86,2.98
10.64,40.95,1.46,36.75,3.79,178.49,0.13,243.13,701,307048,5.16,5.16,1.17,0.87,-3.79,0.10,2.80,159.62,-2.63,0.98,223.95,0.02,718.90,5683.86,2.98
10.75,40.82,1.46,48.62,3.80,-169.72,0.18,231.41,701,307048,5.24,5.31,0.96,1.09,-3.74,-0.68,2.81,171.44,-2.77,0.42,223.95,0.02,718.90,5683.86,2.98
10.90,40.68,1.72,43.00,4.11,-169.32,0.18,231.51,701,307049,5.06,5.50,1.26,1.18,-4.04,-0.76,2.81,171.45,-2.78,0.42,223.95,0.03,718.90,5683.86,2.98
11.03,40.53,1.72,32.72,4.11,-179.67,0.18,241.94,701,307049,4.88,5.67,1.45,0.93,-4.11,-0.02,2.82,161.13,-2.66,0.91,223.95,0.03,718.90,5683.86,2.98
11.14,40.38,1.72,32.78,4.11,-179.67,0.18,242.01,701,307049,4.70,5.85,1.44,0.93,-4.11,-0.02,2.82,161.16,-2.67,0.91,223.95,0.03,718.90,5683.86,2.98
11.24,40.22,2.19,42.61,4.32,-172.36,0.18,242.08,701,307050,4.53,6.03,1.61,1.48,-4.28,-0.57,2.82,161.19,-2.67,0.91,223.95,0.03,718.90,5683.86,2.98
11.35,40.07,2.19,42.66,4.32,-172.37,0.18,242.15,701,307050,4.35,6.20,1.61,1.48,-4.28,-0.57,2.83,161.23,-2.68,0.91,223.95,0.03,718.90,5683.86,2.98
11.48,39.92,2.18,53.44,4.32,-161.65,0.17,231.52,701,307050,4.18,6.38,1.30,1.75,-4.10,-1.36,2.83,171.96,-2.81,0.40,223.95,0.03,718.90,5683.86,2.98
11.62,39.79,2.18,53.51,4.33,-161.66,0.17,231.61,701,307050,4.00,6.55,1.30,1.75,-4.11,-1.36,2.84,171.98,-2.81,0.40,223.95,0.03,718.90,5683.86,2.98
11.76,39.65,2.75,54.07,4.79,-157.50,0.17,231.69,701,307051,3.83,6.72,1.61,2.23,-4.43,-1.83,2.84,171.99,-2.82,0.40,223.95,0.03,718.90,5683.86,2.98
11.90,39.51,2.75,54.13,4.79,-157.51,0.17,231.78,701,307051,3.66,6.90,1.61,2.23,-4.43,-1.83,2.85,172.00,-2.82,0.40,223.95,0.03,718.90,5683.86,2.98
12.00,39.37,2.74,35.51,4.79,-176.17,0.15,250.50,701,307051,3.49,7.06,2.23,1.59,-4.78,-0.32,2.85,153.37,-2.55,1.28,223.95,0.04,718.90,5683.86,2.98
12.06,39.23,2.74,35.55,4.79,-176.17,0.15,250.55,701,307051,3.34,7.22,2.23,1.59,-4.78,-0.32,2.86,153.41,-2.55,1.28,223.95,0.04,718.90,5683.86,2.98
12.13,39.08,3.02,36.01,5.03,-174.25,0.15,250.59,701,307052,3.18,7.37,2.45,1.78,-5.00,-0.50,2.86,153.45,-2.56,1.28,223.95,0.04,718.90,5683.86,2.98
12.20,38.94,3.02,36.04,5.03,-174.25,0.15,250.63,701,307052,3.03,7.52,2.44,1.78,-5.00,-0.50,2.86,153.49,-2.56,1.28,223.95,0.04,718.90,5683.86,2.98
12.23,38.80,3.02,15.95,5.03,165.64,0.12,270.76,701,307052,2.89,7.66,2.90,0.83,-4.87,1.25,2.87,133.42,-1.97,2.08,223.95,0.04,718.90,5683.86,2.98
12.23,38.68,3.02,15.96,5.03,165.64,0.12,270.76,701,307052,2.77,7.79,2.90,0.83,-4.87,1.25,2.87,133.46,-1.97,2.08,223.95,0.04,718.90,5683.86,2.98
12.23,38.56,3.29,11.97,5.38,164.99,0.12,270.76,701,307053,2.65,7.91,3.22,0.68,-5.20,1.39,2.87,133.51,-1.98,2.08,223.95,0.05,718.90,5683.86,2.98
12.22,38.43,3.29,11.98,5.38,164.99,0.12,270.76,701,307053,2.52,8.03,3.22,0.68,-5.20,1.39,2.87,133.56,-1.98,2.08,223.95,0.05,718.90,5683.86,2.98
12.21,38.28,3.29,8.62,5.38,161.62,0.19,274.13,701,307053,2.37,8.19,3.25,0.49,-5.11,1.70,2.88,130.24,-1.86,2.20,223.95,0.07,718.90,5683.86,2.98
12.20,38.09,3.43,6.94,5.56,161.36,0.19,274.12,701,307054,2.18,8.38,3.40,0.41,-5.27,1.78,2.88,130.32,-1.86,2.20,223.95,0.08,718.90,5683.86,2.98
12.15,37.93,3.42,-14.98,5.56,139.45,0.14,296.00,701,307054,2.01,8.54,3.31,-0.88,-4.22,3.61,2.88,108.48,-0.91,2.73,223.95,0.05,718.90,5683.86,2.98
12.07,37.80,3.43,-14.75,5.56,139.65,0.14,295.95,701,307055,1.87,8.68,3.32,-0.87,-4.24,3.60,2.88,108.55,-0.92,2.73,223.95,0.05,718.90,5683.86,2.98
11.99,37.67,3.43,-13.54,5.57,140.88,0.17,294.68,701,307055,1.72,8.83,3.34,-0.80,-4.32,3.51,2.88,109.85,-0.98,2.71,223.95,0.06,718.90,5683.86,2.98
11.90,37.52,3.42,-13.90,5.57,140.67,0.17,294.63,701,307056,1.55,9.00,3.32,-0.82,-4.31,3.53,2.89,109.93,-0.98,2.71,223.95,0.06,718.90,5683.86,2.98
11.79,37.37,3.42,-26.40,5.57,128.20,0.18,307.04,701,307056,1.38,9.17,3.06,-1.52,-3.44,4.38,2.89,97.53,-0.38,2.86,217.83,0.06,827.10,6206.72,2.97
11.65,37.22,3.39,-25.26,5.52,128.73,0.18,306.96,701,307057,1.20,9.35,3.06,-1.45,-3.45,4.30,2.89,97.62,-0.38,2.86,217.83,0.06,827.10,6206.72,2.97
11.52,37.08,3.39,-26.34,5.52,127.68,0.18,307.94,701,307057,1.02,9.53,3.03,-1.50,-3.37,4.37,2.89,96.65,-0.33,2.87,219.60,0.06,827.10,5072.36,2.97
11.38,36.94,3.24,-24.96,5.36,127.81,0.18,307.86,701,307058,0.84,9.71,2.94,-1.37,-3.28,4.23,2.89,96.74,-0.34,2.87,219.60,0.06,827.10,5072.36,2.97
11.21,36.82,3.24,-44.49,5.36,108.32,0.19,327.25,701,307058,0.66,9.90,2.31,-2.27,-1.68,5.09,-2.89,77.33,0.63,2.82,219.60,0.05,827.10,5072.36,2.97
11.01,36.72,3.03,-43.76,5.15,107.68,0.19,327.14,701,307059,0.47,10.09,2.19,-2.10,-1.57,4.91,-2.89,77.43,0.63,2.82,219.60,0.05,827.10,5072.36,2.97
10.82,36.61,3.03,-42.04,5.16,109.46,0.18,325.26,701,307059,0.28,10.27,2.25,-2.03,-1.72,4.86,-2.89,79.29,0.54,2.84,219.60,0.05,827.10,5072.36,2.97
10.63,36.51,2.94,-41.14,5.06,109.50,0.18,325.14,701,307060,0.10,10.46,2.22,-1.94,-1.69,4.77,-2.89,79.38,0.53,2.84,219.60,0.05,827.10,5072.36,2.97
10.53,36.46,-2.94,-131.64,-5.06,19.03,0.01,55.57,701,307060,0.00,10.55,-1.95,-2.20,4.78,1.65,-2.88,-11.05,2.83,-0.55,219.60,0.00,827.10,5072.36,2.97
10.53,36.46,-2.92,-132.02,-5.05,18.70,0.01,55.57,701,714001,0.00,0.00,-1.95,-2.17,4.78,1.62,-2.88,-11.06,2.83,-0.55,219.60,0.00,827.10,5072.36,2.97
10.43,36.45,2.92,-68.03,-5.05,82.71,0.16,351.50,701,714001,0.08,0.08,1.09,-2.70,0.64,5.01,-2.88,52.99,1.74,2.30,219.60,0.02,827.10,5072.36,2.97
10.24,36.43,2.74,-69.03,-4.92,81.27,0.16,351.38,701,714002,0.24,0.24,0.98,-2.56,0.75,4.86,-2.88,53.05,1.73,2.30,219.60,0.02,827.10,5072.36,2.97
10.08,36.39,2.74,-49.10,4.92,101.26,0.12,331.30,701,714002,0.38,0.38,1.79,-2.07,-0.96,4.82,-2.88,73.10,0.84,2.75,205.94,0.03,827.10,3671.64,2.96
9.94,36.33,2.74,-49.14,4.92,101.27,0.12,331.22,701,714002,0.50,0.50,1.79,-2.07,-0.96,4.82,-2.88,73.16,0.83,2.75,205.94,0.03,827.10,3671.64,2.96
9.81,36.27,2.46,-42.19,4.51,102.72,0.12,331.15,701,714003,0.63,0.63,1.82,-1.65,-0.99,4.40,-2.88,73.22,0.83,2.75,205.94,0.03,827.10,3671.64,2.96
9.67,36.21,2.46,-42.23,4.51,102.74,0.12,331.07,701,714003,0.75,0.75,1.82,-1.65,-1.00,4.40,-2.88,73.28,0.83,2.75,205.94,0.03,827.10,3671.64,2.96
9.51,36.15,2.45,-49.15,4.51,95.87,0.17,337.85,701,714003,0.90,0.90,1.60,-1.86,-0.46,4.49,-2.87,66.48,1.15,2.64,205.94,0.03,827.10,3671.64,2.96
9.32,36.09,2.34,-47.62,4.39,95.76,0.17,337.73,701,714004,1.06,1.06,1.58,-1.73,-0.44,4.37,-2.87,66.56,1.14,2.64,205.94,0.03,827.10,3671.64,2.96
9.16,36.00,2.34,-24.66,4.39,118.78,0.15,314.63,701,714004,1.22,1.22,2.13,-0.98,-2.11,3.85,-2.87,89.65,0.02,2.87,205.94,0.04,827.10,3671.64,2.96
9.03,35.89,2.43,-21.41,4.38,121.00,0.15,314.55,701,714005,1.38,1.38,2.27,-0.89,-2.26,3.76,-2.87,89.73,0.01,2.87,205.94,0.04,827.10,3671.64,2.96
8.87,35.80,2.43,-42.76,4.38,99.70,0.17,335.74,701,714005,1.53,1.53,1.78,-1.65,-0.74,4.32,-2.87,68.53,1.05,2.67,205.94,0.03,827.10,3671.64,2.96
8.68,35.74,2.43,-42.84,4.38,99.69,0.17,335.63,701,714005,1.70,1.70,1.78,-1.65,-0.74,4.32,-2.87,68.61,1.05,2.67,205.94,0.03,827.10,3671.64,2.96
8.49,35.67,2.13,-30.45,3.83,101.98,0.17,335.52,701,714006,1.87,1.87,1.83,-1.08,-0.80,3.75,-2.87,68.69,1.04,2.67,205.94,0.04,827.10,3671.64,2.96
8.31,35.60,2.12,-30.52,3.83,101.96,0.17,335.42,701,714006,2.03,2.03,1.83,-1.08,-0.79,3.75,-2.87,68.77,1.04,2.67,205.94,0.04,13.52,3671.64,2.96
8.13,35.58,2.12,-71.88,-3.83,60.69,0.14,16.57,701,714006,2.18,2.18,0.66,-2.01,1.88,3.34,-2.86,27.57,2.54,1.33,205.94,0.01,13.52,3671.64,2.96
7.97,35.62,2.12,-72.00,-3.83,60.68,0.14,16.48,701,714006,2.32,2.32,0.65,-2.01,1.88,3.34,-2.86,27.61,2.54,1.33,205.94,0.01,13.52,3671.64,2.96
7.81,35.66,1.51,-77.87,-3.57,51.78,0.14,16.38,701,714007,2.46,2.46,0.32,-1.48,2.21,2.81,-2.86,27.64,2.53,1.33,3.77,0.00,13.52,301.00,1.14
7.64,35.70,1.51,-78.04,-3.57,51.77,0.14,16.29,701,714007,2.60,2.60,0.31,-1.48,2.21,2.81,-2.85,27.68,2.53,1.33,3.77,0.00,13.52,301.00,1.14
7.45,35.68,1.51,-36.04,3.57,93.90,0.19,334.03,701,714007,2.77,2.77,1.22,-0.89,-0.24,3.56,-2.85,69.89,0.98,2.68,3.77,0.01,13.52,301.00,1.14
7.25,35.60,1.50,-36.18,3.57,93.88,0.19,333.91,701,714007,2.95,2.95,1.21,-0.89,-0.24,3.56,-2.85,69.98,0.98,2.68,3.77,0.01,13.52,301.00,1.14
7.04,35.52,1.19,-7.31,2.84,94.40,0.19,333.79,701,714008,3.14,3.14,1.18,-0.15,-0.22,2.83,-2.85,70.08,0.97,2.68,3.77,0.00,13.52,301.00,1.14
6.83,35.43,1.19,-7.35,2.84,94.38,0.19,333.67,701,714008,3.33,3.33,1.18,-0.15,-0.22,2.83,-2.85,70.18,0.97,2.68,3.77,0.00,13.52,301.00,1.14
6.65,35.38,1.18,-26.94,-2.84,74.84,0.13,353.09,701,714008,3.49,3.49,1.05,-0.54,0.74,2.74,-2.84,50.73,1.80,2.20,3.77,0.00,13.52,301.00,1.14
6.49,35.37,1.18,-27.03,-2.84,74.82,0.13,352.99,701,714008,3.62,3.62,1.05,-0.54,0.74,2.74,-2.84,50.79,1.80,2.20,3.77,0.00,13.52,301.00,1.14
6.33,35.35,0.91,-9.45,-2.52,69.34,0.13,352.90,701,714009,3.75,3.75,0.90,-0.15,0.89,2.35,-2.84,50.84,1.79,2.20,3.77,0.00,13.52,301.00,1.14
6.17,35.33,0.91,-9.50,-2.52,69.33,0.13,352.81,701,714009,3.88,3.88,0.90,-0.15,0.89,2.35,-2.84,50.90,1.79,2.20,1.45,0.00,13.52,298.18,0.96
6.03,35.30,0.91,15.70,2.52,94.51,0.10,327.54,701,714009,4.00,4.00,0.87,0.25,-0.20,2.51,-2.84,76.15,0.68,2.75,1.45,0.00,13.52,298.18,0.96
5.93,35.24,0.90,15.76,2.52,94.49,0.10,327.48,701,714009,4.10,4.10,0.87,0.25,-0.20,2.51,-2.84,76.20,0.68,2.75,1.45,0.00,13.52,298.18,0.96
5.82,35.19,0.99,26.11,2.33,95.41,0.10,327.42,701,714010,4.21,4.21,0.89,0.44,-0.22,2.32,-2.83,76.26,0.67,2.75,1.45,0.00,13.52,298.18,0.96
5.72,35.13,0.99,26.20,2.33,95.39,0.10,327.36,701,714010,4.31,4.31,0.89,0.44,-0.22,2.32,-2.83,76.31,0.67,2.75,1.45,0.00,13.52,298.18,0.96
5.57,35.11,0.98,-11.97,-2.33,57.20,0.15,5.45,701,714010,4.44,4.44,0.96,-0.20,1.26,1.96,-2.83,38.19,2.23,1.75,1.45,0.00,13.52,298.18,0.96
5.39,35.13,0.98,-12.03,-2.33,57.18,0.15,5.34,701,714010,4.59,4.59,0.96,-0.20,1.26,1.96,-2.83,38.24,2.22,1.75,1.45,0.00,13.52,298.18,0.96
5.20,35.14,0.71,-7.67,-2.39,50.64,0.15,5.24,701,714011,4.74,4.74,0.70,-0.09,1.52,1.85,-2.83,38.30,2.22,1.75,1.45,0.00,13.52,298.18,0.96
5.01,35.16,0.70,-7.73,-2.39,50.62,0.15,5.13,701,714011,4.90,4.90,0.69,-0.09,1.52,1.85,-2.82,38.35,2.21,1.75,1.45,0.00,13.52,298.18,0.96
4.81,35.16,0.69,2.12,-2.39,60.47,0.17,355.15,701,714011,5.06,5.06,0.69,0.03,1.18,2.08,-2.82,48.28,1.88,2.10,1.45,0.00,13.52,298.18,0.96
4.61,35.14,0.69,2.13,-2.39,60.45,0.17,355.03,701,714011,5.23,5.23,0.69,0.03,1.18,2.08,-2.82,48.35,1.87,2.10,1.45,0.00,13.52,298.18,0.96
4.40,35.13,0.68,2.15,-2.39,60.44,0.17,354.91,701,714011,5.40,5.40,0.68,0.03,1.18,2.08,-2.81,48.43,1.87,2.10,1.45,0.00,13.52,298.18,0.96
4.19,35.11,0.68,2.17,-2.39,60.42,0.17,354.79,701,714011,5.57,5.57,0.68,0.03,1.18,2.08,-2.81,48.50,1.86,2.10,1.45,0.00,13.52,298.18,0.96
3.98,35.09,0.58,13.37,-2.36,56.78,0.17,354.67,701,714012,5.74,5.74,0.56,0.13,1.29,1.97,-2.81,48.57,1.86,2.10,1.45,0.00,13.52,298.18,0.96
3.77,35.08,0.57,13.50,-2.36,56.77,0.17,354.55,701,714012,5.92,5.92,0.56,0.13,1.29,1.97,-2.80,48.65,1.85,2.10,1.45,0.00,13.52,298.18,0.96
3.56,35.06,0.57,13.64,-2.36,56.75,0.17,354.43,701,714012,6.09,6.09,0.55,0.13,1.29,1.97,-2.80,48.72,1.85,2.10,1.45,0.00,13.52,298.18,0.96
3.35,35.05,0.56,13.78,-2.36,56.73,0.17,354.31,701,714012,6.26,6.26,0.54,0.13,1.29,1.97,-2.80,48.80,1.84,2.10,0.79,0.00,4.39,290.28,0.75
3.15,35.01,0.56,24.54,-2.36,67.28,0.18,343.63,701,714012,6.43,6.43,0.51,0.23,0.91,2.18,-2.79,59.45,1.42,2.41,0.79,0.00,4.39,290.28,0.75
2.94,34.96,0.55,24.81,-2.36,67.26,0.18,343.51,701,714012,6.61,6.61,0.50,0.23,0.91,2.18,-2.79,59.54,1.41,2.41,0.79,0.00,4.39,290.28,0.75
2.73,34.91,0.82,-3.74,-2.53,76.52,0.18,343.39,701,714013,6.79,6.79,0.82,-0.05,0.59,2.46,-2.79,59.63,1.41,2.41,0.79,0.00,4.39,290.28,0.75
2.52,34.86,0.81,-3.77,-2.53,76.50,0.18,343.27,701,714013,6.97,6.97,0.81,-0.05,0.59,2.46,-2.79,59.72,1.40,2.41,0.79,0.00,4.39,290.28,0.75
2.34,34.85,0.81,-34.12,-2.53,46.23,0.12,13.42,701,714013,7.12,7.12,0.67,-0.45,1.75,1.83,-2.78,29.53,2.42,1.37,0.79,0.00,6.74,295.39,0.75
2.21,34.87,0.80,-34.28,-2.53,46.22,0.12,13.34,701,714013,7.23,7.23,0.66,-0.45,1.75,1.83,-2.78,29.57,2.42,1.37,0.79,0.00,45.10,295.39,0.75
2.07,34.90,0.67,-46.24,-2.69,43.74,0.12,13.27,701,714014,7.35,7.35,0.47,-0.49,1.95,1.86,-2.78,29.60,2.41,1.37,0.79,0.00,45.10,295.39,0.75
1.93,34.93,0.67,-46.49,-2.69,43.73,0.12,13.19,701,714014,7.47,7.47,0.46,-0.49,1.95,1.86,-2.77,29.64,2.41,1.37,3.32,0.00,45.10,295.39,1.11
1.76,34.94,0.67,-31.07,-2.69,59.39,0.17,357.42,701,714014,7.61,7.61,0.57,-0.34,1.37,2.32,-2.77,45.36,1.95,1.97,3.32,0.00,45.10,295.39,1.11
1.55,34.93,0.66,-31.33,-2.69,59.38,0.17,357.30,701,714014,7.78,7.78,0.57,-0.34,1.37,2.32,-2.77,45.43,1.94,1.97,3.32,0.00,45.10,295.39,1.11
1.35,34.92,0.66,-31.59,-2.69,59.36,0.17,357.19,701,714014,7.95,7.95,0.56,-0.34,1.37,2.32,-2.76,45.51,1.94,1.97,3.32,0.00,45.10,311.00,1.11
1.15,34.91,0.65,-31.85,-2.69,59.35,0.17,357.07,701,714014,8.11,8.11,0.55,-0.34,1.37,2.32,-2.76,45.58,1.93,1.97,3.32,0.00,45.10,311.00,1.11
0.94,34.90,0.79,21.80,-2.05,54.74,0.17,356.95,701,714015,8.28,8.28,0.74,0.30,1.19,1.68,-2.76,45.66,1.93,1.97,3.32,0.00,45.10,311.00,1.11
0.74,34.90,0.79,21.96,-2.06,54.73,0.17,356.84,701,714015,8.45,8.45,0.73,0.30,1.19,1.68,-2.75,45.73,1.92,1.97,3.32,0.00,45.10,311.00,1.11
0.54,34.89,0.78,22.11,-2.06,54.71,0.17,356.72,701,714015,8.61,8.61,0.73,0.30,1.19,1.68,-2.75,45.80,1.92,1.97,3.32,0.00,45.10,311.00,1.11
0.33,34.88,0.78,22.27,-2.06,54.69,0.17,356.60,701,714015,8.78,8.78,0.72,0.30,1.19,1.68,-2.75,45.88,1.91,1.97,5.52,0.00,45.10,355.32,1.26
0.13,34.88,0.77,11.60,-2.06,43.88,0.17,7.29,701,714015,8.95,8.95,0.76,0.16,1.48,1.43,-2.74,35.15,2.24,1.58,5.52,0.00,45.10,355.32,1.26
