trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
12.84,43.27,1.18,-1.14,3.80,154.11,0.18,259.52,701,307046,5.00,5.00,1.18,-0.02,-3.42,1.66,2.77,143.74,-2.24,1.64,14.15,0.01,95.32,587.41,1.50
12.88,43.09,1.18,-1.15,3.81,154.13,0.18,259.55,701,307046,5.19,5.19,1.18,-0.02,-3.42,1.66,2.78,143.81,-2.24,1.64,14.15,0.01,95.32,587.41,1.50
12.93,42.91,1.21,11.67,3.70,157.88,0.18,259.58,701,307047,5.37,5.37,1.18,0.24,-3.43,1.39,2.78,143.87,-2.25,1.64,14.15,0.01,95.32,587.41,1.50
12.97,42.73,1.20,11.70,3.70,157.89,0.18,259.61,701,307047,5.55,5.55,1.18,0.24,-3.43,1.39,2.79,143.94,-2.25,1.64,14.15,0.01,95.32,587.41,1.50
13.06,42.56,1.20,30.87,3.71,177.02,0.19,240.55,701,307047,5.73,5.73,1.03,0.62,-3.70,0.19,2.79,163.10,-2.67,0.81,14.15,0.01,95.32,587.41,1.50
13.18,42.40,1.20,30.95,3.71,177.02,0.19,240.64,701,307047,5.92,5.92,1.03,0.62,-3.70,0.19,2.80,163.13,-2.68,0.81,14.15,0.01,95.32,587.41,1.50
13.30,42.24,1.45,42.16,3.76,-177.45,0.19,240.72,701,307048,6.11,6.11,1.08,0.98,-3.76,-0.17,2.80,163.17,-2.68,0.81,14.15,0.01,95.32,486.51,1.50
13.43,42.08,1.45,42.24,3.76,-177.45,0.19,240.80,701,307048,6.29,6.29,1.07,0.98,-3.76,-0.17,2.81,163.20,-2.69,0.81,14.15,0.01,95.32,486.51,1.50
13.56,41.97,1.45,74.90,3.77,-144.88,0.11,208.31,701,307048,6.44,6.44,0.38,1.40,-3.08,-2.17,2.81,-164.22,-2.71,-0.76,14.15,0.00,95.32,486.51,1.50
13.69,41.91,1.45,74.98,3.77,-144.89,0.11,208.40,701,307048,6.56,6.56,0.38,1.40,-3.08,-2.17,2.81,-164.24,-2.71,-0.76,14.15,0.00,325.61,486.51,1.50
13.83,41.86,1.71,69.04,4.08,-144.52,0.11,208.49,701,307049,6.67,6.67,0.61,1.60,-3.32,-2.37,2.82,-164.26,-2.71,-0.76,232.19,0.01,325.61,3607.11,2.99
13.96,41.81,1.71,69.11,4.08,-144.53,0.11,208.58,701,307049,6.79,6.79,0.61,1.60,-3.32,-2.37,2.82,-164.27,-2.72,-0.76,232.19,0.01,325.61,3607.11,2.99
14.09,41.70,1.71,40.01,4.08,-173.70,0.18,237.83,701,307049,6.93,6.93,1.31,1.10,-4.06,-0.45,2.82,166.57,-2.75,0.66,232.19,0.03,325.61,3607.11,2.99
14.22,41.55,1.71,40.08,4.08,-173.70,0.18,237.91,701,307049,7.11,7.11,1.31,1.10,-4.06,-0.45,2.83,166.59,-2.75,0.66,232.19,0.03,325.61,3607.11,2.99
14.34,41.40,1.71,40.15,4.09,-173.70,0.18,238.00,701,307049,7.28,7.28,1.30,1.10,-4.06,-0.45,2.83,166.61,-2.76,0.66,232.19,0.03,325.61,3607.11,2.99
14.47,41.26,2.18,49.64,4.30,-166.37,0.18,238.08,701,307050,7.46,7.46,1.41,1.66,-4.18,-1.01,2.84,166.64,-2.76,0.66,232.19,0.03,325.61,3607.11,2.99
14.59,41.11,2.18,49.71,4.30,-166.37,0.18,238.16,701,307050,7.64,7.64,1.41,1.66,-4.18,-1.01,2.84,166.66,-2.77,0.66,232.19,0.03,325.61,3607.11,2.99
14.71,40.96,2.18,49.77,4.30,-166.38,0.18,238.24,701,307050,7.51,7.81,1.41,1.66,-4.18,-1.01,2.85,166.68,-2.77,0.66,232.19,0.03,325.61,3607.11,2.99
14.86,40.82,2.18,66.25,4.30,-149.97,0.17,221.91,701,307050,7.34,7.98,0.88,1.99,-3.72,-2.15,2.85,-176.89,-2.85,-0.15,232.19,0.02,325.61,3607.11,2.99
15.02,40.71,2.18,66.32,4.30,-149.98,0.17,222.02,701,307050,7.17,8.15,0.87,1.99,-3.73,-2.15,2.86,-176.89,-2.85,-0.15,232.19,0.02,325.61,3607.11,2.99
15.19,40.60,2.18,66.40,4.30,-149.99,0.17,222.13,701,307050,7.00,8.32,0.87,1.99,-3.73,-2.15,2.86,-176.90,-2.86,-0.15,232.19,0.02,325.61,3607.11,2.99
15.35,40.49,2.74,66.66,4.77,-145.84,0.17,222.24,701,307051,6.83,8.49,1.09,2.52,-3.95,-2.68,2.87,-176.90,-2.86,-0.15,232.19,0.02,325.61,3607.11,2.99
15.51,40.37,2.74,66.72,4.77,-145.85,0.17,222.34,701,307051,6.66,8.66,1.08,2.52,-3.95,-2.68,2.87,-176.91,-2.87,-0.15,232.19,0.02,325.61,3607.11,2.99
15.68,40.26,2.74,66.77,4.77,-145.86,0.17,222.45,701,307051,6.49,8.82,1.08,2.52,-3.95,-2.68,2.88,-176.91,-2.87,-0.15,232.19,0.02,325.61,3607.11,2.99
15.83,40.14,2.74,59.29,4.77,-153.41,0.17,230.09,701,307051,6.32,9.00,1.40,2.36,-4.27,-2.14,2.88,175.54,-2.87,0.22,232.19,0.03,325.61,3607.11,2.99
15.98,40.00,2.74,59.34,4.77,-153.42,0.17,230.18,701,307051,6.15,9.17,1.40,2.36,-4.27,-2.14,2.88,175.55,-2.88,0.22,232.19,0.03,325.61,3607.11,2.99
16.12,39.87,2.74,59.39,4.78,-153.43,0.17,230.28,701,307051,5.98,9.34,1.39,2.36,-4.27,-2.14,2.89,175.56,-2.88,0.22,232.19,0.03,325.61,3607.11,2.99
16.26,39.74,4.30,60.84,6.11,-144.58,0.17,230.37,701,307052,5.80,9.52,2.10,3.76,-4.98,-3.54,2.89,175.56,-2.88,0.22,232.19,0.04,325.61,3607.11,2.99
16.41,39.60,4.30,60.88,6.11,-144.59,0.17,230.46,701,307052,5.63,9.69,2.09,3.76,-4.98,-3.54,2.90,175.57,-2.89,0.22,232.19,0.04,325.61,3607.11,2.99
16.55,39.47,4.30,60.91,6.11,-144.60,0.17,230.55,701,307052,5.46,9.86,2.09,3.76,-4.98,-3.54,2.90,175.58,-2.89,0.22,232.19,0.04,325.61,3607.11,2.99
16.69,39.34,4.30,62.35,6.11,-143.21,0.16,229.24,701,307052,5.29,10.03,2.00,3.81,-4.89,-3.66,2.91,176.98,-2.90,0.15,232.19,0.04,325.61,3607.11,2.99
16.83,39.22,4.30,62.38,6.11,-143.21,0.16,229.33,701,307052,5.13,10.19,1.99,3.81,-4.89,-3.66,2.91,176.99,-2.91,0.15,232.19,0.04,325.61,3607.11,2.99
16.96,39.09,4.30,62.41,6.11,-143.22,0.16,229.41,701,307052,4.96,10.36,1.99,3.81,-4.90,-3.66,2.91,176.99,-2.91,0.15,232.19,0.04,325.61,3607.11,2.99
17.10,38.97,4.30,62.45,6.11,-143.23,0.16,229.50,701,307052,4.80,10.52,1.99,3.81,-4.90,-3.66,2.92,177.00,-2.91,0.15,232.19,0.04,325.61,3607.11,2.99
17.24,38.85,7.69,68.63,9.04,-129.16,0.16,229.58,701,307053,4.64,10.68,2.80,7.16,-5.71,-7.01,2.92,177.00,-2.92,0.15,232.19,0.05,325.61,3607.11,2.99
17.37,38.72,7.69,68.65,9.04,-129.17,0.16,229.67,701,307053,4.48,10.84,2.80,7.16,-5.71,-7.01,2.93,177.01,-2.92,0.15,232.19,0.05,325.61,3607.11,2.99
17.50,38.60,7.69,68.67,9.05,-129.18,0.16,229.75,701,307053,4.31,11.00,2.80,7.16,-5.71,-7.01,2.93,177.01,-2.93,0.15,232.19,0.05,325.61,3607.11,2.99
17.64,38.48,7.69,68.69,9.05,-129.18,0.16,229.84,701,307053,4.15,11.17,2.79,7.16,-5.72,-7.01,2.93,177.01,-2.93,0.15,232.19,0.05,325.61,3607.11,2.99
17.66,38.32,7.68,6.15,9.05,168.27,0.20,292.40,701,307053,3.97,11.35,7.64,0.82,-8.86,1.84,2.94,114.51,-1.22,2.67,232.19,0.18,325.61,3607.11,2.99
17.56,38.14,7.68,6.16,9.05,168.27,0.20,292.34,701,307053,3.77,11.55,7.64,0.82,-8.86,1.84,2.94,114.59,-1.22,2.67,232.19,0.18,325.61,3607.11,2.99
17.46,37.95,7.54,19.83,8.32,179.26,0.20,292.28,701,307054,3.57,11.74,7.09,2.56,-8.32,0.11,2.94,114.68,-1.23,2.67,232.19,0.17,325.61,3607.11,2.99
17.37,37.77,7.53,19.84,8.32,179.26,0.20,292.22,701,307054,3.37,11.94,7.09,2.56,-8.32,0.11,2.94,114.76,-1.23,2.67,232.19,0.17,325.61,3607.11,2.99
17.26,37.62,7.53,1.99,8.32,161.41,0.15,310.00,701,307054,3.20,12.12,7.53,0.26,-7.89,2.65,2.94,96.99,-0.36,2.92,218.30,0.13,325.61,5095.88,2.97
17.14,37.51,7.53,2.00,8.32,161.41,0.15,309.93,701,307054,3.05,12.27,7.52,0.26,-7.89,2.65,2.95,97.06,-0.36,2.92,218.30,0.13,325.61,5095.88,2.97
17.02,37.39,7.53,2.00,8.32,161.42,0.15,309.85,701,307054,2.90,12.42,7.52,0.26,-7.89,2.65,2.95,97.13,-0.37,2.92,218.30,0.13,325.61,5095.88,2.97
16.90,37.28,7.73,19.35,7.67,177.37,0.15,309.78,701,307055,2.75,12.57,7.30,2.56,-7.67,0.35,2.95,97.20,-0.37,2.92,218.30,0.13,325.61,5095.88,2.97
16.78,37.16,7.73,19.36,7.68,177.38,0.15,309.71,701,307055,2.60,12.72,7.30,2.56,-7.67,0.35,2.95,97.27,-0.37,2.92,218.30,0.13,325.61,5095.88,2.97
16.66,37.05,7.73,19.36,7.68,177.38,0.15,309.64,701,307055,2.45,12.87,7.29,2.56,-7.67,0.35,2.95,97.34,-0.38,2.92,218.30,0.13,325.61,5095.88,2.97
16.53,36.95,7.73,6.69,7.68,164.69,0.14,322.24,701,307055,2.31,13.01,7.68,0.90,-7.41,2.03,-2.95,84.72,0.27,2.93,218.30,0.13,844.57,5095.88,2.97
16.38,36.86,7.73,6.69,7.68,164.70,0.14,322.15,701,307055,2.16,13.16,7.67,0.90,-7.41,2.03,-2.95,84.79,0.27,2.93,218.30,0.13,844.57,5095.88,2.97
16.24,36.77,7.44,15.22,6.98,171.97,0.14,322.07,701,307056,2.02,13.30,7.18,1.95,-6.91,0.97,-2.95,84.85,0.26,2.93,218.30,0.12,844.57,5095.88,2.97
16.10,36.68,7.43,15.22,6.98,171.97,0.14,321.98,701,307056,1.87,13.45,7.17,1.95,-6.91,0.97,-2.95,84.92,0.26,2.93,231.76,0.12,844.57,6385.40,2.99
15.92,36.60,7.43,-0.24,6.98,156.52,0.20,337.33,701,307056,1.70,13.62,7.43,-0.03,-6.40,2.78,-2.94,69.54,1.03,2.76,231.76,0.17,844.57,6385.40,2.99
15.69,36.52,6.75,1.30,6.28,155.56,0.20,337.20,701,307057,1.51,13.81,6.74,0.15,-5.72,2.60,-2.94,69.62,1.02,2.76,231.76,0.15,844.57,6385.40,2.99
15.50,36.49,6.74,-29.59,6.29,124.68,0.13,7.97,701,307057,1.34,13.98,5.86,-3.33,-3.58,5.17,-2.94,38.80,2.29,1.84,231.76,0.09,844.57,6385.40,2.99
15.33,36.51,6.74,-29.60,6.29,124.69,0.13,7.87,701,307057,1.21,14.11,5.86,-3.33,-3.58,5.17,-2.94,38.84,2.29,1.84,231.76,0.09,844.57,6385.40,2.99
15.17,36.53,5.16,-25.70,4.72,120.15,0.13,7.77,701,307058,1.07,14.25,4.65,-2.24,-2.37,4.08,-2.94,38.88,2.29,1.84,231.76,0.07,844.57,6385.40,2.99
15.00,36.55,5.16,-25.71,4.72,120.16,0.13,7.67,701,307058,0.94,14.38,4.65,-2.24,-2.37,4.08,-2.93,38.92,2.28,1.84,231.76,0.07,844.57,6385.40,2.99
14.87,36.60,5.16,-61.49,-4.72,84.41,0.11,43.35,701,307058,0.81,14.50,2.46,-4.53,0.46,4.69,-2.93,3.18,2.93,0.16,231.76,0.03,844.57,6385.40,2.99
14.76,36.67,5.16,-61.51,-4.72,84.42,0.11,43.29,701,307058,0.70,14.62,2.46,-4.53,0.46,4.69,-2.93,3.18,2.92,0.16,231.76,0.03,844.57,6385.40,2.99
14.66,36.75,3.56,-75.01,-4.12,61.00,0.11,43.23,701,307059,0.59,14.73,0.92,-3.44,2.00,3.60,-2.93,3.19,2.92,0.16,231.76,0.01,844.57,6385.40,2.99
14.55,36.83,3.56,-75.04,-4.12,61.01,0.11,43.17,701,307059,0.47,14.85,0.92,-3.44,2.00,3.60,-2.92,3.19,2.92,0.16,231.76,0.01,844.57,6385.40,2.99
14.48,36.92,-3.56,-106.17,-4.12,29.92,0.10,74.22,701,307059,0.36,14.96,-0.99,-3.42,3.57,2.05,-2.92,-27.92,2.58,-1.37,231.76,0.00,844.57,6385.40,2.99
14.45,37.02,-3.56,-106.20,-4.12,29.92,0.10,74.20,701,307059,0.26,15.06,-0.99,-3.42,3.57,2.05,-2.92,-27.94,2.58,-1.37,231.76,0.00,844.57,6385.40,2.99
14.41,37.12,-2.88,-147.84,-5.02,1.96,0.10,74.18,701,307060,0.15,15.17,-2.44,-1.53,5.02,0.17,-2.92,-27.97,2.58,-1.37,231.76,0.00,844.57,6385.40,2.99
14.38,37.22,-2.88,-147.86,-5.02,1.96,0.10,74.16,701,307060,0.05,15.27,-2.44,-1.53,5.01,0.17,-2.91,-27.99,2.57,-1.37,231.76,0.00,844.57,6385.40,2.99
14.30,37.27,2.91,-76.31,-5.03,73.44,0.10,3.06,701,714001,0.05,0.05,0.69,-2.83,1.43,4.82,-2.91,43.06,2.13,1.99,231.76,0.01,844.57,6385.40,2.99
14.17,37.28,2.91,-76.35,-5.03,73.45,0.10,2.98,701,714001,0.15,0.15,0.69,-2.83,1.43,4.82,-2.91,43.10,2.12,1.99,231.76,0.01,844.57,6385.40,2.99
14.04,37.28,2.73,-77.26,-4.90,71.99,0.10,2.91,701,714002,0.26,0.26,0.60,-2.67,1.51,4.66,-2.91,43.13,2.12,1.99,231.76,0.01,844.57,6385.40,2.99
13.91,37.29,2.73,-77.30,-4.90,72.00,0.10,2.83,701,714002,0.36,0.36,0.60,-2.67,1.51,4.66,-2.91,43.17,2.12,1.99,231.76,0.01,844.57,6385.40,2.99
13.74,37.24,2.73,-46.30,4.90,103.05,0.19,331.69,701,714002,0.51,0.51,1.89,-1.98,-1.11,4.77,-2.90,74.27,0.79,2.80,231.76,0.04,844.57,6385.40,2.99
13.53,37.15,2.73,-46.36,4.90,103.06,0.19,331.56,701,714002,0.70,0.70,1.88,-1.98,-1.11,4.77,-2.90,74.36,0.78,2.80,231.76,0.04,844.57,6385.40,2.99
13.32,37.06,2.46,-39.29,4.49,104.55,0.19,331.44,701,714003,0.88,0.88,1.90,-1.56,-1.13,4.35,-2.90,74.45,0.78,2.80,231.76,0.04,844.57,6385.40,2.99
13.11,36.97,2.46,-39.34,4.49,104.56,0.19,331.31,701,714003,1.07,1.07,1.90,-1.56,-1.13,4.35,-2.90,74.54,0.77,2.80,231.76,0.04,844.57,6385.40,2.99
12.91,36.94,2.45,-78.21,-4.49,65.77,0.16,10.00,701,714003,1.25,1.25,0.50,-2.40,1.84,4.10,-2.90,35.80,2.35,1.69,231.76,0.01,844.57,6385.40,2.99
12.71,36.97,2.45,-78.28,-4.49,65.78,0.16,9.88,701,714003,1.42,1.42,0.50,-2.40,1.84,4.10,-2.89,35.85,2.35,1.69,231.76,0.01,844.57,6385.40,2.99
12.50,37.00,2.45,-78.35,-4.49,65.79,0.16,9.76,701,714003,1.58,1.58,0.50,-2.40,1.84,4.10,-2.89,35.90,2.34,1.69,231.76,0.01,844.57,6385.40,2.99
12.30,37.03,1.14,-81.24,-3.56,52.60,0.16,9.63,701,714004,1.74,1.74,0.17,-1.13,2.16,2.83,-2.89,35.95,2.34,1.69,231.76,0.00,844.57,6385.40,2.99
12.10,37.05,1.14,-81.39,-3.56,52.61,0.16,9.51,701,714004,1.91,1.91,0.17,-1.13,2.16,2.83,-2.88,36.00,2.33,1.69,231.76,0.00,844.57,6385.40,2.99
11.90,37.08,1.14,-81.54,-3.56,52.63,0.16,9.39,701,714004,2.07,2.07,0.17,-1.13,2.16,2.83,-2.88,36.05,2.33,1.69,231.76,0.00,67.13,6385.40,2.99
11.71,37.09,1.14,-69.57,-3.56,64.75,0.13,357.17,701,714004,2.22,2.22,0.40,-1.07,1.52,3.22,-2.88,48.20,1.92,2.15,231.76,0.01,67.13,6385.40,2.99
11.54,37.08,1.14,-69.69,-3.55,64.76,0.13,357.07,701,714004,2.35,2.35,0.40,-1.07,1.52,3.22,-2.88,48.25,1.91,2.15,11.10,0.00,67.13,406.23,1.39
11.37,37.08,1.14,-69.81,-3.55,64.78,0.13,356.97,701,714004,2.49,2.49,0.39,-1.07,1.51,3.22,-2.87,48.31,1.91,2.15,11.10,0.00,67.13,406.23,1.39
11.21,37.07,-0.02,154.39,-2.88,48.05,0.13,356.87,701,714005,2.62,2.62,-0.01,0.01,1.92,2.14,-2.87,48.36,1.91,2.15,11.10,0.00,67.13,406.23,1.39
11.04,37.06,-0.02,154.28,-2.87,48.10,0.13,356.77,701,714005,2.76,2.76,-0.01,0.01,1.92,2.14,-2.87,48.41,1.90,2.15,11.10,0.00,67.13,406.23,1.39
10.87,37.05,-0.02,154.17,-2.87,48.15,0.13,356.67,701,714005,2.89,2.89,-0.01,0.01,1.91,2.14,-2.87,48.47,1.90,2.15,11.10,0.00,67.13,406.23,1.39
10.68,37.01,-0.02,175.07,-2.87,69.19,0.18,335.59,701,714005,3.05,3.05,-0.02,0.00,1.02,2.68,-2.86,69.50,1.00,2.68,11.10,0.00,67.13,406.23,1.39
10.48,36.94,-0.02,175.04,-2.87,69.28,0.18,335.47,701,714005,3.23,3.23,-0.02,0.00,1.01,2.68,-2.86,69.59,1.00,2.68,11.10,0.00,67.13,406.23,1.39
10.28,36.86,-0.02,175.01,-2.86,69.37,0.18,335.34,701,714006,3.41,3.41,-0.02,0.00,1.01,2.68,-2.86,69.68,0.99,2.68,11.10,0.00,67.13,406.23,1.39
10.08,36.79,-0.02,174.98,-2.86,69.46,0.18,335.22,701,714006,3.58,3.58,-0.02,0.00,1.00,2.68,-2.86,69.77,0.99,2.68,11.10,0.00,67.13,406.23,1.39
9.88,36.78,-0.02,130.35,-2.86,25.02,0.15,19.62,701,714006,3.75,3.75,-0.01,0.01,2.59,1.21,-2.86,25.33,2.58,1.22,11.10,0.00,67.13,406.23,1.39
9.71,36.83,-0.02,130.12,-2.86,25.06,0.15,19.51,701,714006,3.90,3.90,-0.01,0.01,2.59,1.21,-2.85,25.36,2.58,1.22,11.10,0.00,67.13,406.23,1.39
9.53,36.88,-0.02,129.90,-2.85,25.09,0.15,19.40,701,714007,4.05,4.05,-0.01,0.01,2.58,1.21,-2.85,25.40,2.57,1.22,11.10,0.00,67.13,406.23,1.39
9.35,36.93,-0.02,129.67,-2.85,25.13,0.15,19.30,701,714007,4.20,4.20,-0.01,0.01,2.58,1.21,-2.84,25.43,2.57,1.22,11.10,0.00,67.13,406.23,1.39
9.18,36.92,-0.02,174.37,-2.85,70.01,0.14,334.37,701,714007,4.35,4.35,-0.02,0.00,0.97,2.67,-2.84,70.31,0.96,2.68,11.10,0.00,67.13,406.23,1.39
