trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
7.20,41.41,1.98,-10.51,3.62,167.79,0.11,239.16,701,307044,2.77,2.77,1.94,-0.36,-3.54,0.77,1.64,165.58,-1.59,0.41,1.07,0.00,803.73,276.19,0.92
7.27,41.31,1.98,-10.52,3.62,167.79,0.11,239.21,701,307044,2.88,2.88,1.94,-0.36,-3.54,0.77,1.65,165.61,-1.60,0.41,1.07,0.00,803.73,276.19,0.92
7.35,41.22,2.22,5.14,3.82,176.90,0.11,239.26,701,307045,2.99,2.99,2.21,0.20,-3.81,0.21,1.65,165.65,-1.60,0.41,1.07,0.00,803.73,276.19,0.92
7.42,41.13,2.22,5.14,3.82,176.90,0.11,239.31,701,307045,3.10,3.10,2.21,0.20,-3.81,0.21,1.66,165.68,-1.60,0.41,1.07,0.00,803.73,276.19,0.92
7.48,41.03,2.21,-4.96,3.82,166.81,0.11,249.45,701,307045,3.21,3.21,2.21,-0.19,-3.72,0.87,1.66,155.63,-1.51,0.69,1.07,0.00,803.73,276.19,0.92
7.54,40.92,2.21,-4.96,3.82,166.82,0.11,249.48,701,307045,3.32,3.32,2.20,-0.19,-3.72,0.87,1.66,155.69,-1.52,0.69,1.07,0.00,803.73,276.19,0.92
7.59,40.82,2.39,4.75,3.94,172.97,0.11,249.52,701,307046,3.43,3.43,2.39,0.20,-3.91,0.48,1.67,155.74,-1.52,0.69,1.07,0.00,803.73,276.19,0.92
7.64,40.72,2.39,4.75,3.94,172.97,0.11,249.55,701,307046,3.54,3.54,2.38,0.20,-3.91,0.48,1.67,155.80,-1.52,0.69,1.07,0.00,803.73,276.19,0.92
7.69,40.57,2.39,-5.11,3.94,163.12,0.19,259.44,701,307046,3.69,3.69,2.38,-0.21,-3.77,1.14,1.68,146.03,-1.39,0.94,1.07,0.01,803.73,276.19,0.92
7.73,40.39,2.51,-1.52,4.04,165.68,0.19,259.47,701,307047,3.88,3.88,2.51,-0.07,-3.91,1.00,1.68,146.16,-1.40,0.94,1.07,0.01,803.73,276.19,0.92
7.77,40.22,2.51,-0.65,4.04,166.57,0.15,258.63,701,307047,4.05,4.05,2.51,-0.03,-3.93,0.94,1.69,147.15,-1.42,0.91,205.84,0.04,803.73,6512.30,2.95
7.81,40.07,2.92,-2.65,4.47,166.48,0.15,258.65,701,307048,4.21,4.21,2.92,-0.13,-4.34,1.04,1.69,147.25,-1.42,0.91,205.84,0.05,803.73,6512.30,2.95
7.85,39.91,2.92,-7.83,4.47,161.31,0.17,263.85,701,307048,4.28,4.37,2.89,-0.40,-4.23,1.43,1.70,142.18,-1.34,1.04,205.84,0.06,803.73,6512.30,2.95
7.87,39.74,3.04,-3.08,4.55,164.73,0.17,263.87,701,307049,4.11,4.54,3.04,-0.16,-4.38,1.20,1.70,142.30,-1.35,1.04,205.84,0.06,803.73,6512.30,2.95
7.90,39.56,3.04,-0.79,4.55,167.02,0.18,261.60,701,307049,3.94,4.71,3.04,-0.04,-4.43,1.02,1.71,144.71,-1.39,0.99,205.84,0.06,803.73,6512.30,2.95
7.93,39.39,3.37,2.45,4.83,170.06,0.18,261.62,701,307050,3.76,4.89,3.36,0.14,-4.76,0.83,1.71,144.84,-1.40,0.99,205.84,0.07,803.73,6512.30,2.95
7.97,39.20,3.36,3.48,4.84,171.09,0.20,260.62,701,307050,3.57,5.08,3.36,0.20,-4.78,0.75,1.72,145.99,-1.42,0.96,205.84,0.08,803.73,6512.30,2.95
8.01,39.01,3.75,11.71,5.11,177.86,0.20,260.64,701,307051,3.38,5.27,3.68,0.76,-5.10,0.19,1.72,146.12,-1.43,0.96,205.84,0.08,803.73,6512.30,2.95
8.03,38.86,3.75,5.65,5.11,171.80,0.11,266.72,701,307051,3.22,5.43,3.73,0.37,-5.06,0.73,1.73,140.17,-1.33,1.11,205.84,0.05,803.73,6512.30,2.95
8.04,38.74,3.75,5.66,5.11,171.80,0.11,266.72,701,307051,3.11,5.54,3.73,0.37,-5.06,0.73,1.73,140.25,-1.33,1.11,205.84,0.05,803.73,6512.30,2.95
8.05,38.63,4.15,14.79,5.35,179.58,0.11,266.73,701,307052,2.99,5.66,4.01,1.06,-5.35,0.04,1.73,140.34,-1.33,1.11,205.84,0.05,803.73,6512.30,2.95
8.06,38.51,4.15,14.79,5.35,179.58,0.11,266.73,701,307052,2.88,5.77,4.01,1.06,-5.35,0.04,1.74,140.42,-1.34,1.11,205.84,0.05,803.73,6512.30,2.95
8.04,38.38,4.15,-4.83,5.35,159.97,0.16,286.34,701,307052,2.74,5.91,4.13,-0.35,-5.03,1.83,1.74,120.92,-0.89,1.49,205.84,0.08,803.73,6512.30,2.95
7.98,38.23,4.14,-4.83,5.35,159.98,0.16,286.31,701,307052,2.59,6.06,4.13,-0.35,-5.03,1.83,1.74,121.07,-0.90,1.49,205.84,0.07,803.73,6512.30,2.95
7.92,38.08,3.95,-6.30,5.19,158.34,0.16,286.27,701,307053,2.43,6.22,3.92,-0.43,-4.83,1.92,1.74,121.22,-0.90,1.49,205.84,0.07,803.73,6512.30,2.95
7.87,37.93,3.94,-6.31,5.20,158.35,0.16,286.24,701,307053,2.28,6.37,3.92,-0.43,-4.83,1.92,1.75,121.37,-0.91,1.49,205.84,0.07,803.73,6512.30,2.95
7.83,37.80,3.94,-2.84,5.20,161.83,0.12,282.74,701,307053,2.14,6.51,3.94,-0.19,-4.94,1.62,1.75,124.98,-1.00,1.43,205.84,0.05,803.73,6512.30,2.95
7.79,37.69,3.94,-2.84,5.20,161.84,0.12,282.72,701,307053,2.03,6.63,3.93,-0.19,-4.94,1.62,1.75,125.08,-1.01,1.43,205.84,0.05,803.73,6512.30,2.95
7.76,37.58,3.77,-6.33,5.11,158.85,0.12,282.70,701,307054,1.91,6.74,3.75,-0.42,-4.76,1.84,1.75,125.19,-1.01,1.43,215.88,0.05,803.73,5555.93,2.97
7.73,37.46,3.77,-6.33,5.11,158.85,0.12,282.68,701,307054,1.80,6.86,3.75,-0.42,-4.76,1.84,1.76,125.30,-1.01,1.43,215.88,0.05,803.73,5555.93,2.97
7.68,37.35,3.77,-15.86,5.11,149.35,0.13,292.17,701,307054,1.67,6.98,3.62,-1.03,-4.40,2.61,1.76,115.90,-0.77,1.58,215.88,0.06,803.73,5555.93,2.97
7.62,37.22,3.56,-16.43,4.93,148.36,0.13,292.13,701,307055,1.54,7.12,3.42,-1.01,-4.19,2.58,1.76,116.04,-0.77,1.58,215.88,0.05,803.73,5555.93,2.97
7.55,37.08,3.56,-15.55,4.93,149.26,0.17,291.20,701,307055,1.38,7.27,3.43,-0.95,-4.24,2.52,1.76,117.08,-0.80,1.57,215.88,0.07,803.73,5555.93,2.97
7.47,36.92,3.55,-15.91,4.93,149.03,0.17,291.16,701,307056,1.21,7.44,3.42,-0.97,-4.23,2.54,1.77,117.25,-0.81,1.57,215.88,0.07,803.73,5555.93,2.97
7.37,36.78,3.55,-30.70,4.93,134.27,0.15,305.88,701,307056,1.05,7.60,3.05,-1.81,-3.44,3.53,1.77,102.64,-0.39,1.72,215.88,0.06,803.73,5555.93,2.97
7.26,36.65,3.52,-29.62,4.89,134.96,0.15,305.81,701,307057,0.89,7.76,3.06,-1.74,-3.45,3.46,1.77,102.81,-0.39,1.72,215.88,0.06,803.73,5555.93,2.97
7.17,36.53,3.51,-23.87,4.89,140.75,0.13,299.99,701,307057,0.75,7.90,3.21,-1.42,-3.78,3.09,1.77,108.72,-0.57,1.68,215.88,0.05,803.73,5555.93,2.97
7.08,36.42,3.72,-19.03,5.00,144.82,0.13,299.94,701,307058,0.62,8.03,3.51,-1.21,-4.09,2.88,1.77,108.86,-0.57,1.68,215.88,0.05,729.27,5555.93,2.97
6.99,36.32,3.71,-33.28,5.00,130.61,0.14,314.12,701,307058,0.49,8.16,3.11,-2.04,-3.26,3.80,1.77,94.77,-0.15,1.77,215.88,0.05,729.27,5555.93,2.97
6.87,36.22,3.88,-30.32,5.11,133.30,0.14,314.05,701,307059,0.35,8.30,3.35,-1.96,-3.50,3.72,1.77,94.92,-0.15,1.77,215.88,0.05,729.27,5555.93,2.97
6.74,36.13,3.88,-38.34,5.11,125.32,0.14,321.97,701,307059,0.21,8.44,3.04,-2.40,-2.95,4.17,-1.77,87.08,0.09,1.77,215.88,0.05,729.27,5555.93,2.97
6.60,36.04,3.80,-33.77,4.95,128.43,0.14,321.89,701,307060,0.07,8.58,3.16,-2.11,-3.08,3.88,-1.77,87.23,0.09,1.77,215.88,0.05,729.27,5555.93,2.97
6.54,35.99,3.80,50.95,4.95,-146.82,0.00,237.11,701,307060,0.00,8.65,2.39,2.95,-4.14,-2.71,1.77,172.04,-1.76,0.25,215.88,0.00,729.27,5555.93,2.97
6.54,35.99,3.82,50.84,4.98,-146.82,0.00,237.11,701,714001,0.00,0.00,2.41,2.96,-4.16,-2.72,1.77,172.04,-1.76,0.25,215.88,0.00,729.27,5555.93,2.97
6.48,35.97,3.82,-46.43,4.98,115.93,0.11,334.34,701,714001,0.06,0.06,2.63,-2.77,-2.18,4.48,-1.77,74.85,0.46,1.71,215.88,0.03,729.27,5555.93,2.97
6.35,35.92,3.80,-44.61,4.92,117.21,0.11,334.26,701,714002,0.17,0.17,2.70,-2.67,-2.25,4.37,-1.77,74.97,0.46,1.71,215.88,0.04,729.27,5555.93,2.97
6.23,35.88,3.79,-55.62,4.92,106.25,0.10,345.17,701,714002,0.28,0.28,2.14,-3.13,-1.38,4.72,-1.77,64.10,0.77,1.59,215.88,0.03,729.27,5555.93,2.97
6.11,35.85,3.90,-48.09,4.85,112.29,0.10,345.10,701,714003,0.38,0.38,2.60,-2.90,-1.84,4.49,-1.77,64.20,0.77,1.59,215.88,0.03,729.27,5555.93,2.97
5.98,35.82,3.90,-46.63,4.85,113.80,0.11,343.54,701,714003,0.49,0.49,2.68,-2.83,-1.96,4.44,-1.77,65.79,0.72,1.61,215.88,0.03,729.27,5555.93,2.97
5.85,35.79,4.07,-38.49,4.82,120.83,0.11,343.46,701,714004,0.60,0.60,3.19,-2.53,-2.47,4.14,-1.77,65.91,0.72,1.61,215.88,0.04,729.27,5555.93,2.97
5.71,35.76,4.07,-39.23,4.82,120.13,0.12,344.10,701,714004,0.72,0.72,3.15,-2.57,-2.42,4.17,-1.76,65.31,0.74,1.60,215.88,0.04,729.27,5555.93,2.97
5.57,35.73,4.44,-31.67,4.98,127.85,0.12,344.02,701,714005,0.84,0.84,3.78,-2.33,-3.05,3.93,-1.76,65.43,0.73,1.60,215.88,0.05,729.27,5555.93,2.97
5.41,35.69,4.44,-32.46,4.98,127.10,0.15,344.68,701,714005,0.97,0.97,3.75,-2.38,-3.00,3.97,-1.76,64.81,0.75,1.59,137.65,0.06,729.27,1603.82,2.79
5.22,35.65,4.66,-31.08,5.15,129.16,0.15,344.58,701,714006,1.12,1.12,3.99,-2.40,-3.25,3.99,-1.76,64.96,0.74,1.59,137.65,0.07,729.27,1603.82,2.79
5.05,35.60,4.65,-22.04,5.15,138.23,0.16,335.41,701,714006,1.28,1.28,4.31,-1.75,-3.84,3.43,-1.76,74.20,0.48,1.69,137.65,0.08,729.27,1603.82,2.79
4.87,35.53,4.90,-21.74,5.38,139.43,0.16,335.30,701,714007,1.43,1.43,4.55,-1.82,-4.09,3.50,-1.75,74.37,0.47,1.69,137.65,0.08,729.27,1603.82,2.79
4.71,35.47,4.90,-19.86,5.38,141.33,0.14,333.32,701,714007,1.58,1.58,4.61,-1.66,-4.20,3.36,-1.75,76.42,0.41,1.70,137.65,0.07,729.27,1603.82,2.79
4.55,35.40,5.10,-18.56,5.53,143.15,0.14,333.23,701,714008,1.72,1.72,4.83,-1.62,-4.43,3.32,-1.75,76.58,0.41,1.70,137.65,0.08,729.27,1603.82,2.79
4.40,35.34,5.09,-20.00,5.53,141.74,0.14,334.55,701,714008,1.87,1.87,4.78,-1.74,-4.35,3.43,-1.75,75.32,0.44,1.69,137.65,0.08,289.80,1603.82,2.79
4.24,35.28,5.06,-18.43,5.47,143.04,0.14,334.46,701,714009,2.01,2.01,4.80,-1.60,-4.37,3.29,-1.75,75.48,0.44,1.69,137.65,0.08,289.80,1603.82,2.79
4.08,35.21,5.06,-14.40,5.47,147.09,0.15,330.32,701,714009,2.16,2.16,4.90,-1.26,-4.59,2.97,-1.75,79.68,0.31,1.72,137.65,0.08,289.80,1603.82,2.79
3.93,35.14,5.12,-14.45,5.53,147.28,0.15,330.24,701,714010,2.30,2.30,4.96,-1.28,-4.65,2.99,-1.75,79.85,0.31,1.72,137.65,0.08,64.68,1603.82,2.79
3.76,35.09,5.11,-30.14,5.53,131.60,0.15,345.82,701,714010,2.45,2.45,4.42,-2.57,-3.67,4.14,-1.75,64.33,0.76,1.57,137.65,0.07,64.68,1603.82,2.79
3.59,35.05,5.11,-30.17,5.53,131.61,0.15,345.72,701,714010,2.60,2.60,4.42,-2.57,-3.67,4.14,-1.74,64.48,0.75,1.57,137.65,0.07,64.68,1603.82,2.79
3.41,35.01,5.03,-34.33,5.57,127.78,0.15,345.62,701,714011,2.74,2.74,4.15,-2.84,-3.41,4.40,-1.74,64.63,0.75,1.57,137.65,0.07,64.68,1603.82,2.79
3.24,34.98,5.02,-34.36,5.57,127.78,0.15,345.52,701,714011,2.89,2.89,4.15,-2.84,-3.41,4.40,-1.74,64.79,0.74,1.57,137.65,0.07,64.68,1603.82,2.79
3.03,34.94,5.02,-38.59,5.57,123.59,0.19,349.59,701,714011,3.06,3.06,3.92,-3.13,-3.08,4.64,-1.74,60.77,0.85,1.52,137.65,0.08,64.68,1603.82,2.79
2.81,34.91,5.02,-38.63,5.57,123.60,0.19,349.46,701,714011,3.25,3.25,3.92,-3.13,-3.08,4.64,-1.73,60.96,0.84,1.52,137.65,0.08,64.68,1603.82,2.79
2.58,34.87,5.01,-38.68,5.57,123.60,0.19,349.33,701,714011,3.44,3.44,3.91,-3.13,-3.08,4.64,-1.73,61.15,0.83,1.52,137.65,0.08,64.68,1603.82,2.79
2.35,34.84,3.75,-20.64,3.91,133.49,0.19,349.20,701,714012,3.63,3.63,3.51,-1.32,-2.69,2.83,-1.73,61.35,0.83,1.52,137.65,0.08,64.68,1603.82,2.79
2.12,34.80,3.75,-20.67,3.91,133.50,0.19,349.07,701,714012,3.82,3.82,3.51,-1.32,-2.69,2.83,-1.72,61.54,0.82,1.52,137.65,0.08,64.68,1603.82,2.79
1.89,34.76,3.74,-20.71,3.91,133.50,0.19,348.94,701,714012,4.01,4.01,3.50,-1.32,-2.69,2.83,-1.72,61.74,0.81,1.52,137.65,0.08,64.68,1603.82,2.79
1.69,34.74,3.74,-25.58,3.91,128.67,0.14,353.66,701,714012,4.18,4.18,3.37,-1.61,-2.44,3.05,-1.72,57.07,0.93,1.44,137.65,0.05,64.68,1603.82,2.79
1.52,34.72,3.73,-25.61,3.91,128.67,0.14,353.56,701,714012,4.32,4.32,3.37,-1.61,-2.44,3.05,-1.71,57.21,0.93,1.44,137.65,0.05,64.68,1603.82,2.79
1.35,34.71,3.73,-25.64,3.91,128.68,0.14,353.46,701,714012,4.47,4.47,3.36,-1.61,-2.44,3.05,-1.71,57.35,0.92,1.44,137.65,0.05,64.68,1603.82,2.79
1.17,34.69,3.16,-18.84,3.21,130.14,0.14,353.37,701,714013,4.61,4.61,2.99,-1.02,-2.07,2.46,-1.71,57.50,0.92,1.44,137.65,0.05,64.68,1603.82,2.79
1.00,34.67,3.15,-18.87,3.21,130.15,0.14,353.27,701,714013,4.75,4.75,2.98,-1.02,-2.07,2.46,-1.71,57.64,0.91,1.44,137.65,0.05,64.68,1603.82,2.79
0.83,34.66,3.15,-18.90,3.21,130.15,0.14,353.17,701,714013,4.90,4.90,2.98,-1.02,-2.07,2.46,-1.70,57.79,0.91,1.44,133.51,0.05,64.68,1711.35,2.79
0.67,34.64,3.14,-22.67,3.22,126.41,0.12,356.82,701,714013,5.03,5.03,2.90,-1.21,-1.91,2.59,-1.70,54.17,1.00,1.38,133.51,0.04,64.68,1711.35,2.79
0.52,34.64,3.14,-22.70,3.22,126.42,0.12,356.74,701,714013,5.15,5.15,2.90,-1.21,-1.91,2.59,-1.70,54.29,0.99,1.38,133.51,0.04,64.68,1711.35,2.79
0.37,34.63,2.89,-19.80,2.92,126.34,0.12,356.66,701,714014,5.27,5.27,2.71,-0.98,-1.73,2.35,-1.70,54.41,0.99,1.38,133.51,0.04,64.68,1711.35,2.79
0.22,34.62,2.88,-19.83,2.92,126.34,0.12,356.57,701,714014,5.39,5.39,2.71,-0.98,-1.73,2.35,-1.69,54.53,0.98,1.38,133.51,0.04,64.68,1711.35,2.79
0.07,34.62,2.88,-25.54,2.92,120.67,0.13,2.16,701,714014,5.52,5.52,2.60,-1.24,-1.49,2.51,-1.69,48.97,1.11,1.28,133.51,0.04,64.68,1711.35,2.79
-0.10,34.63,2.87,-25.58,2.92,120.68,0.13,2.07,701,714014,5.66,5.66,2.59,-1.24,-1.49,2.51,-1.69,49.09,1.11,1.28,133.51,0.04,64.68,1711.35,2.79
-0.26,34.63,2.87,-25.61,2.92,120.68,0.13,1.97,701,714014,5.79,5.79,2.59,-1.24,-1.49,2.51,-1.68,49.22,1.10,1.28,133.51,0.04,64.68,1711.35,2.79
-0.42,34.64,2.32,4.84,1.62,138.44,0.13,1.88,701,714015,5.93,5.93,2.31,0.20,-1.22,1.08,-1.68,49.34,1.10,1.28,133.51,0.04,64.68,1711.35,2.79
-0.59,34.64,2.31,4.85,1.62,138.45,0.13,1.79,701,714015,6.06,6.06,2.30,0.20,-1.22,1.08,-1.68,49.47,1.09,1.28,138.35,0.04,64.68,2290.16,2.79
-0.75,34.64,2.31,4.86,1.62,138.46,0.13,1.70,701,714015,6.20,6.20,2.30,0.20,-1.22,1.08,-1.67,49.59,1.09,1.28,138.35,0.04,64.68,2290.16,2.79
-0.92,34.66,2.30,-3.59,1.63,130.01,0.15,10.05,701,714015,6.34,6.34,2.30,-0.14,-1.04,1.24,-1.67,41.26,1.26,1.10,138.35,0.04,64.68,2290.16,2.79
-1.09,34.68,2.30,-3.60,1.63,130.03,0.15,9.95,701,714015,6.48,6.48,2.29,-0.14,-1.05,1.24,-1.67,41.38,1.25,1.10,138.35,0.04,64.68,2290.16,2.79
-1.27,34.71,1.64,0.00,1.17,109.66,0.15,9.85,701,714016,6.63,6.63,1.64,0.00,-0.39,1.10,-1.66,41.50,1.25,1.10,138.35,0.03,64.68,2290.16,2.79
-1.44,34.73,1.63,0.00,1.17,109.68,0.15,9.75,701,714016,6.77,6.77,1.63,0.00,-0.39,1.10,-1.66,41.62,1.24,1.10,138.35,0.03,64.68,2290.16,2.79
-1.61,34.74,1.63,14.55,1.17,124.23,0.14,355.13,701,714016,6.69,6.91,1.58,0.41,-0.66,0.97,-1.66,56.28,0.92,1.38,142.00,0.02,64.68,2500.58,2.74
-1.78,34.73,1.62,14.59,1.17,124.24,0.14,355.03,701,714016,6.55,7.05,1.57,0.41,-0.66,0.97,-1.65,56.42,0.91,1.38,142.00,0.02,64.68,2500.58,2.74
-1.94,34.72,1.58,15.46,1.13,122.52,0.14,354.94,701,714017,6.41,7.19,1.52,0.42,-0.61,0.96,-1.65,56.56,0.91,1.38,142.00,0.02,64.68,2500.58,2.74
-2.11,34.70,1.57,15.51,1.13,122.54,0.14,354.84,701,714017,6.28,7.32,1.51,0.42,-0.61,0.96,-1.65,56.71,0.90,1.38,142.00,0.02,64.68,2500.58,2.74
-2.29,34.69,1.57,18.89,1.13,125.89,0.16,351.41,701,714017,6.13,7.47,1.48,0.51,-0.67,0.92,-1.65,60.20,0.82,1.43,142.00,0.03,64.68,2500.58,2.74
-2.48,34.66,1.56,18.96,1.14,125.91,0.16,351.30,701,714017,5.97,7.63,1.48,0.51,-0.67,0.92,-1.64,60.38,0.81,1.43,142.00,0.03,64.68,2500.58,2.74
-2.68,34.64,1.72,20.26,1.16,134.22,0.16,351.19,701,714018,5.81,7.79,1.61,0.60,-0.81,0.83,-1.64,60.56,0.81,1.43,145.77,0.03,27.76,2276.22,2.56
-2.87,34.61,1.71,20.32,1.16,134.24,0.16,351.08,701,714018,5.64,7.96,1.61,0.60,-0.81,0.83,-1.64,60.74,0.80,1.43,145.77,0.03,27.76,2276.22,2.56
-3.08,34.59,1.71,16.98,1.16,130.86,0.18,354.35,701,714018,5.47,8.13,1.63,0.50,-0.76,0.88,-1.63,57.53,0.88,1.38,145.77,0.03,27.76,2276.22,2.56
-3.30,34.57,1.70,17.04,1.16,130.87,0.18,354.23,701,714018,5.29,8.31,1.63,0.50,-0.76,0.88,-1.63,57.73,0.87,1.38,145.77,0.03,27.76,2276.22,2.56
-3.52,34.55,2.53,34.27,1.23,-177.78,0.18,354.10,701,714019,5.10,8.50,2.09,1.42,-1.23,-0.05,-1.63,57.92,0.86,1.38,148.43,0.04,27.76,2209.22,2.39
-3.74,34.54,2.52,34.35,1.23,-177.79,0.18,353.98,701,714019,4.92,8.68,2.08,1.42,-1.23,-0.05,-1.62,58.12,0.86,1.38,148.43,0.04,27.76,2209.22,2.39
-3.96,34.55,2.52,16.52,1.23,164.33,0.19,11.74,701,714019,4.74,8.86,2.41,0.72,-1.18,0.33,-1.62,40.42,1.23,1.05,148.43,0.05,27.76,2209.22,2.39
-4.19,34.58,2.51,16.56,1.23,164.34,0.19,11.61,701,714019,4.54,9.06,2.41,0.72,-1.18,0.33,-1.61,40.58,1.23,1.05,148.43,0.05,27.76,2209.22,2.39
-4.37,34.61,3.35,30.27,1.79,-159.01,0.11,11.51,701,714020,4.39,9.21,2.89,1.69,-1.67,-0.64,-1.61,40.71,1.22,1.05,148.43,0.04,27.76,2209.22,2.39
