trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
8.35,44.22,0.34,26.23,3.01,-133.46,0.12,171.40,701,307040,1.52,1.52,0.30,0.15,-2.07,-2.19,2.70,-131.03,-1.77,-2.04,11.57,0.00,78.74,495.03,1.46
8.51,44.24,0.44,24.04,3.11,-134.45,0.12,171.51,701,307041,1.64,1.64,0.40,0.18,-2.18,-2.22,2.70,-131.08,-1.77,-2.04,11.57,0.00,78.74,495.03,1.46
8.67,44.21,0.44,-21.90,3.11,179.60,0.13,217.56,701,307041,1.77,1.77,0.41,-0.16,-3.11,0.02,2.70,-177.06,-2.70,-0.14,11.57,0.00,78.74,495.03,1.46
8.81,44.13,0.44,-22.01,3.11,179.60,0.13,217.66,701,307041,1.90,1.90,0.40,-0.16,-3.11,0.02,2.71,-177.06,-2.70,-0.14,11.57,0.00,78.74,495.03,1.46
8.96,44.05,0.36,21.16,3.05,-174.92,0.13,217.76,701,307042,2.03,2.03,0.33,0.13,-3.04,-0.27,2.71,-177.06,-2.71,-0.14,11.57,0.00,78.74,495.03,1.46
9.10,43.97,0.35,21.30,3.05,-174.93,0.13,217.86,701,307042,2.16,2.16,0.33,0.13,-3.04,-0.27,2.72,-177.07,-2.71,-0.14,11.57,0.00,78.74,495.03,1.46
9.24,43.93,0.35,62.49,3.05,-133.96,0.10,176.98,701,307042,2.28,2.28,0.16,0.31,-2.12,-2.20,2.72,-136.11,-1.96,-1.89,11.57,0.00,78.74,495.03,1.46
9.39,43.94,0.35,62.76,3.06,-133.97,0.10,177.08,701,307042,2.38,2.38,0.16,0.31,-2.12,-2.20,2.72,-136.16,-1.96,-1.89,11.57,0.00,78.74,495.03,1.46
9.53,43.94,0.61,46.06,3.33,-135.74,0.10,177.18,701,307043,2.48,2.48,0.42,0.44,-2.39,-2.32,2.72,-136.21,-1.97,-1.89,11.57,0.00,78.74,495.03,1.46
9.67,43.95,0.61,46.19,3.33,-135.76,0.10,177.28,701,307043,2.59,2.59,0.42,0.44,-2.39,-2.32,2.73,-136.25,-1.97,-1.89,11.57,0.00,78.74,495.03,1.46
9.87,43.92,0.60,27.43,3.33,-154.67,0.19,196.31,701,307043,2.73,2.73,0.54,0.28,-3.01,-1.43,2.73,-155.20,-2.48,-1.15,11.57,0.00,78.74,495.03,1.46
10.12,43.87,0.77,28.88,3.50,-154.29,0.19,196.48,701,307044,2.92,2.92,0.67,0.37,-3.16,-1.52,2.73,-155.25,-2.48,-1.15,11.57,0.00,78.74,495.03,1.46
10.30,43.79,0.77,-7.08,3.51,169.69,0.15,232.62,701,307044,3.08,3.08,0.76,-0.09,-3.45,0.63,2.74,168.72,-2.69,0.54,11.57,0.00,78.74,495.03,1.46
10.42,43.67,0.76,-7.11,3.51,169.70,0.15,232.70,701,307044,3.23,3.23,0.76,-0.09,-3.45,0.63,2.74,168.74,-2.69,0.54,11.57,0.00,78.74,495.03,1.46
10.54,43.56,0.80,-0.06,3.53,171.32,0.15,232.79,701,307045,3.37,3.37,0.80,-0.00,-3.49,0.53,2.75,168.76,-2.70,0.54,11.57,0.00,78.74,495.03,1.46
10.66,43.44,0.80,-0.06,3.54,171.33,0.15,232.87,701,307045,3.52,3.52,0.80,-0.00,-3.50,0.53,2.75,168.78,-2.70,0.54,11.57,0.00,78.74,495.03,1.46
10.81,43.33,0.79,11.17,3.54,-177.46,0.16,221.76,701,307045,3.67,3.67,0.78,0.15,-3.53,-0.16,2.76,180.00,-2.76,0.00,11.57,0.00,78.74,495.03,1.46
10.97,43.22,0.79,11.22,3.54,-177.46,0.16,221.87,701,307045,3.83,3.83,0.77,0.15,-3.54,-0.16,2.76,180.00,-2.76,0.00,11.57,0.00,78.74,495.03,1.46
11.13,43.12,0.79,11.26,3.54,-177.46,0.16,221.98,701,307045,3.99,3.99,0.77,0.15,-3.54,-0.16,2.77,180.00,-2.77,0.00,11.57,0.00,78.74,495.03,1.46
11.29,43.01,1.20,34.50,3.82,-169.71,0.16,222.09,701,307046,4.14,4.14,0.99,0.68,-3.76,-0.68,2.77,180.00,-2.77,0.00,11.57,0.01,297.09,495.03,1.46
11.45,42.91,1.20,34.57,3.82,-169.71,0.16,222.20,701,307046,4.30,4.30,0.99,0.68,-3.76,-0.68,2.78,180.00,-2.78,0.00,11.57,0.01,297.09,495.03,1.46
11.61,42.80,1.19,34.65,3.82,-169.72,0.16,222.31,701,307046,4.46,4.46,0.98,0.68,-3.76,-0.68,2.78,180.00,-2.78,0.00,11.57,0.01,297.09,495.03,1.46
11.71,42.67,1.19,-1.92,3.83,153.67,0.16,258.99,701,307046,4.62,4.62,1.19,-0.04,-3.43,1.70,2.78,143.41,-2.24,1.66,11.57,0.01,297.09,495.03,1.46
11.75,42.51,1.19,-1.93,3.83,153.69,0.16,259.01,701,307046,4.78,4.78,1.19,-0.04,-3.43,1.70,2.79,143.47,-2.24,1.66,11.57,0.01,297.09,495.03,1.46
11.79,42.35,1.21,10.84,3.72,157.41,0.16,259.04,701,307047,4.95,4.95,1.19,0.23,-3.43,1.43,2.79,143.53,-2.25,1.66,11.57,0.01,297.09,495.03,1.46
11.84,42.18,1.21,10.86,3.72,157.42,0.16,259.07,701,307047,5.11,5.11,1.19,0.23,-3.44,1.43,2.80,143.59,-2.25,1.66,11.57,0.01,297.09,495.03,1.46
11.91,42.03,1.20,28.77,3.72,175.29,0.16,241.26,701,307047,5.27,5.27,1.06,0.58,-3.71,0.31,2.80,161.49,-2.66,0.89,11.57,0.01,297.09,495.03,1.46
12.01,41.89,1.20,28.84,3.73,175.29,0.16,241.33,701,307047,5.44,5.44,1.05,0.58,-3.71,0.31,2.80,161.52,-2.66,0.89,11.57,0.01,297.09,495.03,1.46
12.12,41.75,1.46,40.14,3.78,-179.19,0.16,241.40,701,307048,5.60,5.60,1.11,0.94,-3.78,-0.05,2.81,161.55,-2.66,0.89,11.57,0.01,297.09,495.03,1.46
12.22,41.61,1.45,40.22,3.78,-179.19,0.16,241.47,701,307048,5.76,5.76,1.11,0.94,-3.78,-0.05,2.81,161.58,-2.67,0.89,226.62,0.02,297.09,4332.35,2.98
12.33,41.50,1.45,65.04,3.78,-154.45,0.10,216.79,701,307048,5.88,5.89,0.61,1.32,-3.41,-1.63,2.82,-173.66,-2.80,-0.31,226.62,0.01,297.09,4332.35,2.98
12.44,41.44,1.45,65.10,3.78,-154.45,0.10,216.86,701,307048,5.78,5.99,0.61,1.32,-3.41,-1.63,2.82,-173.66,-2.80,-0.31,226.62,0.01,297.09,4332.35,2.98
12.54,41.38,1.72,59.28,4.09,-154.05,0.10,216.93,701,307049,5.68,6.10,0.88,1.48,-3.68,-1.79,2.82,-173.67,-2.81,-0.31,226.62,0.01,297.09,4332.35,2.98
12.65,41.32,1.72,59.33,4.09,-154.05,0.10,217.00,701,307049,5.57,6.20,0.88,1.48,-3.68,-1.79,2.83,-173.67,-2.81,-0.31,226.62,0.01,297.09,4332.35,2.98
12.76,41.23,1.72,37.43,4.10,-176.01,0.15,239.03,701,307049,5.45,6.32,1.36,1.04,-4.09,-0.28,2.83,164.38,-2.72,0.76,226.62,0.02,297.09,4332.35,2.98
12.86,41.10,1.71,37.49,4.10,-176.01,0.15,239.10,701,307049,5.30,6.47,1.36,1.04,-4.09,-0.28,2.83,164.40,-2.73,0.76,226.62,0.02,297.09,4332.35,2.98
12.96,40.97,1.71,37.54,4.10,-176.02,0.15,239.17,701,307049,5.15,6.63,1.36,1.04,-4.09,-0.28,2.84,164.42,-2.73,0.76,226.62,0.02,297.09,4332.35,2.98
13.07,40.84,2.19,47.18,4.31,-168.68,0.15,239.23,701,307050,5.00,6.78,1.49,1.60,-4.22,-0.85,2.84,164.44,-2.74,0.76,226.62,0.03,297.09,4332.35,2.98
13.17,40.71,2.18,47.23,4.31,-168.68,0.15,239.30,701,307050,4.84,6.93,1.48,1.60,-4.22,-0.85,2.85,164.47,-2.74,0.76,226.62,0.03,297.09,4332.35,2.98
13.27,40.58,2.18,47.28,4.31,-168.68,0.15,239.36,701,307050,4.69,7.08,1.48,1.60,-4.22,-0.85,2.85,164.49,-2.75,0.76,226.62,0.03,297.09,4332.35,2.98
13.39,40.46,2.18,61.78,4.31,-154.24,0.14,224.99,701,307050,4.55,7.23,1.03,1.92,-3.88,-1.87,2.85,178.95,-2.85,0.05,226.62,0.02,297.09,4332.35,2.98
13.52,40.36,2.18,61.84,4.31,-154.25,0.14,225.08,701,307050,4.40,7.37,1.03,1.92,-3.88,-1.87,2.86,178.95,-2.86,0.05,226.62,0.02,297.09,4332.35,2.98
13.66,40.26,2.18,61.90,4.31,-154.26,0.14,225.16,701,307050,4.26,7.52,1.03,1.92,-3.88,-1.87,2.86,178.95,-2.86,0.05,226.62,0.02,297.09,4332.35,2.98
13.79,40.15,2.75,62.29,4.78,-150.07,0.14,225.25,701,307051,4.11,7.66,1.28,2.43,-4.14,-2.38,2.86,178.95,-2.86,0.05,226.62,0.02,297.09,4332.35,2.98
13.92,40.05,2.74,62.34,4.78,-150.07,0.14,225.34,701,307051,3.97,7.81,1.27,2.43,-4.14,-2.38,2.87,178.96,-2.87,0.05,226.62,0.02,297.09,4332.35,2.98
14.06,39.95,2.74,62.38,4.78,-150.08,0.14,225.42,701,307051,3.82,7.95,1.27,2.43,-4.14,-2.38,2.87,178.96,-2.87,0.05,226.62,0.02,297.09,4332.35,2.98
14.17,39.82,2.74,42.75,4.78,-169.77,0.17,245.18,701,307051,3.66,8.11,2.01,1.86,-4.70,-0.85,2.88,159.29,-2.69,1.02,226.62,0.04,297.09,4332.35,2.98
14.26,39.66,2.74,42.79,4.78,-169.78,0.17,245.24,701,307051,3.49,8.28,2.01,1.86,-4.70,-0.85,2.88,159.32,-2.69,1.02,226.62,0.04,297.09,4332.35,2.98
14.36,39.50,3.02,43.18,5.01,-167.85,0.17,245.30,701,307052,3.32,8.45,2.20,2.07,-4.90,-1.06,2.88,159.35,-2.70,1.02,226.62,0.04,297.09,4332.35,2.98
14.45,39.35,3.02,43.22,5.01,-167.85,0.17,245.36,701,307052,3.15,8.63,2.20,2.07,-4.90,-1.06,2.89,159.38,-2.70,1.02,226.62,0.04,297.09,4332.35,2.98
14.51,39.22,3.02,31.51,5.02,-179.60,0.11,257.14,701,307052,3.00,8.77,2.57,1.58,-5.02,-0.03,2.89,147.67,-2.44,1.55,226.62,0.03,297.09,4332.35,2.98
14.55,39.11,3.02,31.53,5.02,-179.60,0.11,257.16,701,307052,2.89,8.88,2.57,1.58,-5.02,-0.03,2.89,147.70,-2.45,1.55,226.62,0.03,297.09,4332.35,2.98
14.58,39.00,3.29,27.48,5.37,179.74,0.11,257.19,701,307053,2.78,8.99,2.92,1.52,-5.37,0.02,2.90,147.73,-2.45,1.55,226.62,0.04,297.09,4332.35,2.98
14.61,38.89,3.29,27.49,5.37,179.74,0.11,257.21,701,307053,2.67,9.11,2.92,1.52,-5.37,0.02,2.90,147.76,-2.45,1.55,226.62,0.04,297.09,4332.35,2.98
14.63,38.74,3.28,18.22,5.37,170.45,0.18,266.51,701,307053,2.52,9.25,3.12,1.03,-5.29,0.89,2.90,138.52,-2.17,1.92,226.62,0.07,297.09,4332.35,2.98
14.65,38.56,3.42,16.51,5.54,170.19,0.18,266.52,701,307054,2.34,9.43,3.28,0.97,-5.46,0.94,2.91,138.58,-2.18,1.92,226.62,0.07,297.09,4332.35,2.98
14.61,38.41,3.42,-13.20,5.54,140.48,0.14,296.21,701,307054,2.18,9.59,3.33,-0.78,-4.28,3.53,2.91,108.92,-0.94,2.75,226.62,0.06,297.09,4332.35,2.98
14.53,38.28,3.43,-12.99,5.55,140.67,0.14,296.17,701,307055,2.04,9.73,3.34,-0.77,-4.29,3.52,2.91,108.99,-0.95,2.75,226.62,0.06,297.09,4332.35,2.98
14.45,38.15,3.43,-13.67,5.55,140.00,0.16,296.79,701,307055,1.89,9.89,3.33,-0.81,-4.25,3.57,2.91,108.39,-0.92,2.76,219.06,0.06,297.09,6189.08,2.97
14.36,38.00,3.42,-14.03,5.55,139.78,0.16,296.73,701,307056,1.72,10.05,3.32,-0.83,-4.24,3.59,2.91,108.46,-0.92,2.76,219.06,0.06,297.09,6189.08,2.97
14.23,37.85,3.41,-25.45,5.55,128.39,0.19,308.06,701,307056,1.55,10.23,3.08,-1.47,-3.45,4.35,2.91,97.14,-0.36,2.89,219.06,0.07,297.09,6189.08,2.97
14.08,37.70,3.39,-24.31,5.50,128.92,0.19,307.96,701,307057,1.35,10.42,3.09,-1.39,-3.46,4.28,2.91,97.24,-0.37,2.89,219.06,0.07,297.09,6189.08,2.97
13.96,37.59,3.38,-30.22,5.50,123.04,0.10,313.78,701,307057,1.20,10.57,2.92,-1.70,-3.00,4.61,2.91,91.42,-0.07,2.91,219.06,0.03,785.97,6189.08,2.97
13.87,37.51,3.38,-30.24,5.50,123.05,0.10,313.73,701,307057,1.10,10.67,2.92,-1.70,-3.00,4.61,2.91,91.47,-0.07,2.91,219.06,0.03,785.97,6189.08,2.97
13.79,37.44,3.24,-28.81,5.34,123.16,0.10,313.67,701,307058,1.00,10.77,2.84,-1.56,-2.92,4.47,2.91,91.52,-0.08,2.91,219.06,0.03,785.97,6189.08,2.97
13.70,37.37,3.24,-28.83,5.34,123.17,0.10,313.62,701,307058,0.90,10.87,2.84,-1.56,-2.92,4.47,2.91,91.57,-0.08,2.91,219.06,0.03,785.97,6189.08,2.97
13.59,37.31,3.24,-49.42,5.34,102.61,0.11,334.12,701,307058,0.79,10.98,2.11,-2.46,-1.17,5.21,-2.91,71.06,0.95,2.76,219.06,0.03,785.97,6189.08,2.97
13.46,37.26,3.24,-49.44,5.34,102.62,0.11,334.04,701,307058,0.68,11.09,2.11,-2.46,-1.17,5.21,-2.91,71.11,0.94,2.76,219.06,0.03,785.97,6189.08,2.97
13.34,37.21,3.03,-48.64,5.14,101.97,0.11,333.97,701,307059,0.57,11.20,2.00,-2.27,-1.07,5.03,-2.91,71.16,0.94,2.76,232.89,0.03,785.97,4474.65,2.99
13.21,37.16,3.03,-48.67,5.14,101.98,0.11,333.89,701,307059,0.46,11.31,2.00,-2.27,-1.07,5.03,-2.91,71.21,0.94,2.76,232.89,0.03,785.97,4474.65,2.99
13.09,37.11,3.03,-45.57,5.14,105.12,0.10,330.69,701,307059,0.35,11.42,2.12,-2.16,-1.34,4.96,-2.91,74.40,0.78,2.80,232.89,0.02,785.97,4474.65,2.99
12.99,37.06,3.03,-45.59,5.14,105.13,0.10,330.62,701,307059,0.25,11.52,2.12,-2.16,-1.34,4.96,-2.91,74.44,0.78,2.80,232.89,0.02,785.97,4474.65,2.99
12.88,37.01,2.89,-45.55,5.02,104.41,0.10,330.56,701,307060,0.15,11.62,2.02,-2.06,-1.25,4.86,-2.91,74.49,0.78,2.80,232.89,0.02,785.97,4474.65,2.99
12.77,36.96,2.89,-45.57,5.02,104.42,0.10,330.49,701,307060,0.05,11.72,2.02,-2.06,-1.25,4.86,-2.91,74.54,0.78,2.80,232.89,0.02,785.97,4474.65,2.99
12.71,36.94,-2.89,-122.56,-5.02,27.45,0.00,47.43,701,307060,0.00,11.77,-1.55,-2.43,4.46,2.31,-2.91,-2.41,2.91,-0.12,232.89,0.00,785.97,4474.65,2.99
12.71,36.94,-2.91,-122.03,-5.03,27.87,0.00,47.43,701,714001,0.00,0.00,-1.55,-2.47,4.45,2.35,-2.91,-2.41,2.91,-0.12,232.89,0.00,785.97,4474.65,2.99
12.59,36.94,2.91,-73.38,-5.03,76.55,0.18,358.69,701,714001,0.09,0.09,0.83,-2.79,1.17,4.89,-2.91,46.29,2.01,2.10,232.89,0.02,785.97,4474.65,2.99
12.36,36.94,2.74,-74.35,-4.90,75.10,0.18,358.55,701,714002,0.28,0.28,0.74,-2.63,1.26,4.74,-2.90,46.36,2.00,2.10,206.27,0.02,785.97,3806.33,2.95
12.16,36.89,2.73,-47.34,4.90,102.18,0.16,331.36,701,714002,0.45,0.45,1.85,-2.01,-1.03,4.79,-2.90,73.50,0.82,2.78,206.27,0.03,785.97,3806.33,2.95
11.98,36.82,2.73,-47.39,4.90,102.19,0.16,331.25,701,714002,0.61,0.61,1.85,-2.01,-1.04,4.79,-2.90,73.58,0.82,2.78,206.27,0.03,785.97,3806.33,2.95
11.81,36.74,2.46,-40.37,4.50,103.65,0.16,331.14,701,714003,0.77,0.77,1.87,-1.59,-1.06,4.37,-2.90,73.66,0.82,2.78,206.27,0.04,785.97,3806.33,2.95
11.63,36.66,2.46,-40.41,4.50,103.66,0.16,331.04,701,714003,0.93,0.93,1.87,-1.59,-1.06,4.37,-2.90,73.74,0.81,2.78,206.27,0.04,785.97,3806.33,2.95
11.44,36.62,2.45,-71.13,-4.50,73.02,0.16,1.58,701,714003,1.10,1.10,0.79,-2.32,1.31,4.30,-2.89,43.15,2.11,1.98,206.27,0.01,785.97,3806.33,2.95
11.24,36.63,2.45,-71.19,-4.50,73.03,0.16,1.46,701,714003,1.26,1.26,0.79,-2.32,1.31,4.30,-2.89,43.21,2.11,1.98,206.27,0.01,785.97,3806.33,2.95
11.04,36.63,1.14,-74.64,-3.57,59.76,0.16,1.34,701,714004,1.42,1.42,0.30,-1.10,1.80,3.08,-2.89,43.26,2.10,1.98,206.27,0.01,785.97,3806.33,2.95
10.84,36.64,1.14,-74.79,-3.57,59.78,0.16,1.22,701,714004,1.58,1.58,0.30,-1.10,1.80,3.08,-2.89,43.32,2.10,1.98,206.27,0.01,785.97,3806.33,2.95
10.66,36.62,1.14,-58.63,-3.57,76.07,0.13,344.83,701,714004,1.73,1.73,0.59,-0.97,0.86,3.46,-2.88,59.66,1.46,2.49,206.27,0.01,785.97,3806.33,2.95
10.50,36.59,1.14,-58.73,-3.57,76.09,0.13,344.74,701,714004,1.86,1.86,0.59,-0.97,0.86,3.46,-2.88,59.72,1.45,2.49,206.27,0.01,785.97,3806.33,2.95
10.34,36.55,-0.03,-163.97,-2.90,59.41,0.13,344.64,701,714005,1.99,1.99,-0.03,-0.01,1.48,2.50,-2.88,59.78,1.45,2.49,206.27,0.00,785.97,3806.33,2.95
10.18,36.52,-0.03,-163.94,-2.90,59.47,0.13,344.55,701,714005,2.12,2.12,-0.03,-0.01,1.47,2.50,-2.88,59.84,1.45,2.49,206.27,0.00,785.97,3806.33,2.95
10.00,36.46,-0.03,-155.06,-2.90,68.38,0.18,335.60,701,714005,2.28,2.28,-0.02,-0.01,1.07,2.69,-2.88,68.75,1.04,2.68,206.27,0.00,785.97,3806.33,2.95
9.80,36.39,-0.03,-154.99,-2.89,68.47,0.18,335.48,701,714005,2.46,2.46,-0.02,-0.01,1.06,2.69,-2.87,68.84,1.04,2.68,206.27,0.00,785.97,3806.33,2.95
9.60,36.31,-0.03,-154.93,-2.89,68.56,0.18,335.36,701,714006,2.64,2.64,-0.02,-0.01,1.06,2.69,-2.87,68.93,1.03,2.68,206.27,0.00,46.26,3806.33,2.95
9.40,36.24,-0.03,-154.86,-2.89,68.65,0.18,335.24,701,714006,2.81,2.81,-0.02,-0.01,1.05,2.69,-2.87,69.01,1.03,2.68,206.27,0.00,46.26,3806.33,2.95
9.21,36.23,-0.03,160.64,-2.89,24.20,0.15,19.64,701,714006,2.98,2.98,-0.02,0.01,2.63,1.18,-2.87,24.57,2.61,1.19,206.27,0.00,46.26,3806.33,2.95
9.03,36.28,-0.03,160.60,-2.88,24.23,0.15,19.54,701,714006,3.13,3.13,-0.02,0.01,2.63,1.18,-2.87,24.60,2.61,1.19,206.27,0.00,46.26,3806.33,2.95
8.85,36.33,-0.03,160.55,-2.88,24.27,0.15,19.43,701,714007,3.28,3.28,-0.02,0.01,2.63,1.18,-2.86,24.63,2.60,1.19,206.27,0.00,46.26,3806.33,2.95
8.68,36.38,-0.03,160.51,-2.88,24.30,0.15,19.32,701,714007,3.43,3.43,-0.02,0.01,2.62,1.18,-2.86,24.67,2.60,1.19,7.72,0.00,46.26,380.61,1.30
8.51,36.37,-0.03,-154.66,-2.87,69.18,0.14,334.40,701,714007,3.58,3.58,-0.02,-0.01,1.02,2.69,-2.86,69.55,1.00,2.68,7.72,0.00,46.26,380.61,1.30
8.36,36.32,-0.03,-154.61,-2.87,69.25,0.14,334.31,701,714007,3.71,3.71,-0.02,-0.01,1.02,2.69,-2.85,69.61,0.99,2.68,7.72,0.00,46.26,380.61,1.30
8.21,36.26,-0.03,-154.56,-2.87,69.32,0.14,334.22,701,714007,3.85,3.85,-0.02,-0.01,1.01,2.69,-2.85,69.68,0.99,2.68,7.72,0.00,46.26,380.61,1.30
8.06,36.20,-0.03,-154.50,-2.87,69.39,0.14,334.13,701,714008,3.99,3.99,-0.02,-0.01,1.01,2.69,-2.85,69.75,0.99,2.68,7.72,0.00,46.26,380.61,1.30
7.90,36.14,-0.03,-154.45,-2.87,69.46,0.14,334.04,701,714008,4.12,4.12,-0.02,-0.01,1.01,2.69,-2.85,69.82,0.98,2.68,7.72,0.00,46.26,380.61,1.30
7.75,36.08,-0.03,-154.40,-2.87,69.53,0.14,333.95,701,714008,4.26,4.26,-0.02,-0.01,1.00,2.69,-2.85,69.89,0.98,2.68,7.72,0.00,46.26,380.61,1.30
7.59,36.04,-0.03,-175.05,-2.87,48.90,0.14,354.55,701,714008,4.40,4.40,-0.03,-0.00,1.88,2.16,-2.85,49.27,1.86,2.16,6.35,0.00,46.26,368.81,1.22
7.42,36.03,-0.03,-175.04,-2.86,48.96,0.14,354.44,701,714008,4.54,4.54,-0.03,-0.00,1.88,2.16,-2.84,49.33,1.85,2.16,6.35,0.00,46.26,368.81,1.22
7.24,36.01,-0.03,-175.03,-2.86,49.02,0.14,354.34,701,714009,4.68,4.68,-0.03,-0.00,1.88,2.16,-2.84,49.38,1.85,2.16,6.35,0.00,46.26,368.81,1.22
7.07,36.00,-0.03,-175.02,-2.86,49.08,0.14,354.24,701,714009,4.82,4.82,-0.03,-0.00,1.87,2.16,-2.84,49.44,1.85,2.16,6.35,0.00,46.26,368.81,1.22
6.93,35.97,-0.03,-148.21,-2.86,75.92,0.11,327.38,701,714009,4.94,4.94,-0.02,-0.01,0.69,2.77,-2.84,76.28,0.67,2.76,6.35,0.00,46.26,368.81,1.22
6.82,35.91,-0.03,-148.16,-2.86,75.98,0.11,327.31,701,714009,5.05,5.05,-0.02,-0.01,0.69,2.77,-2.84,76.34,0.67,2.76,6.35,0.00,46.26,368.81,1.22
6.71,35.85,-0.03,-148.10,-2.85,76.04,0.11,327.25,701,714010,5.16,5.16,-0.02,-0.01,0.69,2.77,-2.84,76.40,0.67,2.76,6.35,0.00,46.26,368.81,1.22
6.60,35.79,-0.03,-148.05,-2.85,76.09,0.11,327.18,701,714010,5.26,5.26,-0.02,-0.01,0.69,2.77,-2.84,76.46,0.66,2.76,6.35,0.00,46.26,368.81,1.22
6.45,35.77,-0.03,171.42,-2.85,35.60,0.16,7.64,701,714010,5.39,5.39,-0.03,0.00,2.32,1.66,-2.83,35.96,2.29,1.66,6.35,0.00,46.26,368.81,1.22
6.26,35.79,-0.03,171.40,-2.85,35.65,0.16,7.53,701,714010,5.55,5.55,-0.03,0.00,2.31,1.66,-2.83,36.02,2.29,1.66,6.35,0.00,28.79,368.81,1.22
6.07,35.81,-0.03,171.38,-2.84,35.71,0.16,7.42,701,714011,5.71,5.71,-0.03,0.00,2.31,1.66,-2.83,36.07,2.28,1.66,6.35,0.00,28.79,368.81,1.22
5.87,35.83,-0.03,171.35,-2.84,35.76,0.16,7.31,701,714011,5.86,5.86,-0.03,0.00,2.31,1.66,-2.82,36.12,2.28,1.66,6.35,0.00,28.79,368.81,1.22
5.67,35.84,-0.03,-177.11,-2.84,47.36,0.17,355.65,701,714011,6.03,6.03,-0.03,-0.00,1.92,2.09,-2.82,47.72,1.90,2.09,6.35,0.00,28.79,368.81,1.22
5.46,35.82,-0.03,-177.10,-2.83,47.44,0.17,355.52,701,714011,6.20,6.20,-0.03,-0.00,1.92,2.09,-2.82,47.80,1.89,2.09,6.35,0.00,28.79,368.81,1.22
