trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
9.42,43.09,0.78,-8.82,3.52,168.74,0.14,233.36,701,307044,2.94,2.94,0.77,-0.12,-3.45,0.69,2.74,167.98,-2.68,0.57,11.24,0.00,56.51,437.31,1.47
9.53,42.97,0.78,-8.85,3.52,168.75,0.14,233.44,701,307044,3.08,3.08,0.77,-0.12,-3.45,0.69,2.74,168.00,-2.68,0.57,11.24,0.00,56.51,437.31,1.47
9.65,42.86,0.81,-1.87,3.55,170.37,0.14,233.51,701,307045,3.22,3.22,0.81,-0.03,-3.50,0.59,2.75,168.02,-2.69,0.57,11.24,0.00,56.51,437.31,1.47
9.76,42.75,0.81,-1.88,3.55,170.37,0.14,233.59,701,307045,3.36,3.36,0.81,-0.03,-3.50,0.59,2.75,168.04,-2.69,0.57,11.24,0.00,56.51,437.31,1.47
9.88,42.65,0.80,6.29,3.55,178.53,0.13,225.51,701,307045,3.49,3.49,0.80,0.09,-3.55,0.09,2.76,176.21,-2.75,0.18,11.24,0.00,56.51,437.31,1.47
10.01,42.55,0.80,6.31,3.55,178.53,0.13,225.60,701,307045,3.63,3.63,0.80,0.09,-3.55,0.09,2.76,176.21,-2.75,0.18,11.24,0.00,56.51,437.31,1.47
10.14,42.46,0.80,6.33,3.55,178.54,0.13,225.68,701,307045,3.76,3.76,0.79,0.09,-3.55,0.09,2.76,176.22,-2.76,0.18,11.24,0.00,56.51,437.31,1.47
10.26,42.36,1.21,29.62,3.83,-173.74,0.13,225.77,701,307046,3.90,3.90,1.05,0.60,-3.81,-0.42,2.77,176.23,-2.76,0.18,11.24,0.01,56.51,437.31,1.47
10.39,42.26,1.20,29.68,3.83,-173.75,0.13,225.85,701,307046,4.03,4.03,1.05,0.60,-3.81,-0.42,2.77,176.23,-2.77,0.18,11.24,0.01,56.51,437.31,1.47
10.52,42.17,1.20,29.74,3.84,-173.75,0.13,225.94,701,307046,4.17,4.17,1.04,0.60,-3.81,-0.42,2.78,176.24,-2.77,0.18,11.24,0.01,56.51,437.31,1.47
10.60,42.05,1.20,-2.72,3.84,153.77,0.15,258.48,701,307046,4.31,4.31,1.20,-0.06,-3.44,1.70,2.78,143.78,-2.24,1.64,11.24,0.01,56.51,437.31,1.47
10.64,41.90,1.20,-2.73,3.84,153.78,0.15,258.51,701,307046,4.45,4.45,1.20,-0.06,-3.44,1.70,2.78,143.83,-2.25,1.64,11.24,0.01,56.51,437.31,1.47
10.68,41.76,1.21,9.98,3.73,157.50,0.15,258.53,701,307047,4.60,4.60,1.20,0.21,-3.45,1.43,2.79,143.88,-2.25,1.64,11.24,0.01,56.51,437.31,1.47
10.71,41.62,1.21,10.01,3.73,157.51,0.15,258.56,701,307047,4.75,4.75,1.19,0.21,-3.45,1.43,2.79,143.94,-2.25,1.64,11.24,0.01,56.51,437.31,1.47
10.78,41.48,1.21,26.21,3.73,173.68,0.14,242.44,701,307047,4.89,4.89,1.09,0.53,-3.71,0.41,2.79,160.14,-2.63,0.95,226.88,0.02,56.51,5028.76,2.98
10.86,41.36,1.21,26.26,3.74,173.68,0.14,242.49,701,307047,5.02,5.02,1.08,0.53,-3.71,0.41,2.80,160.17,-2.63,0.95,226.88,0.02,56.51,5028.76,2.98
10.95,41.24,1.46,37.66,3.79,179.18,0.14,242.55,701,307048,5.16,5.16,1.15,0.89,-3.79,0.05,2.80,160.19,-2.63,0.95,226.88,0.02,56.51,5028.76,2.98
11.03,41.12,1.46,37.72,3.79,179.18,0.14,242.60,701,307048,5.30,5.30,1.15,0.89,-3.79,0.05,2.80,160.22,-2.64,0.95,226.88,0.02,56.51,5028.76,2.98
11.16,40.99,1.45,53.06,3.79,-165.57,0.19,227.43,701,307048,5.38,5.46,0.87,1.16,-3.67,-0.94,2.81,175.49,-2.80,0.22,226.88,0.02,822.41,5028.76,2.98
11.32,40.85,1.72,47.41,4.11,-165.17,0.19,227.54,701,307049,5.20,5.65,1.17,1.27,-3.97,-1.05,2.81,175.50,-2.81,0.22,226.88,0.03,822.41,5028.76,2.98
11.46,40.70,1.72,34.09,4.11,-178.57,0.19,241.03,701,307049,5.01,5.83,1.42,0.96,-4.11,-0.10,2.82,162.13,-2.68,0.87,226.88,0.03,822.41,5028.76,2.98
11.58,40.54,1.72,34.16,4.11,-178.57,0.19,241.10,701,307049,4.82,6.02,1.42,0.96,-4.11,-0.10,2.82,162.16,-2.69,0.87,226.88,0.03,822.41,5028.76,2.98
11.70,40.37,2.19,43.94,4.32,-171.25,0.19,241.18,701,307050,4.63,6.21,1.57,1.52,-4.27,-0.66,2.83,162.20,-2.69,0.87,226.88,0.03,822.41,5028.76,2.98
11.82,40.20,2.18,44.00,4.32,-171.26,0.19,241.26,701,307050,4.44,6.40,1.57,1.52,-4.27,-0.66,2.83,162.23,-2.70,0.87,226.88,0.03,822.41,5028.76,2.98
11.96,40.05,2.18,55.87,4.32,-159.46,0.18,229.55,701,307050,4.26,6.59,1.22,1.81,-4.05,-1.52,2.84,174.05,-2.82,0.29,226.88,0.03,822.41,5028.76,2.98
12.12,39.91,2.18,55.94,4.32,-159.47,0.18,229.65,701,307050,4.07,6.77,1.22,1.81,-4.05,-1.52,2.84,174.06,-2.83,0.29,226.88,0.03,822.41,5028.76,2.98
12.27,39.77,2.75,56.47,4.79,-155.30,0.18,229.75,701,307051,3.89,6.95,1.52,2.29,-4.35,-2.00,2.85,174.07,-2.83,0.29,226.88,0.03,822.41,5028.76,2.98
12.43,39.63,2.75,56.53,4.79,-155.31,0.18,229.85,701,307051,3.70,7.14,1.51,2.29,-4.35,-2.00,2.85,174.08,-2.84,0.29,226.88,0.03,822.41,5028.76,2.98
12.54,39.49,2.74,37.46,4.79,-174.43,0.16,249.04,701,307051,3.53,7.31,2.18,1.67,-4.77,-0.46,2.86,154.98,-2.59,1.21,226.88,0.04,822.41,5028.76,2.98
12.61,39.34,2.74,37.49,4.79,-174.44,0.16,249.08,701,307051,3.37,7.47,2.18,1.67,-4.77,-0.46,2.86,155.02,-2.59,1.21,226.88,0.04,822.41,5028.76,2.98
12.69,39.19,3.02,37.94,5.02,-172.51,0.16,249.13,701,307052,3.22,7.63,2.38,1.86,-4.98,-0.65,2.87,155.06,-2.60,1.21,226.88,0.04,822.41,5028.76,2.98
12.76,39.04,3.02,37.97,5.03,-172.52,0.16,249.18,701,307052,3.06,7.79,2.38,1.86,-4.98,-0.65,2.87,155.09,-2.60,1.21,226.88,0.04,822.41,5028.76,2.98
12.80,38.91,3.02,19.60,5.03,169.09,0.12,267.59,701,307052,2.92,7.93,2.84,1.01,-4.94,0.95,2.87,136.74,-2.09,1.97,226.88,0.04,822.41,5028.76,2.98
12.80,38.79,3.02,19.62,5.03,169.10,0.12,267.59,701,307052,2.80,8.04,2.84,1.01,-4.94,0.95,2.88,136.78,-2.10,1.97,226.88,0.04,822.41,5028.76,2.98
12.81,38.67,3.29,15.62,5.38,168.44,0.12,267.60,701,307053,2.68,8.16,3.17,0.89,-5.27,1.08,2.88,136.83,-2.10,1.97,226.88,0.04,822.41,5028.76,2.98
12.82,38.55,3.29,15.62,5.38,168.44,0.12,267.60,701,307053,2.56,8.28,3.17,0.89,-5.27,1.08,2.88,136.87,-2.10,1.97,226.88,0.04,822.41,5028.76,2.98
12.82,38.40,3.29,10.91,5.38,163.72,0.19,272.33,701,307053,2.41,8.44,3.23,0.62,-5.16,1.51,2.88,132.20,-1.94,2.14,226.88,0.07,822.41,5028.76,2.98
12.81,38.21,3.43,9.22,5.55,163.46,0.19,272.32,701,307054,2.22,8.62,3.38,0.55,-5.32,1.58,2.89,132.27,-1.94,2.14,226.88,0.07,822.41,5028.76,2.98
12.76,38.05,3.42,-14.53,5.55,139.71,0.14,296.05,701,307054,2.05,8.79,3.31,-0.86,-4.24,3.59,2.89,108.59,-0.92,2.74,226.88,0.05,822.41,5028.76,2.98
12.68,37.93,3.43,-14.31,5.56,139.91,0.14,296.00,701,307055,1.92,8.93,3.33,-0.85,-4.25,3.58,2.89,108.66,-0.92,2.74,226.88,0.05,822.41,6279.50,2.98
12.60,37.79,3.43,-13.57,5.56,140.66,0.16,295.20,701,307055,1.76,9.08,3.33,-0.80,-4.30,3.53,2.89,109.48,-0.96,2.73,226.88,0.06,822.41,6279.50,2.98
12.51,37.64,3.42,-13.93,5.57,140.45,0.16,295.14,701,307056,1.60,9.24,3.32,-0.82,-4.29,3.54,2.89,109.56,-0.97,2.73,226.88,0.06,822.41,6279.50,2.98
12.40,37.49,3.42,-26.15,5.57,128.25,0.18,307.28,701,307056,1.42,9.42,3.07,-1.51,-3.45,4.37,2.89,97.44,-0.37,2.87,226.88,0.07,822.41,6279.50,2.98
12.26,37.35,3.39,-25.01,5.51,128.78,0.18,307.20,701,307057,1.24,9.60,3.07,-1.43,-3.45,4.30,2.89,97.53,-0.38,2.87,223.69,0.07,822.41,6279.50,2.98
12.11,37.20,3.38,-27.43,5.51,126.41,0.18,309.50,701,307057,1.06,9.79,3.00,-1.56,-3.27,4.44,2.89,95.23,-0.26,2.88,223.69,0.07,822.41,6279.50,2.98
11.97,37.06,3.24,-26.03,5.35,126.53,0.18,309.41,701,307058,0.87,9.97,2.91,-1.42,-3.19,4.30,2.89,95.33,-0.27,2.88,223.69,0.06,822.41,6279.50,2.98
11.79,36.94,3.24,-45.90,5.36,106.72,0.20,329.13,701,307058,0.68,10.16,2.26,-2.33,-1.54,5.13,-2.89,75.59,0.72,2.80,223.69,0.05,822.41,4654.38,2.98
11.57,36.84,3.03,-45.15,5.15,106.08,0.20,329.00,701,307059,0.48,10.36,2.14,-2.15,-1.43,4.95,-2.89,75.69,0.71,2.80,223.69,0.05,822.41,4654.38,2.98
11.37,36.73,3.03,-42.27,5.15,109.02,0.19,325.96,701,307059,0.29,10.55,2.24,-2.04,-1.68,4.87,-2.89,78.71,0.57,2.84,223.69,0.05,822.41,4654.38,2.98
11.18,36.63,2.94,-41.37,5.06,109.06,0.19,325.84,701,307060,0.10,10.74,2.21,-1.94,-1.65,4.78,-2.89,78.81,0.56,2.84,223.69,0.05,822.41,4654.38,2.98
11.08,36.58,-2.94,-130.58,-5.06,19.89,0.01,54.97,701,307060,0.00,10.84,-1.91,-2.23,4.75,1.72,-2.89,-10.33,2.84,-0.52,223.69,0.00,822.41,4654.38,2.98
11.07,36.58,-2.92,-130.95,-5.04,19.56,0.01,54.96,701,714001,0.00,0.00,-1.91,-2.20,4.75,1.69,-2.89,-10.33,2.84,-0.52,223.69,0.00,822.41,4654.38,2.98
10.97,36.58,2.91,-69.56,-5.04,80.99,0.16,353.48,701,714001,0.09,0.09,1.02,-2.73,0.79,4.98,-2.89,51.13,1.81,2.25,223.69,0.02,822.41,4654.38,2.98
10.77,36.56,2.74,-70.55,-4.91,79.54,0.16,353.36,701,714002,0.25,0.25,0.91,-2.58,0.89,4.83,-2.89,51.19,1.81,2.25,223.69,0.02,822.41,4654.38,2.98
10.59,36.52,2.74,-48.60,4.91,101.54,0.13,331.26,701,714002,0.40,0.40,1.81,-2.05,-0.98,4.81,-2.88,73.25,0.83,2.76,223.69,0.03,822.41,4654.38,2.98
10.45,36.45,2.73,-48.64,4.91,101.56,0.13,331.17,701,714002,0.53,0.53,1.81,-2.05,-0.98,4.81,-2.88,73.32,0.83,2.76,223.69,0.03,822.41,4654.38,2.98
10.30,36.39,2.46,-41.68,4.51,103.01,0.13,331.09,701,714003,0.67,0.67,1.84,-1.63,-1.02,4.39,-2.88,73.38,0.82,2.76,223.69,0.03,857.73,4654.38,2.98
10.16,36.33,2.46,-41.72,4.51,103.02,0.13,331.00,701,714003,0.80,0.80,1.83,-1.63,-1.02,4.39,-2.88,73.45,0.82,2.76,223.69,0.03,857.73,4654.38,2.98
9.99,36.26,2.45,-49.30,4.51,95.50,0.17,338.44,701,714003,0.95,0.95,1.60,-1.86,-0.43,4.49,-2.88,65.99,1.17,2.63,223.69,0.03,857.73,4654.38,2.98
9.79,36.20,2.34,-47.77,4.38,95.38,0.17,338.32,701,714004,1.12,1.12,1.57,-1.73,-0.41,4.36,-2.88,66.07,1.17,2.63,223.69,0.03,857.73,4654.38,2.98
9.63,36.11,2.34,-22.12,4.38,121.09,0.16,312.53,701,714004,1.29,1.29,2.17,-0.88,-2.26,3.75,2.88,91.85,-0.09,2.88,223.69,0.04,857.73,4654.38,2.98
9.50,35.99,2.44,-18.83,4.38,123.34,0.16,312.45,701,714005,1.45,1.45,2.30,-0.79,-2.41,3.66,2.88,91.93,-0.10,2.88,223.69,0.04,857.73,4654.38,2.98
9.33,35.90,2.43,-42.16,4.38,100.06,0.18,335.62,701,714005,1.61,1.61,1.80,-1.63,-0.77,4.31,-2.88,68.75,1.04,2.68,223.69,0.04,857.73,4654.38,2.98
9.13,35.83,2.43,-42.25,4.38,100.05,0.18,335.50,701,714005,1.79,1.79,1.80,-1.63,-0.76,4.31,-2.87,68.84,1.04,2.68,223.69,0.04,857.73,4654.38,2.98
8.93,35.75,2.13,-29.84,3.83,102.34,0.18,335.38,701,714006,1.97,1.97,1.85,-1.06,-0.82,3.74,-2.87,68.92,1.03,2.68,223.69,0.04,40.40,4654.38,2.98
8.73,35.68,2.12,-29.91,3.83,102.32,0.18,335.27,701,714006,2.15,2.15,1.84,-1.06,-0.82,3.74,-2.87,69.01,1.03,2.68,223.69,0.04,40.40,4654.38,2.98
8.54,35.66,2.12,-74.52,-3.83,57.80,0.15,19.66,701,714006,2.31,2.31,0.57,-2.04,2.04,3.24,-2.87,24.56,2.61,1.19,223.69,0.01,40.40,4654.38,2.98
8.37,35.72,2.12,-74.65,-3.83,57.79,0.15,19.56,701,714006,2.47,2.47,0.56,-2.04,2.04,3.24,-2.87,24.60,2.61,1.19,223.69,0.01,40.40,4654.38,2.98
8.19,35.77,1.51,-80.44,-3.57,48.87,0.15,19.46,701,714007,2.62,2.62,0.25,-1.49,2.35,2.69,-2.86,24.63,2.60,1.19,4.42,0.00,40.40,316.12,1.17
8.01,35.82,1.51,-80.62,-3.57,48.86,0.15,19.36,701,714007,2.77,2.77,0.25,-1.49,2.35,2.69,-2.86,24.67,2.60,1.19,4.42,0.00,40.40,316.12,1.17
7.85,35.81,1.51,-35.94,3.57,93.67,0.14,334.43,701,714007,2.91,2.91,1.22,-0.89,-0.23,3.56,-2.86,69.54,1.00,2.68,4.42,0.00,40.40,316.12,1.17
7.70,35.75,1.51,-36.04,3.57,93.66,0.14,334.35,701,714007,3.05,3.05,1.22,-0.89,-0.23,3.56,-2.85,69.61,0.99,2.68,4.42,0.00,40.40,316.12,1.17
7.55,35.69,1.50,-36.14,3.57,93.65,0.14,334.26,701,714007,3.18,3.18,1.21,-0.89,-0.23,3.56,-2.85,69.68,0.99,2.68,4.42,0.00,40.40,316.12,1.17
7.40,35.64,1.20,-7.23,2.83,94.17,0.14,334.17,701,714008,3.32,3.32,1.19,-0.15,-0.21,2.83,-2.85,69.75,0.99,2.68,4.42,0.00,40.40,316.12,1.17
7.25,35.58,1.19,-7.25,2.83,94.15,0.14,334.08,701,714008,3.46,3.46,1.18,-0.15,-0.21,2.83,-2.85,69.82,0.98,2.68,4.42,0.00,17.25,316.12,1.17
7.10,35.52,1.19,-7.28,2.83,94.14,0.14,333.99,701,714008,3.59,3.59,1.18,-0.15,-0.20,2.83,-2.85,69.89,0.98,2.68,4.42,0.00,17.25,316.12,1.17
6.93,35.48,1.19,-28.04,-2.83,73.43,0.14,354.59,701,714008,3.73,3.73,1.05,-0.56,0.81,2.72,-2.85,49.26,1.86,2.16,4.42,0.00,17.25,316.12,1.17
6.76,35.47,1.18,-28.14,-2.83,73.42,0.14,354.49,701,714008,3.87,3.87,1.04,-0.56,0.81,2.72,-2.84,49.32,1.85,2.16,4.42,0.00,17.25,316.12,1.17
6.59,35.45,0.92,-10.56,-2.51,67.93,0.14,354.39,701,714009,4.01,4.01,0.90,-0.17,0.94,2.33,-2.84,49.38,1.85,2.16,4.42,0.00,17.25,316.12,1.17
6.42,35.44,0.91,-10.61,-2.51,67.91,0.14,354.29,701,714009,4.15,4.15,0.90,-0.17,0.94,2.33,-2.84,49.44,1.85,2.16,4.42,0.00,17.25,316.12,1.17
6.28,35.40,0.91,16.17,2.51,94.67,0.11,327.43,701,714009,4.28,4.28,0.87,0.25,-0.20,2.50,-2.84,76.28,0.67,2.76,4.42,0.00,17.25,316.12,1.17
6.17,35.35,0.91,16.23,2.51,94.66,0.11,327.37,701,714009,4.38,4.38,0.87,0.25,-0.20,2.50,-2.84,76.34,0.67,2.76,8.57,0.00,17.25,379.52,1.36
6.06,35.29,0.99,26.53,2.32,95.57,0.11,327.30,701,714010,4.49,4.49,0.89,0.44,-0.23,2.31,-2.84,76.40,0.67,2.76,8.57,0.00,17.25,379.52,1.36
5.95,35.23,0.99,26.62,2.32,95.56,0.11,327.24,701,714010,4.60,4.60,0.89,0.44,-0.23,2.31,-2.84,76.45,0.66,2.76,8.57,0.00,17.25,379.52,1.36
5.80,35.21,0.99,-13.91,-2.32,55.00,0.16,7.70,701,714010,4.73,4.73,0.96,-0.24,1.33,1.90,-2.83,35.96,2.29,1.66,8.57,0.01,17.25,379.52,1.36
5.61,35.23,0.98,-13.99,-2.32,54.98,0.16,7.59,701,714010,4.88,4.88,0.95,-0.24,1.33,1.90,-2.83,36.01,2.29,1.66,8.57,0.00,17.25,379.52,1.36
5.42,35.25,0.71,-9.59,-2.39,48.43,0.16,7.48,701,714011,5.04,5.04,0.70,-0.12,1.58,1.78,-2.83,36.06,2.28,1.66,8.57,0.00,17.25,379.52,1.36
5.23,35.27,0.70,-9.66,-2.39,48.41,0.16,7.37,701,714011,5.20,5.20,0.69,-0.12,1.58,1.78,-2.82,36.12,2.28,1.66,8.57,0.00,17.25,379.52,1.36
5.03,35.28,0.70,1.85,-2.39,59.94,0.17,355.71,701,714011,5.36,5.36,0.70,0.02,1.20,2.07,-2.82,47.72,1.90,2.09,8.57,0.00,17.25,379.52,1.36
4.82,35.26,0.69,1.87,-2.39,59.92,0.17,355.59,701,714011,5.53,5.53,0.69,0.02,1.20,2.07,-2.82,47.80,1.89,2.09,8.57,0.00,17.25,379.52,1.36
4.61,35.25,0.69,1.88,-2.39,59.90,0.17,355.47,701,714011,5.70,5.70,0.69,0.02,1.20,2.07,-2.81,47.87,1.89,2.09,8.57,0.00,17.25,379.52,1.36
4.40,35.24,0.68,1.90,-2.39,59.88,0.17,355.35,701,714011,5.88,5.88,0.68,0.02,1.20,2.07,-2.81,47.94,1.88,2.09,8.57,0.00,17.25,379.52,1.36
4.19,35.22,0.58,13.06,-2.35,56.24,0.17,355.23,701,714012,6.05,6.05,0.57,0.13,1.31,1.96,-2.81,48.02,1.88,2.09,8.57,0.00,17.25,379.52,1.36
3.98,35.21,0.58,13.19,-2.35,56.23,0.17,355.10,701,714012,6.22,6.22,0.56,0.13,1.31,1.96,-2.80,48.09,1.87,2.09,8.57,0.00,17.25,379.52,1.36
3.77,35.19,0.57,13.33,-2.35,56.21,0.17,354.98,701,714012,6.39,6.39,0.55,0.13,1.31,1.96,-2.80,48.17,1.87,2.09,8.57,0.00,17.25,379.52,1.36
3.56,35.18,0.56,13.46,-2.36,56.19,0.17,354.86,701,714012,6.57,6.57,0.55,0.13,1.31,1.96,-2.80,48.24,1.86,2.09,8.57,0.00,17.25,379.52,1.36
3.35,35.14,0.56,27.05,-2.36,69.56,0.17,341.36,701,714012,6.74,6.74,0.50,0.25,0.82,2.21,-2.79,61.71,1.32,2.46,1.35,0.00,7.88,300.51,0.85
3.15,35.09,0.55,27.33,-2.36,69.54,0.17,341.24,701,714012,6.91,6.91,0.49,0.25,0.82,2.21,-2.79,61.80,1.32,2.46,1.35,0.00,7.88,300.51,0.85
2.95,35.03,0.82,-1.14,-2.53,78.82,0.17,341.13,701,714013,7.08,7.08,0.82,-0.02,0.49,2.48,-2.79,61.89,1.31,2.46,1.35,0.00,7.88,300.51,0.85
2.75,34.98,0.81,-1.15,-2.53,78.80,0.17,341.02,701,714013,7.26,7.26,0.81,-0.02,0.49,2.48,-2.79,61.98,1.31,2.46,1.35,0.00,7.88,300.51,0.85
2.58,34.96,0.81,-36.04,-2.53,43.98,0.12,15.72,701,714013,7.40,7.40,0.66,-0.48,1.82,1.75,-2.78,27.24,2.48,1.27,1.35,0.00,7.88,300.51,0.85
2.45,35.00,0.81,-36.20,-2.53,43.97,0.12,15.65,701,714013,7.52,7.52,0.65,-0.48,1.82,1.75,-2.78,27.27,2.47,1.27,0.45,0.00,2.79,300.51,0.61
2.31,35.03,0.68,-48.06,-2.69,41.49,0.12,15.57,701,714014,7.64,7.64,0.45,-0.50,2.01,1.78,-2.78,27.30,2.47,1.27,0.45,0.00,2.79,300.51,0.61
2.17,35.06,0.67,-48.32,-2.69,41.48,0.12,15.49,701,714014,7.75,7.75,0.45,-0.50,2.01,1.78,-2.78,27.34,2.47,1.27,0.45,0.00,2.79,300.51,0.61
2.00,35.07,0.67,-30.07,-2.69,59.98,0.17,356.88,701,714014,7.90,7.90,0.58,-0.34,1.35,2.33,-2.77,45.89,1.93,1.99,0.45,0.00,2.79,304.86,0.61
1.79,35.06,0.67,-30.32,-2.69,59.96,0.17,356.76,701,714014,8.07,8.07,0.57,-0.34,1.35,2.33,-2.77,45.97,1.92,1.99,0.45,0.00,2.79,304.86,0.61
1.57,35.05,0.66,-30.58,-2.69,59.95,0.17,356.64,701,714014,8.25,8.25,0.57,-0.34,1.35,2.33,-2.76,46.05,1.92,1.99,0.45,0.00,2.79,304.86,0.61
1.36,35.04,0.65,-30.85,-2.69,59.93,0.17,356.52,701,714014,8.42,8.42,0.56,-0.34,1.35,2.33,-2.76,46.13,1.91,1.99,2.43,0.00,14.55,304.86,0.99
1.15,35.03,0.80,22.50,-2.05,55.30,0.17,356.40,701,714015,8.59,8.59,0.74,0.31,1.17,1.69,-2.76,46.20,1.91,1.99,2.43,0.00,14.55,304.86,0.99
0.94,35.02,0.79,22.67,-2.05,55.29,0.17,356.27,701,714015,8.77,8.77,0.73,0.31,1.17,1.69,-2.75,46.28,1.90,1.99,2.43,0.00,64.25,304.86,0.99
