distance,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,dist_nearest_edge,dist_from_start,subducting_abs_rate,subducting_abs_angle,seafloor_age,carbonate_sediment_thickness,total_sediment_thick
0.7609214939889388,-0.18786206155292254,-0.47610170761196485,-0.3735155277399118,-0.947344052835109,-0.32543056564688744,-0.05179799466958898,-0.7712856332476322,-0.33511257278136164,-0.3146773844334776,-0.8229503655529361,-1.0743480692715466,-0.4248501366092014,-0.5362124510654123
0.7609214939889388,-0.18786206155292254,-0.47610170761196485,-0.3735155277399118,-0.947344052835109,-0.32543056564688744,-0.05179799466958898,-0.7712856332476322,-0.33511257278136164,-0.3146773844334776,-0.8229503655529361,-1.0743480692715466,-0.4248501366092014,-0.5362124510654123
1.7583168956991342,-0.6032143275121391,-1.2644811899190562,-0.5895174692846151,-0.6162737698299118,-0.8578676669000255,-0.5040891138960154,-0.7634043518272527,-0.9903781131528082,-0.3359114536240209,-0.6683966404155399,-0.45918983480956366,-0.47272115148491733,-0.062197675707942664
0.7609214939889388,-0.18786206155292254,-0.47610170761196485,-0.3735155277399118,-0.947344052835109,-0.32543056564688744,-0.05179799466958898,-0.7712856332476322,-0.33511257278136164,-0.3146773844334776,-0.8229503655529361,-1.0743480692715466,-0.4248501366092014,-0.5362124510654123
0.7609214939889388,-0.18786206155292254,-0.47610170761196485,-0.3735155277399118,-0.947344052835109,-0.32543056564688744,-0.05179799466958898,-0.7712856332476322,-0.33511257278136164,-0.3146773844334776,-0.8229503655529361,-1.0743480692715466,-0.4248501366092014,-0.5362124510654123
0.7609214939889388,-0.18786206155292254,-0.47610170761196485,-0.3735155277399118,-0.947344052835109,-0.32543056564688744,-0.05179799466958898,-0.7712856332476322,-0.33511257278136164,-0.3146773844334776,-0.8229503655529361,-1.0743480692715466,-0.4248501366092014,-0.5362124510654123
1.59921565698275,-0.6032143275121391,-1.2644811899190562,-0.5895174692846151,-0.6162737698299118,-0.8578676669000255,-0.5040891138960154,-0.7634043518272527,-0.9903781131528082,-0.3359114536240209,-0.6683966404155399,-0.45918983480956366,-0.47272115148491733,-0.062197675707942664
1.711522413723727,-0.6032143275121391,-1.2644811899190562,-0.5895174692846151,-0.6162737698299118,-0.8578676669000255,-0.5040891138960154,-0.7634043518272527,-0.9903781131528082,-0.3359114536240209,-0.6683966404155399,-0.45918983480956366,-0.47272115148491733,-0.062197675707942664
0.7609214939889388,-0.18786206155292254,-0.47610170761196485,-0.3735155277399118,-0.947344052835109,-0.32543056564688744,-0.05179799466958898,-0.7712856332476322,-0.33511257278136164,-0.3146773844334776,-0.8229503655529361,-1.0743480692715466,-0.4248501366092014,-0.5362124510654123
0.7609214939889388,-0.18786206155292254,-0.47610170761196485,-0.3735155277399118,-0.947344052835109,-0.32543056564688744,-0.05179799466958898,-0.7712856332476322,-0.33511257278136164,-0.3146773844334776,-0.8229503655529361,-1.0743480692715466,-0.4248501366092014,-0.5362124510654123
1.2155009047844116,-0.6032143275121391,-1.2644811899190562,-0.5895174692846151,-0.6162737698299118,-0.8578676669000255,-0.5040891138960154,-0.7634043518272527,-0.9903781131528082,-0.3359114536240209,-0.6683966404155399,-0.45918983480956366,-0.47272115148491733,-0.062197675707942664
1.2248598011794931,-0.6032143275121391,-1.2644811899190562,-0.5895174692846151,-0.6162737698299118,-0.8578676669000255,-0.5040891138960154,-0.7634043518272527,-0.9903781131528082,-0.3359114536240209,-0.6683966404155399,-0.45918983480956366,-0.47272115148491733,-0.062197675707942664
1.2435775939696558,-0.6032143275121391,-1.2644811899190562,-0.5895174692846151,-0.6162737698299118,-0.8578676669000255,-0.5040891138960154,-0.7634043518272527,-0.9903781131528082,-0.3359114536240209,-0.6683966404155399,-0.45918983480956366,-0.47272115148491733,-0.062197675707942664
1.2716542831549003,-0.6032143275121391,-1.2644811899190562,-0.5895174692846151,-0.6162737698299118,-0.8578676669000255,-0.5040891138960154,-0.7634043518272527,-0.9903781131528082,-0.3359114536240209,-0.6683966404155399,-0.45918983480956366,-0.47272115148491733,-0.062197675707942664
1.2997309723401445,-0.6032143275121391,-1.2644811899190562,-0.5895174692846151,-0.6162737698299118,-0.8578676669000255,-0.5040891138960154,-0.7634043518272527,-0.9903781131528082,-0.3359114536240209,-0.6683966404155399,-0.45918983480956366,-0.47272115148491733,-0.062197675707942664
1.056399666068028,-0.6032143275121391,-1.2644811899190562,-0.5895174692846151,-0.6162737698299118,-0.8578676669000255,-0.5040891138960154,-0.7634043518272527,-0.9903781131528082,-0.3359114536240209,-0.6683966404155399,-0.45918983480956366,-0.47272115148491733,-0.062197675707942664
1.056399666068028,-0.6032143275121391,-1.2644811899190562,-0.5895174692846151,-0.6162737698299118,-0.8578676669000255,-0.5040891138960154,-0.7634043518272527,-0.9903781131528082,-0.3359114536240209,-0.6683966404155399,-0.45918983480956366,-0.47272115148491733,-0.062197675707942664
1.056399666068028,-0.6032143275121391,-1.2644811899190562,-0.5895174692846151,-0.6162737698299118,-0.8578676669000255,-0.5040891138960154,-0.7634043518272527,-0.9903781131528082,-0.3359114536240209,-0.6683966404155399,-0.45918983480956366,-0.47272115148491733,-0.062197675707942664
1.0657585624631094,-0.6032143275121391,-1.2644811899190562,-0.5895174692846151,-0.6162737698299118,-0.8578676669000255,-0.5040891138960154,-0.7634043518272527,-0.9903781131528082,-0.3359114536240209,-0.6683966404155399,-0.45918983480956366,-0.47272115148491733,-0.062197675707942664
