distance,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,dist_nearest_edge,dist_from_start,subducting_abs_rate,subducting_abs_angle,seafloor_age,carbonate_sediment_thickness,total_sediment_thick,label
-0.9901199074480653,0.7583620245089544,0.33638480871365595,1.229351106668858,-1.0274000757407633,-0.18035088167253682,-1.5314182523314133,0.15609045351462358,-0.615130333583327,-0.5317208874166716,-0.5871348330760034,0.8910506635855204,0.17328228395642878,1.1042526558379795,1
-0.679193330970608,-1.0757761201474998,-2.719851148119338,0.7411978584955174,1.3230489317806573,-0.18035088167253682,0.23186600569040677,0.956032928479275,0.2759036028643319,1.6693795045077524,2.0265501807673107,-0.7656356318517354,0.437227298252283,-0.2911571627241912,1
-0.679193330970608,-0.645300629960896,-0.27390415958414815,0.9861493091918173,1.4249722058994245,0.34939389960692646,0.33987150037231295,-0.9189111059015953,-1.2363749439379959,1.5812117446063525,1.878839477548202,-0.9630362500156158,0.0994137134026402,-0.5226584429554632,1
-0.5796968264978216,0.9956207930276437,0.28533464866925384,1.0946278087858932,-1.0849927538369912,-1.239840444231462,-1.6918505386925715,-0.9113406723845796,-1.2319999818932448,-0.633809872565661,-0.34705444671349606,-0.5068286324674951,0.6065845087902372,-0.7829693404721536,1
-0.6294450787342148,0.27247879796169844,0.7485859391692654,0.8409280919932968,1.4220972090862471,-0.18035088167253682,0.23837995575877083,0.12076176376855076,-0.6355468231254993,1.7374388279404123,1.195223032476722,-1.0164051467830493,1.5038173901508884,-0.8417409597344069,1
-0.8906234029752791,0.8322390063231571,0.15680058875163294,1.2363497195458955,-1.121440294081464,-0.7100956629519987,-1.431397599668792,0.5497529963994363,0.2248623790089014,-0.5935929996281804,-0.68744884756847,-1.0164051467830493,1.7038030323818774,-0.5667051467162804,1
-0.4802003220250352,-1.0274719397305212,-3.065141874633255,0.6554648507518124,1.2271538767862937,0.8791386808863898,0.3980767961444685,-0.27542425695526707,-0.8645031701341449,1.6028669838803806,1.8261914511501425,-0.8588704515056854,0.8462069449769172,-0.779256100910922,1
-0.554822700379625,2.4504290502919415,0.062134757989683355,2.310636796171097,-1.5352543515136206,-0.7100956629519987,-1.8228649860353117,-1.1586415006070903,-1.3749154086884503,-0.6291694641497979,-0.17524145007941908,-1.0164051467830493,1.6956955063454855,-0.8119070005010627,1
-0.9652457813298689,0.4713783643845518,0.8174788735981189,-0.3085940730600542,-0.06919146045859337,0.34939389960692646,0.42276676817778386,-0.8583476377654702,-1.2013752475799866,-0.7482732801569523,0.5510589447828156,2.4432496611347294,-0.5636017491289256,0.1701808420729735,1
-0.45532619590683865,-0.9606985138599918,-2.687139395081177,0.903915607886631,1.2228877524828694,0.34939389960692646,0.37937545562561703,0.5346121293654049,-0.09742649162110299,1.655458279260163,1.829557693247205,-0.9115963495168847,0.4336239533472202,-0.343910773042379,1
-0.803563961561591,-0.3156956341744534,-0.6132472946365818,1.416564001129602,1.4731052170619725,0.34939389960692646,0.22493180077892258,-0.8230189480193973,1.3040196833808615,1.607507392296244,2.0086417728109374,-0.40073383768886217,0.3876813058076687,0.1761988510170386,1
-1.0025569705071637,-0.645300629960896,-0.27390415958414815,0.7831895357577403,1.4439842815994677,0.34939389960692646,0.2912270022811432,-0.3183233802183556,-0.15575931888445224,1.4017826191929772,1.9064426627441158,-0.5640555217723331,0.5291125933313858,0.21525188778171686,1
