index,lon,lat,age,plate_id
0,154.0000000000001,-23.028721749251343,15,801
1,155.0000000000001,-23.028721749251343,15,833
2,156.0000000000001,-23.028721749251343,15,833
3,157.0000000000001,-23.028721749251343,15,866
4,150.0000000000001,-22.028721749251343,15,801
5,151.0000000000001,-22.028721749251343,15,801
6,152.0000000000001,-22.028721749251343,15,801
7,153.0000000000001,-22.028721749251343,15,801
8,154.0000000000001,-22.028721749251343,15,801
9,155.0000000000001,-22.028721749251343,15,801
10,156.0000000000001,-22.028721749251343,15,866
11,157.0000000000001,-22.028721749251343,15,866
12,158.0000000000001,-22.028721749251343,15,866
13,148.0000000000001,-21.028721749251343,15,801
14,149.0000000000001,-21.028721749251343,15,801
15,150.0000000000001,-21.028721749251343,15,801
16,151.0000000000001,-21.028721749251343,15,801
17,152.0000000000001,-21.028721749251343,15,801
18,153.0000000000001,-21.028721749251343,15,801
19,154.0000000000001,-21.028721749251343,15,801
20,155.0000000000001,-21.028721749251343,15,801
21,156.0000000000001,-21.028721749251343,15,833
22,157.0000000000001,-21.028721749251343,15,890
23,146.0000000000001,-20.028721749251343,15,801
24,147.0000000000001,-20.028721749251343,15,801
25,148.0000000000001,-20.028721749251343,15,801
26,149.0000000000001,-20.028721749251343,15,801
27,150.0000000000001,-20.028721749251343,15,801
28,151.0000000000001,-20.028721749251343,15,801
29,152.0000000000001,-20.028721749251343,15,801
30,153.0000000000001,-20.028721749251343,15,801
31,145.0000000000001,-19.028721749251343,15,801
32,146.0000000000001,-19.028721749251343,15,801
33,147.0000000000001,-19.028721749251343,15,801
34,148.0000000000001,-19.028721749251343,15,801
35,149.0000000000001,-19.028721749251343,15,801
36,150.0000000000001,-19.028721749251343,15,801
37,144.0000000000001,-18.028721749251343,15,801
38,145.0000000000001,-18.028721749251343,15,801
39,146.0000000000001,-18.028721749251343,15,801
40,147.0000000000001,-18.028721749251343,15,801
41,148.0000000000001,-18.028721749251343,15,801
42,142.0000000000001,-17.028721749251343,15,801
43,143.0000000000001,-17.028721749251343,15,801
44,144.0000000000001,-17.028721749251343,15,801
45,145.0000000000001,-17.028721749251343,15,801
46,146.0000000000001,-17.028721749251343,15,801
47,147.0000000000001,-17.028721749251343,15,801
48,141.0000000000001,-16.028721749251343,15,801
49,142.0000000000001,-16.028721749251343,15,801
50,143.0000000000001,-16.028721749251343,15,801
51,144.0000000000001,-16.028721749251343,15,801
52,145.0000000000001,-16.028721749251343,15,801
53,146.0000000000001,-16.028721749251343,15,801
54,139.0000000000001,-15.028721749251343,15,801
55,140.0000000000001,-15.028721749251343,15,801
56,141.0000000000001,-15.028721749251343,15,801
57,142.0000000000001,-15.028721749251343,15,801
58,143.0000000000001,-15.028721749251343,15,801
59,144.0000000000001,-15.028721749251343,15,801
60,145.0000000000001,-15.028721749251343,15,801
61,137.0000000000001,-14.028721749251343,15,801
62,138.0000000000001,-14.028721749251343,15,801
63,139.0000000000001,-14.028721749251343,15,801
64,140.0000000000001,-14.028721749251343,15,801
65,141.0000000000001,-14.028721749251343,15,801
66,142.0000000000001,-14.028721749251343,15,801
67,143.0000000000001,-14.028721749251343,15,801
68,146.0000000000001,-14.028721749251343,15,801
69,147.0000000000001,-14.028721749251343,15,801
70,148.0000000000001,-14.028721749251343,15,801
71,149.0000000000001,-14.028721749251343,15,801
72,150.0000000000001,-14.028721749251343,15,801
73,135.0000000000001,-13.028721749251343,15,801
74,136.0000000000001,-13.028721749251343,15,801
75,137.0000000000001,-13.028721749251343,15,801
76,138.0000000000001,-13.028721749251343,15,801
77,139.0000000000001,-13.028721749251343,15,801
78,140.0000000000001,-13.028721749251343,15,801
79,141.0000000000001,-13.028721749251343,15,801
80,146.0000000000001,-13.028721749251343,15,888
81,147.0000000000001,-13.028721749251343,15,801
82,148.0000000000001,-13.028721749251343,15,801
83,149.0000000000001,-13.028721749251343,15,801
84,150.0000000000001,-13.028721749251343,15,836
85,151.0000000000001,-13.028721749251343,15,836
86,152.0000000000001,-13.028721749251343,15,836
87,168.0000000000001,-13.028721749251343,15,857
88,131.0000000000001,-12.028721749251343,15,801
89,132.0000000000001,-12.028721749251343,15,801
90,133.0000000000001,-12.028721749251343,15,801
91,134.0000000000001,-12.028721749251343,15,801
92,135.0000000000001,-12.028721749251343,15,801
93,136.0000000000001,-12.028721749251343,15,801
94,137.0000000000001,-12.028721749251343,15,801
95,138.0000000000001,-12.028721749251343,15,801
96,139.0000000000001,-12.028721749251343,15,801
97,146.0000000000001,-12.028721749251343,15,888
98,147.0000000000001,-12.028721749251343,15,801
99,148.0000000000001,-12.028721749251343,15,836
100,149.0000000000001,-12.028721749251343,15,836
101,150.0000000000001,-12.028721749251343,15,836
102,151.0000000000001,-12.028721749251343,15,836
103,152.0000000000001,-12.028721749251343,15,836
104,153.0000000000001,-12.028721749251343,15,836
105,166.0000000000001,-12.028721749251343,15,827
106,167.0000000000001,-12.028721749251343,15,827
107,168.0000000000001,-12.028721749251343,15,827
108,129.0000000000001,-11.028721749251343,15,801
109,130.0000000000001,-11.028721749251343,15,801
110,131.0000000000001,-11.028721749251343,15,801
111,132.0000000000001,-11.028721749251343,15,801
112,133.0000000000001,-11.028721749251343,15,801
113,134.0000000000001,-11.028721749251343,15,801
114,135.0000000000001,-11.028721749251343,15,801
115,136.0000000000001,-11.028721749251343,15,801
116,137.0000000000001,-11.028721749251343,15,801
117,149.0000000000001,-11.028721749251343,15,878
118,150.0000000000001,-11.028721749251343,15,878
119,151.0000000000001,-11.028721749251343,15,836
